player_id,player_name,sportsdata_id,player_team_id,player_position_id,player_positions,player_short_name,player_eligibility,player_yahoo_positions,player_page_url,player_filename,player_square_image_url,player_image_url,player_yahoo_id,cbs_player_id,player_bye_week,player_owned_avg,player_owned_espn,player_owned_yahoo,player_opponent,player_opponent_id,player_ecr_delta,rank_ecr,rank_min,rank_max,rank_ave,rank_std,pos_rank,start_sit_grade,r2p_pts,uncertainty
18705,Tony Pollard,33b0227d-4c21-4e71-b4cd-be35f7db9123,DAL,RB,RB,T. Pollard,RB,RB,https://www.fantasypros.com/nfl/players/tony-pollard.php,tony-pollard.php,https://images.fantasypros.com/images/players/nfl/18705/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18705/headshot/210x210.png,31960,2184011,7,46.6,40.1,53,at TB,TB,,49,30,64,48.44,4.75,RB49,F,6.5,0.7520833333333333
18406,Ty Johnson,96e6687b-2b89-4dd9-98df-6e7507cd82cf,NYJ,RB,RB,Ty Johnson,RB,RB,https://www.fantasypros.com/nfl/players/ty-johnson.php,ty-johnson.php,https://images.fantasypros.com/images/players/nfl/18406/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18406/headshot/210x210.png,32018,2179323,6,8.5,5.9,11,at CAR,CAR,,50,33,84,49.87,8.50,RB50,F,6.4,2.1893939393939394
12105,Carlos Hyde,3a29784c-832f-4e41-a4ac-71d4f9ad410c,JAC,RB,RB,C. Hyde,RB,RB,https://www.fantasypros.com/nfl/players/carlos-hyde.php,carlos-hyde.php,https://images.fantasypros.com/images/players/nfl/12105/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/12105/headshot/210x210.png,27585,1751883,7,15.4,14.7,16,at HOU,HOU,,51,36,73,50.32,5.88,RB51,F,6.1,0.9603999999999999
12334,Damien Williams,90908a56-901b-466d-8689-943075da96fe,CHI,RB,RB,D. Williams,RB,RB,https://www.fantasypros.com/nfl/players/damien-williams.php,damien-williams.php,https://images.fantasypros.com/images/players/nfl/12334/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/12334/headshot/210x210.png,28115,2130689,10,6.0,6.9,5,at LAR,LAR,,52,47,73,56.13,5.14,RB52,F,5.7,0.5621191489361701
9872,Mark Ingram II,f336567d-44a9-4245-8452-1dd485fd70fb,HOU,RB,RB,M. Ingram II,RB,RB,https://www.fantasypros.com/nfl/players/mark-ingram.php,mark-ingram.php,https://images.fantasypros.com/images/players/nfl/9872/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/9872/headshot/210x210.png,24815,1623793,10,14.5,11.0,18,vs. JAC,JAC,,53,40,78,55.04,7.08,RB53,F,5.5,1.25316
18621,Alexander Mattison,ae4faec0-509d-4080-b5cb-d1a44d062858,MIN,RB,RB,A. Mattison,RB,RB,https://www.fantasypros.com/nfl/players/alexander-mattison.php,alexander-mattison.php,https://images.fantasypros.com/images/players/nfl/18621/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18621/headshot/210x210.png,31934,2257933,7,35.3,33.5,37,at CIN,CIN,,54,45,72,55.68,5.31,RB54,F,5.4,0.6265799999999999
19482,Tony Jones Jr.,83d4c4c3-3c40-49b1-8b86-25d256a0b5ad,NO,RB,RB,T. Jones Jr.,RB,RB,https://www.fantasypros.com/nfl/players/tony-jones-rb.php,tony-jones-rb.php,https://images.fantasypros.com/images/players/nfl/19482/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19482/headshot/210x210.png,33114,2260681,6,18.1,14.1,22,vs. GB,GB,,55,35,86,56.15,9.75,RB55,F,5.3,2.7160714285714285
17612,Boston Scott,768f6afa-ba24-40d9-bdc1-3184bba2ec2b,PHI,RB,RB,B. Scott,RB,RB,https://www.fantasypros.com/nfl/players/boston-scott.php,boston-scott.php,https://images.fantasypros.com/images/players/nfl/17612/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17612/headshot/210x210.png,31171,2079334,14,7.5,3.0,12,at ATL,ATL,,56,40,66,56.42,4.90,RB56,F,5.2,0.6002500000000002
17308,Rashaad Penny,2b119688-83b5-4d19-acbf-fa2087035fae,SEA,RB,RB,R. Penny,RB,RB,https://www.fantasypros.com/nfl/players/rashaad-penny.php,rashaad-penny.php,https://images.fantasypros.com/images/players/nfl/17308/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17308/headshot/210x210.png,30997,2144893,9,11.8,7.6,16,at IND,IND,,57,49,83,58.32,5.16,RB57,F,5.2,0.5433795918367348
17300,Justin Jackson,e6c3f896-0223-4fc2-be09-c959ea4a475c,LAC,RB,RB,J. Jackson,RB,RB,https://www.fantasypros.com/nfl/players/justin-jackson-rb.php,justin-jackson-rb.php,https://images.fantasypros.com/images/players/nfl/17300/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17300/headshot/210x210.png,31221,2155320,7,14.6,11.1,18,at WAS,WAS,,58,41,74,59.41,6.90,RB58,F,5.1,1.161219512195122
15555,Devontae Booker,cd705357-f282-4cbf-8f11-391618d981c3,NYG,RB,RB,D. Booker,RB,RB,https://www.fantasypros.com/nfl/players/devontae-booker.php,devontae-booker.php,https://images.fantasypros.com/images/players/nfl/15555/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/15555/headshot/210x210.png,29370,2061491,10,8.6,9.1,8,vs. DEN,DEN,,59,43,83,58.99,6.89,RB59,F,5.0,1.1040023255813953
17514,Darrel Williams,c2a19a09-74a2-4ace-8cc3-6dfb65070a70,KC,RB,RB,D. Williams,RB,RB,https://www.fantasypros.com/nfl/players/darrel-williams.php,darrel-williams.php,https://images.fantasypros.com/images/players/nfl/17514/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17514/headshot/210x210.png,31500,2131714,12,10.9,7.8,14,vs. CLE,CLE,,60,47,72,59.23,4.39,RB60,F,4.8,0.41004468085106377
19449,Salvon Ahmed,0dbbd211-0372-4751-9751-e4df4ab1f8eb,MIA,RB,RB,S. Ahmed,RB,RB,https://www.fantasypros.com/nfl/players/salvon-ahmed.php,salvon-ahmed.php,https://images.fantasypros.com/images/players/nfl/19449/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19449/headshot/210x210.png,33265,2815163,14,2.3,2.6,2,at NE,NE,,61,52,79,58.88,4.97,RB61,F,4.8,0.47501730769230766
