Name_ID,ID,Pos
Rams  (15561042),15561042,DST
Ravens  (15561044),15561044,DST
Steelers  (15561043),15561043,DST
49ers  (15561045),15561045,DST
Colts  (15561049),15561049,DST
Cardinals  (15561041),15561041,DST
Chiefs  (15561047),15561047,DST
WAS Football Team  (15561055),15561055,DST
Browns  (15561054),15561054,DST
Cowboys  (15561050),15561050,DST
Eagles  (15561053),15561053,DST
Texans  (15561056),15561056,DST
Jets  (15561057),15561057,DST
Jaguars  (15561052),15561052,DST
Dolphins  (15561058),15561058,DST
Falcons  (15561051),15561051,DST
Panthers  (15561059),15561059,DST
Giants  (15561061),15561061,DST
Bengals  (15561060),15561060,DST
Raiders  (15561063),15561063,DST
Patrick Mahomes (15560218),15560218,QB
Lamar Jackson (15560217),15560217,QB
Dak Prescott (15560220),15560220,QB
Kyler Murray (15560221),15560221,QB
Deshaun Watson (15560222),15560222,QB
Matt Ryan (15560226),15560226,QB
Teddy Bridgewater (15560229),15560229,QB
Gardner Minshew II (15560225),15560225,QB
Ben Roethlisberger (15560223),15560223,QB
Ryan Fitzpatrick (15560232),15560232,QB
Daniel Jones (15560237),15560237,QB
Jared Goff (15560224),15560224,QB
Joe Burrow (15560227),15560227,QB
Jimmy Garoppolo (15560234),15560234,QB
Carson Wentz (15560233),15560233,QB
Baker Mayfield (15560231),15560231,QB
Philip Rivers (15560230),15560230,QB
Derek Carr (15560240),15560240,QB
Joe Flacco (15560252),15560252,QB
Kyle Allen (15560271),15560271,QB
Ezekiel Elliott (15560282),15560282,RB
DeAndre Hopkins (15560510),15560510,WR
Tyreek Hill (15560518),15560518,WR
Clyde Edwards-Helaire (15560288),15560288,RB
Kareem Hunt (15560296),15560296,RB
Amari Cooper (15560514),15560514,WR
Calvin Ridley (15560512),15560512,WR
Mike Davis (15560300),15560300,RB
James Robinson (15560290),15560290,RB
DJ Moore (15560542),15560542,WR
George Kittle (15560848),15560848,TE
Josh Jacobs (15560304),15560304,RB
Travis Kelce (15560850),15560850,TE
James Conner (15560286),15560286,RB
Jonathan Taylor (15560306),15560306,RB
Antonio Gibson (15560328),15560328,RB
Joe Mixon (15560302),15560302,RB
Darren Waller (15560854),15560854,TE
Cooper Kupp (15560528),15560528,WR
DJ Chark Jr. (15560526),15560526,WR
Robert Woods (15560532),15560532,WR
Terry McLaurin (15560538),15560538,WR
Will Fuller V (15560524),15560524,WR
Odell Beckham Jr. (15560530),15560530,WR
David Johnson (15560324),15560324,RB
JuJu Smith-Schuster (15560522),15560522,WR
DeVante Parker (15560544),15560544,WR
Miles Sanders (15560292),15560292,RB
Todd Gurley II (15560314),15560314,RB
Kenyan Drake (15560316),15560316,RB
Marquise Brown (15560534),15560534,WR
CeeDee Lamb (15560540),15560540,WR
Robby Anderson (15560546),15560546,WR
Diontae Johnson (15560552),15560552,WR
Darius Slayton (15560586),15560586,WR
Mark Andrews (15560852),15560852,TE
Zach Ertz (15560856),15560856,TE
Michael Gallup (15560558),15560558,WR
Jamison Crowder (15560548),15560548,WR
Tyler Boyd (15560536),15560536,WR
Russell Gage (15560566),15560566,WR
Le'Veon Bell (15560326),15560326,RB
T.Y. Hilton (15560572),15560572,WR
Mark Ingram II (15560318),15560318,RB
Jarvis Landry (15560570),15560570,WR
Golden Tate (15560598),15560598,WR
Dalton Schultz (15560866),15560866,TE
Myles Gaskin (15560336),15560336,RB
Darrell Henderson Jr. (15560320),15560320,RB
Brandon Aiyuk (15560564),15560564,WR
Laviska Shenault Jr. (15560608),15560608,WR
Brandin Cooks (15560624),15560624,WR
Sammy Watkins (15560610),15560610,WR
Cam Akers (15560474),15560474,RB
Evan Engram (15560870),15560870,TE
A.J. Green (15560588),15560588,WR
Devonta Freeman (15560342),15560342,RB
Henry Ruggs III (15560594),15560594,WR
Raheem Mostert (15560308),15560308,RB
Jerick McKinnon (15560312),15560312,RB
Curtis Samuel (15560582),15560582,WR
Tee Higgins (15560576),15560576,WR
Deebo Samuel (15560562),15560562,WR
Nyheim Hines (15560348),15560348,RB
Hayden Hurst (15560868),15560868,TE
Tyler Higbee (15560858),15560858,TE
Malcolm Brown (15560322),15560322,RB
Hunter Renfrow (15560578),15560578,WR
Greg Ward (15560606),15560606,WR
Zach Pascal (15560602),15560602,WR
Eric Ebron (15560878),15560878,TE
Randall Cobb (15560604),15560604,WR
Keelan Cole (15560592),15560592,WR
Olamide Zaccheaus (15560814),15560814,WR
Preston Williams (15560630),15560630,WR
Mike Gesicki (15560862),15560862,TE
Josh Reynolds (15560634),15560634,WR
Chase Edmonds (15560338),15560338,RB
Darren Fells (15560894),15560894,TE
James Washington (15560574),15560574,WR
Austin Hooper (15560876),15560876,TE
Dontrelle Inman (15560650),15560650,WR
Christian Kirk (15560596),15560596,WR
J.K. Dobbins (15560350),15560350,RB
Larry Fitzgerald (15560644),15560644,WR
Mecole Hardman (15560614),15560614,WR
Isaiah Ford (15560658),15560658,WR
Chris Hogan (15560674),15560674,WR
Duke Johnson (15560364),15560364,RB
D'Ernest Johnson (15560340),15560340,RB
Logan Thomas (15560884),15560884,TE
Drew Sample (15560880),15560880,TE
Miles Boykin (15560636),15560636,WR
J.D. McKissic (15560368),15560368,RB
