Date,Team,Opp,Total_Score,Win_Prob,Expected_Points,Year,Week,OwnPer_DST,Expected_Points_DST,OwnPer_RB,Expected_Points_RB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_QB,Expected_Points_QB
2021-12-12,LV,KC,48.0,0.2272727272727273,19.25,2021,14,0.0055,5.1,0.2052,23.900000000000006,0.22630000000000003,33.1,0.045700000000000005,11.0,0.019,19.199999999999996
2021-12-12,NO,NYJ,42.0,0.696969696969697,23.75,2021,14,0.0675,9.3,0.1728,26.900000000000002,0.0337,19.900389999999998,0.007299999999999999,11.0,0.1698,20.4
2021-12-12,SF,CIN,49.0,0.5652173913043478,25.5,2021,14,0.0242,6.2,0.2247,23.7,0.11220000000000001,36.900000000000006,0.0708,18.800000000000008,0.0215,18.799999999999994
2021-12-12,JAC,TEN,44.0,0.2272727272727273,17.75,2021,14,0.0268,5.5,0.07050000000000001,21.099999999999998,0.1057,31.12,0.07880000000000001,10.600000000000001,0.0102,13.700000000000005
2021-12-12,BAL,CLE,44.0,0.4545454545454545,20.75,2021,14,0.0347,6.1,0.0365,24.799999999999997,0.0443,36.50000000000001,0.032,17.000040000000002,0.0422,21.4
2021-12-12,ATL,CAR,41.5,0.4651162790697674,19.5,2021,14,0.0138,5.7,0.11989999999999999,30.9,0.0325,27.300000000000004,0.040799999999999996,15.499999999999998,0.0078,15.3
2021-12-12,DAL,WAS,48.0,0.7333333333333333,27.25,2021,14,0.0138,7.3,0.1408,18.325000000000006,0.247,49.19999999999999,0.029800000000000004,14.1,0.073,20.9
2021-12-12,SEA,HOU,41.0,0.8,25.25,2021,14,0.2252,7.1,0.018000000000000002,18.799999999999997,0.2015,44.00000000000001,0.08,12.700000000000003,0.052000000000000005,19.1
2021-12-12,DET,DEN,42.0,0.18181818181818185,14.75,2021,14,0.0183,5.4,0.1212,16.599999999999998,0.09299999999999999,31.040000000000003,0.0435,8.275018,0.0052,13.3
2021-12-12,NYG,LAC,43.0,0.2352941176470588,17.0,2021,14,0.0215,5.7,0.1278,22.5,0.07780000000000001,34.699999999999996,0.0167,12.6,0.006,14.099999999999998
2021-12-12,BUF,TB,52.5,0.392156862745098,24.5,2021,14,0.0045,6.0,0.0168,21.499999999999996,0.30199999999999994,48.4,0.0475,11.6,0.1335,23.599999999999994
2021-12-12,CHI,GB,43.0,0.18181818181818185,15.75,2021,14,,,,,,,,,,
2021-12-12,KC,LV,48.0,0.8181818181818182,28.75,2021,14,0.0395,6.8,0.0778,26.5,0.18650000000000003,38.21,0.0808,22.3,0.0733,21.4
2021-12-12,NYJ,NO,42.0,0.3448275862068966,18.25,2021,14,0.0478,5.6,0.057,16.599999999999998,0.22800000000000004,32.715,0.007299999999999999,7.200000000000002,0.013,14.400000000000002
2021-12-12,CIN,SF,49.0,0.4761904761904762,23.5,2021,14,0.0148,6.1,0.0775,24.599999999999994,0.23479999999999998,48.49999999999999,0.049,9.5,0.04,18.800000000000004
2021-12-12,TEN,JAC,44.0,0.8181818181818182,26.25,2021,14,0.028,7.3,0.030500000000000003,31.000000000000004,0.1125,28.80033,0.006999999999999999,12.600000000000001,0.036000000000000004,17.600000000000012
2021-12-12,CLE,BAL,44.0,0.5918367346938775,23.25,2021,14,0.1295,6.6,0.06,34.099999999999994,0.11850000000000001,24.3,0.17729999999999999,12.0,0.0058,16.1
2021-12-12,CAR,ATL,41.5,0.5744680851063829,22.0,2021,14,0.1427,6.9,0.060300000000000006,20.7,0.1481,33.87521,0.003,6.6000000000000005,0.0807,19.3
2021-12-12,WAS,DAL,48.0,0.3076923076923077,20.75,2021,14,0.025,5.6,0.3037,24.520000000000003,0.0832,38.99,0.0233,13.3,0.0385,17.700000000000006
2021-12-12,HOU,SEA,41.0,0.24390243902439024,15.75,2021,14,0.041,5.6,0.019200000000000002,15.999999999999996,0.11810000000000001,28.7003,0.0332,13.270000000000001,0.0058,14.8
2021-12-12,DEN,DET,42.0,0.8666666666666667,27.25,2021,14,0.0462,8.0,0.1743,29.5,0.0888,34.7,0.0317,16.200000000000003,0.0335,17.499999999999996
2021-12-12,LAC,NYG,43.0,0.8095238095238095,26.0,2021,14,0.041,7.4,0.257,31.300000000000004,0.4348000000000001,33.60000000000001,0.1565,17.4,0.0862,22.0
2021-12-12,TB,BUF,52.5,0.6491228070175439,28.0,2021,14,0.012,6.4,0.2168,26.79999999999999,0.3907,48.379999999999995,0.1203,21.4,0.1018,21.399999999999995
2021-12-12,GB,CHI,43.0,0.8666666666666667,27.25,2021,14,,,,,,,,,,
