Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,6.4,78.3,0.6,0.1,17.5
George Kittle,SF,5.7,73.8,0.5,0.1,16.1
Mark Andrews,BAL,5.1,62.8,0.5,0.0,14.5
Rob Gronkowski,TB,4.5,55.5,0.5,0.0,13.1
Kyle Pitts,ATL,4.6,59.2,0.2,0.0,11.6
Dalton Schultz,DAL,4.4,47.4,0.4,0.0,11.4
Dawson Knox,BUF,3.9,44.6,0.5,0.0,11.0
Pat Freiermuth,PIT,4.3,42.8,0.4,0.1,10.9
Tyler Conklin,MIN,4.3,44.7,0.3,0.0,10.8
Zach Ertz,ARI,4.1,43.7,0.3,0.0,10.0
Noah Fant,DEN,4.1,44.1,0.2,0.0,9.8
Austin Hooper,CLE,4.0,43.4,0.2,0.0,9.6
Jared Cook,LAC,3.4,41.0,0.4,0.0,9.6
Foster Moreau,LV,3.3,39.5,0.4,0.0,9.6
Tyler Higbee,LAR,3.9,40.0,0.2,0.0,9.0
Ricky Seals-Jones,WAS,3.4,38.6,0.2,0.0,8.3
Evan Engram,NYG,3.6,36.2,0.1,0.0,7.9
Cole Kmet,CHI,3.5,36.0,0.1,0.0,7.8
Gerald Everett,SEA,3.4,34.0,0.2,0.1,7.5
C.J. Uzomah,CIN,2.9,28.4,0.2,0.0,6.8
James O'Shaughnessy,JAC,3.0,30.8,0.1,0.0,6.6
Brock Wright,DET,2.4,25.0,0.1,0.0,5.5
Albert Okwuegbunam,DEN,2.2,22.9,0.1,0.0,5.2
Brevin Jordan,HOU,2.3,23.0,0.1,0.0,5.2
Donald Parham Jr.,LAC,2.0,21.4,0.1,0.0,5.0
Geoff Swaim,TEN,2.1,20.2,0.1,0.0,4.9
Ryan Griffin,NYJ,2.1,21.7,0.1,0.0,4.9
Pharaoh Brown,HOU,2.2,22.8,0.1,0.0,4.9
Josiah Deguara,GB,1.9,18.8,0.1,0.0,4.5
Nick Vannett,NO,1.9,20.6,0.1,0.0,4.5
Hayden Hurst,ATL,1.8,18.4,0.1,0.0,4.2
Cameron Brate,TB,1.7,16.6,0.1,0.0,4.1
Tommy Tremble,CAR,1.6,16.8,0.1,0.0,3.9
Kyle Rudolph,NYG,1.7,16.4,0.1,0.0,3.9
Anthony Firkser,TEN,1.6,16.9,0.1,0.0,3.7
Juwan Johnson,NO,1.4,17.3,0.1,0.0,3.5
Will Dissly,SEA,1.4,15.6,0.1,0.0,3.5
John Bates,WAS,1.5,15.2,0.1,0.0,3.4
Ian Thomas,CAR,1.5,13.8,0.1,0.0,3.4
MyCole Pruitt,TEN,1.2,13.0,0.1,0.0,3.3
Jordan Akins,HOU,1.6,15.7,0.1,0.1,3.2
Daniel Helm,LV,1.4,14.8,0.1,0.0,3.1
Miller Forristall,CLE,1.3,14.8,0.1,0.0,3.0
Marcedes Lewis,GB,1.2,12.9,0.1,0.0,2.8
Jimmy Graham,CHI,1.1,13.0,0.1,0.0,2.7
O.J. Howard,TB,1.1,13.6,0.0,0.0,2.6
Chris Manhertz,JAC,0.9,10.8,0.0,0.0,2.2
Zach Gentry,PIT,1.0,9.9,0.0,0.0,2.2
Jesse James,CHI,0.9,8.8,0.1,0.0,2.2
Ian Bunting,DAL,0.8,8.0,0.1,0.0,2.2
Chris Herndon IV,MIN,0.9,9.1,0.1,0.0,2.1
T.J. Hockenson,DET,1.0,10.1,0.0,0.0,2.0
Stephen Anderson,LAC,0.8,9.4,0.0,0.0,2.0
Garrett Griffin,NO,0.9,9.0,0.0,0.0,2.0
Shane Zylstra,DET,0.9,10.3,0.0,0.0,2.0
Blake Bell,KC,0.9,7.8,0.0,0.0,1.9
Luke Farrell,JAC,0.8,8.1,0.0,0.0,1.8
Jacob Hollister,JAC,0.7,5.2,0.1,0.0,1.8
Kenny Yeboah,NYJ,0.8,8.4,0.0,0.0,1.8
Nick Boyle,BAL,0.8,7.1,0.1,0.0,1.8
Dominique Dafney,GB,0.7,7.9,0.0,0.0,1.7
