Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Austin Ekeler,LAC,13.4,60.9,0.5,5.2,45.2,0.4,0.1,21.0
Alvin Kamara,NO,15.3,66.4,0.6,4.9,43.7,0.2,0.1,20.7
Najee Harris,PIT,18.2,71.2,0.5,4.2,31.1,0.1,0.1,18.2
Leonard Fournette,TB,15.5,62.8,0.6,4.3,30.3,0.1,0.1,17.7
Josh Jacobs,LV,15.3,63.8,0.5,4.0,28.9,0.1,0.1,16.7
Dalvin Cook,MIN,16.5,76.1,0.6,2.9,22.7,0.1,0.1,16.5
Joe Mixon,CIN,18.1,75.0,0.7,2.5,18.5,0.1,0.1,16.4
Antonio Gibson,WAS,17.1,72.0,0.6,3.0,21.9,0.1,0.1,16.1
Javonte Williams,DEN,14.6,67.9,0.5,2.8,23.5,0.2,0.1,15.7
Cordarrelle Patterson,ATL,11.0,55.2,0.3,3.3,33.2,0.2,0.1,15.2
Aaron Jones,GB,12.0,54.7,0.5,3.2,24.9,0.2,0.1,15.1
Ezekiel Elliott,DAL,14.6,60.4,0.5,3.1,22.3,0.1,0.1,14.9
Sony Michel,LAR,16.9,74.7,0.5,2.3,16.9,0.1,0.1,14.9
David Montgomery,CHI,16.2,66.4,0.5,2.8,20.8,0.1,0.1,14.5
Saquon Barkley,NYG,13.2,58.0,0.4,3.5,24.2,0.1,0.1,14.5
Nick Chubb,CLE,14.8,75.8,0.5,1.8,14.2,0.1,0.1,14.3
James Conner,ARI,14.9,57.4,0.6,2.3,16.9,0.1,0.1,14.0
James Robinson,JAC,13.6,59.6,0.5,2.6,19.7,0.1,0.1,13.7
Clyde Edwards-Helaire,KC,13.9,59.6,0.4,2.2,17.5,0.1,0.1,13.0
AJ Dillon,GB,12.8,56.1,0.3,2.3,20.2,0.2,0.1,12.9
Devonta Freeman,BAL,12.1,51.8,0.4,2.6,19.2,0.1,0.1,12.7
Chuba Hubbard,CAR,14.9,55.2,0.5,2.0,15.9,0.0,0.1,12.4
Jeff Wilson Jr.,SF,13.4,55.6,0.5,1.3,10.7,0.1,0.1,11.2
D'Onta Foreman,TEN,14.3,63.7,0.4,1.1,10.5,0.1,0.2,11.1
Melvin Gordon III,DEN,12.0,50.9,0.4,1.9,14.0,0.1,0.1,10.8
Kareem Hunt,CLE,8.8,38.4,0.3,2.5,21.8,0.1,0.0,10.8
Ty Johnson,NYJ,9.2,35.2,0.2,2.9,23.9,0.1,0.1,10.4
Godwin Igwebuike,DET,8.4,41.9,0.2,2.4,20.0,0.1,0.1,9.8
Dontrell Hilliard,TEN,8.2,35.9,0.2,2.4,20.1,0.1,0.1,9.7
Chase Edmonds,ARI,7.4,33.7,0.1,2.9,19.9,0.1,0.1,9.4
