Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
44,Emmanuel Sanders,DEN,CHI,14,61,44.2,5.7
45,Marquez Valdes-Scantling,GB,MIN,25,54,44.7,4.4
46,Marquise Brown,BAL,ARI,18,77,44.9,7.2
47,Terry McLaurin,WAS,DAL,19,93,47.3,7.0
48,Corey Davis,TEN,IND,22,96,49.1,6.6
49,Mecole Hardman,KC,OAK,14,118,48.6,10.2
50,Donte Moncrief,PIT,SEA,19,66,50.2,5.3
51,Mohamed Sanu,ATL,PHI,34,68,53.5,4.7
52,Devante Parker,MIA,NE,21,79,54.6,6.7
53,A.J. Brown,TEN,IND,37,88,55.0,6.6
54,James Washington,PIT,SEA,33,94,55.7,8.7
55,Mike Williams,LAC,DET,27,106,51.5,16.0
56,Danny Amendola,DET,LAC,26,77,59.3,8.4
57,Randall Cobb,DAL,WAS,41,86,60.9,6.6
58,Ted Ginn,NO,LAR,38,84,57.7,7.4
59,D.J. Chark,JAC,HOU,43,82,62.3,6.0
60,Geronimo Allison,GB,MIN,43,96,62.5,8.9
61,Marquise Goodwin,SF,CIN,46,88,60.8,6.5
62,Cole Beasley,BUF,NYG,27,84,63.9,11.1
63,Trey Quinn,WAS,DAL,48,89,63.1,6.3
64,Deebo Samuel,SF,CIN,42,93,65.6,8.3
65,Chris Conley,JAC,HOU,40,90,65.7,8.5
66,Kenny Stills,HOU,JAC,46,104,69.4,9.5
67,Dante Pettis,SF,CIN,32,105,67.3,10.1
68,Anthony Miller,CHI,DEN,42,117,70.6,13.5
69,Tre'Quan Smith,NO,LAR,55,95,71.7,7.7
70,Preston Williams,MIA,NE,38,95,70.9,9.6
71,Willie Snead,BAL,ARI,44,87,71.5,6.8
72,Paul Richardson,WAS,DAL,49,94,74.4,8.8
73,KeeSean Johnson,ARI,BAL,33,104,74.4,10.8
74,DaeSean Hamilton,DEN,CHI,47,91,73.7,6.3
75,Taylor Gabriel,CHI,DEN,57,98,74.1,6.1
76,Rashard Higgins,CLE,NYJ,60,95,75.2,7.0
77,Adam Humphries,TEN,IND,51,98,76.4,8.7
78,Zay Jones,BUF,NYG,37,97,77.6,7.0
79,Cody Latimer,NYG,BUF,33,103,70.8,15.5
80,Keke Coutee,HOU,JAC,42,109,77.9,10.7
81,Demarcus Robinson,KC,OAK,55,111,79.7,9.9
82,Phillip Dorsett,NE,MIA,28,115,80.4,9.8
83,Hunter Renfrow,OAK,KC,57,103,81.4,6.2
84,Nelson Agholor,PHI,ATL,40,101,82.4,7.8
85,Miles Boykin,BAL,ARI,59,122,84.2,7.8
86,Parris Campbell,IND,TEN,56,109,81.8,10.2
87,Travis Benjamin,LAC,DET,43,105,78.7,15.8
88,Deon Cain,IND,TEN,46,117,83.5,9.6
89,Breshad Perriman,TB,CAR,40,102,87.5,8.1
90,Ryan Grant,OAK,KC,60,107,87.3,9.3
91,Bennie Fowler,NYG,BUF,44,108,89.3,12.8
92,Damion Willis,CIN,SF,58,113,92.8,9.0
93,Robert Foster,BUF,NYG,53,129,93.8,10.1
94,Cordarrelle Patterson,CHI,DEN,78,121,95.5,8.2
95,Jaron Brown,SEA,PIT,73,107,96.5,6.6
96,Josh Reynolds,LAR,NO,62,125,97.2,9.1
97,Kendrick Bourne,SF,CIN,80,120,98.4,6.4
98,J.,PHI,ATL,73,145,100.3,10.7
99,Diontae Johnson,PIT,SEA,65,153,102.1,10.4
100,Chris Hogan,CAR,TB,61,134,102.7,9.3
101,Keelan Cole,JAC,HOU,78,131,101.2,8.2
102,Jakeem Grant,MIA,NE,51,114,95.5,12.8
103,Jake Kumerow,GB,MIN,87,147,103.6,12.0
104,Andy Isabella,ARI,BAL,67,154,105.0,13.8
105,Demaryius Thomas,NYJ,CLE,43,127,97.7,12.6
106,Chad Beebe,MIN,GB,88,124,102.8,5.6
107,Keith Kirkwood,NO,LAR,90,133,108.1,9.0
108,Dontrelle Inman,LAC,DET,64,111,92.1,11.9
109,Ryan Switzer,PIT,SEA,59,117,96.7,11.3
110,Damiere Byrd,ARI,BAL,65,130,102.9,12.8
111,Allen Hurns,MIA,NE,44,122,99.5,13.6
112,Michael Crabtree,ARI,BAL,56,135,105.5,17.5
113,Richie James,SF,CIN,79,131,106.4,13.0
114,Russell Shepard,NYG,BUF,74,137,107.4,13.7
115,Jarius Wright,CAR,TB,75,126,103.4,8.4
116,De'Anthony Thomas,KC,OAK,63,127,105.8,11.4
117,Kelvin Harmon,WAS,DAL,98,127,112.0,7.6
118,Chester Rogers,IND,TEN,84,134,112.0,14.2
119,Alex Erickson,CIN,SF,94,123,114.9,7.5
120,Damion Ratley,CLE,NYJ,86,137,113.8,11.2
121,Tajae Sharpe,TEN,IND,105,130,117.3,4.9
122,Justin Hardy,ATL,PHI,85,131,117.7,6.5
123,Taywan Taylor,CLE,NYJ,92,162,119.9,17.4
124,Seth Roberts,BAL,ARI,94,133,121.2,9.1
125,Josh Bellamy,NYJ,CLE,71,127,116.9,8.4
126,Trevor Davis,GB,MIN,104,137,120.4,8.4
127,Justin Watson,TB,CAR,107,156,127.3,9.3
128,Jakobi Meyers,NE,MIA,95,143,127.3,7.5
129,Olabisi Johnson,MIN,GB,111,149,128.1,8.2
130,John Ursua,SEA,PIT,118,156,130.4,10.0
131,Russell Gage,ATL,PHI,125,140,131.1,3.9
132,Dwayne Harris,OAK,KC,114,140,128.0,7.2
133,Javon Wims,CHI,DEN,110,146,130.6,8.1
134,Isaiah McKenzie,BUF,NYG,110,146,131.9,5.2
135,Cody Core,NYG,BUF,97,140,124.8,11.4
136,Keelan Doss,OAK,KC,77,128,108.2,17.7
137,Chris Moore,BAL,ARI,102,136,129.3,7.2
138,Zach Pascal,IND,TEN,103,147,129.3,11.7
139,TJ Jones,NYG,BUF,100,126,115.9,6.4
140,Braxton Berrios,NYJ,CLE,111,140,127.8,9.8
141,DeAndre Carter,HOU,JAC,123,146,137.0,4.3
142,Darius Jennings,TEN,IND,120,152,138.7,9.3
143,Byron Pringle,KC,OAK,125,157,135.7,10.9
144,Cedrick Wilson,DAL,WAS,128,142,133.2,5.0
145,Bobo Wilson,TB,CAR,109,157,134.6,16.4
146,Devin Smith,DAL,WAS,117,152,128.5,13.8
147,Mack Hollins,PHI,ATL,101,144,135.4,8.0
148,Gary Jennings,SEA,PIT,106,155,131.8,20.0
149,Malik Turner,SEA,PIT,111,130,123.0,8.5
150,Austin Carr,NO,LAR,127,169,143.0,14.0
151,Riley Ridley,CHI,DEN,107,159,131.3,21.4
152,Geremy Davis,LAC,DET,111,161,139.0,17.9
153,Trent Sherfield,ARI,BAL,135,160,146.2,9.3
154,Chris Lacy,DET,LAC,107,168,145.0,23.1
155,Mike Thomas,LAR,NO,108,175,144.3,27.6
156,Steven Sims,WAS,DAL,136,147,140.0,5.0
157,Pharoh Cooper,CIN,SF,131,155,142.3,9.8
158,Ray-Ray McCloud,CAR,TB,108,159,133.5,25.5
159,Johnny Holton,PIT,SEA,121,158,144.0,16.4
160,Jaleel Scott,BAL,ARI,131,150,140.5,9.5
161,River Cracraft,DEN,CHI,135,156,147.3,9.0
162,Robert Davis,WAS,DAL,139,151,145.0,6.0
163,Travis Fulgham,DET,LAC,130,174,152.0,22.0
164,JoJo Natson,LAR,NO,132,178,155.0,23.0
165,Deonte Harris,NO,LAR,146,170,156.7,10.0
166,Olamide Zaccheaus,ATL,PHI,148,158,153.0,5.0
167,Khadarel Hodge,CLE,NYJ,148,166,157.0,9.0
168,Gunner Olszewski,NE,MIA,149,173,161.0,12.0
169,Juwann Winfree,DEN,CHI,152,163,157.5,5.5
170,Diontae Spencer,DEN,CHI,155,165,159.3,4.2
