Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Sammy Watkins,KC,5.9,92.2,0.8,0.3,1.9,0.0,0.1,17.0
Michael Thomas,NO,8.3,90.8,0.6,0.0,0.0,0.0,0.1,16.9
DeAndre Hopkins,HOU,7.1,88.7,0.8,0.0,0.0,0.0,0.1,16.8
Julio Jones,ATL,7.0,98.7,0.6,0.1,0.6,0.0,0.1,16.6
Keenan Allen,LAC,7.1,94.3,0.6,0.3,2.2,0.0,0.1,16.4
Davante Adams,GB,7.1,84.7,0.8,0.0,0.0,0.0,0.1,16.3
Odell Beckham Jr.,CLE,6.4,86.3,0.7,0.3,1.5,0.0,0.1,16.0
JuJu Smith-Schuster,PIT,6.6,88.5,0.6,0.0,0.5,0.0,0.1,15.7
Amari Cooper,DAL,5.8,79.3,0.6,0.2,0.9,0.0,0.1,14.5
Julian Edelman,NE,6.1,75.7,0.5,0.7,5.9,0.0,0.1,14.3
D.J. Moore,CAR,6.0,74.0,0.4,0.9,9.8,0.0,0.2,13.7
Tyler Boyd,CIN,5.6,73.2,0.6,0.3,1.9,0.0,0.1,13.7
Adam Thielen,MIN,5.8,76.5,0.5,0.3,2.0,0.0,0.1,13.6
Mike Evans,TB,5.3,80.0,0.5,0.0,0.0,0.0,0.1,13.6
T.Y. Hilton,IND,5.5,82.1,0.5,0.0,0.0,0.0,0.1,13.6
Cooper Kupp,LAR,5.5,69.5,0.6,0.3,1.6,0.0,0.1,13.2
Brandin Cooks,LAR,5.1,76.7,0.5,0.4,2.6,0.0,0.1,13.1
Alshon Jeffery,PHI,5.6,65.7,0.6,0.1,0.5,0.1,0.1,13.0
Tyrell Williams,OAK,5.1,71.1,0.6,0.1,0.5,0.0,0.1,12.9
Robert Woods,LAR,5.8,77.3,0.3,0.8,5.9,0.0,0.1,12.9
Tyler Lockett,SEA,4.6,67.9,0.6,0.5,3.5,0.0,0.1,12.7
Stefon Diggs,MIN,5.4,62.9,0.5,0.4,2.2,0.0,0.1,12.2
Kenny Golladay,DET,4.7,68.1,0.5,0.1,0.6,0.0,0.0,12.1
Allen Robinson,CHI,4.9,68.3,0.5,0.1,0.4,0.0,0.1,12.1
Jamison Crowder,NYJ,6.1,64.2,0.4,0.4,2.3,0.0,0.1,12.0
John Brown,BUF,4.1,66.8,0.5,0.2,0.8,0.0,0.0,11.9
Josh Gordon,NE,4.0,66.1,0.5,0.0,0.0,0.0,0.0,11.7
Chris Godwin,TB,5.1,68.0,0.4,0.0,0.0,0.0,0.1,11.3
DeSean Jackson,PHI,3.9,64.6,0.3,0.3,2.0,0.0,0.0,10.8
Larry Fitzgerald,ARI,4.6,55.0,0.4,0.0,0.3,0.0,0.0,10.4
D.K. Metcalf,SEA,4.1,58.3,0.4,0.1,0.4,0.0,0.1,10.3
Michael Gallup,DAL,3.8,55.8,0.5,0.0,0.0,0.0,0.0,10.2
Will Fuller,HOU,3.4,54.3,0.5,0.2,0.6,0.0,0.0,10.0
John Ross,CIN,4.2,49.6,0.5,0.3,1.4,0.0,0.0,10.0
Dede Westbrook,JAC,5.1,58.3,0.2,0.6,4.6,0.0,0.1,9.9
Jarvis Landry,CLE,4.3,59.2,0.2,0.5,4.0,0.0,0.1,9.9
Antonio Brown,NE,3.6,55.6,0.4,0.0,0.1,0.0,0.0,9.6
Courtland Sutton,DEN,3.7,54.2,0.4,0.1,0.1,0.0,0.0,9.6
Calvin Ridley,ATL,3.9,54.0,0.4,0.3,1.3,0.0,0.1,9.5
Marquise Brown,BAL,3.0,48.6,0.4,0.4,3.2,0.0,0.1,9.3
Robby Anderson,NYJ,3.8,55.8,0.3,0.2,0.8,0.0,0.1,9.1
Curtis Samuel,CAR,3.7,46.3,0.3,0.5,5.9,0.1,0.1,9.0
Emmanuel Sanders,DEN,4.7,54.7,0.2,0.2,1.9,0.0,0.1,8.8
Christian Kirk,ARI,4.1,55.6,0.1,0.4,3.2,0.0,0.1,8.7
Terry McLaurin,WAS,3.4,47.3,0.4,0.2,1.1,0.0,0.1,8.6
Marquez Valdes-Scantling,GB,3.5,55.7,0.1,0.3,1.9,0.0,0.0,8.2
Corey Davis,TEN,3.9,51.1,0.1,0.3,2.0,0.0,0.0,8.1
Marvin Jones,DET,3.4,49.3,0.2,0.1,0.7,0.0,0.0,8.0
Danny Amendola,DET,4.9,48.0,0.1,0.1,0.2,0.0,0.1,8.0
Mohamed Sanu,ATL,3.8,49.1,0.1,0.3,1.8,0.0,0.0,7.9
Donte Moncrief,PIT,3.8,50.3,0.2,0.0,0.0,0.0,0.1,7.9
Devante Parker,MIA,3.6,54.3,0.1,0.0,0.0,0.0,0.0,7.8
Ted Ginn,NO,3.6,47.9,0.2,0.3,2.0,0.0,0.1,7.8
Cole Beasley,BUF,4.0,43.5,0.1,0.0,0.3,0.0,0.0,7.2
D.J. Chark,JAC,3.6,47.4,0.1,0.0,0.2,0.0,0.1,7.1
Randall Cobb,DAL,3.4,39.4,0.2,0.3,1.2,0.0,0.0,6.8
Marquise Goodwin,SF,2.7,42.1,0.2,0.2,1.1,0.0,0.0,6.7
Paul Richardson,WAS,3.2,39.6,0.1,0.2,1.0,0.0,0.0,6.5
James Washington,PIT,2.8,42.8,0.1,0.1,0.5,0.0,0.0,6.4
Trey Quinn,WAS,3.4,37.3,0.2,0.3,1.5,0.0,0.1,6.4
Nelson Agholor,PHI,3.1,36.0,0.2,0.2,1.5,0.0,0.0,6.3
Travis Benjamin,LAC,2.8,40.2,0.1,0.5,2.6,0.0,0.0,6.3
Zay Jones,BUF,2.8,36.6,0.2,0.1,1.0,0.0,0.0,6.2
Chris Conley,JAC,3.3,38.7,0.1,0.0,0.0,0.0,0.1,6.2
Cody Latimer,NYG,2.9,40.5,0.1,0.0,0.3,0.0,0.0,6.1
Taylor Gabriel,CHI,3.2,35.5,0.1,0.5,3.1,0.0,0.0,6.1
Willie Snead,BAL,3.1,36.8,0.1,0.1,0.7,0.0,0.0,6.1
Mike Williams,LAC,2.0,36.4,0.1,0.2,1.0,0.0,0.0,5.9
Breshad Perriman,TB,2.6,38.5,0.1,0.2,0.8,0.0,0.0,5.8
A.J. Brown,TEN,2.7,38.7,0.1,0.1,0.9,0.0,0.1,5.7
Tre'Quan Smith,NO,2.4,33.4,0.2,0.1,0.4,0.0,0.0,5.7
Preston Williams,MIA,2.7,37.4,0.1,0.1,0.3,0.0,0.1,5.6
Geronimo Allison,GB,2.4,37.3,0.1,0.1,0.5,0.0,0.0,5.6
KeeSean Johnson,ARI,3.0,35.6,0.1,0.1,0.5,0.0,0.1,5.5
Demarcus Robinson,KC,2.4,32.5,0.2,0.0,0.0,0.0,0.0,5.5
Phillip Dorsett,NE,2.3,30.1,0.2,0.2,1.1,0.0,0.0,5.5
DaeSean Hamilton,DEN,3.0,32.1,0.1,0.0,0.2,0.0,0.0,5.5
Jakeem Grant,MIA,2.7,34.2,0.1,0.3,1.5,0.0,0.0,5.5
Bennie Fowler,NYG,3.2,32.9,0.1,0.0,0.0,0.0,0.0,5.4
Adam Humphries,TEN,2.8,32.5,0.1,0.1,0.8,0.0,0.0,5.4
Hunter Renfrow,OAK,2.7,32.9,0.1,0.1,0.3,0.0,0.1,5.3
Dante Pettis,SF,2.1,33.8,0.1,0.1,0.3,0.0,0.0,5.3
Deebo Samuel,SF,2.6,34.0,0.1,0.1,0.3,0.0,0.1,5.1
Kenny Stills,HOU,2.1,30.2,0.1,0.0,0.0,0.0,0.0,4.8
Mecole Hardman,KC,2.0,29.8,0.1,0.0,0.2,0.0,0.1,4.8
Ryan Grant,OAK,2.7,28.5,0.1,0.0,0.0,0.0,0.0,4.8
Jaron Brown,SEA,2.0,25.4,0.2,0.0,0.3,0.0,0.0,4.6
Allen Hurns,MIA,2.1,28.0,0.1,0.0,0.0,0.0,0.0,4.6
Keke Coutee,HOU,2.2,27.7,0.1,0.1,0.2,0.0,0.0,4.5
Rashard Higgins,CLE,1.8,29.8,0.1,0.0,0.1,0.0,0.0,4.5
Demaryius Thomas,NYJ,2.4,25.8,0.1,0.0,0.0,0.0,0.0,4.5
Damion Willis,CIN,2.1,27.6,0.1,0.0,0.2,0.0,0.0,4.4
Dontrelle Inman,LAC,1.9,23.1,0.2,0.0,0.0,0.0,0.0,4.2
Cordarrelle Patterson,CHI,1.7,19.7,0.1,1.2,7.1,0.0,0.0,4.1
Ryan Switzer,PIT,2.4,21.1,0.1,0.3,1.4,0.0,0.1,4.0
Anthony Miller,CHI,1.3,21.6,0.2,0.3,1.6,0.0,0.0,3.9
Josh Reynolds,LAR,1.6,23.6,0.1,0.1,0.4,0.0,0.0,3.9
Kendrick Bourne,SF,1.9,23.3,0.1,0.0,0.0,0.0,0.0,3.9
Miles Boykin,BAL,1.5,23.7,0.1,0.1,0.4,0.0,0.1,3.9
Diontae Johnson,PIT,1.8,22.9,0.1,0.0,0.2,0.0,0.0,3.9
Justin Hardy,ATL,2.2,18.4,0.2,0.0,0.0,0.0,0.0,3.9
Jarius Wright,CAR,2.2,20.6,0.1,0.1,1.1,0.0,0.0,3.8
Damiere Byrd,ARI,1.8,22.0,0.1,0.0,0.1,0.0,0.0,3.8
Josh Bellamy,NYJ,1.8,18.1,0.1,0.0,0.1,0.0,0.0,3.5
Taywan Taylor,CLE,1.8,21.2,0.1,0.1,0.4,0.0,0.1,3.5
Seth Roberts,BAL,2.0,19.0,0.1,0.1,0.7,0.0,0.0,3.3
Parris Campbell,IND,1.7,19.6,0.1,0.2,1.2,0.0,0.1,3.3
Deon Cain,IND,1.5,20.6,0.0,0.1,0.5,0.0,0.0,3.1
Chad Beebe,MIN,1.6,19.6,0.0,0.0,0.2,0.0,0.0,3.1
Chester Rogers,IND,1.7,18.4,0.1,0.0,0.0,0.0,0.0,3.0
Michael Crabtree,ARI,1.4,17.2,0.1,0.0,0.0,0.0,0.0,2.9
Russell Shepard,NYG,1.4,17.7,0.1,0.1,0.7,0.0,0.0,2.9
Richie James,SF,1.4,17.4,0.1,0.0,0.1,0.0,0.0,2.9
Robert Foster,BUF,0.7,20.7,0.1,0.1,0.5,0.0,0.0,2.8
Keelan Cole,JAC,1.3,19.8,0.0,0.0,0.0,0.0,0.0,2.7
Zach Pascal,IND,1.6,12.9,0.1,0.0,0.3,0.0,0.0,2.5
Alex Erickson,CIN,1.2,16.3,0.0,0.2,1.0,0.0,0.0,2.5
De'Anthony Thomas,KC,1.0,12.3,0.1,0.2,0.8,0.0,0.0,2.2
TJ Jones,NYG,1.0,10.4,0.1,0.2,1.0,0.0,0.0,2.2
Damion Ratley,CLE,1.0,12.0,0.0,0.0,0.1,0.0,0.0,2.0
Kelvin Harmon,WAS,0.9,12.9,0.0,0.1,0.8,0.0,0.0,1.9
Trevor Davis,GB,1.0,11.8,0.0,0.0,0.2,0.0,0.0,1.8
Tajae Sharpe,TEN,0.8,10.4,0.0,0.1,0.4,0.0,0.0,1.8
Cody Core,NYG,1.0,9.4,0.1,0.0,0.0,0.0,0.0,1.7
Chris Hogan,CAR,0.5,14.1,0.0,0.0,0.1,0.0,0.0,1.7
Russell Gage,ATL,0.9,9.4,0.0,0.0,0.2,0.0,0.0,1.6
Chris Moore,BAL,0.8,8.1,0.0,0.2,1.6,0.0,0.0,1.6
Jake Kumerow,GB,0.5,11.4,0.0,0.0,0.1,0.0,0.0,1.5
Geremy Davis,LAC,0.6,8.8,0.0,0.0,0.0,0.0,0.0,1.5
Keith Kirkwood,NO,0.3,10.3,0.0,0.0,0.1,0.0,0.0,1.3
Dwayne Harris,OAK,0.6,6.8,0.0,0.2,0.8,0.0,0.0,1.2
DeAndre Carter,HOU,0.7,6.2,0.0,0.2,1.0,0.0,0.0,1.1
Jakobi Meyers,NE,0.4,7.3,0.0,0.0,0.1,0.0,0.0,1.0
Isaiah McKenzie,BUF,0.4,4.5,0.0,0.2,1.4,0.0,0.0,0.9
