Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Alvin Kamara,NO,13.6,64.7,0.7,6.2,53.9,0.3,0.1,23.4
Austin Ekeler,LAC,12.4,59.0,0.4,5.6,49.1,0.3,0.1,20.2
Dalvin Cook,MIN,19.6,89.1,0.7,3.5,28.9,0.1,0.2,19.7
Aaron Jones,GB,16.1,78.7,0.8,3.7,27.5,0.2,0.1,19.7
Derrick Henry,TEN,21.0,105.1,0.9,1.6,12.0,0.1,0.1,18.6
David Montgomery,CHI,18.1,77.8,0.7,2.8,24.3,0.1,0.1,17.9
Leonard Fournette,TB,17.1,67.5,0.8,2.9,22.0,0.1,0.1,16.6
David Johnson,HOU,14.4,56.2,0.5,3.6,35.3,0.2,0.1,16.6
Jonathan Taylor,IND,16.5,70.9,0.6,3.0,23.9,0.1,0.1,16.4
Nick Chubb,CLE,18.5,89.3,0.7,1.5,12.2,0.1,0.1,16.0
Miles Sanders,PHI,14.8,73.0,0.6,2.3,21.5,0.1,0.1,15.5
Melvin Gordon III,DEN,16.5,71.4,0.6,2.6,18.6,0.1,0.2,15.5
D'Andre Swift,DET,11.5,47.4,0.4,3.9,32.2,0.2,0.1,15.3
Mike Davis,CAR,13.5,55.0,0.5,3.6,23.7,0.1,0.1,14.6
Josh Jacobs,LV,17.8,72.6,0.5,2.5,19.6,0.0,0.1,14.6
Chris Carson,SEA,13.8,59.8,0.5,2.9,20.1,0.1,0.1,14.3
J.D. McKissic,WAS,7.8,32.4,0.2,4.8,36.6,0.2,0.1,13.6
Le'Veon Bell,KC,14.0,53.6,0.4,3.0,22.6,0.1,0.1,13.5
Myles Gaskin,MIA,12.4,53.3,0.3,3.1,25.2,0.1,0.1,13.1
Antonio Gibson,WAS,11.9,53.0,0.5,2.6,18.3,0.0,0.1,13.0
Giovani Bernard,CIN,12.8,50.9,0.3,3.0,22.4,0.1,0.1,12.6
J.K. Dobbins,BAL,12.4,61.3,0.6,1.5,9.9,0.0,0.1,12.6
Kareem Hunt,CLE,9.9,43.1,0.2,3.1,25.9,0.2,0.1,12.4
Darrell Henderson,LAR,13.9,58.9,0.5,1.7,14.5,0.1,0.1,12.4
Tony Pollard,DAL,10.5,44.9,0.4,2.6,19.3,0.1,0.1,12.2
Ezekiel Elliott,DAL,14.4,55.8,0.3,2.5,18.6,0.1,0.1,11.8
Kenyan Drake,ARI,14.2,60.3,0.4,1.7,12.6,0.1,0.1,11.7
Jeff Wilson Jr.,SF,12.7,53.6,0.6,1.7,12.7,0.1,0.2,11.7
James Conner,PIT,13.1,52.2,0.3,2.3,15.3,0.0,0.1,10.8
Wayne Gallman,NYG,11.4,50.6,0.4,1.8,11.1,0.0,0.1,10.6
Chase Edmonds,ARI,6.9,30.7,0.2,3.1,24.0,0.2,0.1,10.5
Nyheim Hines,IND,6.1,24.2,0.1,3.4,26.3,0.1,0.1,9.7
James White,NE,3.1,11.6,0.1,4.0,32.4,0.1,0.1,9.4
Ito Smith,ATL,10.0,41.8,0.2,2.3,15.1,0.0,0.0,9.2
Devin Singletary,BUF,8.5,41.5,0.2,2.3,16.0,0.1,0.1,9.2
Devine Ozigbo,JAC,9.2,41.0,0.2,2.1,15.0,0.0,0.1,8.7
Lynn Bowden Jr.,MIA,3.2,10.8,0.0,3.3,32.2,0.1,0.0,8.4
Malcolm Brown,LAR,8.8,32.5,0.2,2.0,14.4,0.0,0.1,8.2
Sony Michel,NE,11.8,47.7,0.3,0.7,5.4,0.0,0.1,8.0
Zack Moss,BUF,10.9,47.1,0.2,0.9,5.6,0.0,0.0,7.7
Salvon Ahmed,MIA,8.8,36.5,0.2,1.6,10.9,0.0,0.0,7.7
Latavius Murray,NO,8.8,36.1,0.2,1.6,11.4,0.1,0.0,7.7
