Player Name,Team,def_sack,def_int,def_fr,def_ff,def_td,def_safety,def_pa,def_tyda,fpts
Baltimore Ravens,BAL,2.8,0.9,0.8,1.3,0.2,0.0,16.8,299.6,8.4
Cleveland Browns,CLE,2.8,1.0,0.7,1.1,0.2,0.1,18.7,286.9,8.3
Houston Texans,HOU,3.1,0.9,0.7,1.0,0.2,0.0,18.3,312.9,8.3
Chicago Bears,CHI,2.6,0.9,0.6,1.0,0.2,0.0,18.5,323.8,7.8
Buffalo Bills,BUF,2.6,1.0,0.6,1.0,0.2,0.0,19.9,317.6,7.7
Arizona Cardinals,ARI,2.8,1.1,0.7,1.3,0.2,0.0,20.7,341.2,7.6
Philadelphia Eagles,PHI,2.8,0.9,0.7,1.0,0.2,0.0,23.2,342.6,6.9
Los Angeles Rams,LAR,3.1,0.8,0.6,0.9,0.1,0.1,22.8,336.6,6.8
Tampa Bay Buccaneers,TB,2.9,0.8,0.6,1.0,0.2,0.0,22.5,330.0,6.8
Carolina Panthers,CAR,2.9,0.8,0.7,1.0,0.1,0.1,22.6,319.9,6.8
New Orleans Saints,NO,2.7,0.9,0.6,0.9,0.1,0.1,20.4,343.7,6.7
Kansas City Chiefs,KC,2.7,1.0,0.5,0.8,0.2,0.0,21.0,356.1,6.6
Dallas Cowboys,DAL,2.8,0.6,0.7,1.0,0.1,0.0,24.2,360.6,6.3
Washington Football Team,WF,2.6,0.9,0.5,1.0,0.1,0.0,20.1,333.9,6.2
Miami Dolphins,MIA,2.1,0.8,0.7,1.2,0.2,0.0,23.0,371.9,6.1
Cincinnati Bengals,CIN,2.6,0.7,0.5,0.7,0.1,0.0,24.5,369.9,6.0
Denver Broncos,DEN,2.5,0.8,0.6,0.8,0.1,0.0,24.6,378.8,6.0
Pittsburgh Steelers,PIT,2.2,0.9,0.5,0.8,0.1,0.1,20.7,335.9,5.9
San Francisco 49ers,SF,2.2,0.8,0.6,1.0,0.1,0.0,25.7,358.9,5.9
Seattle Seahawks,SEA,1.9,0.9,0.6,1.0,0.2,0.0,22.1,363.2,5.9
Los Angeles Chargers,LAC,1.8,1.0,0.5,0.6,0.2,0.0,21.0,327.2,5.9
New England Patriots,NE,2.1,0.8,0.6,0.8,0.1,0.0,24.5,385.3,5.8
Jacksonville Jaguars,JAC,2.3,0.8,0.5,0.7,0.1,0.1,24.8,356.3,5.8
Indianapolis Colts,IND,1.7,0.9,0.6,1.0,0.1,0.1,22.2,346.7,5.7
New York Giants,NYG,2.3,0.7,0.6,0.9,0.1,0.0,25.7,344.4,5.7
Las Vegas Raiders,LV,2.3,0.7,0.5,0.8,0.1,0.0,25.0,352.6,5.6
Green Bay Packers,GB,2.4,0.7,0.5,0.7,0.1,0.0,24.4,380.7,5.5
New York Jets,NYJ,1.9,0.7,0.5,0.7,0.1,0.0,25.2,360.2,5.3
Minnesota Vikings,MIN,1.8,0.6,0.5,0.8,0.1,0.0,26.9,370.1,4.9
Detroit Lions,DET,1.8,0.6,0.5,0.7,0.1,0.0,29.2,385.9,4.8
Atlanta Falcons,ATL,1.9,0.6,0.5,0.9,0.1,0.0,28.7,414.1,4.8
Tennessee Titans,TEN,1.8,0.5,0.5,0.7,0.1,0.0,26.6,384.7,4.5
