"RK","PLAYER NAME",TEAM,"BEST","WORST","AVG.","STD.DEV"
"46","Darren Fells",HOU,"32","50","46.3","2.5"
"47","James O'Shaughnessy",JAC,"40","62","46.3","4.4"
"48","Adam Trautman",NO,"32","51","48.1","2.5"
"49","Jesse James",DET,"46","58","50.8","3.6"
"50","Greg Olsen",SEA,"35","81","48.2","10.3"
"51","Nick Vannett",DEN,"49","64","53.9","3.8"
"52","Stephen Anderson",LAC,"49","69","57.9","4.3"
"53","Foster Moreau",LV,"29","63","54.2","4.2"
"54","Kahale Warring",HOU,"51","63","54.4","3.2"
"55","Geoff Swaim",TEN,"40","74","55.6","7.9"
"56","Dalton Keene",NE,"44","65","56.8","4.8"
"57","Vance McDonald",PIT,"30","77","60.4","7.2"
"58","Kaden Smith",NYG,"50","63","57.4","3.2"
"59","Devin Asiasi",NE,"52","73","60.8","5.0"
"60","Marcedes Lewis",GB,"52","61","57.4","3.0"
"61","MyCole Pruitt",TEN,"39","73","57.7","7.1"
"62","Jason Witten",LV,"54","69","59.8","3.6"
"63","Maxx Williams",ARI,"52","64","58.2","4.0"
"64","Darrell Daniels",ARI,"56","73","64.2","6.0"
"65","Luke Stocker",ATL,"56","70","64.7","3.1"
"66","Lee Smith",BUF,"60","68","65.2","2.3"
"67","Ross Dwelley",SF,"49","79","68.6","8.6"
"68","Troy Fumagalli",DEN,"55","75","66.4","4.3"
"69","Josh Hill",NO,"41","75","66.6","6.2"
"70","Blake Bell",DAL,"58","81","68.4","5.4"
"71","Cethan Carter",CIN,"54","85","71.6","6.8"
"72","Jaeden Graham",ATL,"46","77","72.0","3.6"
"73","Hunter Bryant",DET,"36","80","70.8","8.5"
"74","Ryan Griffin",NYJ,"53","77","67.1","5.8"
"75","Nick Keizer",KC,"67","77","72.4","3.3"
"76","Chris Manhertz",CAR,"63","79","74.2","2.5"
"77","Pharaoh Brown",HOU,"68","83","74.2","4.7"
"78","Levine Toilolo",NYG,"62","81","76.2","3.0"
"79","Deon Yelder",KC,"70","82","76.1","4.4"
"80","Jeremy Sprinkle",WAS,"66","93","82.1","6.1"
"81","Eric Tomlinson",BAL,"71","85","81.4","4.2"
"82","Eric Saubert",JAC,"76","86","81.8","2.3"
"83","Colin Thompson",CAR,"74","85","83.5","1.8"
"84","J.P. Holtz",CHI,"81","90","84.1","2.6"
"85","Trevon Wesco",NYJ,"64","87","80.7","5.0"
"86","Johnny Mundt",LAR,"83","91","87.3","2.1"
"87","Tyler Kroft",BUF,"64","94","80.4","13.6"
"88","Colby Parkinson",SEA,"79","88","84.3","2.4"
"89","Derek Carrier",LV,"80","90","87.6","1.5"
"90","Stephen Carlson",CLE,"77","96","91.7","5.2"
"91","Tanner Hudson",TB,"86","91","89.4","1.4"
"92","Daniel Brown",NYJ,"89","94","92.0","1.5"
"93","Andrew Beck",DEN,"84","92","87.3","3.4"
"94","Seth DeValve",ARI,"78","99","91.2","8.1"
"95","Marcus Baugh",WAS,"85","95","93.0","1.5"
"96","Sean McKeon",DAL,"79","95","93.2","1.6"
"97","Charlie Woerner",SF,"91","97","93.0","2.4"
"98","Mason Schreck",CIN,"95","98","96.8","1.0"
"99","Matt Sokol",LAC,"89","90","89.5","0.5"
"100","Demetrius Harris",CHI,"89","97","93.0","4.0"
"101","Daniel Helm",SF,"91","101","96.3","4.1"
"102","Dominique Dafney",GB,"92","101","96.7","3.7"
"103","Brandon Dillon",MIN,"90","103","96.5","6.5"
"104","Jordan Thomas",NE,"96","97","96.5","0.5"
"105","Ross Travis",NYJ,"96","100","98.0","2.0"
"106","Jason Croom",PHI,"100","102","101.0","1.0"
