Date,Year,Week,Team,Opp,Total_Score,Win_Prob,Expected_Points,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2018-11-19,2018,11,KC,LAR,62.5,0.465116279069767,30.0,,,,,,,,,,
2018-11-19,2018,11,LAR,KC,62.5,0.574712643678161,32.5,,,,,,,,,,
2018-11-18,2018,11,ARI,OAK,41.0,0.6896551724137929,22.75,0.214,26.2,0.0305,15.4,0.1095,31.700000000000003,0.071,11.299999999999997,0.1335,8.5
2018-11-18,2018,11,ATL,DAL,50.0,0.6493506493506489,26.75,0.1135,25.9,0.086,19.899999999999988,0.22659999999999997,46.39999999999999,0.0725,12.899999999999999,0.034,6.6
2018-11-18,2018,11,BAL,CIN,44.0,0.7299270072992701,25.25,0.0625,24.015,0.0,21.304999999999996,0.1171,39.0,0.0175,13.401299999999997,0.101,8.5
2018-11-18,2018,11,CAR,DET,48.5,0.680272108843537,26.25,0.182,22.999999999999996,0.1213,21.2,0.1,32.8,0.0835,13.299999999999999,0.0498,7.1
2018-11-18,2018,11,CHI,MIN,44.0,0.584795321637427,23.25,,,,,,,,,,
2018-11-18,2018,11,CIN,BAL,44.0,0.3125,18.75,0.0755,22.3,0.0138,13.899999999999999,0.0568,32.5,0.0088,8.999999999999998,0.0253,6.5
2018-11-18,2018,11,DAL,ATL,50.0,0.377358490566038,23.25,0.1895,25.909999999999997,0.057,18.000000000000004,0.1348,35.74,0.0,9.200000000000001,0.0253,6.2
2018-11-18,2018,11,DEN,LAC,46.5,0.263157894736842,19.75,0.033,25.720000000000002,0.006,14.599999999999996,0.128,32.5,0.0285,10.3,0.0375,6.0
2018-11-18,2018,11,DET,CAR,48.5,0.36363636363636404,22.25,0.12580000000000002,28.699999999999996,0.0278,16.999999999999996,0.1515,29.319999999999993,0.0,9.39,0.0138,6.0
2018-11-18,2018,11,HOU,WAS,40.5,0.6172839506172839,21.75,0.028,17.955,0.064,18.6,0.21479999999999996,43.856,0.0112,12.899999999999999,0.08199999999999999,7.8
2018-11-18,2018,11,IND,TEN,49.5,0.5464480874316939,25.25,0.0698,22.599999999999998,0.057,19.2,0.11580000000000001,34.7,0.1248,23.6,0.0525,6.9
2018-11-18,2018,11,JAX,PIT,47.0,0.36363636363636404,21.5,0.0863,25.199999999999996,0.0215,15.999999999999998,0.0516,28.345599999999997,0.0,8.375,0.0323,6.7
2018-11-18,2018,11,LAC,DEN,46.5,0.7874015748031491,26.75,0.2223,33.0,0.053,17.7,0.2198,38.3,0.0106,6.859999999999999,0.0853,8.4
2018-11-18,2018,11,MIN,CHI,44.0,0.45454545454545503,20.75,,,,,,,,,,
2018-11-18,2018,11,NO,PHI,56.5,0.7874015748031491,32.0,0.3428,36.400000000000006,0.1423,26.6,0.3173,41.339999999999996,0.051,18.0,0.0543,6.5
2018-11-18,2018,11,NYG,TB,53.5,0.625,28.25,0.2005,27.50000000000001,0.0498,17.5,0.32430000000000003,42.2,0.087,13.699999999999996,0.0378,6.9
2018-11-18,2018,11,OAK,ARI,41.0,0.3571428571428571,18.25,0.0373,26.299999999999997,0.0098,13.2,0.0328,18.0,0.0385,12.6,0.037000000000000005,6.5
2018-11-18,2018,11,PHI,NO,56.5,0.263157894736842,24.5,0.07339999999999999,17.799999999999997,0.0985,20.0,0.173,38.7,0.1795,22.9,0.0061,5.8
2018-11-18,2018,11,PIT,JAX,47.0,0.680272108843537,25.5,0.1703,24.0,0.0533,18.3,0.2496,45.600500000000004,0.0508,16.400000000000002,0.128,7.6
2018-11-18,2018,11,TB,NYG,53.5,0.408163265306122,25.25,0.0408,13.399999999999999,0.059,19.5,0.1861,47.62,0.0669,17.93,0.028,6.4
2018-11-18,2018,11,TEN,IND,49.5,0.5,24.25,0.2185,22.4,0.0598,17.499999999999996,0.16499999999999998,23.66,0.0275,9.52,0.0328,6.9
2018-11-18,2018,11,WAS,HOU,40.5,0.4166666666666671,18.75,0.0468,19.8,0.0098,14.6,0.025599999999999998,21.709999999999997,0.0824,14.200000000000003,0.0445,6.9
2018-11-15,2018,11,GB,SEA,49.5,0.425531914893617,23.25,,,,,,,,,,
2018-11-15,2018,11,SEA,GB,49.5,0.609756097560976,26.25,,,,,,,,,,
