Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Todd Gurley,LAR,KC,1,2,1.0,0.0
2,Saquon Barkley,NYG,TB,2,7,2.7,0.7
3,Melvin Gordon,LAC,DEN,2,8,2.9,1.4
4,Alvin Kamara,NO,PHI,1,9,4.8,1.1
5,David Johnson,ARI,OAK,3,8,4.9,1.4
6,Ezekiel Elliott,DAL,ATL,3,9,5.8,1.4
7,Christian McCaffrey,CAR,DET,5,8,6.8,0.9
8,Kareem Hunt,KC,LAR,3,10,7.0,1.2
9,James Conner,PIT,JAC,6,16,9.8,1.5
10,Tevin Coleman,ATL,DAL,9,22,12.5,2.7
11,Phillip Lindsay,DEN,LAC,9,21,12.5,3.3
12,Aaron Jones,GB,SEA,9,15,13.1,1.3
13,Leonard Fournette,JAC,PIT,10,16,13.2,1.8
14,Dion Lewis,TEN,IND,9,20,13.4,3.1
15,Joe Mixon,CIN,BAL,11,24,14.0,2.1
16,Tarik Cohen,CHI,MIN,8,23,15.8,2.6
17,Kerryon Johnson,DET,CAR,9,21,16.1,2.8
18,Mark Ingram,NO,PHI,12,25,17.2,2.7
19,Marlon Mack,IND,TEN,15,24,19.5,1.8
20,Dalvin Cook,MIN,CHI,15,27,20.2,2.7
21,Alex Collins,BAL,CIN,12,27,20.4,2.3
22,Theo Riddick,DET,CAR,15,33,22.6,3.6
23,Lamar Miller,HOU,WAS,21,31,24.6,1.5
24,Jalen Richard,OAK,ARI,20,32,24.9,3.1
25,Doug Martin,OAK,ARI,22,32,26.7,1.9
26,Adrian Peterson,WAS,HOU,20,31,26.9,2.5
27,Mike Davis,SEA,GB,20,43,28.4,5.3
28,Ito Smith,ATL,DAL,22,36,26.7,3.3
29,Kapri Bibbs,WAS,HOU,21,45,29.7,5.7
30,Jordan Howard,CHI,MIN,26,36,30.8,1.7
31,Chris Carson,SEA,GB,20,48,29.1,4.7
32,Peyton Barber,TB,NYG,21,37,31.6,2.3
33,Austin Ekeler,LAC,DEN,21,41,29.8,3.5
34,Derrick Henry,TEN,IND,28,41,34.0,2.1
35,Nyheim Hines,IND,TEN,29,37,34.2,1.4
36,T.J. Yeldon,JAC,PIT,30,43,37.3,2.5
37,Wendell Smallwood,PHI,NO,32,45,37.5,2.4
38,Giovani Bernard,CIN,BAL,32,44,38.6,2.3
39,Royce Freeman,DEN,LAC,33,47,39.7,2.2
40,Rashaad Penny,SEA,GB,23,48,40.1,5.1
41,Josh Adams,PHI,NO,29,49,40.3,2.2
42,Javorius Allen,BAL,CIN,32,50,40.6,2.9
43,Jacquizz Rodgers,TB,NYG,35,47,40.5,2.5
44,Latavius Murray,MIN,CHI,36,47,42.7,1.8
45,Ty Montgomery,BAL,CIN,28,59,43.8,2.6
46,Corey Clement,PHI,NO,41,55,45.9,1.0
47,Alfred Blue,HOU,WAS,33,51,47.5,2.2
48,Devontae Booker,DEN,LAC,46,53,48.4,1.8
49,Spencer Ware,KC,LAR,45,54,49.2,1.5
50,Jamaal Williams,GB,SEA,45,53,49.4,1.5
51,LeGarrette Blount,DET,CAR,46,64,54.9,3.0
52,DeAndre Washington,OAK,ARI,46,56,52.6,1.4
53,Chase Edmonds,ARI,OAK,46,57,52.3,2.1
54,Jordan Wilkins,IND,TEN,50,74,55.4,2.4
55,Jaylen Samuels,PIT,JAC,43,60,52.8,3.6
56,Wayne Gallman,NYG,TB,48,58,54.5,1.5
57,Carlos Hyde,JAC,PIT,51,64,57.4,2.3
58,Malcolm Brown,LAR,KC,51,68,58.0,3.3
59,Rod Smith,DAL,ATL,55,64,61.0,1.6
60,CJ Ham,MIN,CHI,57,69,59.7,2.4
61,Stevan Ridley,PIT,JAC,60,72,65.9,2.9
62,Cameron Artis-Payne,CAR,DET,45,70,63.5,3.9
63,Mark Walton,CIN,BAL,61,78,65.5,3.1
64,Benny Cunningham,CHI,MIN,55,73,60.1,3.9
65,Andy Janovich,DEN,LAC,58,70,64.8,2.8
66,Alex Armah,CAR,DET,50,74,59.4,4.9
67,Elijhaa Penny,NYG,TB,64,80,70.5,3.7
68,Anthony Sherman,KC,LAR,56,72,61.7,2.0
69,C.J. Prosise,SEA,GB,57,83,61.7,3.1
70,Keith Smith,OAK,ARI,56,71,64.1,2.5
71,Taquan Mizzell,CHI,MIN,63,86,71.2,3.1
72,T.J. Logan,ARI,OAK,66,82,70.5,2.3
73,Gus Edwards,BAL,CIN,65,77,72.3,3.1
74,Tommy Bohanon,JAC,PIT,67,78,70.3,1.0
75,Zach Line,NO,PHI,60,79,72.6,2.0
76,Dwayne Washington,NO,PHI,71,81,76.9,1.8
77,Travaris Cadet,CAR,DET,53,79,68.6,5.3
78,C.J. Anderson,FA,,68,77,72.2,3.1
79,Damien Williams,KC,LAR,74,90,78.0,6.0
80,Justin Jackson,LAC,DEN,76,80,78.0,1.8
81,Mike Boone,MIN,CHI,67,86,76.3,7.6
82,Roosevelt Nix,PIT,JAC,72,82,76.3,4.0
83,Tyler Ervin,BAL,CIN,58,83,70.5,12.5
84,Kenjon Barner,CAR,DET,72,77,74.5,2.5
85,Jamize Olawale,DAL,ATL,76,79,77.5,1.5
86,Dare Ogunbowale,TB,NYG,79,91,85.3,4.9
87,Derrick Coleman,ARI,OAK,84,85,84.5,0.5
88,Ameer Abdullah,MIN,CHI,84,85,84.5,0.5
