Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Travis Kelce,KC,LAR,1,3,1.1,0.3
2,Zach Ertz,PHI,NO,1,4,1.9,0.3
3,Greg Olsen,CAR,DET,2,6,3.2,0.4
4,O.J. Howard,TB,NYG,3,14,4.3,1
5,Trey Burton,CHI,MIN,2,14,6.7,2
6,Evan Engram,NYG,TB,3,13,7.1,2.1
7,Jimmy Graham,GB,SEA,4,16,7.4,2.1
8,Jack Doyle,IND,TEN,5,11,8.2,1.5
9,Austin Hooper,ATL,DAL,2,14,8.5,2.1
10,Eric Ebron,IND,TEN,6,16,9.8,1.7
11,Jared Cook,OAK,ARI,4,17,10.1,2.7
12,Jordan Reed,WAS,HOU,3,15,11.6,1.7
13,Vance McDonald,PIT,JAC,9,18,13,1.8
14,C.J. Uzomah,CIN,BAL,10,20,13.8,2.2
15,Kyle Rudolph,MIN,CHI,11,20,15.4,1
16,Jeff Heuerman,DEN,LAC,9,19,15.9,1.4
17,Ricky Seals-Jones,ARI,OAK,7,21,17.5,2
18,Benjamin Watson,NO,PHI,14,21,17.8,1.5
19,Dan Arnold,NO,PHI,14,21,17.8,1.5
20,Nick Vannett,SEA,GB,14,27,19,1.9
21,Jonnu Smith,TEN,IND,17,29,20.7,1.9
22,Gerald Everett,LAR,KC,18,30,22.2,2.8
23,James O'Shaughnessy,JAC,PIT,9,35,23.9,4.5
24,Jesse James,PIT,JAC,14,29,24.2,2.1
25,Cameron Brate,TB,NYG,20,33,25.4,3.2
26,Mark Andrews,BAL,CIN,17,31,25.4,2.4
27,Dallas Goedert,PHI,NO,19,40,26.6,3.4
28,Geoff Swaim,DAL,ATL,21,30,25.5,1.8
29,Hayden Hurst,BAL,CIN,17,38,27,4.2
30,Vernon Davis,WAS,HOU,21,34,28.7,2.4
31,Tyler Higbee,LAR,KC,21,33,30,2.2
32,Jordan Thomas,HOU,WAS,25,37,30.5,2.4
33,Ed Dickson,SEA,GB,26,37,31.9,3.1
34,Virgil Green,LAC,DEN,25,37,33,2
35,Antonio Gates,LAC,DEN,25,41,34.4,1.6
36,Luke Willson,DET,CAR,17,36,28.9,5.3
37,Ryan Griffin,HOU,WAS,22,41,32.8,5
38,Josh Hill,NO,PHI,30,45,36.8,3
39,Demetrius Harris,KC,LAR,31,51,37.8,2.2
40,Jermaine Gresham,ARI,OAK,36,45,39.8,2
41,Levine Toilolo,DET,CAR,34,54,40.9,2.7
42,Lance Kendricks,GB,SEA,33,43,40.7,1.7
43,Mo Alie-Cox,IND,TEN,34,54,47.1,4.3
44,Rhett Ellison,NYG,TB,34,50,42.2,2.5
45,Luke Stocker,TEN,IND,36,44,39.6,2.1
46,Nick Boyle,BAL,CIN,41,48,44.4,1.8
47,Dalton Schultz,DAL,ATL,40,53,46.6,3.4
48,Jordan Akins,HOU,WAS,43,51,46.6,1.6
49,Jaylen Samuels,PIT,JAC,33,44,37.6,2.9
50,Matt LaCosse,DEN,LAC,43,57,51,3.4
51,Logan Paulsen,ATL,DAL,44,57,49.4,2.8
52,Derek Carrier,OAK,ARI,39,50,44.3,2.9
53,Marcedes Lewis,GB,SEA,41,62,50.9,4.3
54,Blake Bell,JAC,PIT,45,60,52.9,3.8
55,Blake Jarwin,DAL,ATL,44,67,50.9,2.8
56,Adam Shaheen,CHI,MIN,34,58,46,8.5
57,Maxx Williams,BAL,CIN,44,61,50.6,5.9
58,Xavier Grimble,PIT,JAC,42,63,54.6,4.3
59,Rico Gathers,DAL,ATL,53,61,55.8,1.9
60,Eric Saubert,ATL,DAL,52,60,57.2,2.9
61,Lee Smith,OAK,ARI,48,61,55.3,4.7
62,Ian Thomas,CAR,DET,50,62,58.6,2.3
63,Darrell Daniels,SEA,GB,52,69,59.6,6.2
64,Ben Braunecker,CHI,MIN,54,61,58.5,2.7
65,Tyler Conklin,NE,,54,56,55,1
66,David Grinnage,FA,,59,63,60.3,1.9
67,Antony Auclair,TB,NYG,62,65,63.3,1.2
68,Scott Simonson,NYG,TB,60,71,65,4.5
69,Matt Lengel,CIN,BAL,64,65,64.7,0.5
70,Ben Koyack,JAC,PIT,62,70,66,4
71,Anthony Firkser,TEN,IND,63,74,68.5,5.5
