Amari Cooper,1
Orleans Darkwa,1.05
Stefon Diggs,0.9
Adam Thielen,0.9
Alshon Jeffery,0.95
Carson Wentz,1
Rex Burkhead,0.1
Kelvin Benjamin,1
Randall Cobb,0.5
Sam Bradford,0.1
J.J. Nelson,0.8
Geronimo Allison,1.1
Jimmy Graham,0.9
Martellus Bennett,1.05
Devin Funchess,1.1
Jaron Brown,1
Derrick Henry,1.2
Terrance Williams,1
Paul Perkins,0.1
Marlon Mack,0.1
Corey Davis,0.1
Austin Seferian-Jenkins,1.05
Dion Lewis,1
Cameron Brate,0.1
Brandon LaFell,1.05
Demarco Murray,0.1
Jordan Reed,0.8
Joe Mixon,1.2
Chris Carson,1.2
Isaiah Crowell,1.1
Jonathan Stewart,1.1
Melvin Gordon,0.9
Devonta Freeman,0.9
Jordan Matthews,0.9
Tyler Ervin,0.1
