Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Travis Kelce,KC,BAL,1,2,1.1,0.3,15.4,0.09
2,Mark Andrews,BAL,KC,1,2,1.9,0.3,13.7,0.09
3,Zach Ertz,PHI,CIN,3,6,3.5,0.8,11.3,0.21333333333333337
4,Tyler Higbee,LAR,BUF,3,11,5.1,1.8,10.0,1.08
5,Darren Waller,LV,NE,3,11,5.3,1.8,9.6,1.08
6,Hunter Henry,LAC,CAR,3,10,6.0,1.6,9.2,0.8533333333333335
7,Jonnu Smith,TEN,MIN,5,15,8.5,1.5,9.1,0.45
8,Mike Gesicki,MIA,JAC,4,17,8.5,2.2,8.9,1.2100000000000002
9,Jared Cook,NO,GB,5,21,9.0,2.8,8.9,1.5679999999999998
10,Dallas Goedert,PHI,CIN,4,17,9.1,2.1,8.8,1.1025
11,T.J. Hockenson,DET,ARI,7,19,11.6,2.1,8.7,0.63
12,Hayden Hurst,ATL,CHI,4,15,11.7,1.6,8.5,0.6400000000000001
13,Noah Fant,DEN,TB,7,16,12.0,1.8,8.5,0.4628571428571429
14,Evan Engram,NYG,SF,7,22,13.6,1.8,7.7,0.4628571428571429
15,Logan Thomas,WAS,CLE,13,18,15.2,1.1,7.3,0.09307692307692308
16,Jordan Reed,SF,NYG,6,26,16.7,3.8,7.2,2.4066666666666667
17,Austin Hooper,CLE,WAS,12,28,19.0,2.8,6.5,0.6533333333333332
18,Dalton Schultz,DAL,SEA,16,29,19.1,3.2,6.6,0.6400000000000001
19,Chris Herndon IV,NYJ,IND,16,27,20.2,2.8,6.4,0.48999999999999994
20,Eric Ebron,PIT,HOU,16,30,21.0,2.7,6.3,0.45562500000000006
21,Tyler Eifert,JAC,MIA,15,29,21.8,2.3,6.0,0.35266666666666663
22,Drew Sample,CIN,PHI,5,33,22.0,4.8,5.8,4.608
23,Mo Alie-Cox,IND,NYJ,16,36,23.7,5.3,5.7,1.755625
24,O.J. Howard,TB,DEN,18,29,23.8,2.5,5.5,0.3472222222222222
25,Jordan Akins,HOU,PIT,18,31,24.5,2.6,5.4,0.3755555555555556
26,Greg Olsen,SEA,DAL,18,31,24.7,2.5,5.1,0.3472222222222222
27,Jimmy Graham,CHI,ATL,20,30,26.9,1.9,4.7,0.1805
28,Rob Gronkowski,TB,DEN,12,38,28.4,4.3,4.6,1.5408333333333333
29,Irv Smith Jr.,MIN,TEN,26,33,30.2,1.4,4.6,0.07538461538461537
30,Ian Thomas,CAR,LAC,27,38,30.5,2.3,4.6,0.1959259259259259
31,Darren Fells,HOU,PIT,29,39,33.9,2.3,4.3,0.18241379310344824
32,Kyle Rudolph,MIN,TEN,23,36,32.3,1.5,4.3,0.09782608695652174
33,Dan Arnold,ARI,DET,25,39,30.6,2.8,4.1,0.31359999999999993
34,Jack Doyle,IND,NYJ,17,39,28.8,4.6,4.1,1.2447058823529409
35,Robert Tonyan,GB,NO,23,46,32.4,5.1,4.1,1.1308695652173912
36,Gerald Everett,LAR,BUF,27,51,37.9,5.4,4.1,1.08
37,Will Dissly,SEA,DAL,27,41,36.6,2.2,4.0,0.17925925925925928
38,Ryan Izzo,NE,LV,34,46,40.3,3.0,3.6,0.2647058823529412
39,Harrison Bryant,CLE,WAS,38,47,42.2,2.2,3.4,0.1273684210526316
40,Jace Sternberger,GB,NO,31,55,45.5,7.0,3.6,1.5806451612903225
41,Nick Boyle,BAL,KC,35,40,38.3,1.2,3.2,0.04114285714285714
42,Tyler Kroft,BUF,LAR,28,65,43.2,8.0,2.9,2.2857142857142856
43,Vance McDonald,PIT,HOU,39,46,43.5,2.1,2.9,0.11307692307692307
44,Anthony Firkser,TEN,MIN,32,50,40.1,4.6,2.8,0.6612499999999999
45,Jason Witten,LV,NE,41,51,47.0,2.9,2.7,0.2051219512195122
46,Ryan Griffin,NYJ,IND,39,56,47.1,4.2,2.5,0.4523076923076923
47,James O'Shaughnessy,JAC,MIA,37,61,47.1,6.9,2.3,1.2867567567567568
48,Cameron Brate,TB,DEN,33,79,52.7,11.4,2.4,3.9381818181818184
49,Ross Dwelley,SF,NYG,37,68,47.0,8.7,2.3,2.045675675675675
50,Kaden Smith,NYG,SF,39,57,47.1,4.8,2.0,0.5907692307692307
51,Josh Hill,NO,GB,44,53,48.4,2.2,1.9,0.11000000000000001
52,Blake Bell,DAL,SEA,46,60,52.9,4.9,2.0,0.5219565217391305
53,Devin Asiasi,NE,LV,42,58,53.4,3.6,1.8,0.3085714285714286
54,Foster Moreau,LV,NE,49,64,54.5,3.8,1.5,0.2946938775510204
55,Adam Trautman,NO,GB,51,61,54.6,3.4,1.4,0.22666666666666666
56,MyCole Pruitt,TEN,MIN,43,70,55.1,6.8,1.4,1.0753488372093023
57,Cole Kmet,CHI,ATL,43,61,56.4,2.4,1.3,0.133953488372093
58,Jacob Hollister,SEA,DAL,54,63,59.0,2.4,1.2,0.10666666666666666
59,Nick Vannett,DEN,TB,52,64,60.7,2.4,1.2,0.11076923076923076
60,Jesse James,DET,ARI,57,67,61.0,3.4,1.2,0.20280701754385963
61,Virgil Green,LAC,CAR,54,62,60.3,0.9,1.0,0.015000000000000001
62,Noah Togiai,IND,NYJ,48,69,56.2,7.4,1.0,1.1408333333333334
63,Chris Manhertz,CAR,LAC,55,64,61.3,2.6,1.0,0.12290909090909093
64,Marcedes Lewis,GB,NO,53,69,64.5,3.1,1.0,0.18132075471698114
65,Adam Shaheen,MIA,JAC,58,69,65.2,2.4,1.0,0.0993103448275862
66,Tyler Conklin,MIN,TEN,47,81,66.2,11.2,0.9,2.6689361702127656
67,Nick Keizer,KC,BAL,57,78,69.2,4.8,0.9,0.40421052631578946
68,Trevon Wesco,NYJ,IND,54,76,66.0,7.9,0.9,1.1557407407407407
69,Marcus Baugh,WAS,CLE,66,70,67.8,1.8,0.8,0.049090909090909095
70,Charlie Woerner,SF,NYG,61,72,65.7,4.6,0.7,0.34688524590163927
71,Durham Smythe,MIA,JAC,62,82,71.0,8.0,0.6,1.032258064516129
72,Stephen Anderson,LAC,CAR,68,80,74.2,4.9,0.6,0.3530882352941177
73,Demetrius Harris,CHI,ATL,59,62,60.5,1.5,0.5,0.038135593220338986
74,Luke Stocker,ATL,CHI,68,70,69.0,0.8,0.5,0.009411764705882356
75,Jake Butt,DEN,TB,67,78,72.0,4.5,0.4,0.30223880597014924
76,Luke Willson,SEA,DAL,66,83,73.3,7.1,0.2,0.7637878787878787
77,Darrell Daniels,ARI,DET,64,73,68.5,4.5,0.2,0.31640625
78,Cethan Carter,CIN,PHI,67,74,70.5,3.5,0.2,0.1828358208955224
79,Levine Toilolo,NYG,SF,67,83,75.0,8.0,0.2,0.9552238805970149
80,Jordan Thomas,ARI,DET,74,77,75.5,1.5,0.2,0.030405405405405407
81,Jeremy Sprinkle,WAS,CLE,71,84,77.5,6.5,0.2,0.5950704225352113
82,Sean McKeon,DAL,SEA,77,79,78.0,1.0,0.2,0.012987012987012988
83,Stephen Carlson,CLE,WAS,76,81,78.5,2.5,0.1,0.08223684210526316
84,Jaeden Graham,ATL,CHI,82,85,83.5,1.5,0.1,0.027439024390243903
85,Johnny Mundt,LAR,BUF,84,86,85.0,1.0,0.1,0.011904761904761904
