Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Alvin Kamara,NO,12.6,60.9,0.7,6.0,49.8,0.2,0.1,19.3
Ezekiel Elliott,DAL,19.5,85.3,0.7,4.0,33.4,0.2,0.2,18.7
Miles Sanders,PHI,16.3,77.1,0.6,3.4,34.7,0.2,0.2,17.1
Derrick Henry,TEN,21.3,99.6,0.8,1.6,14.0,0.1,0.1,16.9
Aaron Jones,GB,13.7,64.5,0.7,3.6,30.3,0.2,0.1,16.4
Dalvin Cook,MIN,17.2,75.8,0.7,3.1,27.1,0.1,0.1,16.3
Jonathan Taylor,IND,19.2,78.0,0.7,2.9,25.3,0.1,0.1,16.2
Austin Ekeler,LAC,12.5,59.0,0.4,4.0,40.2,0.3,0.1,15.9
Josh Jacobs,LV,19.4,85.7,0.6,2.8,21.9,0.0,0.1,15.8
Chris Carson,SEA,15.8,67.5,0.6,3.1,23.0,0.2,0.1,15.0
Kenyan Drake,ARI,15.2,70.1,0.6,2.9,23.2,0.1,0.1,14.9
James Conner,PIT,15.8,67.5,0.6,2.8,21.0,0.1,0.1,14.4
James Robinson,JAC,16.9,74.1,0.6,2.2,19.4,0.1,0.1,14.3
Nick Chubb,CLE,16.5,81.8,0.7,1.6,12.0,0.1,0.1,14.2
Joe Mixon,CIN,17.2,70.9,0.6,2.5,19.7,0.1,0.1,14.1
Clyde Edwards-Helaire,KC,13.3,62.6,0.5,3.0,26.1,0.1,0.1,13.8
Melvin Gordon III,DEN,16.4,59.9,0.5,3.0,22.5,0.1,0.1,13.4
Devin Singletary,BUF,15.1,69.0,0.3,3.1,23.9,0.1,0.1,13.0
Jerick McKinnon,SF,11.5,53.4,0.3,3.3,28.0,0.1,0.1,12.0
Todd Gurley II,ATL,15.6,61.2,0.4,2.1,16.0,0.1,0.1,11.5
David Johnson,HOU,14.7,53.9,0.2,2.9,26.7,0.1,0.1,11.4
David Montgomery,CHI,14.3,56.1,0.5,1.9,15.1,0.1,0.1,11.4
Leonard Fournette,TB,13.6,53.0,0.4,2.7,19.4,0.1,0.1,11.4
