Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Alvin Kamara,NO,10.2,50.1,0.4,5.6,51.3,0.4,0.1,20.3
Mark Ingram,NO,16.3,74.6,0.8,3.6,26.8,0.1,0.2,18.5
LeSean McCoy,BUF,18.1,80.0,0.5,3.8,29.4,0.1,0.1,18.2
Kenyan Drake,MIA,18.7,80.5,0.5,3.4,25.4,0.1,0.1,17.6
Dion Lewis,NE,18.3,80.7,0.7,2.3,19.1,0.1,0.1,17.0
Ezekiel Elliott,DAL,18.5,80.2,0.7,2.4,19.5,0.1,0.1,16.8
Christian McCaffrey,CAR,9.0,35.5,0.2,5.8,45.7,0.3,0.1,16.7
Carlos Hyde,SF,15.5,65.4,0.6,3.1,22.1,0.1,0.1,15.5
Devonta Freeman,ATL,14.8,64.4,0.5,2.5,22.5,0.1,0.1,14.5
Derrick Henry,TEN,17.3,75.1,0.6,1.9,13.6,0.1,0.1,14.5
Melvin Gordon,LAC,15.9,62.1,0.4,2.9,22.5,0.1,0.1,14.5
Jamaal Williams,GB,15.0,62.2,0.6,2.2,20.8,0.1,0.1,14.3
C.J. Anderson,DEN,16.7,69.5,0.5,2.0,16.2,0.1,0.1,13.8
Alex Collins,BAL,16.0,69.9,0.5,2.0,16.1,0.0,0.1,13.7
Duke Johnson,CLE,6.1,27.4,0.1,4.4,36.7,0.3,0.1,13.1
Marshawn Lynch,OAK,14.5,64.7,0.5,2.0,15.0,0.0,0.1,13.1
Samaje Perine,WAS,15.7,59.9,0.4,2.2,19.6,0.1,0.1,12.9
Lamar Miller,HOU,14.6,57.5,0.4,2.2,18.8,0.1,0.1,12.8
Frank Gore,IND,16.5,62.4,0.5,1.8,16.0,0.0,0.1,12.6
Leonard Fournette,JAC,14.7,59.0,0.6,1.6,12.1,0.1,0.1,12.3
Malcolm Brown,LAR,13.5,51.7,0.5,2.0,17.9,0.1,0.1,12.3
Charcandrick West,KC,11.7,48.1,0.6,2.3,18.3,0.0,0.0,12.2
Bilal Powell,NYJ,14.5,62.8,0.4,1.9,13.6,0.0,0.1,11.9
Wayne Gallman,NYG,11.0,43.9,0.1,3.4,25.5,0.1,0.1,11.7
Latavius Murray,MIN,15.6,62.4,0.6,1.1,7.9,0.0,0.1,11.6
James White,NE,5.1,19.1,0.1,4.3,34.3,0.2,0.0,11.5
