Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,Status
1,Alvin Kamara,NO,TB,1,7,1.5,1.3
2,LeSean McCoy,BUF,MIA,1,8,2.9,1.4
3,Mark Ingram,NO,TB,1,20,4.0,3.0
4,Kenyan Drake,MIA,BUF,2,18,5.7,2.5
5,Ezekiel Elliott,DAL,PHI,1,23,5.9,4.1
6,Dion Lewis,NE,NYJ,2,21,6.1,3.3
7,Christian McCaffrey,CAR,ATL,4,16,7.5,2.3
8,Devonta Freeman,ATL,CAR,4,16,9.7,2.8
9,Alex Collins,BAL,CIN,6,28,10.4,3.7
10,Carlos Hyde,SF,LAR,7,19,10.9,1.9
11,Derrick Henry,TEN,JAC,4,19,11.0,3.5
12,C.J. Anderson,DEN,KC,8,25,13.0,3.0
13,Jamaal Williams,GB,DET,7,34,14.8,5.3
14,Jerick McKinnon,MIN,CHI,9,30,16.2,5.0
15,Marshawn Lynch,OAK,LAC,8,27,16.7,3.5
16,Melvin Gordon,LAC,OAK,4,34,15.7,8.4
17,Latavius Murray,MIN,CHI,10,34,19.3,3.8
18,Jordan Howard,CHI,MIN,13,31,20.1,4.4
19,Giovani Bernard,CIN,BAL,7,47,20.9,9.6
20,Frank Gore,IND,HOU,14,39,21.7,6.3
21,Wayne Gallman,NYG,WAS,14,43,23.0,5.6
22,Theo Riddick,DET,GB,9,44,24.3,6.2
23,Lamar Miller,HOU,IND,11,36,24.4,5.2
24,Duke Johnson,CLE,PIT,15,32,24.6,5.1
25,Mike Davis,SEA,ARI,10,60,25.6,8.4
26,Bilal Powell,NYJ,NE,12,35,27.4,4.5
27,Peyton Barber,TB,NO,21,44,28.7,4.6
28,Isaiah Crowell,CLE,PIT,20,38,29.4,3.9
29,Malcolm Brown,LAR,SF,13,51,29.3,9.3
30,Samaje Perine,WAS,NYG,15,51,30.5,8.5
31,T.J. Yeldon,JAC,TEN,16,63,31.7,8.1
32,Tevin Coleman,ATL,CAR,23,42,32.8,4.3
33,Leonard Fournette,JAC,TEN,1,70,33.2,11.7
34,Kapri Bibbs,WAS,NYG,26,58,35.7,5.8
35,Fitzgerald Toussaint,PIT,CLE,6,62,28.4,12.2
36,Jonathan Stewart,CAR,ATL,20,59,38.6,8.1
37,Kerwynn Williams,ARI,SEA,26,60,39.0,4.8
38,Branden Oliver,LAC,OAK,9,74,39.5,13.0
39,Joe Mixon,CIN,BAL,14,50,38.1,10.2
40,Tarik Cohen,CHI,MIN,27,59,41.3,7.0
41,Danny Woodhead,BAL,CIN,28,52,41.3,6.3
42,Kareem Hunt,KC,DEN,7,76,42.9,15.4
43,Jay Ajayi,PHI,DAL,29,63,43.4,7.8
44,Stevan Ridley,PIT,CLE,26,66,43.9,11.3
45,Akeem Hunt,KC,DEN,15,76,48.3,19.0
46,Charcandrick West,KC,DEN,22,57,40.3,8.8
47,Javorius Allen,BAL,CIN,34,56,44.2,4.4
48,Devontae Booker,DEN,KC,21,57,44.6,5.7
49,Corey Clement,PHI,DAL,27,70,47.1,10.1
50,Alfred Blue,HOU,IND,33,56,46.0,4.6
51,James White,NE,NYJ,23,64,47.0,10.0
52,Marlon Mack,IND,HOU,40,61,48.0,5.4
53,Matt Breida,SF,LAR,18,64,48.9,6.7
54,Austin Ekeler,LAC,OAK,26,71,54.1,9.5
55,Kyle Juszczyk,SF,LAR,40,68,54.8,9.5
56,Elijhaa Penny,ARI,SEA,44,62,52.9,5.5
57,Chris Ivory,JAC,TEN,26,72,58.0,9.1
58,Tion Green,DET,GB,40,70,54.7,6.5
59,J.D. McKissic,SEA,ARI,34,69,56.0,7.2
60,Orleans Darkwa,NYG,WAS,42,69,54.5,5.0
61,LeGarrette Blount,PHI,DAL,36,73,58.4,8.2
62,Lance Dunbar,LAR,SF,41,75,60.7,9.8
63,Ameer Abdullah,DET,GB,40,71,57.4,6.8
64,Elijah McGuire,NYJ,NE,42,82,63.3,11.1
65,Rod Smith,DAL,PHI,42,117,60.3,12.3
66,Doug Martin,TB,NO,36,76,65.1,7.9
67,Shane Vereen,NYG,WAS,46,77,63.8,9.1
68,Benny Cunningham,CHI,MIN,43,100,64.9,11.8
69,DeAndre Washington,OAK,LAC,43,82,65.0,7.7
70,D.J. Foster,ARI,SEA,44,83,63.0,8.4
71,Jacquizz Rodgers,TB,NO,45,90,72.5,11.9
72,Travaris Cadet,BUF,MIA,46,83,70.9,8.2
73,Charles Sims,TB,NO,48,112,68.7,13.0
74,Aaron Ripkowski,GB,DET,63,81,69.3,7.2
75,Jalen Richard,OAK,LAC,58,83,70.3,5.8
76,Anthony Sherman,KC,DEN,63,79,73.3,6.1
77,Andre Ellington,HOU,IND,52,99,73.4,10.3
78,Damien Williams,MIA,BUF,53,119,73.4,12.5
79,David Fluellen,TEN,JAC,57,81,74.2,6.6
80,Mack Brown,MIN,CHI,59,90,74.3,7.7
81,Brandon Bolden,NE,NYJ,59,85,74.5,9.2
82,Mike Tolbert,BUF,MIA,61,84,74.6,9.3
83,Derek Watt,LAC,OAK,63,96,74.8,10.1
84,Thomas Rawls,SEA,ARI,64,94,76.4,8.5
85,Corey Grant,JAC,TEN,60,89,77.1,8.0
86,James Develin,NE,NYJ,74,80,77.8,2.3
87,Terrance West,BAL,CIN,54,103,78.1,12.3
88,De'Angelo Henderson,DEN,KC,67,110,78.1,10.1
89,Alfred Morris,DAL,PHI,65,120,78.7,10.0
90,Justin Davis,LAR,SF,69,105,78.8,8.8
91,Andy Janovich,DEN,KC,75,83,79.0,4.0
92,Patrick DiMarco,BUF,MIA,72,85,80.3,5.9
93,Brian Hill,CIN,BAL,77,98,81.6,6.2
94,Eddie Lacy,SEA,ARI,69,93,84.3,10.9
95,Zach Line,NO,TB,69,93,84.8,9.3
96,Paul Perkins,NYG,WAS,85,86,85.5,0.5
97,Wendell Smallwood,PHI,DAL,75,107,86.3,14.6
98,Kenjon Barner,PHI,DAL,66,115,87.3,13.9
99,Fozzy Whittaker,CAR,ATL,66,104,88.4,13.5
100,Senorise Perry,MIA,BUF,75,99,88.8,9.7
101,Devante Mays,GB,DET,73,123,89.8,15.8
102,CJ Ham,MIN,CHI,91,92,91.7,0.5
103,Jamize Olawale,OAK,LAC,68,101,92.5,14.2
104,Roosevelt Nix,PIT,CLE,89,97,92.8,3.0
105,Tommy Bohanon,JAC,TEN,71,104,93.7,11.8
106,Marcus Murphy,BUF,MIA,80,121,94.0,19.1
107,Jamaal Charles,DEN,KC,87,101,94.0,7.0
108,Dare Ogunbowale,WAS,NYG,95,96,95.3,0.5
109,Khalfani Muhammad,TEN,JAC,102,108,104.3,2.6
110,Jahad Thomas,NYJ,NE,99,118,105.7,8.7
