Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
DeAndre Hopkins,HOU,7.6,94.6,0.7,0.0,-0.1,0.0,0.1,17.4
Davante Adams,GB,7.2,84.6,0.7,0.0,0.0,0.0,0.1,16.2
Michael Thomas,NO,7.6,85.3,0.7,0.0,0.0,0.0,0.1,16.2
Julio Jones,ATL,7.1,96.4,0.5,0.1,0.7,0.0,0.1,16.0
Odell Beckham Jr.,CLE,6.3,86.7,0.7,0.3,1.6,0.0,0.1,15.9
JuJu Smith-Schuster,PIT,6.5,91.8,0.6,0.1,0.6,0.0,0.1,15.8
Mike Evans,TB,6.0,88.6,0.6,0.0,0.0,0.0,0.1,15.2
Tyler Lockett,SEA,5.3,74.5,0.7,0.7,4.6,0.0,0.1,14.5
Adam Thielen,MIN,6.3,77.7,0.6,0.3,2.2,0.0,0.1,14.5
Keenan Allen,LAC,6.7,78.7,0.5,0.3,2.5,0.0,0.1,14.3
Tyreek Hill,KC,4.9,76.8,0.6,1.0,6.5,0.1,0.1,14.3
Julian Edelman,NE,6.1,73.0,0.5,0.6,5.0,0.0,0.1,13.9
Amari Cooper,DAL,5.2,74.6,0.6,0.1,0.9,0.0,0.1,13.7
Brandin Cooks,LAR,5.0,76.4,0.5,0.5,3.2,0.0,0.1,13.2
Tyler Boyd,CIN,6.0,73.5,0.5,0.1,0.9,0.0,0.1,13.2
Stefon Diggs,MIN,5.5,61.4,0.6,0.5,3.1,0.0,0.1,12.7
Kenny Golladay,DET,5.0,71.0,0.5,0.1,0.6,0.0,0.1,12.4
Robert Woods,LAR,5.0,72.5,0.3,0.7,5.5,0.0,0.1,11.8
Cooper Kupp,LAR,4.4,60.7,0.6,0.3,2.0,0.0,0.1,11.8
Chris Godwin,TB,5.3,68.7,0.4,0.0,0.0,0.0,0.1,11.7
Dede Westbrook,JAC,5.2,59.9,0.5,0.5,4.7,0.0,0.1,11.7
D.J. Moore,CAR,5.0,63.7,0.4,0.9,9.9,0.0,0.2,11.7
Josh Gordon,NE,4.0,63.5,0.5,0.0,0.0,0.0,0.0,11.2
Allen Robinson,CHI,4.4,62.3,0.5,0.0,0.2,0.0,0.1,11.1
Alshon Jeffery,PHI,4.5,55.8,0.5,0.0,0.0,0.0,0.0,10.8
Mike Williams,LAC,3.6,49.5,0.6,0.3,2.0,0.0,0.0,10.8
T.Y. Hilton,IND,4.3,70.0,0.2,0.0,0.1,0.0,0.0,10.2
Curtis Samuel,CAR,4.0,46.1,0.4,0.6,6.9,0.1,0.1,10.2
Dante Pettis,SF,4.6,59.6,0.3,0.1,0.6,0.0,0.0,10.1
Robby Anderson,NYJ,3.8,53.4,0.5,0.2,0.9,0.0,0.1,10.1
Courtland Sutton,DEN,3.5,56.7,0.4,0.1,0.0,0.0,0.0,9.9
Marvin Jones,DET,3.7,49.8,0.5,0.0,0.2,0.0,0.0,9.6
Sterling Shepard,NYG,4.5,60.8,0.2,0.2,1.2,0.0,0.0,9.5
Jarvis Landry,CLE,4.4,57.6,0.2,0.3,2.1,0.0,0.1,9.3
Tyrell Williams,OAK,4.4,57.9,0.2,0.1,1.0,0.0,0.0,9.3
Larry Fitzgerald,ARI,4.4,55.7,0.2,0.0,0.3,0.0,0.0,9.2
Christian Kirk,ARI,3.9,60.0,0.2,0.2,1.9,0.0,0.1,9.0
Emmanuel Sanders,DEN,4.3,55.5,0.2,0.2,1.9,0.0,0.1,9.0
Will Fuller,HOU,3.5,57.0,0.2,0.1,0.4,0.0,0.0,8.8
Corey Davis,TEN,4.2,56.0,0.1,0.3,2.1,0.0,0.0,8.7
Michael Gallup,DAL,3.3,49.6,0.4,0.0,0.0,0.0,0.0,8.7
Sammy Watkins,KC,3.5,55.3,0.2,0.3,1.5,0.0,0.1,8.5
Calvin Ridley,ATL,3.7,50.3,0.3,0.3,1.5,0.0,0.1,8.5
Albert Wilson,MIA,3.6,49.0,0.2,0.6,2.7,0.0,0.0,8.1
Donte Moncrief,PIT,3.7,54.0,0.1,0.0,0.0,0.0,0.1,8.0
Marquise Goodwin,SF,3.4,47.9,0.2,0.2,1.3,0.0,0.0,8.0
DeSean Jackson,PHI,3.0,49.6,0.2,0.2,1.7,0.0,0.0,8.0
John Brown,BUF,3.2,52.6,0.2,0.1,0.6,0.0,0.0,7.9
Jamison Crowder,NYJ,3.6,46.1,0.2,0.2,1.3,0.0,0.1,7.5
Geronimo Allison,GB,3.2,48.7,0.2,0.1,0.3,0.0,0.0,7.4
Mohamed Sanu,ATL,3.6,45.7,0.1,0.3,1.7,0.0,0.0,7.3
