Name_ID,ID,Pos
Vikings  (13739444),13739444,DST
Bills  (13739441),13739441,DST
49ers  (13739440),13739440,DST
Saints  (13739451),13739451,DST
Patriots  (13739443),13739443,DST
Cowboys  (13739442),13739442,DST
Panthers  (13739449),13739449,DST
Jets  (13739447),13739447,DST
Raiders  (13739445),13739445,DST
Redskins  (13739452),13739452,DST
Ravens  (13739450),13739450,DST
Colts  (13739446),13739446,DST
Jaguars  (13739448),13739448,DST
Falcons  (13739455),13739455,DST
Dolphins  (13739456),13739456,DST
Broncos  (13739457),13739457,DST
Eagles  (13739453),13739453,DST
Buccaneers  (13739454),13739454,DST
Cardinals  (13739461),13739461,DST
Lions  (13739460),13739460,DST
Texans  (13739458),13739458,DST
Bengals  (13739459),13739459,DST
Lamar Jackson (13738782),13738782,QB
Dak Prescott (13738785),13738785,QB
Deshaun Watson (13738784),13738784,QB
Drew Brees (13738783),13738783,QB
Josh Allen (13738787),13738787,QB
Jameis Winston (13738788),13738788,QB
Tom Brady (13738789),13738789,QB
Derek Carr (13738792),13738792,QB
Matt Ryan (13738791),13738791,QB
Jimmy Garoppolo (13738786),13738786,QB
Kyle Allen (13738802),13738802,QB
Kyler Murray (13738793),13738793,QB
Kirk Cousins (13738790),13738790,QB
Jacoby Brissett (13738795),13738795,QB
Nick Foles (13738797),13738797,QB
Carson Wentz (13738800),13738800,QB
Sam Darnold (13738796),13738796,QB
Ryan Finley (13738805),13738805,QB
Jeff Driskel (13738810),13738810,QB
Ryan Fitzpatrick (13738804),13738804,QB
Brandon Allen (13738809),13738809,QB
Dwayne Haskins Jr. (13738807),13738807,QB
Taysom Hill (13738832),13738832,QB
Brian Hoyer (13738803),13738803,QB
Case Keenum (13738806),13738806,QB
Christian McCaffrey (13738838),13738838,RB
Michael Thomas (13739032),13739032,WR
Dalvin Cook (13738842),13738842,RB
Ezekiel Elliott (13738840),13738840,RB
Josh Jacobs (13738850),13738850,RB
Leonard Fournette (13738844),13738844,RB
DeAndre Hopkins (13739034),13739034,WR
Alvin Kamara (13738846),13738846,RB
Julio Jones (13739040),13739040,WR
Mike Evans (13739042),13739042,WR
Chris Godwin (13739044),13739044,WR
Le'Veon Bell (13738848),13738848,RB
Amari Cooper (13739036),13739036,WR
Julian Edelman (13739038),13739038,WR
DJ Moore (13739068),13739068,WR
Tevin Coleman (13738858),13738858,RB
Marlon Mack (13738854),13738854,RB
James White (13738866),13738866,RB
DJ Chark Jr. (13739060),13739060,WR
John Brown (13739058),13739058,WR
Stefon Diggs (13739048),13739048,WR
Michael Gallup (13739056),13739056,WR
Brian Hill (13738886),13738886,RB
Kenny Golladay (13739052),13739052,WR
Devin Singletary (13738860),13738860,RB
Courtland Sutton (13739064),13739064,WR
Darren Waller (13739302),13739302,TE
Mark Ingram II (13738852),13738852,RB
Curtis Samuel (13739086),13739086,WR
Terry McLaurin (13739078),13739078,WR
Emmanuel Sanders (13739046),13739046,WR
Joe Mixon (13738864),13738864,RB
Marquise Brown (13739080),13739080,WR
Miles Sanders (13738916),13738916,RB
Mohamed Sanu (13739090),13739090,WR
Phillip Lindsay (13738870),13738870,RB
Tyrell Williams (13739084),13739084,WR
Mark Andrews (13739298),13739298,TE
Ronald Jones II (13738872),13738872,RB
Jamison Crowder (13739074),13739074,WR
Calvin Ridley (13739082),13739082,WR
Tyler Boyd (13739088),13739088,WR
Christian Kirk (13739076),13739076,WR
Dede Westbrook (13739104),13739104,WR
Deebo Samuel (13739126),13739126,WR
Zach Ertz (13739304),13739304,TE
Jared Cook (13739306),13739306,TE
Kenyan Drake (13738868),13738868,RB
DeVante Parker (13739102),13739102,WR
Greg Olsen (13739310),13739310,TE
Marvin Jones Jr. (13739066),13739066,WR
Zach Pascal (13739072),13739072,WR
Nyheim Hines (13738906),13738906,RB
Kalen Ballage (13738910),13738910,RB
Auden Tate (13739110),13739110,WR
Carlos Hyde (13738894),13738894,RB
Sony Michel (13738882),13738882,RB
Eric Ebron (13739318),13739318,TE
Jack Doyle (13739308),13739308,TE
J.D. McKissic (13738896),13738896,RB
Kenny Stills (13739100),13739100,WR
Larry Fitzgerald (13739092),13739092,WR
Royce Freeman (13738888),13738888,RB
Hunter Renfrow (13739124),13739124,WR
Adrian Peterson (13738898),13738898,RB
Cole Beasley (13739098),13739098,WR
Nelson Agholor (13739120),13739120,WR
Robby Anderson (13739094),13739094,WR
Ted Ginn Jr. (13739118),13739118,WR
David Johnson (13738874),13738874,RB
Randall Cobb (13739108),13739108,WR
Raheem Mostert (13738944),13738944,RB
Kyle Rudolph (13739324),13739324,TE
Duke Johnson (13738918),13738918,RB
Dallas Goedert (13739336),13739336,TE
Demaryius Thomas (13739130),13739130,WR
O.J. Howard (13739320),13739320,TE
Latavius Murray (13738856),13738856,RB
Allen Hurns (13739182),13739182,WR
Phillip Dorsett II (13739114),13739114,WR
Mike Gesicki (13739326),13739326,TE
Noah Fant (13739316),13739316,TE
Chris Conley (13739106),13739106,WR
T.J. Hockenson (13739322),13739322,TE
Olabisi Johnson (13739116),13739116,WR
Danny Amendola (13739112),13739112,WR
Derrius Guice (13738892),13738892,RB
Jason Witten (13739314),13739314,TE
Russell Gage (13739166),13739166,WR
Stanley Morgan (13739212),13739212,WR
JJ Arcega-Whiteside (13739258),13739258,WR
Frank Gore (13738902),13738902,RB
Darren Fells (13739312),13739312,TE
Trey Quinn (13739174),13739174,WR
Tre'Quan Smith (13739134),13739134,WR
Willie Snead IV (13739132),13739132,WR
Breshad Perriman (13739188),13739188,WR
Zay Jones (13739170),13739170,WR
Ross Dwelley (13739330),13739330,TE
Ty Johnson (13738924),13738924,RB
Chester Rogers (13739122),13739122,WR
Ryan Griffin (13739352),13739352,TE
Mack Hollins (13739186),13739186,WR
Marcus Johnson (13739190),13739190,WR
Andy Isabella (13739160),13739160,WR
Albert Wilson (13739162),13739162,WR
Tyler Eifert (13739334),13739334,TE
Jalen Richard (13738908),13738908,RB
Kelvin Harmon (13739274),13739274,WR
Diontae Spencer (13739220),13739220,WR
Alexander Mattison (13738878),13738878,RB
Jeremy Sprinkle (13739360),13739360,TE
Josh Oliver (13739432),13739432,TE
Luke Stocker (13739342),13739342,TE
Irv Smith Jr. (13739358),13739358,TE
Dawson Knox (13739344),13739344,TE
Kendrick Bourne (13739266),13739266,WR
Alex Erickson (13739128),13739128,WR
Rex Burkhead (13738926),13738926,RB
Ben Watson (13739350),13739350,TE
N'Keal Harry (13739242),13739242,WR
Jarius Wright (13739278),13739278,WR
Nick Boyle (13739366),13739366,TE
Peyton Barber (13738936),13738936,RB
Isaiah McKenzie (13739204),13739204,WR
KeeSean Johnson (13739156),13739156,WR
DeAndre Washington (13738986),13738986,RB
Giovani Bernard (13738904),13738904,RB
Blake Jarwin (13739348),13739348,TE
Maxx Williams (13739378),13739378,TE
Charles Clay (13739364),13739364,TE
Laquon Treadwell (13739140),13739140,WR
Jordan Akins (13739368),13739368,TE
Cameron Brate (13739332),13739332,TE
Hayden Hurst (13739438),13739438,TE
Jordan Matthews (13739154),13739154,WR
Miles Boykin (13739158),13739158,WR
Gus Edwards (13738900),13738900,RB
Dare Ogunbowale (13738952),13738952,RB
Tony Pollard (13738876),13738876,RB
Foster Moreau (13739372),13739372,TE
Marquise Goodwin (13739142),13739142,WR
Tavon Austin (13739168),13739168,WR
Keelan Cole (13739138),13739138,WR
Patrick Laird (13738958),13738958,RB
Kenjon Barner (13738934),13738934,RB
DaeSean Hamilton (13739144),13739144,WR
Keke Coutee (13739150),13739150,WR
Tyler Kroft (13739356),13739356,TE
Jaeden Graham (13739354),13739354,TE
Dante Pettis (13739164),13739164,WR
Justice Hill (13738940),13738940,RB
Pharoh Cooper (13739260),13739260,WR
Jeff Wilson Jr. (13738948),13738948,RB
Myles Gaskin (13738992),13738992,RB
Justin Hardy (13739196),13739196,WR
Jakobi Meyers (13739184),13739184,WR
Ryquell Armstead (13738914),13738914,RB
Bilal Powell (13738930),13738930,RB
DeAndre Carter (13739208),13739208,WR
Josh Hill (13739346),13739346,TE
Scotty Miller (13739270),13739270,WR
Vyncint Smith (13739254),13739254,WR
Richie James Jr. (13739268),13739268,WR
Ty Montgomery (13738920),13738920,RB
Robert Foster (13739178),13739178,WR
Seth Roberts (13739288),13739288,WR
Paul Perkins (13738932),13738932,RB
C.J. Uzomah (13739384),13739384,TE
Trent Sherfield (13739262),13739262,WR
