Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Travis Kelce,KC,ARI,1,2,1.0,0.2
2,Zach Ertz,PHI,DAL,1,4,2.1,0.3
3,George Kittle,SF,NYG,2,6,3.2,0.6
4,O.J. Howard,TB,WAS,3,11,4.7,1.2
5,Greg Olsen,CAR,PIT,1,7,4.9,0.9
6,Jimmy Graham,GB,MIA,3,12,6.3,1.2
7,David Njoku,CLE,ATL,4,15,7.5,1.6
8,Trey Burton,CHI,DET,5,11,7.9,1.1
9,Jack Doyle,IND,JAC,3,12,8.8,1.6
10,Jordan Reed,WAS,TB,3,16,10.5,1.7
11,Jared Cook,OAK,LAC,7,17,10.9,2.1
12,C.J. Uzomah,CIN,NO,9,19,12.5,1.4
13,Austin Hooper,ATL,CLE,9,16,12.6,1.3
14,Evan Engram,NYG,SF,9,18,14.3,1.5
15,Vance McDonald,PIT,CAR,9,19,14.6,2.3
16,Benjamin Watson,NO,CIN,11,20,16.1,1.5
17,Eric Ebron,IND,JAC,11,19,16.5,1.1
18,Chris Herndon IV,NYJ,BUF,15,23,18.1,1.6
19,Vernon Davis,WAS,TB,12,23,19.4,1.1
20,Nick Vannett,SEA,LAR,18,24,20.3,1.3
21,Ricky Seals-Jones,ARI,KC,14,26,21.4,1.7
22,Jesse James,PIT,CAR,18,26,22.0,1.3
23,Cameron Brate,TB,WAS,21,31,23.7,1.6
24,Gerald Everett,LAR,SEA,22,30,25.3,1.9
25,Dallas Goedert,PHI,DAL,17,32,26.2,3.1
26,Mike Gesicki,MIA,GB,22,29,26.2,1.7
27,Jonnu Smith,TEN,NE,21,33,26.6,2.7
28,Michael Roberts,DET,CHI,22,35,28.6,2.8
29,Antonio Gates,LAC,OAK,20,35,28.7,2.5
30,Ed Dickson,SEA,LAR,24,39,30.2,2.6
31,Tyler Higbee,LAR,SEA,22,46,32.7,4.2
32,Geoff Swaim,DAL,PHI,21,67,32.7,5.6
33,Logan Thomas,BUF,NYJ,25,40,32.0,2.8
34,Virgil Green,LAC,OAK,29,40,34.1,2.6
35,James O'Shaughnessy,JAC,IND,22,44,33.1,4.7
36,Demetrius Harris,KC,ARI,30,39,35.8,2.3
37,Josh Hill,NO,CIN,26,39,34.4,3.3
38,Jason Croom,BUF,NYJ,33,49,42.7,5.0
39,Jermaine Gresham,ARI,KC,31,45,37.1,2.4
40,Dwayne Allen,NE,TEN,26,51,43.1,5.1
41,Luke Stocker,TEN,NE,37,41,39.5,1.4
42,Nick O'Leary,MIA,GB,36,49,42.5,3.2
43,Jordan Leggett,NYJ,BUF,38,45,41.1,1.2
44,Lance Kendricks,GB,MIA,37,46,43.5,1.7
45,Eric Tomlinson,NYJ,BUF,41,55,44.5,3.4
46,Dalton Schultz,DAL,PHI,37,52,47.0,4.0
47,Blake Jarwin,DAL,PHI,40,56,49.1,4.3
48,Darren Fells,CLE,ATL,43,56,47.5,2.8
49,Rico Gathers,DAL,PHI,43,61,49.9,2.4
50,David Grinnage,JAC,IND,34,53,50.1,4.9
51,Seth DeValve,CLE,ATL,42,56,50.2,2.9
52,Derek Carrier,OAK,LAC,45,53,49.8,1.5
53,Rhett Ellison,NYG,SF,36,66,54.6,2.6
54,Garrett Celek,SF,NYG,54,64,57.2,1.5
55,A.J. Derby,MIA,GB,42,76,52.1,7.3
56,Logan Paulsen,ATL,CLE,49,64,56.3,3.2
57,Jacob Hollister,NE,TEN,36,65,52.5,6.2
58,Blake Bell,JAC,IND,53,70,61.2,2.7
59,Eric Saubert,ATL,CLE,56,66,59.0,0.9
60,Levine Toilolo,DET,CHI,56,63,59.0,1.2
61,Mo Alie-Cox,IND,JAC,44,69,58.4,7.1
62,Lee Smith,OAK,LAC,53,58,55.2,2.0
63,Ian Thomas,CAR,PIT,36,68,61.1,3.1
64,Durham Smythe,MIA,GB,53,78,60.8,9.2
65,Darrell Daniels,SEA,LAR,58,81,61.6,2.6
66,Jaylen Samuels,PIT,CAR,47,56,51.5,4.5
67,Jeremy Sprinkle,WAS,TB,57,64,60.5,3.5
68,Daniel Brown,CHI,DET,58,65,61.5,3.5
69,Chris Manhertz,CAR,PIT,60,63,61.5,1.5
70,Xavier Grimble,PIT,CAR,61,79,67.7,8.1
71,Ross Dwelley,SF,NYG,61,75,67.8,5.3
72,Sean Culkin,LAC,OAK,62,67,64.5,2.5
73,Antony Auclair,TB,WAS,62,72,67.0,5.0
