Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
3072178435,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Sam Darnold (20851383),James Conner (20851468),Dalvin Cook (20851448) (LOCKED),Robby Anderson (20851870),DJ Moore (20851814),Michael Pittman Jr. (20851806) (LOCKED),Rob Gronkowski (20852272),Sony Michel (20851480),Dolphins (20852590),,RB,D'Andre Swift (20851484) (LOCKED),D'Andre Swift,20851484,RB/FLEX,5900,In Progress,DET,16.78
3072178436,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Tom Brady (20851351),Najee Harris (20851452) (LOCKED),David Montgomery (20851460) (LOCKED),DJ Moore (20851814),Breshad Perriman (20851844),Juwann Winfree (20852246) (LOCKED),Rob Gronkowski (20852272),Sony Michel (20851480),Jaguars (20852593) (LOCKED),,WR,Michael Pittman Jr. (20851806) (LOCKED),Michael Pittman Jr.,20851806,WR/FLEX,5900,In Progress,IND,14.01
3072178437,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Russell Wilson (20851356),Dalvin Cook (20851448) (LOCKED),Najee Harris (20851452) (LOCKED),A.J. Green (20851826),Tyler Lockett (20851796),Equanimeous St. Brown (20852244) (LOCKED),Gerald Everett (20852290),Sony Michel (20851480),Buccaneers (20852568),,WR,Darnell Mooney (20851808) (LOCKED),Darnell Mooney,20851808,WR/FLEX,5900,In Progress,CHI,12.76
3072178438,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Mac Jones (20851370),James Conner (20851468),Sony Michel (20851480),Kendrick Bourne (20851842),A.J. Brown (20851790) (LOCKED),Jaylen Waddle (20851798),Hunter Henry (20852286),Devin Singletary (20851476),Buccaneers (20852568),,RB,Rhamondre Stevenson (20851482),Rhamondre Stevenson,20851482,RB/FLEX,5900,NE@MIA 01/09/2022 04:25PM ET,NE,10.66
3072178439,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Tua Tagovailoa (20851373),James Conner (20851468),Najee Harris (20851452) (LOCKED),Brandin Cooks (20851800) (LOCKED),DeVante Parker (20851848),Jaylen Waddle (20851798),Hunter Henry (20852286),Sony Michel (20851480),Bills (20852570),,WR,Marquise Brown (20851810) (LOCKED),Marquise Brown,20851810,WR/FLEX,5900,In Progress,BAL,15.37
3072178440,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Jared Goff (20851367) (LOCKED),James Conner (20851468),Dalvin Cook (20851448) (LOCKED),A.J. Brown (20851790) (LOCKED),Josh Reynolds (20851880) (LOCKED),Amon-Ra St. Brown (20851794) (LOCKED),Josiah Deguara (20852318) (LOCKED),Sony Michel (20851480),Saints (20852573),,QB,Carson Wentz (20851360) (LOCKED),Carson Wentz,20851360,QB,5800,In Progress,IND,16.43
3072178441,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Ryan Tannehill (20851359) (LOCKED),Dalvin Cook (20851448) (LOCKED),Najee Harris (20851452) (LOCKED),A.J. Brown (20851790) (LOCKED),Van Jefferson (20851834),Julio Jones (20851838) (LOCKED),Brevin Jordan (20852334) (LOCKED),James Conner (20851468),Vikings (20852580) (LOCKED),,RB,Antonio Gibson (20851486) (LOCKED),Antonio Gibson,20851486,RB/FLEX,5800,In Progress,WAS,14.27
3072178442,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Kirk Cousins (20851358) (LOCKED),Chris Evans (20851564) (LOCKED),Najee Harris (20851452) (LOCKED),Justin Jefferson (20851780) (LOCKED),K.J. Osborn (20851822) (LOCKED),Allen Robinson II (20851892) (LOCKED),Zach Ertz (20852278),Sony Michel (20851480),Saints (20852573),,WR,DJ Moore (20851814),DJ Moore,20851814,WR/FLEX,5800,CAR@TB 01/09/2022 04:25PM ET,CAR,14.41
3072178443,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Ryan Tannehill (20851359) (LOCKED),James Conner (20851468),David Montgomery (20851460) (LOCKED),Danny Amendola (20852100) (LOCKED),A.J. Brown (20851790) (LOCKED),Deebo Samuel (20851776),Anthony Firkser (20852308) (LOCKED),Devin Singletary (20851476),Ravens (20852575) (LOCKED),,WR,Odell Beckham Jr. (20851812),Odell Beckham Jr.,20851812,WR/FLEX,5800,SF@LAR 01/09/2022 04:25PM ET,LAR,9.64
3072178444,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Ryan Tannehill (20851359) (LOCKED),Najee Harris (20851452) (LOCKED),David Montgomery (20851460) (LOCKED),Danny Amendola (20852100) (LOCKED),A.J. Brown (20851790) (LOCKED),Julio Jones (20851838) (LOCKED),Zach Ertz (20852278),Sony Michel (20851480),Packers (20852572) (LOCKED),,RB,Chase Edmonds (20851488),Chase Edmonds,20851488,RB/FLEX,5800,SEA@ARI 01/09/2022 04:25PM ET,ARI,12.28
3072178445,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Russell Wilson (20851356),Najee Harris (20851452) (LOCKED),Devin Singletary (20851476),Tyler Lockett (20851796),DK Metcalf (20851792),Antoine Wesley (20851890),Hunter Henry (20852286),Ke'Shawn Vaughn (20851500),Bills (20852570),,TE,Kyle Pitts (20852274),Kyle Pitts,20852274,TE/FLEX,5700,NO@ATL 01/09/2022 04:25PM ET,ATL,11.42
3072178446,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Russell Wilson (20851356),Sony Michel (20851480),David Montgomery (20851460) (LOCKED),Tyler Lockett (20851796),Amon-Ra St. Brown (20851794) (LOCKED),Antoine Wesley (20851890),Gerald Everett (20852290),Devin Singletary (20851476),Colts (20852569) (LOCKED),,RB,D'Onta Foreman (20851490) (LOCKED),D'Onta Foreman,20851490,RB/FLEX,5700,In Progress,TEN,11.81
3072178447,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Cam Newton (20851399),James Conner (20851468),Sony Michel (20851480),Chase Claypool (20851836) (LOCKED),DJ Moore (20851814),Amon-Ra St. Brown (20851794) (LOCKED),Rob Gronkowski (20852272),Chuba Hubbard (20851516),Colts (20852569) (LOCKED),,QB,Tyler Huntley (20851361) (LOCKED),Tyler Huntley,20851361,QB,5700,In Progress,BAL,13.3
3072178448,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Tom Brady (20851351),James Conner (20851468),Dalvin Cook (20851448) (LOCKED),Cyril Grayson (20851876),DJ Moore (20851814),Breshad Perriman (20851844),Hunter Henry (20852286),Sony Michel (20851480),Ravens (20852575) (LOCKED),,WR,Russell Gage (20851818),Russell Gage,20851818,WR/FLEX,5600,NO@ATL 01/09/2022 04:25PM ET,ATL,10.8
3072178449,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Jared Goff (20851367) (LOCKED),James Conner (20851468),Najee Harris (20851452) (LOCKED),KhaDarel Hodge (20851976) (LOCKED),Cooper Kupp (20851772),Amon-Ra St. Brown (20851794) (LOCKED),Josiah Deguara (20852318) (LOCKED),Devin Singletary (20851476),Panthers (20852589),,QB,Baker Mayfield (20851362) (LOCKED),Baker Mayfield,20851362,QB,5600,In Progress,CLE,14.49
3072178450,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Tom Brady (20851351),Sony Michel (20851480),David Montgomery (20851460) (LOCKED),Robby Anderson (20851870),Mike Evans (20851788),Christian Kirk (20851804),Cameron Brate (20852310),Devin Singletary (20851476),Steelers (20852578) (LOCKED),,RB,Kareem Hunt (20851492) (LOCKED),Kareem Hunt,20851492,RB/FLEX,5600,In Progress,CLE,13.75
3072178451,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Russell Wilson (20851356),Sony Michel (20851480),Devin Singletary (20851476),Chase Claypool (20851836) (LOCKED),Christian Kirk (20851804),DK Metcalf (20851792),Hunter Henry (20852286),Rashaad Penny (20851464),WAS Football Team (20852576) (LOCKED),,WR,Tyler Boyd (20851820) (LOCKED),Tyler Boyd,20851820,WR/FLEX,5600,In Progress,CIN,11.68
3072178452,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Jimmy Garoppolo (20851363),D'Onta Foreman (20851490) (LOCKED),Devin Singletary (20851476),Odell Beckham Jr. (20851812),Allen Robinson II (20851892) (LOCKED),Deebo Samuel (20851776),Zach Ertz (20852278),Eli Mitchell (20851478),Ravens (20852575) (LOCKED),,WR,Brandon Aiyuk (20851816),Brandon Aiyuk,20851816,WR/FLEX,5600,SF@LAR 01/09/2022 04:25PM ET,SF,9.66
3072178453,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Kyler Murray (20851352),Najee Harris (20851452) (LOCKED),Sony Michel (20851480),A.J. Green (20851826),Christian Kirk (20851804),Tyler Lockett (20851796),Hunter Henry (20852286),Ke'Shawn Vaughn (20851500),Jaguars (20852593) (LOCKED),,QB,Jordan Love (20851365) (LOCKED),Jordan Love,20851365,QB,5500,In Progress,GB,3.18
3072178454,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Russell Wilson (20851356),Najee Harris (20851452) (LOCKED),Devin Singletary (20851476),Christian Kirk (20851804),Tyler Lockett (20851796),Darnell Mooney (20851808) (LOCKED),Gerald Everett (20852290),Eli Mitchell (20851478),Panthers (20852589),,RB,Nyheim Hines (20851494) (LOCKED),Nyheim Hines,20851494,RB/FLEX,5500,In Progress,IND,6.92
3072178455,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Ben Roethlisberger (20851368) (LOCKED),D'Onta Foreman (20851490) (LOCKED),David Montgomery (20851460) (LOCKED),Rashod Bateman (20851846) (LOCKED),Chase Claypool (20851836) (LOCKED),Diontae Johnson (20851784) (LOCKED),Zach Ertz (20852278),Sony Michel (20851480),Rams (20852577),,WR,K.J. Osborn (20851822) (LOCKED),K.J. Osborn,20851822,WR/FLEX,5500,In Progress,MIN,9.34
3072178456,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Matthew Stafford (20851355),Dalvin Cook (20851448) (LOCKED),D'Onta Foreman (20851490) (LOCKED),Brandon Aiyuk (20851816),Van Jefferson (20851834),Michael Pittman Jr. (20851806) (LOCKED),Tyler Higbee (20852288),Devin Singletary (20851476),Ravens (20852575) (LOCKED),,QB,Jimmy Garoppolo (20851363),Jimmy Garoppolo,20851363,QB,5500,SF@LAR 01/09/2022 04:25PM ET,SF,17.13
3072178457,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Cam Newton (20851399),Sony Michel (20851480),Devin Singletary (20851476),Mike Evans (20851788),DK Metcalf (20851792),DJ Moore (20851814),Zach Ertz (20852278),Chuba Hubbard (20851516),WAS Football Team (20852576) (LOCKED),,QB,Trey Lance (20851364),Trey Lance,20851364,QB,5500,SF@LAR 01/09/2022 04:25PM ET,SF,11.15
3072178458,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Ryan Tannehill (20851359) (LOCKED),Dalvin Cook (20851448) (LOCKED),Sony Michel (20851480),Brandin Cooks (20851800) (LOCKED),Julio Jones (20851838) (LOCKED),Michael Pittman Jr. (20851806) (LOCKED),Anthony Firkser (20852308) (LOCKED),Devin Singletary (20851476),Colts (20852569) (LOCKED),,QB,Jared Goff (20851367) (LOCKED),Jared Goff,20851367,QB,5400,In Progress,DET,14.92
3072178459,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Jared Goff (20851367) (LOCKED),Najee Harris (20851452) (LOCKED),David Montgomery (20851460) (LOCKED),Josh Reynolds (20851880) (LOCKED),Amon-Ra St. Brown (20851794) (LOCKED),Juwann Winfree (20852246) (LOCKED),George Kittle (20852270),Devin Singletary (20851476),Colts (20852569) (LOCKED),,QB,Taylor Heinicke (20851369) (LOCKED),Taylor Heinicke,20851369,QB,5400,In Progress,WAS,15.85
3072178460,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Tom Brady (20851351),D'Onta Foreman (20851490) (LOCKED),David Montgomery (20851460) (LOCKED),Cyril Grayson (20851876),DK Metcalf (20851792),DJ Moore (20851814),Cameron Brate (20852310),Sony Michel (20851480),Colts (20852569) (LOCKED),,QB,Justin Fields (20851366) (LOCKED),Justin Fields,20851366,QB,5400,In Progress,CHI,12.07
3072178461,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Mac Jones (20851370),Najee Harris (20851452) (LOCKED),David Montgomery (20851460) (LOCKED),Kendrick Bourne (20851842),Jakobi Meyers (20851830),Jaylen Waddle (20851798),Zach Ertz (20852278),Sony Michel (20851480),Giants (20852583) (LOCKED),,QB,Mac Jones (20851370),Mac Jones,20851370,QB,5400,NE@MIA 01/09/2022 04:25PM ET,NE,14.63
3072178462,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Matthew Stafford (20851355),Najee Harris (20851452) (LOCKED),David Montgomery (20851460) (LOCKED),Cooper Kupp (20851772),Josh Reynolds (20851880) (LOCKED),Juwann Winfree (20852246) (LOCKED),Tyler Higbee (20852288),Eli Mitchell (20851478),Jaguars (20852593) (LOCKED),,RB,Mark Ingram II (20851496),Mark Ingram II,20851496,RB/FLEX,5400,NO@ATL 01/09/2022 04:25PM ET,NO,7.83
3072178463,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Russell Wilson (20851356),Sony Michel (20851480),David Montgomery (20851460) (LOCKED),DK Metcalf (20851792),DJ Moore (20851814),Juwann Winfree (20852246) (LOCKED),Zach Ertz (20852278),Rashaad Penny (20851464),Saints (20852573),,QB,Ben Roethlisberger (20851368) (LOCKED),Ben Roethlisberger,20851368,QB,5400,In Progress,PIT,15.12
3072178464,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Russell Wilson (20851356),Dalvin Cook (20851448) (LOCKED),D'Onta Foreman (20851490) (LOCKED),DK Metcalf (20851792),Michael Pittman Jr. (20851806) (LOCKED),Antoine Wesley (20851890),Gerald Everett (20852290),Sony Michel (20851480),Saints (20852573),,TE,Dawson Knox (20852276),Dawson Knox,20852276,TE/FLEX,5400,NYJ@BUF 01/09/2022 04:25PM ET,BUF,11.34
3072178465,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Jimmy Garoppolo (20851363),Chris Evans (20851564) (LOCKED),D'Onta Foreman (20851490) (LOCKED),Cooper Kupp (20851772),Allen Robinson II (20851892) (LOCKED),Juwann Winfree (20852246) (LOCKED),George Kittle (20852270),Deebo Samuel (20851776),Seahawks (20852588),,WR,Jarvis Landry (20851824) (LOCKED),Jarvis Landry,20851824,WR/FLEX,5400,In Progress,CLE,10.77
3072178466,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Kyler Murray (20851352),Najee Harris (20851452) (LOCKED),David Montgomery (20851460) (LOCKED),A.J. Green (20851826),DJ Moore (20851814),Antoine Wesley (20851890),Gerald Everett (20852290),Sony Michel (20851480),Patriots (20852571),,WR,A.J. Green (20851826),A.J. Green,20851826,WR/FLEX,5400,SEA@ARI 01/09/2022 04:25PM ET,ARI,10.43
3072178467,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Ben Roethlisberger (20851368) (LOCKED),Sony Michel (20851480),David Montgomery (20851460) (LOCKED),Marquise Brown (20851810) (LOCKED),Chase Claypool (20851836) (LOCKED),Christian Kirk (20851804),Pat Freiermuth (20852282) (LOCKED),Devin Singletary (20851476),Buccaneers (20852568),,RB,Jaret Patterson (20851502) (LOCKED),Jaret Patterson,20851502,RB/FLEX,5300,In Progress,WAS,3.15
3072178468,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Jimmy Garoppolo (20851363),Najee Harris (20851452) (LOCKED),David Montgomery (20851460) (LOCKED),Van Jefferson (20851834),Christian Kirk (20851804),Juwann Winfree (20852246) (LOCKED),George Kittle (20852270),Eli Mitchell (20851478),Bills (20852570),,QB,Andy Dalton (20851371) (LOCKED),Andy Dalton,20851371,QB,5300,In Progress,CHI,11.36
3072178469,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Tom Brady (20851351),D'Onta Foreman (20851490) (LOCKED),Najee Harris (20851452) (LOCKED),Robby Anderson (20851870),Breshad Perriman (20851844),Allen Robinson II (20851892) (LOCKED),Rob Gronkowski (20852272),Devin Singletary (20851476),Colts (20852569) (LOCKED),,RB,Ke'Shawn Vaughn (20851500),Ke'Shawn Vaughn,20851500,RB/FLEX,5300,CAR@TB 01/09/2022 04:25PM ET,TB,2.23
3072178470,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Kyler Murray (20851352),Dalvin Cook (20851448) (LOCKED),Sony Michel (20851480),A.J. Green (20851826),DK Metcalf (20851792),Antoine Wesley (20851890),Hunter Henry (20852286),Devin Singletary (20851476),Lions (20852591) (LOCKED),,QB,Tua Tagovailoa (20851373),Tua Tagovailoa,20851373,QB,5300,NE@MIA 01/09/2022 04:25PM ET,MIA,15.23
3072178471,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Tua Tagovailoa (20851373),Dalvin Cook (20851448) (LOCKED),Sony Michel (20851480),Kendrick Bourne (20851842),DeVante Parker (20851848),Jaylen Waddle (20851798),Zach Ertz (20852278),Devin Singletary (20851476),Saints (20852573),,QB,Davis Mills (20851372) (LOCKED),Davis Mills,20851372,QB,5300,In Progress,HOU,12.48
3072178472,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Carson Wentz (20851360) (LOCKED),Najee Harris (20851452) (LOCKED),David Montgomery (20851460) (LOCKED),A.J. Brown (20851790) (LOCKED),Marvin Jones Jr. (20851878) (LOCKED),Michael Pittman Jr. (20851806) (LOCKED),Jack Doyle (20852336) (LOCKED),Sony Michel (20851480),Buccaneers (20852568),,RB,Samaje Perine (20851504) (LOCKED),Samaje Perine,20851504,RB/FLEX,5300,In Progress,CIN,5.55
3072178473,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Tua Tagovailoa (20851373),Sony Michel (20851480),David Montgomery (20851460) (LOCKED),Christian Kirk (20851804),Jakobi Meyers (20851830),Jaylen Waddle (20851798),Mike Gesicki (20852280),Devin Singletary (20851476),Titans (20852574) (LOCKED),,RB,Jeff Wilson Jr. (20851498),Jeff Wilson Jr.,20851498,RB/FLEX,5300,SF@LAR 01/09/2022 04:25PM ET,SF,6.81
3072178474,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Matt Ryan (20851375),Najee Harris (20851452) (LOCKED),Sony Michel (20851480),Marquez Callaway (20851840),Russell Gage (20851818),Christian Kirk (20851804),Kyle Pitts (20852274),Devin Singletary (20851476),Titans (20852574) (LOCKED),,WR,DeAndre Hopkins (20851828),DeAndre Hopkins,20851828,WR/FLEX,5300,SEA@ARI 01/09/2022 04:25PM ET,ARI,14.72
3072178475,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Mac Jones (20851370),Dalvin Cook (20851448) (LOCKED),Najee Harris (20851452) (LOCKED),Kendrick Bourne (20851842),Christian Kirk (20851804),DeVante Parker (20851848),Hunter Henry (20852286),Devin Singletary (20851476),Bills (20852570),,TE,Zach Ertz (20852278),Zach Ertz,20852278,TE/FLEX,5300,SEA@ARI 01/09/2022 04:25PM ET,ARI,10.33
3072178476,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Mac Jones (20851370),D'Onta Foreman (20851490) (LOCKED),David Montgomery (20851460) (LOCKED),Kendrick Bourne (20851842),Cooper Kupp (20851772),DeVante Parker (20851848),Jonnu Smith (20852466),Devin Singletary (20851476),Buccaneers (20852568),,RB,Dare Ogunbowale (20851510) (LOCKED),Dare Ogunbowale,20851510,RB/FLEX,5200,In Progress,JAX,2.6
3072178477,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Ryan Tannehill (20851359) (LOCKED),Sony Michel (20851480),David Montgomery (20851460) (LOCKED),A.J. Brown (20851790) (LOCKED),Amon-Ra St. Brown (20851794) (LOCKED),Nick Westbrook-Ikhine (20851886) (LOCKED),Brevin Jordan (20852334) (LOCKED),Rashaad Penny (20851464),Buccaneers (20852568),,WR,Jakobi Meyers (20851830),Jakobi Meyers,20851830,WR/FLEX,5200,NE@MIA 01/09/2022 04:25PM ET,NE,11.08
3072178478,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Sam Darnold (20851383),Najee Harris (20851452) (LOCKED),Sony Michel (20851480),Robby Anderson (20851870),Justin Jefferson (20851780) (LOCKED),DJ Moore (20851814),Cameron Brate (20852310),Rashaad Penny (20851464),Colts (20852569) (LOCKED),,QB,Matt Ryan (20851375),Matt Ryan,20851375,QB,5200,NO@ATL 01/09/2022 04:25PM ET,ATL,14.94
3072178479,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Ben Roethlisberger (20851368) (LOCKED),D'Onta Foreman (20851490) (LOCKED),Devin Singletary (20851476),Marquise Brown (20851810) (LOCKED),Diontae Johnson (20851784) (LOCKED),Ray-Ray McCloud III (20851908) (LOCKED),Rob Gronkowski (20852272),Sony Michel (20851480),Titans (20852574) (LOCKED),,RB,Dontrell Hilliard (20851508) (LOCKED),Dontrell Hilliard,20851508,RB/FLEX,5200,In Progress,TEN,9.99
3072178480,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Russell Wilson (20851356),Sony Michel (20851480),David Montgomery (20851460) (LOCKED),Christian Kirk (20851804),Tyler Lockett (20851796),Josh Reynolds (20851880) (LOCKED),Dawson Knox (20852276),Rashaad Penny (20851464),Jaguars (20852593) (LOCKED),,RB,Rex Burkhead (20851512) (LOCKED),Rex Burkhead,20851512,RB/FLEX,5200,In Progress,HOU,6.51
3072178481,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Russell Wilson (20851356),Najee Harris (20851452) (LOCKED),Sony Michel (20851480),Tyler Lockett (20851796),Michael Pittman Jr. (20851806) (LOCKED),Allen Robinson II (20851892) (LOCKED),Zach Ertz (20852278),Rashaad Penny (20851464),Dolphins (20852590),,RB,Devonta Freeman (20851506) (LOCKED),Devonta Freeman,20851506,RB/FLEX,5200,In Progress,BAL,9.46
3072178482,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Carson Wentz (20851360) (LOCKED),Najee Harris (20851452) (LOCKED),David Montgomery (20851460) (LOCKED),Parris Campbell (20852236) (LOCKED),Cooper Kupp (20851772),Michael Pittman Jr. (20851806) (LOCKED),Luke Farrell (20852532) (LOCKED),Devin Singletary (20851476),Bengals (20852579) (LOCKED),,QB,Zach Wilson (20851376),Zach Wilson,20851376,QB,5200,NYJ@BUF 01/09/2022 04:25PM ET,NYJ,12.83
3072178483,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Sam Darnold (20851383),D'Onta Foreman (20851490) (LOCKED),David Montgomery (20851460) (LOCKED),Robby Anderson (20851870),DK Metcalf (20851792),DJ Moore (20851814),Rob Gronkowski (20852272),Devin Singletary (20851476),Steelers (20852578) (LOCKED),,QB,Colt McCoy (20851374),Colt McCoy,20851374,QB,5200,SEA@ARI 01/09/2022 04:25PM ET,ARI,5.79
3072178484,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Ryan Tannehill (20851359) (LOCKED),Najee Harris (20851452) (LOCKED),David Montgomery (20851460) (LOCKED),Nico Collins (20851900) (LOCKED),Julio Jones (20851838) (LOCKED),Cooper Kupp (20851772),Anthony Firkser (20852308) (LOCKED),Devin Singletary (20851476),Jaguars (20852593) (LOCKED),,QB,Trevor Lawrence (20851377) (LOCKED),Trevor Lawrence,20851377,QB,5100,In Progress,JAX,13.03
3072178485,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Mac Jones (20851370),Najee Harris (20851452) (LOCKED),Sony Michel (20851480),Nelson Agholor (20851948),Kendrick Bourne (20851842),Justin Jefferson (20851780) (LOCKED),Mike Gesicki (20852280),Devin Singletary (20851476),Colts (20852569) (LOCKED),,WR,Kenny Golladay (20851832) (LOCKED),Kenny Golladay,20851832,WR/FLEX,5100,In Progress,NYG,6.68
3072178486,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Kyler Murray (20851352),Chris Evans (20851564) (LOCKED),D'Onta Foreman (20851490) (LOCKED),A.J. Green (20851826),Christian Kirk (20851804),DK Metcalf (20851792),Dawson Knox (20852276),Sony Michel (20851480),Giants (20852583) (LOCKED),,RB,Khalil Herbert (20851520) (LOCKED),Khalil Herbert,20851520,RB/FLEX,5100,In Progress,CHI,5.05
3072178487,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Russell Wilson (20851356),D'Onta Foreman (20851490) (LOCKED),Najee Harris (20851452) (LOCKED),A.J. Green (20851826),DK Metcalf (20851792),Allen Robinson II (20851892) (LOCKED),Tyler Higbee (20852288),Rashaad Penny (20851464),Buccaneers (20852568),,RB,Chuba Hubbard (20851516),Chuba Hubbard,20851516,RB/FLEX,5100,CAR@TB 01/09/2022 04:25PM ET,CAR,8
3072178488,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Ryan Tannehill (20851359) (LOCKED),Dalvin Cook (20851448) (LOCKED),Devin Singletary (20851476),A.J. Brown (20851790) (LOCKED),Nico Collins (20851900) (LOCKED),Julio Jones (20851838) (LOCKED),Zach Ertz (20852278),Eli Mitchell (20851478),Bengals (20852579) (LOCKED),,RB,Leonard Fournette (20851518),Leonard Fournette,20851518,RB/FLEX,5100,CAR@TB 01/09/2022 04:25PM ET,TB,18.69
3072178489,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Brandon Allen (20851378) (LOCKED),Dalvin Cook (20851448) (LOCKED),Najee Harris (20851452) (LOCKED),Cooper Kupp (20851772),Jarvis Landry (20851824) (LOCKED),Stanley Morgan (20852038) (LOCKED),Drew Sample (20852394) (LOCKED),Devin Singletary (20851476),Titans (20852574) (LOCKED),,TE,Mike Gesicki (20852280),Mike Gesicki,20852280,TE/FLEX,5100,NE@MIA 01/09/2022 04:25PM ET,MIA,10.24
3072178490,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Kyler Murray (20851352),Najee Harris (20851452) (LOCKED),Dare Ogunbowale (20851510) (LOCKED),A.J. Green (20851826),Van Jefferson (20851834),Christian Kirk (20851804),Gerald Everett (20852290),Devin Singletary (20851476),Buccaneers (20852568),,WR,Chase Claypool (20851836) (LOCKED),Chase Claypool,20851836,WR/FLEX,5100,In Progress,PIT,10.83
3072178491,NFL $3M Fantasy Football Millionaire [$1M to 1st + ToC Entry],121869398,$20,Mac Jones (20851370),Dalvin Cook (20851448) (LOCKED),Najee Harris (20851452) (LOCKED),A.J. Brown (20851790) (LOCKED),Jakobi Meyers (20851830),DeVante Parker (20851848),Jonnu Smith (20852466),Sony Michel (20851480),Buccaneers (20852568),,QB,Brandon Allen (20851378) (LOCKED),Brandon Allen,20851378,QB,5100,In Progress,CIN,0.82
