Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
37,Mike Williams,LAC,OAK,32,52,36.9,3.0
38,Nelson Agholor,PHI,MIN,25,45,38.1,3.8
39,Larry Fitzgerald,ARI,SF,29,53,39.1,3.8
40,Michael Crabtree,BAL,CLE,29,53,39.1,2.3
41,Jordy Nelson,OAK,LAC,28,52,39.9,4.1
42,Tyler Lockett,SEA,LAR,27,45,40.7,2.7
43,Jamison Crowder,WAS,NO,28,54,41.5,5.3
44,Taywan Taylor,TEN,BUF,19,66,45.5,3.6
45,Donte Moncrief,JAC,KC,37,62,47.4,4.4
46,Antonio Callaway,CLE,BAL,43,61,49.0,4.4
47,Ryan Grant,IND,NE,41,56,46.4,3.0
48,Keke Coutee,HOU,DAL,39,76,50.5,7.0
49,Mohamed Sanu,ATL,PIT,37,62,47.8,4.0
50,Chester Rogers,IND,NE,40,62,51.9,3.7
51,Willie Snead,BAL,CLE,34,71,54.8,4.1
52,Josh Gordon,NE,IND,24,67,54.3,5.9
53,Chris Hogan,NE,IND,38,67,54.6,3.9
54,Paul Richardson,WAS,NO,45,65,54.7,4.5
55,Christian Kirk,ARI,SF,45,59,52.1,3.3
56,Pierre Garcon,SF,ARI,44,65,56.5,4.9
57,Cole Beasley,DAL,HOU,42,80,57.9,4.7
58,Marquez Valdes-Scantling,GB,DET,40,91,60.8,11.1
59,Courtland Sutton,DEN,NYJ,47,69,60.4,3.3
60,Sammy Watkins,KC,JAC,39,78,56.2,6.9
61,Robby Anderson,NYJ,DEN,51,72,59.8,3.0
62,Albert Wilson,MIA,CIN,44,74,64.5,4.5
63,Tyrell Williams,LAC,OAK,53,79,64.5,5.2
64,Danny Amendola,MIA,CIN,54,77,63.7,2.5
65,Kelvin Benjamin,BUF,TEN,51,81,64.2,3.6
66,Cameron Meredith,NO,WAS,46,82,67.1,7.3
67,Rashard Higgins,CLE,BAL,60,81,68.4,3.8
68,Zach Pascal,IND,NE,47,86,67.3,7.4
69,Phillip Dorsett,NE,IND,48,96,70.8,6.6
70,Michael Gallup,DAL,HOU,41,78,69.0,4.2
71,Allen Hurns,DAL,HOU,58,83,71.5,5.5
72,Martavis Bryant,OAK,LAC,62,83,76.1,4.1
73,Zay Jones,BUF,TEN,67,88,73.2,3.9
74,Brandon Marshall,SEA,LAR,66,102,76.5,5.4
75,Ryan Switzer,PIT,ATL,54,101,79.1,8.6
76,Jakeem Grant,MIA,CIN,56,86,77.4,5.3
77,D.J. Moore,CAR,NYG,68,97,80.5,4.6
78,Josh Doctson,WAS,NO,63,91,77.0,5.2
79,James Washington,PIT,ATL,63,91,79.7,3.6
80,Jordan Matthews,PHI,MIN,70,99,83.3,5.8
81,Chris Conley,KC,JAC,67,93,80.2,5.6
82,Tre'Quan Smith,NO,WAS,55,112,83.7,11.2
83,Chad Williams,ARI,SF,66,93,83.8,5.8
84,Laquon Treadwell,MIN,PHI,78,92,83.0,3.6
85,Torrey Smith,CAR,NYG,71,97,84.6,5.6
86,Tavon Austin,DAL,HOU,79,96,91.0,3.8
87,Terrelle Pryor,NYJ,DEN,80,108,88.7,3.7
88,Jarius Wright,CAR,NYG,81,99,88.3,3.7
89,Trent Taylor,SF,ARI,66,99,85.8,6.8
90,Jermaine Kearse,NYJ,DEN,69,101,86.7,7.0
91,Cordarrelle Patterson,NE,IND,69,124,92.0,7.0
92,Demarcus Robinson,KC,JAC,69,110,92.8,5.8
93,Tajae Sharpe,TEN,BUF,82,105,95.0,3.5
94,Seth Roberts,OAK,LAC,81,105,93.2,5.8
95,Aldrick Robinson,MIN,PHI,67,104,92.8,6.1
96,Deonte Thompson,DAL,HOU,73,103,95.0,5.7
97,David Moore,SEA,LAR,72,105,92.5,8.3
98,Jaron Brown,SEA,LAR,91,114,103.0,5.5
99,J.,ARI,SF,90,122,103.5,7.4
100,J'Mon Moore,GB,DET,63,115,90.2,11.1
101,Andre Holmes,BUF,TEN,92,108,100.1,3.5
102,Kendrick Bourne,SF,ARI,87,110,103.1,5.5
103,D.J. Chark,JAC,KC,92,118,103.7,4.9
104,Chris Moore,BAL,CLE,94,110,106.5,2.2
105,De'Anthony Thomas,KC,JAC,97,127,107.5,6.4
106,Austin Carr,NO,WAS,87,122,104.8,6.1
107,TJ Jones,DET,GB,94,123,109.6,4.1
108,Marcus Johnson,IND,NE,95,113,107.5,4.0
109,Kamar Aiken,PHI,MIN,98,123,103.6,4.6
110,Josh Malone,CIN,MIA,74,135,107.0,7.6
111,Alex Erickson,CIN,MIA,96,121,108.3,3.7
112,Robert Foster,BUF,TEN,99,129,119.8,6.9
113,Cody Latimer,NYG,CAR,92,125,109.7,9.6
114,Russell Shepard,NYG,CAR,92,132,114.1,6.0
115,Maurice Harris,WAS,NO,98,130,114.6,7.6
116,Marvin Hall,ATL,PIT,98,119,114.7,2.2
117,Curtis Samuel,CAR,NYG,94,133,115.3,8.7
118,Sammie Coates,HOU,DAL,98,126,113.8,6.1
119,Darius Jennings,TEN,BUF,110,120,114.7,2.9
120,Equanimeous St. Brown,GB,DET,102,120,115.2,3.6
121,Ray-Ray McCloud,BUF,TEN,111,128,120.3,4.7
122,Justin Hardy,ATL,PIT,117,129,122.2,2.3
123,Nick Williams,TEN,BUF,106,123,118.6,3.0
124,Josh Reynolds,LAR,SEA,113,130,121.6,3.5
125,Cody Core,CIN,MIA,112,133,122.0,7.8
126,DaeSean Hamilton,DEN,NYJ,119,131,124.2,1.2
127,Geremy Davis,LAC,OAK,117,129,123.0,4.7
128,Brice Butler,DAL,HOU,124,143,127.8,2.5
129,Tim Patrick,DEN,NYJ,123,139,131.3,3.4
130,Dwayne Harris,OAK,LAC,124,131,127.8,2.5
131,Rod Streater,CLE,BAL,127,137,132.4,3.5
132,Brandon LaFell,OAK,LAC,111,122,116.5,5.5
133,Brian Quick,WAS,NO,130,132,130.8,0.8
134,Justin Hunter,PIT,ATL,121,133,127.0,6.0
135,Victor Bolden Jr.,SF,ARI,124,142,133.0,9.0
136,Vyncint Smith,HOU,DAL,132,138,135.0,3.0
137,Damiere Byrd,CAR,NYG,134,136,135.0,1.0
