Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Alvin Kamara,NO,12.0,53.2,0.5,6.5,57.8,0.5,0.1,23.3
Todd Gurley,LAR,18.8,85.2,0.8,4.6,42.3,0.2,0.2,23.1
Melvin Gordon,LAC,16.8,71.6,0.7,4.9,42.1,0.3,0.1,21.7
Christian McCaffrey,CAR,14.7,64.0,0.3,5.7,47.6,0.4,0.2,21.1
Ezekiel Elliott,DAL,19.3,85.2,0.7,3.9,31.2,0.1,0.2,20.1
Saquon Barkley,NYG,15.8,66.4,0.5,5.5,40.9,0.1,0.1,20.1
James Conner,PIT,16.4,68.2,0.8,4.2,30.3,0.1,0.1,19.1
David Johnson,ARI,17.3,65.2,0.6,4.3,37.7,0.2,0.2,18.8
T.J. Yeldon,JAC,14.0,63.6,0.5,4.2,33.7,0.2,0.1,17.7
Kareem Hunt,KC,16.4,68.5,0.6,2.7,22.0,0.1,0.1,16.0
Joe Mixon,CIN,15.2,61.5,0.6,3.0,24.7,0.1,0.1,15.5
Chris Thompson,WAS,5.4,23.0,0.1,4.9,46.0,0.4,0.1,14.9
Sony Michel,NE,17.2,68.2,0.7,1.5,11.7,0.1,0.1,13.9
Marshawn Lynch,OAK,13.9,62.4,0.6,2.2,15.9,0.1,0.1,13.7
Dion Lewis,TEN,10.7,44.4,0.4,3.7,26.1,0.1,0.1,13.5
James White,NE,6.5,25.8,0.2,4.4,35.8,0.3,0.1,13.2
Matt Breida,SF,10.7,47.7,0.5,3.0,23.6,0.1,0.1,13.0
Mark Ingram,NO,10.7,49.5,0.6,2.2,16.8,0.1,0.1,12.6
Bilal Powell,NYJ,11.2,43.9,0.4,2.8,23.2,0.1,0.2,12.3
Kerryon Johnson,DET,10.5,43.7,0.5,2.6,20.0,0.1,0.1,12.1
Carlos Hyde,CLE,15.7,62.2,0.6,1.5,9.0,0.0,0.1,11.9
Devonta Freeman,ATL,10.8,46.4,0.3,2.6,22.9,0.1,0.1,11.8
Javorius Allen,BAL,8.4,30.8,0.4,3.2,23.0,0.1,0.1,11.5
Jay Ajayi,PHI,15.1,61.3,0.4,1.8,12.0,0.0,0.1,11.4
Tevin Coleman,ATL,9.2,38.1,0.4,2.3,21.0,0.1,0.1,11.1
Phillip Lindsay,DEN,11.4,50.1,0.3,2.1,17.8,0.1,0.1,10.9
LeSean McCoy,BUF,10.9,43.6,0.2,2.9,21.9,0.1,0.1,10.8
Aaron Jones,GB,9.8,46.9,0.4,1.7,13.1,0.1,0.1,10.5
Adrian Peterson,WAS,13.4,52.9,0.4,1.6,15.7,0.0,0.2,10.5
Nyheim Hines,IND,4.9,20.3,0.1,4.0,31.2,0.1,0.2,10.4
Derrick Henry,TEN,13.8,53.7,0.5,1.2,9.5,0.0,0.1,10.3
Austin Ekeler,LAC,6.8,31.6,0.2,2.5,23.9,0.2,0.1,9.8
Ty Montgomery,GB,4.0,17.8,0.1,3.8,33.2,0.1,0.1,9.8
Kenyan Drake,MIA,9.1,37.7,0.2,2.6,19.4,0.1,0.1,9.8
Latavius Murray,MIN,11.4,41.7,0.2,2.2,15.8,0.1,0.1,9.6
Chris Carson,SEA,10.9,45.6,0.2,2.0,16.6,0.1,0.2,9.5
Alex Collins,BAL,11.9,45.3,0.2,1.9,15.4,0.0,0.2,9.4
Royce Freeman,DEN,11.0,44.3,0.5,1.2,9.1,0.0,0.1,9.3
Theo Riddick,DET,2.3,9.3,0.1,4.0,29.7,0.1,0.1,9.0
Isaiah Crowell,NYJ,10.3,40.7,0.3,1.5,11.4,0.0,0.1,8.4
Alfred Blue,HOU,12.4,46.8,0.2,1.2,9.2,0.0,0.1,7.9
Lamar Miller,HOU,9.8,40.7,0.2,1.5,11.3,0.1,0.0,7.9
Jalen Richard,OAK,2.9,12.6,0.0,3.2,26.4,0.1,0.0,7.7
Jordan Wilkins,IND,8.8,35.1,0.2,1.7,12.6,0.0,0.1,7.4
Frank Gore,MIA,8.6,33.3,0.1,1.7,13.3,0.1,0.1,7.3
Corey Grant,JAC,5.9,26.9,0.2,1.9,16.8,0.1,0.1,7.3
Duke Johnson,CLE,3.3,13.1,0.1,2.7,23.3,0.1,0.1,7.1
Wendell Smallwood,PHI,6.4,25.4,0.1,1.9,16.1,0.1,0.1,7.0
Alfred Morris,SF,8.7,34.8,0.2,1.0,7.8,0.0,0.1,6.3
Jamaal Williams,GB,7.5,32.9,0.1,1.2,8.5,0.0,0.1,6.2
Mike Davis,SEA,6.6,27.5,0.1,1.5,11.9,0.0,0.1,6.2
Chris Ivory,BUF,6.3,23.1,0.1,1.3,12.4,0.0,0.1,5.5
Mark Walton,CIN,5.2,20.0,0.1,1.3,10.7,0.0,0.1,5.2
LeGarrette Blount,DET,7.3,29.2,0.2,0.6,4.6,0.0,0.1,4.9
C.J. Anderson,CAR,5.7,24.4,0.1,0.9,7.2,0.0,0.0,4.8
Chase Edmonds,ARI,4.1,15.1,0.1,1.6,12.1,0.0,0.0,4.8
Kyle Juszczyk,SF,0.3,1.3,0.0,2.1,19.2,0.1,0.0,4.5
Devontae Booker,DEN,2.2,7.9,0.0,1.6,13.9,0.0,0.1,4.1
Wayne Gallman,NYG,3.4,14.0,0.1,1.4,10.3,0.0,0.1,4.0
Robert Turbin,IND,3.9,14.6,0.1,1.1,7.6,0.0,0.1,3.8
Tyler Ervin,HOU,3.4,11.6,0.1,1.2,9.0,0.0,0.1,3.6
Doug Martin,OAK,4.7,20.0,0.1,0.6,4.7,0.0,0.0,3.6
Marcus Murphy,BUF,3.0,12.4,0.1,1.1,8.2,0.0,0.1,3.6
Nick Chubb,CLE,4.8,20.1,0.1,0.6,4.0,0.0,0.0,3.5
Corey Clement,PHI,2.4,10.3,0.1,0.9,9.3,0.1,0.1,3.4
Tavon Austin,DAL,1.3,8.3,0.0,0.9,10.2,0.1,0.0,3.4
Spencer Ware,KC,3.1,12.2,0.0,1.0,7.2,0.0,0.0,3.1
Rashaad Penny,SEA,3.3,12.9,0.1,0.7,5.9,0.0,0.0,3.0
Malcolm Brown,LAR,3.4,13.9,0.1,0.7,4.7,0.0,0.0,2.9
Mike Boone,MIN,3.4,12.5,0.1,0.8,5.9,0.0,0.0,2.9
Ito Smith,ATL,2.3,10.2,0.1,0.6,5.7,0.0,0.0,2.8
Rod Smith,DAL,2.7,11.6,0.1,0.7,5.1,0.0,0.1,2.7
Stevan Ridley,PIT,2.2,9.2,0.1,0.5,3.5,0.0,0.0,2.2
Ryan Hewitt,IND,0.0,0.0,0.0,0.8,8.6,0.1,0.1,2.1
Ameer Abdullah,DET,1.4,5.8,0.1,0.4,3.2,0.0,0.0,1.7
Roc Thomas,MIN,2.1,7.3,0.0,0.6,4.2,0.0,0.0,1.7
Anthony Sherman,KC,0.2,0.8,0.0,0.6,5.8,0.1,0.0,1.6
CJ Ham,MIN,0.2,0.7,0.0,0.8,6.4,0.0,0.0,1.6
Gregory Howell,HOU,1.7,6.7,0.0,0.3,2.5,0.0,0.0,1.5
Samaje Perine,WAS,1.8,7.2,0.1,0.5,4.1,0.0,0.2,1.5
Cameron Artis-Payne,CAR,1.1,4.5,0.0,0.4,2.4,0.0,0.0,1.2
Thomas Rawls,CIN,1.4,5.0,0.0,0.2,1.8,0.0,0.0,1.1
De'Lance Turner,BAL,0.8,2.9,0.0,0.5,3.4,0.0,0.0,1.1
Josh Adams,PHI,0.8,3.1,0.0,0.4,2.7,0.0,0.0,1.1
C.J. Prosise,SEA,0.4,1.8,0.0,0.4,4.0,0.0,0.0,1.1
Kalen Ballage,MIA,1.1,4.4,0.0,0.3,2.3,0.0,0.0,1.0
Dalvin Cook,MIN,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0
Brandon Wilds,JAC,1.0,4.3,0.0,0.2,1.7,0.0,0.1,1.0
Zach Line,NO,0.2,1.0,0.0,0.4,3.5,0.0,0.0,1.0
Andy Janovich,DEN,0.4,1.5,0.0,0.4,3.5,0.0,0.0,0.9
David Fluellen,TEN,0.4,1.9,0.0,0.4,2.6,0.0,0.0,0.9
Trenton Cannon,NYJ,1.0,3.6,0.0,0.3,2.0,0.0,0.0,0.9
Roosevelt Nix,PIT,0.4,1.5,0.0,0.3,2.6,0.0,0.0,0.8
Keith Smith,OAK,0.2,0.8,0.0,0.4,3.0,0.0,0.0,0.8
Elijhaa Penny,NYG,0.4,1.7,0.0,0.2,1.8,0.0,0.0,0.8
DeAndre Washington,OAK,0.7,2.9,0.0,0.3,1.9,0.0,0.0,0.8
Derrick Coleman,ARI,0.3,0.9,0.0,0.4,3.1,0.0,0.0,0.8
Damien Williams,KC,0.1,0.5,0.0,0.4,3.1,0.0,0.0,0.7
James Develin,NE,0.0,0.0,0.0,0.4,3.0,0.0,0.0,0.7
Tommy Bohanon,JAC,0.5,1.6,0.0,0.3,2.4,0.0,0.0,0.7
Patrick Ricard,BAL,0.5,2.0,0.0,0.3,2.1,0.0,0.0,0.7
Patrick DiMarco,BUF,0.2,0.4,0.0,0.3,2.6,0.0,0.0,0.7
Brian Hill,ATL,0.3,1.3,0.0,0.2,1.7,0.0,0.0,0.6
