Rob Gronkowski,0.0001
Jamison Crowder,0.0001
Maurice Harris,1.2
Josh Gordon,1.05
Julian Edelman,1.05
Chris Carson,0.0001
Mike Davis,1.1
Randall Cobb,0.0001
Jordan Howard,1.1
Chicago Bears,1.25
Tevin Coleman,1.1
James White,0.95
Equanimeous St. Brown,1.4
Luke Willson,0.0001
A.J. Green,0.0001
Tyler Kroft,0.0001
Ryan Tannehill,0.0001
Erik Swoope,0.0001
Chad Williams,0.0001
Sammy Watkins,0.0001
Derek Anderson,0.0001
Charles Clay,0.0001
Chris Ivory,0.0001
Robby Anderson,0.0001
Sam Darnold,0.0001
Chris Thompson,0.0001
Jamison Crowder,0.0001
Taywan Taylor,0.0001
Tavon Austin,0.0001
Kevin White,0.0001
Kenjon Barner,0.0001
Sony Michel,1.1
Cody Core,0.5
Aaron Jones,1.05
Elijah McGuire,1.1
LeSean McCoy,1.1
Demarcus Robinson,1.7
Allen Robinson,1.2
Mike Williams,1.1
Keenan Allen,1
Theo Riddick,1.1
Jordy Nelson,1.1
Marquez Valdes-Scantling,1.05
Quincy Enunwa,1.1
Jermaine Kearse,1.1
Amari Cooper,1.05
Julio Jones,1.05
Melvin Gordon,1.05
Austin Ekeler,1.1
