Name_ID,ID,Pos
Bills  (15034593),15034593,DST
Ravens  (15034598),15034598,DST
Patriots  (15034597),15034597,DST
Eagles  (15034594),15034594,DST
49ers  (15034595),15034595,DST
Colts  (15034599),15034599,DST
Bears  (15034596),15034596,DST
Chargers  (15034601),15034601,DST
Lions  (15034602),15034602,DST
Vikings  (15034606),15034606,DST
Saints  (15034607),15034607,DST
Jets  (15034613),15034613,DST
Packers  (15034604),15034604,DST
Seahawks  (15034608),15034608,DST
Raiders  (15034603),15034603,DST
WAS Football Team  (15034616),15034616,DST
Bengals  (15034600),15034600,DST
Panthers  (15034605),15034605,DST
Falcons  (15034609),15034609,DST
Buccaneers  (15034612),15034612,DST
Dolphins  (15034615),15034615,DST
Jaguars  (15034610),15034610,DST
Browns  (15034611),15034611,DST
Cardinals  (15034614),15034614,DST
Lamar Jackson (15033397),15033397,QB
Russell Wilson (15033398),15033398,QB
Drew Brees (15033399),15033399,QB
Matt Ryan (15033400),15033400,QB
Josh Allen (15033401),15033401,QB
Carson Wentz (15033405),15033405,QB
Kyler Murray (15033403),15033403,QB
Cam Newton (15033407),15033407,QB
Tom Brady (15033402),15033402,QB
Aaron Rodgers (15033404),15033404,QB
Matthew Stafford (15033406),15033406,QB
Jimmy Garoppolo (15033413),15033413,QB
Gardner Minshew II (15033412),15033412,QB
Tyrod Taylor (15033416),15033416,QB
Derek Carr (15033410),15033410,QB
Mitchell Trubisky (15033420),15033420,QB
Teddy Bridgewater (15033409),15033409,QB
Philip Rivers (15033408),15033408,QB
Kirk Cousins (15033415),15033415,QB
Joe Burrow (15033411),15033411,QB
Baker Mayfield (15033414),15033414,QB
Ryan Fitzpatrick (15033422),15033422,QB
Dwayne Haskins Jr. (15033430),15033430,QB
Sam Darnold (15033417),15033417,QB
Nick Foles (15033421),15033421,QB
Christian McCaffrey (15033483),15033483,RB
Michael Thomas (15033799),15033799,WR
Alvin Kamara (15033487),15033487,RB
Dalvin Cook (15033485),15033485,RB
Davante Adams (15033803),15033803,WR
Josh Jacobs (15033493),15033493,RB
Julio Jones (15033801),15033801,WR
Austin Ekeler (15033489),15033489,RB
George Kittle (15034307),15034307,TE
Chris Godwin (15033805),15033805,WR
Joe Mixon (15033495),15033495,RB
Allen Robinson II (15033815),15033815,WR
Aaron Jones (15033491),15033491,RB
Kenyan Drake (15033499),15033499,RB
DJ Moore (15033813),15033813,WR
DeAndre Hopkins (15033809),15033809,WR
Adam Thielen (15033811),15033811,WR
Calvin Ridley (15033827),15033827,WR
Keenan Allen (15033819),15033819,WR
DJ Chark Jr. (15033823),15033823,WR
Todd Gurley II (15033505),15033505,RB
Tyler Lockett (15033817),15033817,WR
Chris Carson (15033503),15033503,RB
Zach Ertz (15034313),15034313,TE
Mark Andrews (15034309),15034309,TE
Terry McLaurin (15033847),15033847,WR
Le'Veon Bell (15033517),15033517,RB
Nick Chubb (15033497),15033497,RB
Odell Beckham Jr. (15033835),15033835,WR
DK Metcalf (15033839),15033839,WR
T.Y. Hilton (15033841),15033841,WR
Mark Ingram II (15033519),15033519,RB
Marvin Jones Jr. (15033851),15033851,WR
Stefon Diggs (15033821),15033821,WR
Julian Edelman (15033831),15033831,WR
Marquise Brown (15033861),15033861,WR
Tyler Boyd (15033829),15033829,WR
Raheem Mostert (15033513),15033513,RB
Darren Waller (15034311),15034311,TE
Antonio Gibson (15033595),15033595,RB
A.J. Green (15033845),15033845,WR
Hunter Henry (15034317),15034317,TE
Boston Scott (15033541),15033541,RB
James White (15033509),15033509,RB
DeSean Jackson (15033873),15033873,WR
Jarvis Landry (15033837),15033837,WR
DeVante Parker (15033833),15033833,WR
Jonathan Taylor (15033515),15033515,RB
Devin Singletary (15033521),15033521,RB
Kareem Hunt (15033527),15033527,RB
T.J. Hockenson (15034327),15034327,TE
Anthony Miller (15033867),15033867,WR
Jamison Crowder (15033859),15033859,WR
John Brown (15033849),15033849,WR
Marlon Mack (15033523),15033523,RB
N'Keal Harry (15033907),15033907,WR
Henry Ruggs III (15033863),15033863,WR
Chris Thompson (15033615),15033615,RB
Hayden Hurst (15034325),15034325,TE
Emmanuel Sanders (15033843),15033843,WR
Rob Gronkowski (15034321),15034321,TE
Jared Cook (15034315),15034315,TE
David Montgomery (15033511),15033511,RB
Jalen Reagor (15033913),15033913,WR
Dallas Goedert (15034329),15034329,TE
Christian Kirk (15033865),15033865,WR
Robby Anderson (15033887),15033887,WR
Laviska Shenault Jr. (15033909),15033909,WR
Ronald Jones II (15033525),15033525,RB
Austin Hooper (15034319),15034319,TE
Mike Gesicki (15034323),15034323,TE
Preston Williams (15033895),15033895,WR
Jordan Howard (15033529),15033529,RB
Curtis Samuel (15033889),15033889,WR
Danny Amendola (15033881),15033881,WR
Jack Doyle (15034347),15034347,TE
Chris Conley (15033945),15033945,WR
Mike Evans (15033807),15033807,WR
Zack Moss (15033555),15033555,RB
Steven Sims Jr. (15033883),15033883,WR
Scotty Miller (15033941),15033941,WR
Allen Lazard (15033875),15033875,WR
Tarik Cohen (15033537),15033537,RB
Bryan Edwards (15033925),15033925,WR
Sony Michel (15033545),15033545,RB
Matt Breida (15033531),15033531,RB
Chris Herndon (15034363),15034363,TE
Parris Campbell (15033959),15033959,WR
J.K. Dobbins (15033535),15033535,RB
Larry Fitzgerald (15033899),15033899,WR
Breshad Perriman (15033871),15033871,WR
Kendrick Bourne (15033869),15033869,WR
Hunter Renfrow (15033893),15033893,WR
JJ Arcega-Whiteside (15033953),15033953,WR
Russell Gage (15033915),15033915,WR
Miles Boykin (15033931),15033931,WR
Marquez Valdes-Scantling (15033933),15033933,WR
Leonard Fournette (15033507),15033507,RB
Kerryon Johnson (15033559),15033559,RB
Ian Thomas (15034361),15034361,TE
Olabisi Johnson (15033935),15033935,WR
Irv Smith Jr. (15034377),15034377,TE
David Moore (15033991),15033991,WR
Justin Jefferson (15033877),15033877,WR
D'Andre Swift (15033539),15033539,RB
Michael Pittman Jr. (15033903),15033903,WR
Tyler Eifert (15034365),15034365,TE
Trent Taylor (15033957),15033957,WR
Tre'Quan Smith (15033939),15033939,WR
O.J. Howard (15034341),15034341,TE
Greg Ward (15033927),15033927,WR
Latavius Murray (15033547),15033547,RB
Brandon Aiyuk (15033901),15033901,WR
Jimmy Graham (15034335),15034335,TE
James Robinson (15033785),15033785,RB
Greg Olsen (15034331),15034331,TE
Ted Ginn Jr. (15033975),15033975,WR
Logan Thomas (15034407),15034407,TE
Dante Pettis (15033983),15033983,WR
Tevin Coleman (15033579),15033579,RB
Nyheim Hines (15033601),15033601,RB
Cole Beasley (15033879),15033879,WR
Darnell Mooney (15034079),15034079,WR
Joshua Kelley (15033573),15033573,RB
Marvin Hall (15033949),15033949,WR
John Ross III (15033921),15033921,WR
Damiere Byrd (15034031),15034031,WR
Rex Burkhead (15033599),15033599,RB
Auden Tate (15033961),15033961,WR
Kyle Rudolph (15034339),15034339,TE
Jace Sternberger (15034345),15034345,TE
Chris Hogan (15314169),15314169,WR
Alexander Mattison (15033575),15033575,RB
Quintez Cephus (15034017),15034017,WR
David Njoku (15034343),15034343,TE
Dontrelle Inman (15034013),15034013,WR
Justin Watson (15033967),15033967,WR
Jesse James (15034369),15034369,TE
Jordan Reed (15034387),15034387,TE
Dan Arnold (15034351),15034351,TE
Devin Asiasi (15034349),15034349,TE
Jamaal Williams (15033581),15033581,RB
Dawson Knox (15034333),15034333,TE
Chase Edmonds (15033563),15033563,RB
Tee Higgins (15033905),15033905,WR
