Phillip Lindsay,0.9
Marvin Jones,0.001
Jordy Nelson,0.001
Keke Coutee,0.8
Lamar Miller,1.15
Maurice Harris,1.1
Keelan Cole,0.001
D.J. Chark,1.2
Ezekiel Elliott,1.1
Tyler Kroft,0.001
Torrey Smith,0.001
Erik Swoope,0.001
Ronald Jones II,0.001
Jamison Crowder,0.001
Samaje Perine,0.001
Chris Thompson,0.001
Martavis Bryant,0.001
Chad Williams,0.001
Darren Sproles,0.001
John Ross,1.1
Tajae Sharpe,1.1
Chris Godwin,1.05
Keke Coutee,1.3
Antonio Gates,0.8
Taywan Taylor,0.001
A.J. Green,0.001
Michael Roberts,0.001
Keith Kirkwood,5.2
James O'Shaughnessy,1.25
Theo Riddick,1
Allen Hurns,0.7
Brandon Marshall,0.001
Maxx Williams,0.001
Trent Sherfield,12
TJ Jones,1.2
Brandon Powell,2.8
Luke Willson,1.7
Ryan Griffin,1.75
Mark Andrews,1.2
Hayden Hurst,1.2
Cameron Brate,0.95
Lamar Jackson,1.15
Jonnu Smith,1.1
John Brown,1.1
Michael Crabtree,1.1
Willie Snead,1.1
Alex Collins,1.05
Justin Hunter,0.001
Kenny Golladay,1.05
