Entry ID,Contest Name,Contest ID,Entry Fee,QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions,,,,,,
876092875,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,RB,Leonard Fournette (9646030),Leonard Fournette,9646030,8600,JAX@IND 10/22/2017 01:00PM ET,JAX
876092876,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,WR,A.J. Green (9646273),A.J. Green,9646273,8300,CIN@PIT 10/22/2017 04:25PM ET,CIN
876092877,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,RB,Todd Gurley II (9646064),Todd Gurley II,9646064,8200,ARI@LAR 10/22/2017 01:00PM ET,LAR
876092878,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,WR,Dez Bryant (9646341),Dez Bryant,9646341,7800,DAL@SF 10/22/2017 04:05PM ET,DAL
876092879,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,WR,Mike Evans (9645782),Mike Evans,9645782,7600,TB@BUF 10/22/2017 01:00PM ET,TB
876092880,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,QB,Drew Brees (9645964),Drew Brees,9645964,7600,NO@GB 10/22/2017 01:00PM ET,NO
876092881,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,WR,Michael Thomas (9645975),Michael Thomas,9645975,7500,NO@GB 10/22/2017 01:00PM ET,NO
876092882,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,RB,LeSean McCoy (9645740),LeSean McCoy,9645740,7400,TB@BUF 10/22/2017 01:00PM ET,BUF
876092883,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,WR,Larry Fitzgerald (9646110),Larry Fitzgerald,9646110,7300,ARI@LAR 10/22/2017 01:00PM ET,ARI
876092884,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,QB,Dak Prescott (9646328),Dak Prescott,9646328,7300,DAL@SF 10/22/2017 04:05PM ET,DAL
876092885,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,RB,C.J. Anderson (9646399),C.J. Anderson,9646399,7200,DEN@LAC 10/22/2017 04:25PM ET,DEN
876092886,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,QB,Cam Newton (9645835),Cam Newton,9645835,7000,CAR@CHI 10/22/2017 01:00PM ET,CAR
876092887,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,RB,Melvin Gordon (9646433),Melvin Gordon,9646433,7000,DEN@LAC 10/22/2017 04:25PM ET,LAC
876092888,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,WR,Kelvin Benjamin (9645848),Kelvin Benjamin,9645848,6900,CAR@CHI 10/22/2017 01:00PM ET,CAR
876092889,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,QB,Marcus Mariota (9645901),Marcus Mariota,9645901,6900,TEN@CLE 10/22/2017 01:00PM ET,TEN
876092890,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,WR,Stefon Diggs (9646206),Stefon Diggs,9646206,6900,BAL@MIN 10/22/2017 01:00PM ET,MIN
876092891,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,QB,Aaron Rodgers (9645933),Aaron Rodgers,9645933,6800,NO@GB 10/22/2017 01:00PM ET,GB
876092892,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,WR,Jordy Nelson (9645945),Jordy Nelson,9645945,6800,NO@GB 10/22/2017 01:00PM ET,GB
876092893,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,WR,Jarvis Landry (9646141),Jarvis Landry,9646141,6800,NYJ@MIA 10/22/2017 01:00PM ET,MIA
876092894,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,RB,Mark Ingram (9645969),Mark Ingram,9645969,6700,NO@GB 10/22/2017 01:00PM ET,NO
876092895,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,WR,Adam Thielen (9646208),Adam Thielen,9646208,6700,BAL@MIN 10/22/2017 01:00PM ET,MIN
876092896,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,QB,Carson Palmer (9646093),Carson Palmer,9646093,6600,ARI@LAR 10/22/2017 01:00PM ET,ARI
876092897,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,WR,Doug Baldwin (9646504),Doug Baldwin,9646504,6600,SEA@NYG 10/22/2017 04:25PM ET,SEA
876092898,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,RB,David Johnson (9646096),David Johnson,9646096,6500,ARI@LAR 10/22/2017 01:00PM ET,ARI
876092899,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,WR,DeVante Parker (9646143),DeVante Parker,9646143,6500,NYJ@MIA 10/22/2017 01:00PM ET,MIA
876092900,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,RB,Jordan Howard (9645804),Jordan Howard,9645804,6400,CAR@CHI 10/22/2017 01:00PM ET,CHI
876092901,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,QB,Russell Wilson (9646492),Russell Wilson,9646492,6400,SEA@NYG 10/22/2017 04:25PM ET,SEA
876092902,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,RB,Jerick McKinnon (9646202),Jerick McKinnon,9646202,6300,BAL@MIN 10/22/2017 01:00PM ET,MIN
876092903,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,WR,Keenan Allen (9646443),Keenan Allen,9646443,6300,DEN@LAC 10/22/2017 04:25PM ET,LAC
876092904,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,RB,DeMarco Murray (9645904),DeMarco Murray,9645904,6200,TEN@CLE 10/22/2017 01:00PM ET,TEN
876092905,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,RB,Jay Ajayi (9646133),Jay Ajayi,9646133,6200,NYJ@MIA 10/22/2017 01:00PM ET,MIA
876092906,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,QB,Ben Roethlisberger (9646298),Ben Roethlisberger,9646298,6200,CIN@PIT 10/22/2017 04:25PM ET,PIT
876092907,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,RB,Christian McCaffrey (9645838),Christian McCaffrey,9645838,6100,CAR@CHI 10/22/2017 01:00PM ET,CAR
876092908,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,WR,T.Y. Hilton (9646007),T.Y. Hilton,9646007,6100,JAX@IND 10/22/2017 01:00PM ET,IND
876092909,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,QB,Jameis Winston (9645771),Jameis Winston,9645771,6000,TB@BUF 10/22/2017 01:00PM ET,TB
876092910,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,WR,Devin Funchess (9645850),Devin Funchess,9645850,6000,CAR@CHI 10/22/2017 01:00PM ET,CAR
876092911,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,RB,Doug Martin (9645774),Doug Martin,9645774,5900,TB@BUF 10/22/2017 01:00PM ET,TB
876092912,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,QB,Sam Bradford (9646196),Sam Bradford,9646196,5900,BAL@MIN 10/22/2017 01:00PM ET,MIN
876092913,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,RB,Carlos Hyde (9646364),Carlos Hyde,9646364,5900,DAL@SF 10/22/2017 04:05PM ET,SF
876092914,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,WR,Emmanuel Sanders (9646409),Emmanuel Sanders,9646409,5900,DEN@LAC 10/22/2017 04:25PM ET,DEN
876092915,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,TE,Delanie Walker (9645924),Delanie Walker,9645924,5800,TEN@CLE 10/22/2017 01:00PM ET,TEN
876092916,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,WR,Davante Adams (9645949),Davante Adams,9645949,5800,NO@GB 10/22/2017 01:00PM ET,GB
876092917,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,QB,Jared Goff (9646061),Jared Goff,9646061,5800,ARI@LAR 10/22/2017 01:00PM ET,LAR
876092918,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,RB,Adrian Peterson (9646100),Adrian Peterson,9646100,5800,ARI@LAR 10/22/2017 01:00PM ET,ARI
876092919,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,WR,Pierre Garcon (9646372),Pierre Garcon,9646372,5800,DAL@SF 10/22/2017 04:05PM ET,SF
876092920,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,WR,Demaryius Thomas (9646411),Demaryius Thomas,9646411,5800,DEN@LAC 10/22/2017 04:25PM ET,DEN
876092921,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,WR,DeSean Jackson (9645784),DeSean Jackson,9645784,5700,TB@BUF 10/22/2017 01:00PM ET,TB
876092922,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,QB,Andy Dalton (9646262),Andy Dalton,9646262,5700,CIN@PIT 10/22/2017 04:25PM ET,CIN
876092923,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,RB,Darren McFadden (9646335),Darren McFadden,9646335,5700,DAL@SF 10/22/2017 04:05PM ET,DAL
876092924,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,QB,Derek Anderson (9645836),Derek Anderson,9645836,5600,CAR@CHI 10/22/2017 01:00PM ET,CAR
876092925,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,RB,Alvin Kamara (9645967),Alvin Kamara,9645967,5600,NO@GB 10/22/2017 01:00PM ET,NO
876092926,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,RB,Derrick Henry (9645906),Derrick Henry,9645906,5500,TEN@CLE 10/22/2017 01:00PM ET,TEN
876092927,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,WR,Rishard Matthews (9645912),Rishard Matthews,9645912,5500,TEN@CLE 10/22/2017 01:00PM ET,TEN
876092928,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,RB,Ty Montgomery (9645935),Ty Montgomery,9645935,5500,NO@GB 10/22/2017 01:00PM ET,GB
876092929,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,QB,Andrew Luck (9645995),Andrew Luck,9645995,5500,JAX@IND 10/22/2017 01:00PM ET,IND
876092930,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,RB,Alfred Morris (9646333),Alfred Morris,9646333,5400,DAL@SF 10/22/2017 04:05PM ET,DAL
876092931,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,QB,Trevor Siemian (9646395),Trevor Siemian,9646395,5400,DEN@LAC 10/22/2017 04:25PM ET,DEN
876092932,NFL $4M Fantasy Football Millionaire [$1M to 1st],46765664,$20 ,Drew Brees (9645964),Jordan Howard (9645804),Jerick McKinnon (9646202),Davante Adams (9645949),Devin Funchess (9645850),T.Y. Hilton (9646007),Coby Fleener (9645987),Doug Martin (9645774),Buccaneers (9645800),,WR,Randall Cobb (9645947),Randall Cobb,9645947,5300,NO@GB 10/22/2017 01:00PM ET,GB
