Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Najee Harris,PIT,20.1,79.1,0.7,3.9,33.6,0.2,0.1,20.2
Austin Ekeler,LAC,12.9,61.7,0.5,4.7,42.7,0.3,0.1,19.8
Jonathan Taylor,IND,18.5,88.9,0.9,2.5,23.4,0.1,0.1,19.4
Christian McCaffrey,CAR,15.5,68.4,0.5,4.8,41.7,0.1,0.1,19.4
D'Andre Swift,DET,14.3,56.6,0.4,5.3,44.8,0.3,0.2,19.3
Dalvin Cook,MIN,19.0,90.4,0.7,3.1,23.9,0.1,0.2,18.6
Aaron Jones,GB,13.2,63.0,0.6,3.6,26.9,0.2,0.1,17.1
Ezekiel Elliott,DAL,17.6,76.2,0.7,2.8,21.4,0.1,0.1,16.9
Cordarrelle Patterson,ATL,8.7,44.1,0.3,4.4,44.5,0.3,0.1,16.7
Leonard Fournette,TB,16.0,62.0,0.6,3.5,26.9,0.1,0.1,16.3
James Conner,ARI,16.4,69.4,0.7,2.4,17.4,0.1,0.1,15.6
D'Ernest Johnson,CLE,17.0,75.4,0.7,2.0,17.4,0.0,0.1,15.4
Darrell Henderson Jr.,LAR,14.8,66.3,0.6,2.3,19.9,0.2,0.1,15.2
Mark Ingram II,NO,15.7,67.4,0.5,2.7,20.1,0.1,0.1,14.8
Josh Jacobs,LV,14.8,61.2,0.6,2.4,19.0,0.1,0.1,14.1
Michael Carter,NYJ,10.6,45.3,0.2,3.6,29.3,0.2,0.1,13.8
James Robinson,JAC,12.7,55.4,0.5,2.6,19.5,0.1,0.1,13.2
Darrel Williams,KC,12.1,48.3,0.5,2.6,19.8,0.1,0.1,12.9
Myles Gaskin,MIA,11.2,46.4,0.2,3.6,26.4,0.1,0.1,12.8
Melvin Gordon III,DEN,12.9,54.8,0.5,2.2,15.5,0.1,0.1,12.8
Elijah Mitchell,SF,14.8,65.3,0.5,1.5,11.6,0.1,0.1,12.5
J.D. McKissic,WAS,4.3,18.6,0.1,4.7,34.0,0.1,0.0,11.2
Javonte Williams,DEN,10.2,49.0,0.4,2.1,16.8,0.1,0.1,11.1
Rhamondre Stevenson,NE,11.3,50.8,0.3,2.1,18.0,0.1,0.1,11.0
Zack Moss,BUF,10.2,40.4,0.4,2.2,17.8,0.1,0.1,11.0
Antonio Gibson,WAS,11.4,47.1,0.3,2.0,14.8,0.1,0.1,10.0
Devonta Freeman,BAL,9.4,40.9,0.2,2.2,15.2,0.1,0.1,9.7
Brandon Bolden,NE,7.0,29.1,0.1,3.0,24.1,0.1,0.1,9.5
Mike Davis,ATL,9.4,33.6,0.1,2.9,17.9,0.1,0.1,9.3
AJ Dillon,GB,9.8,43.5,0.3,1.6,12.8,0.1,0.1,9.3
Alex Collins,SEA,11.9,51.9,0.3,1.2,9.0,0.0,0.1,9.2
Kenyan Drake,LV,6.9,29.2,0.2,2.6,21.6,0.1,0.1,9.1
Adrian Peterson,TEN,12.8,48.9,0.4,0.9,5.9,0.0,0.1,8.9
Jeremy McNichols,TEN,6.2,23.5,0.1,3.1,22.4,0.1,0.0,8.7
Tony Pollard,DAL,8.5,40.7,0.2,1.8,13.9,0.1,0.1,8.7
Devin Singletary,BUF,8.5,36.8,0.1,2.1,14.1,0.1,0.1,8.2
Nyheim Hines,IND,5.0,20.6,0.1,2.7,21.4,0.1,0.0,8.1
Jordan Howard,PHI,12.0,47.8,0.3,0.7,4.1,0.0,0.1,7.9
Ty Johnson,NYJ,4.8,19.9,0.1,2.5,19.9,0.1,0.1,7.2
Kenneth Gainwell,PHI,4.0,17.2,0.1,2.0,17.3,0.1,0.0,6.2
Boston Scott,PHI,6.1,24.1,0.1,1.6,11.9,0.0,0.0,6.1
Sony Michel,LAR,8.3,34.3,0.2,0.9,6.3,0.0,0.1,6.0
Carlos Hyde,JAC,8.5,29.6,0.1,1.5,8.3,0.0,0.1,6.0
Le'Veon Bell,BAL,7.8,29.0,0.2,1.1,7.2,0.0,0.0,5.8
Eno Benjamin,ARI,7.6,29.4,0.1,1.1,8.2,0.0,0.1,5.8
Salvon Ahmed,MIA,7.3,25.7,0.1,1.4,11.2,0.0,0.0,5.8
