Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Cooper Kupp,LAR,7.8,102.3,0.8,0.2,0.9,0.0,0.1,23.0
Davante Adams,GB,7.5,96.0,0.8,0.0,0.0,0.0,0.1,21.7
Tyreek Hill,KC,6.5,84.1,0.7,0.8,5.1,0.0,0.1,19.5
Cordarrelle Patterson,ATL,5.5,66.2,0.7,4.6,18.0,0.2,0.1,19.0
A.J. Brown,TEN,5.9,87.7,0.6,0.2,1.1,0.0,0.1,18.5
Mike Evans,TB,5.5,83.2,0.8,0.0,0.0,0.0,0.0,18.3
Stefon Diggs,BUF,6.4,81.9,0.6,0.1,0.6,0.0,0.1,18.2
Deebo Samuel,SF,5.9,84.7,0.5,0.8,4.9,0.1,0.1,17.8
Diontae Johnson,PIT,6.4,78.5,0.5,0.4,2.9,0.0,0.1,17.8
Chris Godwin,TB,5.9,80.2,0.6,0.1,0.3,0.0,0.1,17.7
Justin Jefferson,MIN,6.0,84.4,0.5,0.1,0.5,0.0,0.1,17.6
Keenan Allen,LAC,6.7,75.8,0.5,0.1,0.3,0.0,0.1,17.2
D.K. Metcalf,SEA,5.3,78.4,0.7,0.0,0.3,0.0,0.1,17.0
CeeDee Lamb,DAL,5.6,75.5,0.6,0.5,2.7,0.0,0.1,16.8
Michael Pittman Jr.,IND,5.7,74.9,0.5,0.2,1.3,0.0,0.0,16.5
Terry McLaurin,WAS,5.9,74.5,0.5,0.2,1.2,0.0,0.1,16.4
Tyler Lockett,SEA,5.7,73.3,0.6,0.1,0.3,0.0,0.0,16.3
Marquise Brown,BAL,5.1,71.5,0.7,0.0,0.4,0.0,0.0,16.2
Adam Thielen,MIN,5.5,68.4,0.6,0.1,0.5,0.0,0.1,16.1
Amari Cooper,DAL,5.2,70.0,0.6,0.1,0.3,0.0,0.1,15.8
D.J. Moore,CAR,5.4,74.5,0.4,0.7,3.9,0.0,0.1,15.3
Jaylen Waddle,MIA,6.0,65.7,0.4,0.1,0.7,0.0,0.1,15.1
Hunter Renfrow,LV,5.5,61.8,0.5,0.0,0.0,0.0,0.1,14.5
Mike Williams,LAC,4.3,65.4,0.4,0.0,0.2,0.0,0.0,13.3
Courtland Sutton,DEN,4.6,64.0,0.4,0.0,0.1,0.0,0.0,13.3
Emmanuel Sanders,BUF,4.4,60.0,0.4,0.1,0.5,0.0,0.0,13.2
Cole Beasley,BUF,5.2,57.9,0.3,0.0,0.0,0.0,0.0,12.8
DeVonta Smith,PHI,4.8,63.9,0.3,0.1,0.4,0.0,0.0,12.7
Jarvis Landry,CLE,4.8,56.8,0.2,0.6,3.4,0.1,0.1,12.0
Marvin Jones Jr.,JAC,4.5,58.1,0.3,0.0,0.0,0.0,0.0,12.0
Jerry Jeudy,DEN,4.3,58.4,0.3,0.1,0.6,0.0,0.0,11.8
Van Jefferson,LAR,4.3,57.8,0.3,0.0,0.0,0.0,0.0,11.8
Jakobi Meyers,NE,5.1,56.6,0.2,0.0,0.1,0.0,0.0,11.8
Christian Kirk,ARI,4.3,55.0,0.3,0.1,0.9,0.0,0.0,11.5
Corey Davis,NYJ,4.2,54.7,0.2,0.0,0.1,0.0,0.0,10.9
Russell Gage,ATL,4.7,51.4,0.2,0.1,0.3,0.0,0.0,10.9
Brandon Aiyuk,SF,4.0,48.4,0.2,0.6,3.0,0.0,0.0,10.6
Marquez Callaway,NO,4.1,51.2,0.2,0.0,0.0,0.0,0.0,10.4
A.J. Green,ARI,3.8,52.1,0.2,0.0,0.0,0.0,0.0,10.3
Jamison Crowder,NYJ,4.5,46.5,0.2,0.1,0.7,0.0,0.1,10.0
T.Y. Hilton,IND,3.8,49.9,0.2,0.0,0.0,0.0,0.0,10.0
Laviska Shenault Jr.,JAC,4.1,44.5,0.1,0.8,3.7,0.0,0.0,9.8
Tim Patrick,DEN,3.5,47.2,0.2,0.0,0.1,0.0,0.0,9.4
Mecole Hardman,KC,3.7,44.7,0.2,0.4,2.7,0.0,0.1,9.3
Zach Pascal,IND,3.5,44.0,0.2,0.0,0.2,0.0,0.0,9.3
Nelson Agholor,NE,3.4,44.8,0.2,0.2,0.9,0.0,0.0,9.2
Rashod Bateman,BAL,3.5,46.2,0.2,0.1,0.5,0.0,0.0,9.2
Deonte Harris,NO,3.7,43.9,0.2,0.3,2.0,0.0,0.0,9.1
Michael Gallup,DAL,3.0,45.3,0.2,0.0,0.0,0.0,0.0,9.0
Rondale Moore,ARI,3.5,36.9,0.2,1.1,5.4,0.0,0.0,8.8
Jamal Agnew,JAC,3.7,39.5,0.1,0.7,3.6,0.0,0.0,8.7
Kalif Raymond,DET,3.2,44.7,0.1,0.2,0.7,0.0,0.0,8.4
Donovan Peoples-Jones,CLE,2.7,46.1,0.2,0.0,0.1,0.0,0.1,8.4
Amon-Ra St. Brown,DET,3.6,42.2,0.1,0.1,0.2,0.0,0.0,8.4
Elijah Moore,NYJ,3.4,39.2,0.1,0.3,1.8,0.0,0.0,8.3
Odell Beckham Jr.,LAR,2.9,40.6,0.2,0.2,1.2,0.0,0.0,8.1
Kendrick Bourne,NE,3.1,39.2,0.2,0.1,0.7,0.0,0.0,8.0
James Washington,PIT,2.8,41.7,0.1,0.1,0.9,0.0,0.0,7.9
Tre'Quan Smith,NO,2.8,38.8,0.2,0.0,0.0,0.0,0.0,7.8
Robby Anderson,CAR,3.1,37.1,0.1,0.0,0.2,0.0,0.0,7.7
Allen Lazard,GB,2.7,35.6,0.2,0.0,0.3,0.0,0.0,7.6
Quez Watkins,PHI,2.8,40.2,0.1,0.0,0.0,0.0,0.0,7.5
Bryan Edwards,LV,2.5,40.7,0.2,0.0,0.0,0.0,0.0,7.5
K.J. Osborn,MIN,3.0,36.2,0.1,0.1,0.5,0.0,0.0,7.5
Tajae Sharpe,ATL,2.9,36.4,0.1,0.0,0.1,0.0,0.0,7.3
Tyler Johnson,TB,2.6,35.0,0.1,0.0,0.0,0.0,0.0,7.0
Sammy Watkins,BAL,2.5,35.5,0.1,0.0,0.3,0.0,0.0,6.9
Olamide Zaccheaus,ATL,2.3,32.4,0.2,0.0,0.0,0.0,0.0,6.8
Randall Cobb,GB,2.5,30.5,0.2,0.1,0.2,0.0,0.0,6.5
Adam Humphries,WAS,2.8,28.8,0.1,0.0,0.1,0.0,0.0,6.3
Marquez Valdes-Scantling,GB,2.0,32.3,0.1,0.0,0.3,0.0,0.0,6.1
Mack Hollins,MIA,2.3,28.0,0.1,0.0,0.0,0.0,0.0,5.8
Jalen Reagor,PHI,2.3,26.1,0.1,0.3,1.8,0.0,0.0,5.7
Nick Westbrook-Ikhine,TEN,2.3,26.4,0.1,0.0,0.0,0.0,0.1,5.5
Keelan Cole Sr.,NYJ,2.0,26.8,0.1,0.0,0.1,0.0,0.0,5.3
DeAndre Hopkins,ARI,2.0,25.1,0.1,0.1,0.6,0.0,0.0,5.3
Chester Rogers,TEN,2.1,24.6,0.1,0.1,0.5,0.0,0.0,5.3
DeAndre Carter,WAS,2.0,23.3,0.1,0.2,1.6,0.0,0.0,5.0
Ty Montgomery,NO,1.8,16.6,0.1,1.8,8.0,0.0,0.0,5.0
Dyami Brown,WAS,2.0,24.4,0.1,0.1,0.2,0.0,0.0,5.0
Marcus Johnson,TEN,1.8,24.7,0.1,0.2,1.0,0.0,0.0,4.9
Kenny Stills,NO,1.7,23.7,0.1,0.0,0.1,0.0,0.0,4.9
Cedrick Wilson Jr.,DAL,1.7,21.6,0.2,0.2,0.7,0.0,0.0,4.9
Rashard Higgins,CLE,1.7,25.4,0.1,0.0,0.0,0.0,0.0,4.9
Freddie Swain,SEA,1.8,22.0,0.1,0.3,1.6,0.0,0.0,4.9
Ray-Ray McCloud,PIT,2.2,19.9,0.1,0.3,2.8,0.0,0.1,4.8
DeSean Jackson,LV,1.5,25.2,0.1,0.0,0.3,0.0,0.0,4.7
Jalen Guyton,LAC,1.5,22.1,0.1,0.2,1.5,0.0,0.0,4.4
Gabriel Davis,BUF,1.3,19.3,0.2,0.0,0.0,0.0,0.0,4.1
Terrace Marshall Jr.,CAR,1.8,19.6,0.1,0.0,0.2,0.0,0.0,4.1
