Player Name,Team,def_sack,def_int,def_fr,def_ff,def_td,def_safety,def_pa,def_tyda,fpts
Buffalo Bills,BUF,2.6,1.4,0.6,1.0,0.2,0.0,16.3,302.6,8.6
Arizona Cardinals,ARI,3.0,1.0,0.7,1.4,0.2,0.0,16.6,325.7,8.5
Baltimore Ravens,BAL,2.8,0.9,0.7,1.0,0.1,0.0,18.9,316.7,7.8
Indianapolis Colts,IND,2.2,1.0,0.7,1.1,0.2,0.1,18.8,338.9,7.6
Pittsburgh Steelers,PIT,2.8,0.8,0.6,1.0,0.1,0.0,16.9,322.1,7.5
Los Angeles Rams,LAR,2.9,1.0,0.7,1.0,0.2,0.0,21.8,347.4,7.2
Tampa Bay Buccaneers,TB,2.4,1.2,0.7,1.1,0.2,0.0,20.8,314.6,7.2
New Orleans Saints,NO,2.7,0.9,0.5,0.7,0.1,0.0,22.1,340.0,6.4
Cleveland Browns,CLE,2.4,0.9,0.6,0.9,0.1,0.0,23.2,327.8,6.2
Miami Dolphins,MIA,2.6,0.8,0.5,0.9,0.1,0.1,26.2,398.2,6.2
Dallas Cowboys,DAL,2.4,0.9,0.6,0.8,0.1,0.0,22.2,367.5,6.1
Carolina Panthers,CAR,2.4,0.8,0.7,0.8,0.1,0.0,24.4,337.9,6.1
Philadelphia Eagles,PHI,2.8,0.7,0.5,0.7,0.1,0.0,23.1,352.4,6.1
New England Patriots,NE,2.5,0.8,0.5,0.7,0.1,0.0,20.3,346.9,6.0
Green Bay Packers,GB,2.9,0.7,0.5,0.7,0.1,0.0,21.7,330.7,6.0
Tennessee Titans,TEN,2.4,0.8,0.5,0.7,0.1,0.0,20.4,317.1,5.8
Kansas City Chiefs,KC,2.2,0.8,0.6,0.8,0.1,0.0,24.6,389.6,5.7
Minnesota Vikings,MIN,2.3,0.8,0.5,0.8,0.1,0.0,25.6,386.5,5.7
Las Vegas Raiders,LV,2.1,0.8,0.6,1.0,0.1,0.0,24.9,387.3,5.5
Denver Broncos,DEN,2.3,0.7,0.5,0.6,0.1,0.0,20.9,332.5,5.5
Los Angeles Chargers,LAC,2.1,0.7,0.5,0.7,0.1,0.0,23.5,374.9,5.3
Detroit Lions,DET,1.9,0.8,0.5,0.7,0.1,0.0,23.8,351.0,5.1
Washington Football Team,WF,1.9,0.7,0.5,0.9,0.1,0.0,29.0,387.1,5.1
San Francisco 49ers,SF,2.1,0.7,0.5,0.8,0.1,0.0,24.9,368.1,5.1
Atlanta Falcons,ATL,1.8,0.7,0.6,0.9,0.1,0.0,28.9,407.9,5.0
Jacksonville Jaguars,JAC,2.0,0.6,0.5,0.6,0.1,0.0,27.6,374.2,5.0
New York Jets,NYJ,1.9,0.6,0.6,0.8,0.1,0.0,29.1,401.4,4.9
Seattle Seahawks,SEA,2.1,0.5,0.5,0.7,0.1,0.0,24.8,358.0,4.8
