Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,George Kittle,SF,ATL,1,3,1.5,0.6,13.6,0.36
2,Travis Kelce,KC,DEN,1,3,2.3,0.8,13.5,0.64
3,Zach Ertz,PHI,WAS,1,5,2.5,0.9,12.5,0.81
4,Darren Waller,OAK,JAC,3,5,4.0,0.5,10.6,0.0833333333333
5,Hunter Henry,LAC,MIN,4,10,5.5,1.1,9.9,0.3025
6,Tyler Higbee,LAR,DAL,4,12,7.2,1.1,9.8,0.3025
7,Austin Hooper,ATL,SF,4,11,7.5,1.5,8.6,0.5625
8,Jared Cook,NO,IND,1,38,8.0,2.3,8.6,5.29
9,Jack Doyle,IND,NO,6,12,8.7,1.4,7.8,0.326666666667
10,Mark Andrews,BAL,NYJ,6,17,9.0,1.4,7.6,0.326666666667
11,Dallas Goedert,PHI,WAS,7,18,11.0,1.4,7.6,0.28
12,Ian Thomas,CAR,SEA,7,15,12.6,1.3,7.2,0.241428571429
13,Jacob Hollister,SEA,CAR,10,26,13.7,2.1,7.2,0.441
14,Mike Gesicki,MIA,NYG,11,22,14.1,1.6,7.0,0.232727272727
15,O.J. Howard,TB,DET,11,20,15.5,1.9,6.3,0.328181818182
16,Noah Fant,DEN,KC,11,18,15.6,1.1,6.6,0.11
17,David Njoku,CLE,ARI,12,29,16.4,2.6,6.2,0.563333333333
18,Kyle Rudolph,MIN,LAC,13,28,17.7,2.0,6.2,0.307692307692
19,Jason Witten,DAL,LAR,16,24,19.3,1.1,6.2,0.075625
20,Jonnu Smith,TEN,HOU,13,26,19.4,2.0,5.7,0.307692307692
21,Darren Fells,HOU,TEN,16,27,21.5,1.9,5.5,0.225625
22,Jimmy Graham,GB,CHI,19,27,22.9,1.1,5.4,0.0636842105263
23,Kaden Smith,NYG,MIA,17,39,24.4,4.7,5.2,1.29941176471
24,Cameron Brate,TB,DET,16,34,26.1,3.2,5.2,0.64
25,Hayden Hurst,BAL,NYJ,19,31,25.8,3.3,5.1,0.573157894737
26,Nick O'Leary,JAC,OAK,17,38,26.5,4.0,5.1,0.941176470588
27,Dawson Knox,BUF,PIT,14,32,26.7,2.3,4.8,0.377857142857
28,Tyler Eifert,CIN,NE,23,36,29.3,3.0,4.5,0.391304347826
29,Irv Smith Jr.,MIN,LAC,23,36,27.9,2.2,4.5,0.210434782609
30,Logan Thomas,DET,TB,22,35,28.0,3.9,4.3,0.691363636364
31,Jordan Akins,HOU,TEN,25,35,30.5,2.5,4.1,0.25
32,Blake Jarwin,DAL,LAR,26,38,33.5,2.1,4.1,0.169615384615
33,Benjamin Watson,NE,CIN,21,50,35.3,6.5,4.0,2.0119047619
34,Nick Boyle,BAL,NYJ,30,39,33.8,2.6,3.9,0.225333333333
35,Nick Vannett,PIT,BUF,29,51,35.2,5.2,3.8,0.932413793103
36,Jesper Horsted,CHI,GB,21,41,36.0,3.6,3.7,0.617142857143
37,Daniel Brown,NYJ,BAL,26,44,33.9,3.1,3.7,0.369615384615
38,Jeremy Sprinkle,WAS,PHI,33,43,37.6,2.2,3.6,0.146666666667
39,Matt LaCosse,NE,CIN,32,46,39.8,3.8,3.5,0.45125
40,C.J. Uzomah,CIN,NE,22,51,41.8,3.2,3.5,0.465454545455
41,Jesse James,DET,TB,35,46,41.9,2.0,3.5,0.114285714286
42,Anthony Firkser,TEN,HOU,31,71,41.4,8.8,3.1,2.49806451613
43,Josh Hill,NO,IND,30,49,42.1,3.3,3.1,0.363
44,J.P. Holtz,CHI,GB,37,48,44.2,2.4,3.0,0.155675675676
45,Charles Clay,ARI,CLE,40,48,44.0,2.2,2.9,0.121
46,Jeff Heuerman,DEN,KC,39,54,45.6,3.2,2.9,0.262564102564
47,Derek Carrier,OAK,JAC,36,48,42.1,3.7,2.9,0.380277777778
48,Maxx Williams,ARI,CLE,37,72,50.2,6.5,2.7,1.14189189189
49,Mo Alie-Cox,IND,NO,45,60,49.6,3.7,2.5,0.304222222222
50,Tyler Kroft,BUF,PIT,49,62,55.4,4.1,2.3,0.34306122449
51,Robert Tonyan,GB,CHI,42,65,50.6,5.7,2.3,0.773571428571
52,Joshua Perkins,PHI,WAS,42,54,47.9,3.8,1.9,0.34380952381
53,Marcedes Lewis,GB,CHI,50,59,53.3,2.3,2.0,0.1058
