Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Christian McCaffrey,CAR,SEA,1,2,1.1,0.3,22.0,0.09
2,Derrick Henry,TEN,HOU,1,9,2.8,1.3,20.4,1.69
3,Chris Carson,SEA,CAR,1,7,3.4,1.3,18.3,1.69
4,Dalvin Cook,MIN,LAC,3,7,4.3,0.9,17.4,0.27
5,Saquon Barkley,NYG,MIA,2,11,5.2,2.1,17.3,2.205
6,Ezekiel Elliott,DAL,LAR,2,9,6.0,1.0,17.1,0.5
7,Leonard Fournette,JAC,OAK,3,12,6.5,1.7,16.8,0.963333333333
8,Nick Chubb,CLE,ARI,3,10,8.2,0.9,15.2,0.27
9,Alvin Kamara,NO,IND,3,13,9.5,1.8,15.1,1.08
10,Todd Gurley,LAR,DAL,8,14,10.2,1.1,14.3,0.15125
11,Aaron Jones,GB,CHI,6,17,10.6,1.8,14.0,0.54
12,Melvin Gordon,LAC,MIN,9,15,12.4,1.4,13.8,0.217777777778
13,Mark Ingram,BAL,NYJ,11,20,13.8,2.0,13.8,0.363636363636
14,Austin Ekeler,LAC,MIN,13,21,15.3,1.7,13.7,0.222307692308
15,Phillip Lindsay,DEN,KC,11,24,15.8,2.3,13.3,0.480909090909
16,Raheem Mostert,SF,ATL,8,28,16.9,3.6,12.8,1.62
17,Josh Jacobs,OAK,JAC,4,79,17.1,5.6,11.9,7.84
18,Miles Sanders,PHI,WAS,15,32,18.6,2.1,12.7,0.294
19,Joe Mixon,CIN,NE,14,24,19.0,2.0,12.4,0.285714285714
20,Le'Veon Bell,NYJ,BAL,16,30,20.3,3.1,12.1,0.600625
21,David Montgomery,CHI,GB,13,30,21.5,2.7,11.9,0.560769230769
22,Devin Singletary,BUF,PIT,17,28,21.6,1.6,11.2,0.150588235294
23,James Conner,PIT,BUF,9,29,21.7,4.1,11.1,1.86777777778
24,James White,NE,CIN,20,31,24.2,2.0,10.9,0.2
25,Kareem Hunt,CLE,ARI,19,28,24.3,1.7,10.7,0.152105263158
26,Kenyan Drake,ARI,CLE,17,31,26.0,2.0,10.6,0.235294117647
27,Marlon Mack,IND,NO,16,31,26.4,3.8,10.0,0.9025
28,Devonta Freeman,ATL,SF,19,34,27.9,2.7,9.6,0.383684210526
29,Patrick Laird,MIA,NYG,20,37,28.2,3.0,9.2,0.45
30,Adrian Peterson,WAS,PHI,20,36,30.1,2.4,9.1,0.288
31,Sony Michel,NE,CIN,21,39,30.2,2.3,9.1,0.251904761905
32,Ronald Jones II,TB,DET,27,38,32.6,2.0,8.8,0.148148148148
33,LeSean McCoy,KC,DEN,27,47,33.1,2.1,8.6,0.163333333333
34,Carlos Hyde,HOU,TEN,29,42,34.8,1.7,8.5,0.0996551724138
35,Jamaal Williams,GB,CHI,32,39,35.5,2.0,8.5,0.125
36,Tarik Cohen,CHI,GB,27,41,37.2,1.7,8.3,0.107037037037
37,Latavius Murray,NO,IND,28,46,37.8,2.4,8.1,0.205714285714
38,DeAndre Washington,OAK,JAC,24,67,37.9,6.1,8.4,1.55041666667
39,Duke Johnson,HOU,TEN,33,46,38.7,1.9,8.0,0.109393939394
40,Royce Freeman,DEN,KC,31,46,41.0,2.5,8.0,0.201612903226
41,Matt Breida,SF,ATL,34,47,41.3,2.7,7.9,0.214411764706
42,Boston Scott,PHI,WAS,31,64,43.7,6.4,7.4,1.32129032258
43,David Johnson,ARI,CLE,37,53,43.7,2.9,7.7,0.227297297297
44,Peyton Barber,TB,DET,37,50,43.9,2.0,7.6,0.108108108108
45,Chris Thompson,WAS,PHI,39,52,45.1,2.5,7.2,0.160256410256
46,Nyheim Hines,IND,NO,36,56,47.9,3.2,7.1,0.284444444444
47,J.D. McKissic,DET,TB,44,72,49.3,4.0,6.9,0.363636363636
48,Jalen Richard,OAK,JAC,40,59,49.9,3.6,6.8,0.324
49,Bo Scarbrough,DET,TB,34,65,45.5,8.1,6.6,1.92970588235
50,Darwin Thompson,KC,DEN,40,70,51.7,6.4,6.2,1.024
51,Gus Edwards,BAL,NYJ,46,58,52.0,2.4,6.1,0.125217391304
52,Rex Burkhead,NE,CIN,44,61,52.7,2.9,6.0,0.191136363636
53,Benny Snell Jr.,PIT,BUF,31,68,53.3,8.3,6.0,2.22225806452
54,Jaylen Samuels,PIT,BUF,43,70,53.9,5.9,5.4,0.809534883721
55,Tevin Coleman,SF,ATL,40,67,51.9,4.8,5.7,0.576
56,Giovani Bernard,CIN,NE,51,65,57.8,3.1,5.3,0.188431372549
57,Ty Johnson,DET,TB,42,73,58.6,5.7,4.6,0.773571428571
58,Dion Lewis,TEN,HOU,49,68,58.6,3.6,4.7,0.264489795918
59,Brian Hill,ATL,SF,52,73,61.2,5.1,4.8,0.500192307692
60,Dare Ogunbowale,TB,DET,56,67,61.7,2.2,4.4,0.0864285714286
61,Frank Gore,BUF,PIT,52,69,61.0,4.2,4.4,0.339230769231
62,Malcolm Brown,LAR,DAL,51,72,62.5,4.8,4.3,0.451764705882
63,C.J. Prosise,SEA,CAR,47,86,60.5,9.5,4.0,1.92021276596
64,Myles Gaskin,MIA,NYG,57,70,63.6,3.2,4.1,0.179649122807
65,Ty Montgomery,NYJ,BAL,52,73,61.0,4.8,3.9,0.443076923077
66,Spencer Ware,KC,DEN,51,72,63.8,4.8,3.5,0.451764705882
67,Chase Edmonds,ARI,CLE,63,75,68.6,3.8,3.7,0.229206349206
68,Justice Hill,BAL,NYJ,65,78,70.0,3.1,3.5,0.147846153846
69,Ameer Abdullah,MIN,LAC,61,77,70.6,4.0,3.1,0.262295081967
70,Jay Ajayi,PHI,WAS,60,91,72.6,6.1,3.0,0.620166666667
71,Ryquell Armstead,JAC,OAK,64,77,71.7,3.2,3.0,0.16
72,Brandon Bolden,NE,CIN,60,86,75.8,4.9,3.0,0.400166666667
73,Jordan Wilkins,IND,NO,66,79,72.4,3.3,2.4,0.165
74,Mike Boone,MIN,LAC,57,98,71.2,13.2,2.1,3.05684210526
75,CJ Ham,MIN,LAC,70,82,76.7,2.7,2.4,0.104142857143
76,Tony Pollard,DAL,LAR,60,98,74.7,10.1,2.3,1.70016666667
77,Qadree Ollison,ATL,SF,67,89,76.3,6.1,1.8,0.555373134328
78,Darrell Henderson,LAR,DAL,69,90,79.0,4.4,1.7,0.280579710145
79,Wayne Gallman,NYG,MIA,68,94,81.4,5.1,1.6,0.3825
80,Kyle Juszczyk,SF,ATL,63,86,77.9,6.6,1.5,0.691428571429
81,Damien Williams,KC,DEN,40,113,67.5,19.7,1.9,9.70225
82,Josh Adams,NYJ,BAL,71,94,82.5,5.8,1.3,0.473802816901
83,Kerrith Whyte,PIT,BUF,64,98,80.7,5.8,1.3,0.525625
84,Reggie Bonnafon,CAR,SEA,76,89,83.6,2.8,1.2,0.103157894737
85,Kenjon Barner,ATL,SF,78,91,84.2,2.4,1.3,0.0738461538462
86,Jonathan Williams,IND,NO,73,99,84.6,6.4,1.2,0.561095890411
87,Alex Armah,CAR,SEA,79,98,86.9,5.0,1.2,0.316455696203
88,Wendell Smallwood,WAS,PHI,71,98,82.9,9.3,1.1,1.21816901408
89,Javorius Allen,NYG,MIA,79,96,88.9,4.9,1.1,0.303924050633
90,Jamize Olawale,DAL,LAR,71,105,89.5,5.5,1.2,0.426056338028
91,Alec Ingold,OAK,JAC,85,95,90.5,2.1,1.1,0.0518823529412
92,Devontae Booker,DEN,KC,86,97,91.8,2.6,0.9,0.0786046511628
93,Elijhaa Penny,NYG,MIA,84,103,90.1,4.7,1.0,0.262976190476
94,Justin Jackson,LAC,MIN,78,97,90.7,5.0,0.9,0.320512820513
95,Patrick DiMarco,BUF,PIT,86,106,94.4,5.0,0.9,0.290697674419
96,Dan Vitale,GB,CHI,84,98,93.8,2.8,0.8,0.0933333333333
97,Trey Edmunds,PIT,BUF,86,96,91.8,2.7,0.9,0.0847674418605
98,Dontrell Hilliard,CLE,ARI,87,100,96.1,1.8,0.8,0.0372413793103
99,Derek Watt,LAC,MIN,87,100,96.5,2.7,0.8,0.0837931034483
100,Travis Homer,SEA,CAR,67,92,84.5,10.3,0.8,1.58343283582
101,Wes Hills,DET,TB,78,109,91.4,12.0,0.8,1.84615384615
102,Khari Blasingame,TEN,HOU,81,100,87.8,7.3,0.7,0.657901234568
103,Keith Smith,ATL,SF,90,109,100.6,3.8,0.7,0.160444444444
104,Patrick Ricard,BAL,NYJ,76,76,76.0,0.0,0.6,0.0
105,Ryan Nall,CHI,GB,97,112,102.2,4.8,0.6,0.237525773196
106,Jeff Wilson,SF,ATL,84,106,97.0,9.4,0.6,1.0519047619
107,Zach Zenner,FA,,84,94,89.0,5.0,0.7,0.297619047619
108,Anthony Sherman,KC,DEN,89,104,98.3,6.6,0.5,0.489438202247
109,Nick Bellore,SEA,CAR,93,104,98.5,5.5,0.4,0.325268817204
110,T.J. Yeldon,BUF,PIT,97,108,102.5,5.5,0.3,0.311855670103
111,Troymaine Pope,LAC,MIN,100,107,103.5,3.5,0.3,0.1225
112,Mike Davis,CAR,SEA,99,110,104.5,5.5,0.3,0.305555555556
113,De'Lance Turner,MIA,NYG,97,115,106.0,9.0,0.3,0.835051546392
114,Zach Line,NO,IND,105,110,107.5,2.5,0.3,0.0595238095238
115,Damien Harris,NE,CIN,102,116,109.0,7.0,0.2,0.480392156863
116,Tyler Ervin,GB,CHI,107,113,110.0,3.0,0.2,0.0841121495327
117,Dwayne Washington,NO,IND,111,114,112.5,1.5,0.1,0.0202702702703
