Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Rob Gronkowski,NE,4.9,74.1,0.7,0.0,16.5
Travis Kelce,KC,5.6,70.6,0.5,0.1,15.7
Zach Ertz,PHI,5.8,66.8,0.6,0.1,15.6
Evan Engram,NYG,5.3,62.9,0.5,0.0,14.5
Vernon Davis,WAS,4.6,58.4,0.3,0.1,12.3
Jimmy Graham,SEA,4.5,49.4,0.5,0.1,12.0
Jared Cook,OAK,4.0,50.7,0.3,0.1,10.9
Jason Witten,DAL,4.4,44.8,0.3,0.1,10.5
Kyle Rudolph,MIN,4.1,39.2,0.4,0.0,10.3
Delanie Walker,TEN,4.3,44.7,0.3,0.1,10.1
Hunter Henry,LAC,3.1,38.9,0.3,0.0,8.9
Austin Hooper,ATL,3.5,38.8,0.2,0.0,8.7
Cameron Brate,TB,3.2,37.0,0.3,0.0,8.6
Charles Clay,BUF,3.5,35.5,0.2,0.0,8.5
Julius Thomas,MIA,3.1,32.9,0.3,0.0,8.2
Tyler Kroft,CIN,3.2,34.6,0.2,0.0,8.1
Benjamin Watson,BAL,3.4,31.0,0.2,0.0,7.9
Eric Ebron,DET,2.8,30.2,0.2,0.0,6.9
C.J. Fiedorowicz,HOU,2.7,27.5,0.2,0.0,6.7
Jermaine Gresham,ARI,2.6,26.6,0.2,0.0,6.5
Jesse James,PIT,2.4,23.9,0.3,0.0,6.4
Marcedes Lewis,JAC,2.0,24.1,0.3,0.0,6.1
Coby Fleener,NO,2.0,24.6,0.3,0.0,6.0
David Njoku,CLE,2.4,24.0,0.2,0.0,5.8
Virgil Green,DEN,2.2,23.1,0.2,0.0,5.6
O.J. Howard,TB,1.8,22.1,0.2,0.1,5.1
Antonio Gates,LAC,1.9,20.3,0.2,0.0,5.1
Martellus Bennett,NE,1.9,21.1,0.2,0.0,5.0
Tyler Higbee,LAR,1.9,20.4,0.2,0.0,4.9
Lance Kendricks,GB,1.7,18.4,0.1,0.0,4.4
Dion Sims,CHI,1.6,18.5,0.1,0.0,4.3
Seth DeValve,CLE,1.8,19.2,0.1,0.1,4.0
Stephen Anderson,HOU,1.5,17.0,0.1,0.0,4.0
Gerald Everett,LAR,1.3,17.0,0.1,0.0,3.7
Trey Burton,PHI,1.3,15.0,0.1,0.0,3.6
Richard Rodgers,GB,1.5,14.2,0.1,0.0,3.5
Darren Fells,DET,1.3,14.2,0.1,0.0,3.5
Luke Willson,SEA,1.2,12.7,0.2,0.0,3.4
Jonnu Smith,TEN,1.3,12.5,0.1,0.0,3.1
Demetrius Harris,KC,1.2,12.6,0.1,0.0,3.1
Adam Shaheen,CHI,1.2,11.7,0.1,0.0,2.9
Nick O'Leary,BUF,1.1,13.8,0.1,0.1,2.9
Rhett Ellison,NYG,1.1,11.0,0.1,0.0,2.6
Josh Hill,NO,1.1,11.2,0.1,0.1,2.6
Nick Boyle,BAL,1.2,9.9,0.1,0.0,2.5
Anthony Fasano,MIA,1.0,8.5,0.1,0.0,2.4
Troy Niklas,ARI,0.9,10.1,0.1,0.0,2.3
Michael Hoomanawanui,NO,0.8,8.4,0.1,0.1,2.1
Brent Celek,PHI,0.7,7.2,0.1,0.0,1.9
David Morgan,MIN,0.7,6.5,0.1,0.0,1.8
Daniel Brown,CHI,0.6,6.4,0.1,0.0,1.6
Dwayne Allen,NE,0.5,5.9,0.1,0.0,1.5
Jerell Adams,NYG,0.6,5.7,0.1,0.0,1.4
James O'Shaughnessy,JAC,0.6,6.7,0.0,0.0,1.4
Geoff Swaim,DAL,0.5,4.9,0.1,0.0,1.4
Levine Toilolo,ATL,0.6,5.4,0.0,0.0,1.4
Xavier Grimble,PIT,0.5,4.6,0.1,0.0,1.2
C.J. Uzomah,CIN,0.5,5.2,0.0,0.0,1.2
Niles Paul,WAS,0.5,5.4,0.0,0.0,1.2
Nick Vannett,SEA,0.5,4.7,0.0,0.0,1.1
Clive Walford,OAK,0.5,4.6,0.0,0.0,1.1
Luke Stocker,TB,0.4,3.3,0.0,0.0,1.0
Maxx Williams,BAL,0.7,5.0,0.0,0.1,1.0
Ross Travis,KC,0.4,3.9,0.0,0.0,1.0
