Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,Status
1,Travis Kelce,KC,NYG,1,3,1.4,0.5
2,Zach Ertz,PHI,DAL,1,5,2.5,0.7
3,Rob Gronkowski,NE,OAK,1,5,2.7,1.5
4,Evan Engram,NYG,KC,2,6,3.8,0.9
5,Jimmy Graham,SEA,ATL,3,8,5.1,1.0
6,Jared Cook,OAK,NE,3,10,6.5,1.2
7,Vernon Davis,WAS,NO,2,15,7.7,2.3
8,Cameron Brate,TB,MIA,5,16,9.2,2.5
9,Delanie Walker,TEN,PIT,3,13,9.5,1.7
10,Kyle Rudolph,MIN,LAR,6,16,9.7,1.9
11,Tyler Kroft,CIN,DEN,5,17,10.8,2.2
12,Jason Witten,DAL,PHI,7,18,11.4,2.2
13,Austin Hooper,ATL,SEA,8,21,13.1,2.2
14,Benjamin Watson,BAL,GB,11,29,14.8,2.6
15,Charles Clay,BUF,LAC,9,21,14.8,2.3
16,Hunter Henry,LAC,BUF,8,20,15.5,2.4
17,C.J. Fiedorowicz,HOU,ARI,9,28,18.0,2.9
18,Eric Ebron,DET,CHI,14,23,18.2,1.7
19,Julius Thomas,MIA,TB,14,24,18.7,1.9
20,Jermaine Gresham,ARI,HOU,8,28,19.8,3.4
21,Marcedes Lewis,JAC,CLE,10,23,19.8,2.5
22,David Njoku,CLE,JAC,16,25,21.7,1.8
23,Gerald Everett,LAR,MIN,15,49,29.7,6.1
24,Seth DeValve,CLE,JAC,18,46,24.7,4.2
25,Martellus Bennett,NE,OAK,19,31,25.2,2.5
26,Virgil Green,DEN,CIN,19,35,27.3,4.2
27,Adam Shaheen,CHI,DET,18,70,27.3,7.0
28,Jesse James,PIT,TEN,19,34,27.6,4.2
29,Coby Fleener,NO,WAS,20,50,26.5,4.5
30,Lance Kendricks,GB,BAL,21,33,27.1,2.5
31,Tyler Higbee,LAR,MIN,21,33,28.0,2.9
32,O.J. Howard,TB,MIA,21,36,28.8,3.2
33,Stephen Anderson,HOU,ARI,22,69,30.5,6.6
34,Jonnu Smith,TEN,PIT,21,36,32.1,4.1
35,Antonio Gates,LAC,BUF,27,39,32.2,2.7
36,Nick Boyle,BAL,GB,23,46,32.3,5.9
37,Vance McDonald,PIT,TEN,22,45,34.0,5.2
38,Trey Burton,PHI,DAL,30,48,35.0,4.0
39,Darren Fells,DET,CHI,27,48,36.3,4.4
40,Josh Hill,NO,WAS,25,40,36.7,4.3
41,Demetrius Harris,KC,NYG,32,42,38.1,3.1
42,Dion Sims,CHI,DET,30,61,38.3,10.9
43,Nick O'Leary,BUF,LAC,28,49,39.1,5.5
44,Richard Rodgers,GB,BAL,38,44,41.5,2.4
45,Levine Toilolo,ATL,SEA,38,49,43.0,3.5
46,Michael Hoomanawanui,NO,WAS,37,46,43.6,3.4
47,Rhett Ellison,NYG,KC,41,47,43.8,2.1
48,Daniel Brown,CHI,DET,32,50,44.3,6.0
49,Lee Smith,OAK,NE,26,57,44.3,9.3
50,Luke Willson,SEA,ATL,34,59,45.6,6.5
51,Brent Celek,PHI,DAL,38,51,46.3,4.4
52,Anthony Fasano,MIA,TB,42,56,48.0,3.9
53,David Morgan,MIN,LAR,43,53,49.0,4.3
54,Maxx Williams,BAL,GB,44,59,49.0,5.9
55,Niles Paul,WAS,NO,39,55,49.3,7.3
56,Troy Niklas,ARI,HOU,45,58,50.8,4.1
57,C.J. Uzomah,CIN,DEN,43,60,52.3,5.0
58,Nick Vannett,SEA,ATL,52,56,54.0,1.6
59,Ross Travis,KC,NYG,51,58,54.4,2.4
60,James O'Shaughnessy,JAC,CLE,49,59,54.8,3.3
61,Ben Koyack,JAC,CLE,53,61,57.0,4.0
62,Dwayne Allen,NE,OAK,47,79,58.8,10.5
63,James Hanna,DAL,PHI,55,68,60.0,5.4
64,Jerell Adams,NYG,KC,60,63,61.5,1.5
65,Xavier Grimble,PIT,TEN,55,73,61.7,8.1
66,Geoff Swaim,DAL,PHI,57,74,63.0,6.7
