Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,Status
1,Antonio Brown,PIT,TEN,1,6,1.5,0.8
2,Doug Baldwin,SEA,ATL,1,13,3.8,2.5
3,Julio Jones,ATL,SEA,2,12,4.1,1.9
4,Mike Evans,TB,MIA,2,26,4.5,3.2
5,Michael Thomas,NO,WAS,1,20,4.5,3.7
6,Tyreek Hill,KC,NYG,2,16,8.2,3.5
7,Brandin Cooks,NE,OAK,3,27,8.2,4.1
8,Golden Tate,DET,CHI,4,18,9.3,2.7
9,Michael Crabtree,OAK,NE,3,21,9.6,3.1
10,DeAndre Hopkins,HOU,ARI,2,22,10.2,4.0
11,A.J. Green,CIN,DEN,3,25,10.8,4.2
12,Adam Thielen,MIN,LAR,3,20,10.9,2.9
13,Larry Fitzgerald,ARI,HOU,4,22,12.7,3.1
14,Jarvis Landry,MIA,TB,7,23,15.3,3.1
15,Dez Bryant,DAL,PHI,4,31,15.4,5.0
16,Amari Cooper,OAK,NE,6,29,15.6,3.6
17,Stefon Diggs,MIN,LAR,8,41,17.3,4.9
18,Demaryius Thomas,DEN,CIN,8,27,19.0,3.7
19,Alshon Jeffery,PHI,DAL,9,28,19.6,4.1
20,Keenan Allen,LAC,BUF,13,29,20.1,2.8
21,Devante Parker,MIA,TB,12,31,20.2,2.8
22,JuJu Smith-Schuster,PIT,TEN,15,43,22.6,4.5
23,Emmanuel Sanders,DEN,CIN,13,31,23.5,3.4
24,Robert Woods,LAR,MIN,17,34,25.0,3.4
25,Marqise Lee,JAC,CLE,6,35,25.9,3.9
26,Jeremy Maclin,BAL,GB,17,36,26.3,4.1
27,Jamison Crowder,WAS,NO,15,38,26.6,4.9
28,Marvin Jones,DET,CHI,23,39,27.5,3.0
29,Davante Adams,GB,BAL,19,42,28.1,3.7
30,DeSean Jackson,TB,MIA,23,38,31.2,2.6
31,Mohamed Sanu,ATL,SEA,20,43,31.7,3.7
32,Rishard Matthews,TEN,PIT,26,42,33.0,2.8
33,Corey Davis,TEN,PIT,25,64,33.8,5.9
34,Nelson Agholor,PHI,DAL,26,45,34.9,3.6
35,Ted Ginn,NO,WAS,28,50,36.9,3.8
36,Cooper Kupp,LAR,MIN,29,44,36.7,2.7
37,Jordy Nelson,GB,BAL,29,57,39.1,4.2
38,Kelvin Benjamin,BUF,LAC,30,51,39.7,4.8
39,Dontrelle Inman,CHI,DET,28,53,40.2,4.3
40,Danny Amendola,NE,OAK,30,52,40.0,4.5
41,Paul Richardson,SEA,ATL,29,65,41.6,5.0
42,Randall Cobb,GB,BAL,28,54,42.5,3.7
43,Bruce Ellington,HOU,ARI,31,59,43.6,6.6
44,Tyler Lockett,SEA,ATL,29,54,44.0,4.1
45,Josh Doctson,WAS,NO,36,53,45.2,3.6
46,Mike Wallace,BAL,GB,30,57,45.7,4.8
47,Sammy Watkins,LAR,MIN,35,64,48.1,5.1
48,Kenny Stills,MIA,TB,36,66,50.1,5.4
49,John Brown,ARI,HOU,39,67,51.8,5.9
50,Terrance Williams,DAL,PHI,32,67,52.8,5.0
51,Martavis Bryant,PIT,TEN,40,76,53.3,5.6
52,Corey Coleman,CLE,JAC,36,75,54.0,7.3
53,Tyrell Williams,LAC,BUF,37,61,54.0,4.0
54,Jordan Matthews,BUF,LAC,43,88,56.3,8.8
55,Adam Humphries,TB,MIA,33,73,56.2,8.1
56,Brandon LaFell,CIN,DEN,45,65,55.4,4.9
57,Kendall Wright,CHI,DET,27,68,56.1,7.1
58,Keelan Cole,JAC,CLE,39,73,56.5,6.9
59,Dede Westbrook,JAC,CLE,44,85,59.1,7.0
60,Tavarres King,NYG,KC,35,75,61.0,8.9
61,Cole Beasley,DAL,PHI,47,68,58.7,4.8
62,Kenny Golladay,DET,CHI,45,74,59.8,5.6
63,Demarcus Robinson,KC,NYG,43,78,61.3,7.2
64,Roger Lewis,NYG,KC,43,76,62.8,7.4
65,Eric Decker,TEN,PIT,46,72,63.0,5.5
66,Taylor Gabriel,ATL,SEA,45,73,63.8,5.2
67,Ryan Grant,WAS,NO,53,83,70.1,7.3
68,Willie Snead,NO,WAS,45,85,71.0,7.3
69,Travis Benjamin,LAC,BUF,53,80,67.6,6.0
70,John Ross,CIN,DEN,55,113,78.0,15.9
71,Brandon Coleman,NO,WAS,46,81,70.7,5.9
72,Chris Godwin,TB,MIA,55,102,78.7,10.1
73,Deonte Thompson,BUF,LAC,53,89,73.7,6.8
74,Phillip Dorsett,NE,OAK,56,94,75.6,9.2
75,Mack Hollins,PHI,DAL,53,107,89.1,10.9
76,Zay Jones,BUF,LAC,57,98,74.5,8.3
