Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,Status
1,Le'Veon Bell,PIT,TEN,1,7,1.4,1.0
2,Kareem Hunt,KC,NYG,1,6,2.3,1.2
3,Mark Ingram,NO,WAS,1,7,3.7,1.4
4,Todd Gurley,LAR,MIN,2,11,4.4,1.8
5,LeSean McCoy,BUF,LAC,2,12,5.7,1.7
6,Alvin Kamara,NO,WAS,3,9,5.8,1.4
7,Melvin Gordon,LAC,BUF,2,11,5.9,2.0
8,Tevin Coleman,ATL,SEA,5,19,9.8,2.0
9,Chris Thompson,WAS,NO,5,27,10.0,3.2
10,Jerick McKinnon,MIN,LAR,8,24,10.9,2.8
11,Jordan Howard,CHI,DET,3,21,11.3,3.0
12,Leonard Fournette,JAC,CLE,3,61,14.5,9.4
13,DeMarco Murray,TEN,PIT,9,25,14.6,3.9
14,Lamar Miller,HOU,ARI,9,27,14.7,3.9
15,Jay Ajayi,PHI,DAL,5,30,15.1,5.3
16,Joe Mixon,CIN,DEN,7,29,18.0,4.6
17,Adrian Peterson,ARI,HOU,12,46,18.0,5.3
18,Orleans Darkwa,NYG,KC,12,39,19.3,4.8
19,Duke Johnson,CLE,JAC,11,31,19.5,3.4
20,Rex Burkhead,NE,OAK,10,32,21.4,4.4
21,Kenyan Drake,MIA,TB,10,29,21.4,3.9
22,Doug Martin,TB,MIA,11,38,21.4,5.6
23,Isaiah Crowell,CLE,JAC,12,35,21.5,4.2
24,James White,NE,OAK,13,37,23.6,4.7
25,Ameer Abdullah,DET,CHI,14,37,26.5,4.2
26,Marshawn Lynch,OAK,NE,15,40,26.7,4.8
27,Dion Lewis,NE,OAK,15,44,27.1,5.7
28,Jamaal Williams,GB,BAL,15,45,27.6,6.6
29,Theo Riddick,DET,CHI,15,39,27.8,3.9
30,Latavius Murray,MIN,LAR,17,49,31.2,5.2
31,Damien Williams,MIA,TB,11,42,32.3,5.1
32,Austin Ekeler,LAC,BUF,20,48,32.9,5.4
33,Alex Collins,BAL,GB,21,46,34.2,4.9
34,Danny Woodhead,BAL,GB,19,77,33.4,8.4
35,C.J. Anderson,DEN,CIN,13,45,35.4,5.2
36,Javorius Allen,BAL,GB,22,59,36.7,7.8
37,T.J. Yeldon,JAC,CLE,21,53,37.4,7.2
38,Alfred Morris,DAL,PHI,16,52,38.1,6.3
39,Rod Smith,DAL,PHI,29,61,39.7,5.0
40,J.D. McKissic,SEA,ATL,28,56,38.7,5.1
41,Samaje Perine,WAS,NO,26,51,40.1,4.6
42,Devontae Booker,DEN,CIN,33,58,41.4,4.3
43,Derrick Henry,TEN,PIT,29,55,41.8,4.1
44,Thomas Rawls,SEA,ATL,37,57,44.6,3.5
45,Shane Vereen,NYG,KC,22,55,46.4,6.6
46,Jamaal Charles,DEN,CIN,34,61,47.0,4.3
47,Tarik Cohen,CHI,DET,33,63,47.7,6.7
48,Corey Clement,PHI,DAL,37,61,49.5,5.4
49,Giovani Bernard,CIN,DEN,29,59,48.8,4.6
50,DeAndre Washington,OAK,NE,32,58,48.9,5.1
51,Chris Ivory,JAC,CLE,24,64,54.3,8.8
52,Jalen Richard,OAK,NE,22,60,49.9,5.8
53,Charles Sims,TB,MIA,27,60,51.3,5.0
54,Charcandrick West,KC,NYG,33,61,53.0,5.1
55,LeGarrette Blount,PHI,DAL,36,69,53.7,6.5
56,Eddie Lacy,SEA,ATL,42,84,62.0,8.4
57,D'Onta Foreman,HOU,ARI,40,65,56.2,4.7
58,Terron Ward,ATL,SEA,45,64,56.8,5.0
59,Devante Mays,GB,BAL,41,81,66.5,7.9
60,Wayne Gallman,NYG,KC,44,72,56.8,4.3
61,Benny Cunningham,CHI,DET,41,63,56.5,3.0
62,James Conner,PIT,TEN,42,106,72.9,8.7
63,Aaron Ripkowski,GB,BAL,46,81,62.3,5.6
64,Kerwynn Williams,ARI,HOU,49,84,58.6,6.4
65,James Develin,NE,OAK,49,63,57.0,5.9
66,Lance Dunbar,LAR,MIN,54,70,62.8,2.6
67,Byron Marshall,WAS,NO,58,66,63.3,3.8
68,Jamize Olawale,OAK,NE,54,82,65.2,7.2
69,Tommy Bohanon,JAC,CLE,56,85,65.8,5.9
70,Darren McFadden,DAL,PHI,54,103,66.6,6.7
71,Patrick DiMarco,BUF,LAC,62,72,66.7,3.1
72,CJ Ham,MIN,LAR,60,74,66.8,4.3
73,Peyton Barber,TB,MIA,61,80,67.4,4.0
74,Jacquizz Rodgers,TB,MIA,51,89,68.1,6.2
75,Wendell Smallwood,PHI,DAL,59,86,70.4,4.4
76,Derrick Coleman,ATL,SEA,61,82,71.4,7.4
77,Corey Grant,JAC,CLE,59,96,71.7,7.0
78,Mike Gillislee,NE,OAK,56,85,72.3,5.3
79,Zach Zenner,DET,CHI,61,90,72.6,5.5
