Date,Year,Week,Team,Opp,Total_Score,Win_Prob,Expected_Points,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2017-11-20,2017,11,ATL,SEA,46.0,0.510204081632653,22.5,,,,,,,,,,
2017-11-20,2017,11,SEA,ATL,46.0,0.5154639175257729,23.5,,,,,,,,,,
2017-11-19,2017,11,ARI,HOU,38.0,0.45454545454545503,17.75,0.0584,13.71875,0.0218,13.091999999999999,0.09100000000000001,31.106303258149996,0.0138,7.9,0.0715,8.5
2017-11-19,2017,11,BAL,GB,38.5,0.5714285714285711,20.5,0.052199999999999996,23.43532785003,0.0113,12.133124349200001,0.07880000000000001,25.408779566400003,0.0,13.265999999999998,0.0455,9.048
2017-11-19,2017,11,BUF,LAC,41.5,0.274725274725275,17.25,0.1133,20.3217835165,0.0103,22.8590764526,0.049800000000000004,30.43407307795,0.0185,10.799999999999999,0.018000000000000002,6.2
2017-11-19,2017,11,CHI,DET,41.0,0.40983606557377006,19.0,0.064,24.85542845719,0.0034,10.5488275862,0.0383,25.70270224221,0.0,10.1,0.0165,6.4
2017-11-19,2017,11,CIN,DEN,37.5,0.436681222707424,17.5,0.031400000000000004,17.60077104642,0.0034,12.684641221400001,0.043800000000000006,34.30166577123,0.0635,10.1,0.0488,7.9
2017-11-19,2017,11,CLE,JAX,37.0,0.274725274725275,14.75,0.0485,21.7845,0.0031,0.622054716981,0.0103,21.606391751759997,0.0,11.6025,0.0171,6.05
2017-11-19,2017,11,DAL,PHI,48.0,0.31948881789137396,21.0,,,,,,,,,,
2017-11-19,2017,11,DEN,CIN,37.5,0.588235294117647,20.0,0.0305,21.39260239397,0.0034,9.965981308410003,0.09029999999999999,34.821872863989995,0.0,5.1,0.0253,8.0
2017-11-19,2017,11,DET,CHI,41.0,0.613496932515337,22.0,0.0263,21.179676605829002,0.0353,16.52,0.1355,36.10464912283,0.0137,10.0,0.0313,8.0
2017-11-19,2017,11,GB,BAL,38.5,0.45454545454545503,18.0,0.0478,18.874627548499998,0.0053,10.9494,0.09780000000000001,30.94982217921,0.0046,6.93,0.0225,6.5520000000000005
2017-11-19,2017,11,HOU,ARI,38.0,0.5714285714285711,20.25,0.0395,17.456196793830003,0.0099,10.821686274500001,0.34540000000000004,28.95973052572,0.0191,11.9,0.0408,7.2
2017-11-19,2017,11,JAX,CLE,37.0,0.75187969924812,22.25,0.1433,31.486998935008998,0.0753,13.3519706294,0.1651,29.18473457894,0.0735,8.385,0.146,11.77
2017-11-19,2017,11,KC,NYG,44.5,0.806451612903226,27.25,0.3333,25.739086206899998,0.1603,18.744239999999998,0.2045,26.8834200888,0.2185,20.291,0.0948,8.798
2017-11-19,2017,11,LAC,BUF,41.5,0.75187969924812,24.25,0.2223,27.213376623386004,0.0195,15.5768076923,0.11040000000000001,30.53346365366,0.021400000000000002,11.7,0.233,7.7
2017-11-19,2017,11,LAR,MIN,46.0,0.480769230769231,22.5,0.1775,21.438380952377,0.049,15.546,0.1766,35.408209092114,0.012,10.3,0.04,6.5
2017-11-19,2017,11,MIA,TB,44.0,0.492610837438424,21.5,0.088,20.035850320370002,0.0333,14.1253722628,0.2778,36.71361172158,0.0214,8.2,0.0185,6.4
2017-11-19,2017,11,MIN,LAR,46.0,0.543478260869565,23.5,0.1086,24.282744656869998,0.0438,13.982084507,0.2703,34.822759259239994,0.0453,11.5,0.024,6.4
2017-11-19,2017,11,NE,OAK,54.5,0.746268656716418,30.75,0.37160000000000004,34.336396873111,0.1683,20.46,0.2281,29.1172012162,0.14350000000000002,22.2,0.0218,6.82
2017-11-19,2017,11,NO,WAS,52.5,0.793650793650794,31.0,0.39280000000000004,37.070389770567004,0.0848,18.8652244898,0.1937,37.14574405863,0.0,10.4,0.0395,7.3
2017-11-19,2017,11,NYG,KC,44.5,0.220264317180617,17.25,0.0343,23.080861824659998,0.0365,11.931639,0.0221,16.553089642859998,0.1215,18.247125,0.0043,4.77
2017-11-19,2017,11,OAK,NE,54.5,0.277777777777778,23.75,0.0303,23.201014588860005,0.11,18.0131929825,0.37589999999999996,37.49801803353001,0.0665,13.9,0.0034,4.95
2017-11-19,2017,11,PHI,DAL,48.0,0.7042253521126759,27.0,,,,,,,,,,
2017-11-19,2017,11,TB,MIA,44.0,0.531914893617021,22.5,0.0498,18.7435540464,0.038,14.2270604027,0.18930000000000002,39.24653128296,0.0533,14.5,0.0133,6.2
2017-11-19,2017,11,WAS,NO,52.5,0.232558139534884,21.5,0.1452,22.11144149971,0.054000000000000006,17.032,0.1466,31.54659895321,0.063,12.845,0.006,5.2
2017-11-16,2017,11,PIT,TEN,44.5,0.7575757575757579,25.75,,,,,,,,,,
2017-11-16,2017,11,TEN,PIT,44.5,0.268096514745308,18.75,,,,,,,,,,
