"RK","PLAYER NAME",TEAM,"BEST","WORST","AVG.","STD.DEV"
"1","Davante Adams",GB,"1","1","1.0","0.0"
"2","Tyreek Hill",KC,"2","5","2.0","0.2"
"3","DeAndre Hopkins",ARI,"2","7","3.9","1.0"
"4","Stefon Diggs",BUF,"3","9","4.6","0.9"
"5","D.K. Metcalf",SEA,"2","9","5.4","2.0"
"6","Calvin Ridley",ATL,"3","9","6.0","2.0"
"7","Allen Robinson II",CHI,"5","9","7.1","0.5"
"8","A.J. Brown",TEN,"3","14","7.2","1.7"
"9","Robert Woods",LAR,"7","22","10.2","1.2"
"10","Justin Jefferson",MIN,"7","13","10.7","1.5"
"11","Brandon Aiyuk",SF,"8","18","11.2","2.5"
"12","Keenan Allen",LAC,"3","40","12.1","5.2"
"13","Cooper Kupp",LAR,"10","18","12.4","1.3"
"14","Adam Thielen",MIN,"7","19","13.3","1.6"
"15","Terry McLaurin",WAS,"9","26","15.4","2.1"
"16","T.Y. Hilton",IND,"13","30","17.5","2.8"
"17","Tyler Lockett",SEA,"13","25","17.8","1.9"
"18","Corey Davis",TEN,"13","29","18.4","2.6"
"19","Robby Anderson",CAR,"14","49","19.4","2.2"
"20","Mike Evans",TB,"14","33","20.4","2.3"
"21","Diontae Johnson",PIT,"10","32","20.9","2.5"
"22","Chris Godwin",TB,"15","29","21.0","2.3"
"23","JuJu Smith-Schuster",PIT,"16","27","22.9","1.8"
"24","Amari Cooper",DAL,"15","30","24.4","2.3"
"25","Cole Beasley",BUF,"11","35","25.6","2.7"
"26","Jarvis Landry",CLE,"22","38","27.5","2.2"
"27","D.J. Moore",CAR,"16","68","27.8","10.3"
"28","Marvin Jones Jr.",DET,"17","33","28.6","2.1"
"29","Curtis Samuel",CAR,"21","44","28.9","3.5"
"30","Chase Claypool",PIT,"23","39","31.4","3.0"
"31","Nelson Agholor",LV,"25","38","31.7","2.5"
"32","Tim Patrick",DEN,"25","42","33.4","2.9"
"33","Keke Coutee",HOU,"28","45","34.4","3.0"
"34","Emmanuel Sanders",NO,"21","60","35.7","7.4"
"35","Brandin Cooks",HOU,"10","64","32.1","10.5"
"36","Antonio Brown",TB,"32","42","36.8","3.0"
"37","D.J. Chark Jr.",JAC,"27","54","36.9","4.7"
"38","Russell Gage",ATL,"31","47","37.3","2.6"
"39","Michael Pittman Jr.",IND,"30","46","37.7","3.0"
"40","Tyler Boyd",CIN,"35","55","40.1","3.3"
"41","CeeDee Lamb",DAL,"33","50","41.1","2.3"
"42","Rashard Higgins",CLE,"35","52","44.1","3.2"
"43","Sterling Shepard",NYG,"37","53","44.8","3.5"
"44","Tee Higgins",CIN,"38","59","45.1","4.0"
"45","Jerry Jeudy",DEN,"39","55","45.9","3.9"
"46","Gabriel Davis",BUF,"24","52","46.1","3.3"
"47","Marquise Brown",BAL,"30","62","42.5","7.3"
"48","Christian Kirk",ARI,"28","58","48.5","4.0"
"49","Michael Gallup",DAL,"45","63","49.7","3.4"
"50","Chad Hansen",HOU,"42","64","50.7","4.2"
"51","Allen Lazard",GB,"42","59","51.0","4.4"
"52","Marquez Valdes-Scantling",GB,"41","76","51.4","5.2"
"53","Darius Slayton",NYG,"45","72","55.3","5.7"
"54","KJ Hamler",DEN,"48","73","56.4","5.0"
"55","Hunter Renfrow",LV,"43","76","57.9","7.1"
"56","Jakobi Meyers",NE,"47","69","58.8","4.2"
"57","Sammy Watkins",KC,"46","65","59.8","2.6"
"58","Darnell Mooney",CHI,"45","64","57.0","3.6"
"59","Keelan Cole Sr.",JAC,"53","86","60.6","5.7"
"60","Jamison Crowder",NYJ,"45","73","59.8","5.0"
"61","Breshad Perriman",NYJ,"41","73","64.8","4.1"
"62","Tre'Quan Smith",NO,"40","86","57.8","9.6"
"63","Anthony Miller",CHI,"52","71","63.0","4.9"
"64","Denzel Mims",NYJ,"39","84","69.3","8.1"
"65","Jalen Reagor",PHI,"40","82","66.0","5.8"
"66","Laviska Shenault Jr.",JAC,"62","75","66.7","2.7"
"67","Tyron Johnson",LAC,"41","101","73.5","12.1"
"68","Danny Amendola",DET,"58","84","68.1","5.1"
"69","Jalen Guyton",LAC,"50","82","72.3","5.8"
"70","James Washington",PIT,"52","88","71.1","5.9"
"71","Golden Tate",NYG,"59","93","69.3","6.0"
"72","Kendrick Bourne",SF,"38","78","67.2","6.6"
"73","Willie Snead IV",BAL,"45","90","71.1","6.9"
"74","Mike Williams",LAC,"51","127","73.2","15.6"
"75","Mecole Hardman",KC,"68","102","76.2","7.0"
"76","Damiere Byrd",NE,"67","94","76.2","4.7"
"77","Josh Reynolds",LAR,"66","95","78.8","5.4"
"78","Greg Ward",PHI,"63","91","82.1","4.7"
"79","A.J. Green",CIN,"68","87","80.7","5.0"
"80","David Moore",SEA,"76","91","81.1","3.4"
"81","Cordarrelle Patterson",CHI,"72","95","84.9","7.3"
"82","Cam Sims",WAS,"70","97","85.4","7.2"
"83","Richie James Jr.",SF,"74","97","82.7","6.0"
"84","Zach Pascal",IND,"72","94","83.9","5.5"
"85","Donovan Peoples-Jones",CLE,"70","97","84.6","4.5"
"86","Demarcus Robinson",KC,"68","94","85.3","5.6"
"87","N'Keal Harry",NE,"81","95","87.2","3.4"
"88","Larry Fitzgerald",ARI,"73","93","85.4","3.9"
"89","Alshon Jeffery",PHI,"62","98","89.7","3.3"
"90","Mack Hollins",MIA,"56","105","89.0","9.7"
"91","Collin Johnson",JAC,"81","106","93.5","4.4"
"92","Quintez Cephus",DET,"67","109","93.9","4.2"
"93","Van Jefferson",LAR,"79","107","95.2","3.8"
"94","Devin Duvernay",BAL,"88","109","98.1","4.8"
"95","Travis Fulgham",PHI,"88","117","98.2","5.2"
"96","Scotty Miller",TB,"86","112","96.8","5.8"
"97","Bryan Edwards",LV,"60","107","88.6","8.9"
"98","Mohamed Sanu",DET,"75","102","93.3","5.5"
"99","Steven Sims",WAS,"88","110","99.1","4.3"
"100","Brandon Powell",ATL,"80","114","101.3","3.3"
"101","Braxton Berrios",NYJ,"57","130","106.4","8.3"
"102","Christian Blake",ATL,"100","115","104.4","3.3"
"103","Malcolm Perry",MIA,"74","118","108.5","4.7"
"104","Steven Mitchell Jr.",HOU,"96","140","107.3","8.8"
"105","KhaDarel Hodge",CLE,"93","131","108.6","7.2"
"106","Dez Bryant",BAL,"100","124","113.6","4.3"
"107","Chad Beebe",MIN,"99","119","107.1","4.6"
"108","Jeff Smith",NYJ,"104","132","113.9","8.9"
"109","Miles Boykin",BAL,"94","134","109.1","9.3"
"110","Zay Jones",LV,"84","115","102.9","6.3"
