Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,6.5,86.2,0.6,0.1,18.9
Darren Waller,LV,6.6,72.2,0.6,0.1,17.6
Mark Andrews,BAL,4.4,56.5,0.6,0.0,13.8
T.J. Hockenson,DET,5.1,56.7,0.5,0.0,13.6
Robert Tonyan,GB,3.9,43.6,0.6,0.0,11.6
Eric Ebron,PIT,4.2,47.1,0.4,0.0,11.3
Dallas Goedert,PHI,4.0,44.9,0.4,0.0,11.0
Hunter Henry,LAC,4.5,48.6,0.3,0.0,10.8
Rob Gronkowski,TB,3.6,47.9,0.4,0.0,10.8
Jared Cook,NO,3.5,43.2,0.4,0.0,10.1
Evan Engram,NYG,4.3,46.7,0.2,0.0,10.0
Logan Thomas,WAS,4.2,41.6,0.2,0.0,9.6
Noah Fant,DEN,3.8,44.2,0.2,0.0,9.1
Jordan Reed,SF,3.7,37.9,0.2,0.0,8.6
Hayden Hurst,ATL,3.5,40.2,0.2,0.0,8.5
Mike Gesicki,MIA,3.2,39.2,0.2,0.0,8.5
Dalton Schultz,DAL,3.7,37.2,0.2,0.0,8.3
Jonnu Smith,TEN,2.8,33.1,0.3,0.0,7.9
Tyler Higbee,LAR,3.1,34.7,0.2,0.0,7.7
Zach Ertz,PHI,3.3,34.2,0.1,0.0,7.5
Cole Kmet,CHI,3.0,31.9,0.2,0.0,7.2
Irv Smith Jr.,MIN,2.9,32.8,0.2,0.0,7.2
Austin Hooper,CLE,3.0,32.1,0.1,0.0,7.1
Jordan Akins,HOU,2.9,33.1,0.1,0.0,7.0
Tyler Eifert,JAC,2.8,28.0,0.1,0.0,6.4
Gerald Everett,LAR,2.6,29.1,0.1,0.0,6.3
Dawson Knox,BUF,2.5,28.1,0.2,0.1,6.1
Trey Burton,IND,2.5,26.2,0.2,0.0,6.0
Dan Arnold,ARI,1.9,25.2,0.2,0.0,5.4
Jimmy Graham,CHI,2.3,23.2,0.1,0.0,5.4
Virgil Green,LAC,1.7,20.5,0.3,0.1,5.4
Drew Sample,CIN,2.7,23.8,0.0,0.0,5.3
Anthony Firkser,TEN,2.0,23.1,0.1,0.0,5.2
Jacob Hollister,SEA,2.3,22.0,0.1,0.0,5.0
Mo Alie-Cox,IND,1.7,22.0,0.1,0.0,4.5
Darren Fells,HOU,1.7,19.6,0.1,0.0,4.5
Will Dissly,SEA,1.7,19.7,0.1,0.0,4.5
Harrison Bryant,CLE,1.8,18.6,0.1,0.0,4.5
Jack Doyle,IND,1.8,19.3,0.1,0.0,4.4
Cameron Brate,TB,1.7,17.9,0.1,0.0,4.3
MyCole Pruitt,TEN,1.2,13.6,0.2,0.0,3.8
James O'Shaughnessy,JAC,1.7,16.6,0.1,0.0,3.8
Ian Thomas,CAR,1.7,16.1,0.1,0.0,3.8
Luke Willson,BAL,2.0,17.4,0.0,0.0,3.7
Durham Smythe,MIA,1.6,14.7,0.1,0.0,3.6
David Njoku,CLE,1.4,15.8,0.1,0.0,3.5
Chris Herndon IV,NYJ,1.5,15.9,0.1,0.0,3.4
Geoff Swaim,TEN,1.5,12.9,0.1,0.0,3.4
Ross Dwelley,SF,1.4,14.9,0.1,0.0,3.3
Jesse James,DET,1.5,15.1,0.1,0.0,3.3
Adam Trautman,NO,1.4,14.6,0.1,0.0,3.3
Nick Vannett,DEN,1.4,13.2,0.1,0.0,3.2
Marcedes Lewis,GB,1.2,12.9,0.1,0.0,3.2
Adam Shaheen,MIA,1.2,13.0,0.1,0.0,3.2
Tyler Conklin,MIN,1.5,14.7,0.0,0.0,3.2
Foster Moreau,LV,1.0,12.5,0.1,0.0,3.1
Maxx Williams,ARI,1.3,12.6,0.1,0.0,2.9
Troy Fumagalli,DEN,1.3,12.9,0.1,0.0,2.9
Kaden Smith,NYG,1.3,10.4,0.1,0.0,2.6
Jaeden Graham,ATL,1.0,12.0,0.1,0.0,2.6
Josh Hill,NO,1.3,11.2,0.0,0.0,2.6
Jason Witten,LV,1.2,10.1,0.1,0.0,2.5
Devin Asiasi,NE,1.1,12.1,0.0,0.0,2.5
Donald Parham Jr.,LAC,1.0,11.4,0.1,0.0,2.5
Darrell Daniels,ARI,0.8,10.0,0.1,0.0,2.4
Ricky Seals-Jones,KC,0.7,9.7,0.1,0.0,2.3
Ryan Griffin,NYJ,1.1,10.0,0.0,0.0,2.3
Lee Smith,BUF,0.9,7.4,0.1,0.0,2.3
Brycen Hopkins,LAR,0.8,7.9,0.1,0.0,2.2
Zach Gentry,PIT,0.8,7.1,0.1,0.0,2.1
Farrod Green,IND,0.7,7.8,0.1,0.0,2.1
Daniel Helm,SF,0.7,7.2,0.1,0.0,2.0
Hale Hentges,MIN,0.6,7.8,0.1,0.0,2.0
Kahale Warring,HOU,0.8,8.6,0.0,0.0,1.8
Blake Bell,DAL,0.9,8.5,0.0,0.0,1.8
Pharaoh Brown,HOU,0.8,8.2,0.0,0.0,1.8
Jason Croom,PHI,0.6,5.7,0.1,0.0,1.8
Vance McDonald,PIT,0.8,8.4,0.0,0.0,1.7
Richard Rodgers,PHI,0.7,8.2,0.0,0.0,1.7
Chris Manhertz,CAR,0.8,8.7,0.0,0.0,1.7
Eric Tomlinson,BAL,0.7,7.8,0.0,0.0,1.7
Luke Stocker,ATL,0.8,7.2,0.0,0.0,1.5
Colby Parkinson,SEA,0.6,7.0,0.0,0.0,1.5
Nick Keizer,KC,0.7,7.9,0.0,0.0,1.5
Jeremy Sprinkle,WAS,0.8,7.0,0.0,0.0,1.5
Demetrius Harris,CHI,0.6,5.5,0.0,0.0,1.4
