Player Name,Team,rush_att,rush_yds,rush_tds,rec_att,rec_yds,rec_tds,fumbles,fpts
Alvin Kamara,NO,12.7,62.4,0.6,6.2,53.0,0.2,0.1,22.3
Dalvin Cook,MIN,20.4,93.0,0.8,3.4,29.2,0.1,0.2,20.5
Austin Ekeler,LAC,12.7,58.7,0.3,5.6,51.1,0.4,0.1,20.4
Derrick Henry,TEN,23.0,110.9,1.0,1.4,12.6,0.1,0.1,19.8
Aaron Jones,GB,14.4,70.9,0.8,3.1,23.5,0.1,0.1,17.8
Jonathan Taylor,IND,16.5,77.5,0.7,2.5,22.3,0.1,0.1,17.1
Mike Davis,CAR,13.3,56.3,0.5,4.3,29.7,0.1,0.1,16.7
James Robinson,JAC,17.5,74.0,0.5,3.4,23.5,0.1,0.1,16.4
D'Andre Swift,DET,11.7,52.7,0.5,3.6,31.9,0.2,0.1,15.9
David Montgomery,CHI,14.6,61.8,0.5,3.2,25.2,0.1,0.1,15.4
Nick Chubb,CLE,17.5,87.2,0.7,1.3,9.7,0.0,0.1,15.1
Cam Akers,LAR,18.9,79.4,0.6,1.7,13.9,0.1,0.1,15.0
Josh Jacobs,LV,17.2,72.4,0.6,2.2,16.2,0.0,0.1,14.9
Chris Carson,SEA,13.9,60.8,0.5,2.9,21.1,0.1,0.1,14.7
Miles Sanders,PHI,13.8,67.3,0.3,2.6,22.9,0.1,0.1,13.9
Leonard Fournette,TB,15.6,58.9,0.5,2.6,19.1,0.1,0.1,13.8
David Johnson,HOU,13.2,49.9,0.4,3.0,27.3,0.1,0.1,13.7
Kenyan Drake,ARI,14.9,65.0,0.7,1.7,13.3,0.1,0.1,13.6
J.D. McKissic,WAS,8.3,34.3,0.2,4.6,34.9,0.1,0.1,13.2
Wayne Gallman,NYG,13.7,61.7,0.6,2.0,12.5,0.0,0.1,13.1
Melvin Gordon III,DEN,13.4,57.5,0.5,2.1,15.7,0.1,0.1,12.5
J.K. Dobbins,BAL,11.8,59.5,0.6,1.7,10.7,0.0,0.1,12.4
Kareem Hunt,CLE,9.2,40.7,0.2,2.8,23.0,0.3,0.1,12.3
Raheem Mostert,SF,11.4,61.2,0.4,1.9,15.1,0.1,0.1,12.2
James Conner,PIT,14.0,59.4,0.4,2.1,15.1,0.0,0.1,12.1
Clyde Edwards-Helaire,KC,12.5,51.0,0.2,2.7,22.4,0.1,0.0,11.8
Nyheim Hines,IND,6.4,27.0,0.3,3.5,29.2,0.2,0.1,11.7
Chase Edmonds,ARI,6.1,27.6,0.1,3.3,25.3,0.1,0.1,10.1
