Date,Year,Week,Team,Opp,Total_Score,Win_Prob,Expected_Points,OwnPer_RB,Expected_Points_RB,OwnPer_QB,Expected_Points_QB,OwnPer_WR,Expected_Points_WR,OwnPer_TE,Expected_Points_TE,OwnPer_DST,Expected_Points_DST
2018-12-17,2018,15,CAR,NO,50.5,0.317460317460317,22.25,,,,,,,,,,
2018-12-17,2018,15,NO,CAR,50.5,0.7246376811594201,28.25,,,,,,,,,,
2018-12-16,2018,15,ARI,ATL,43.5,0.222222222222222,17.0,0.125,21.499999999999993,0.0058,11.400000000000002,0.0748,20.35,0.006,7.5,0.0285,6.7
2018-12-16,2018,15,ATL,ARI,43.5,0.819672131147541,26.5,0.0563,22.4896,0.064,19.0,0.2388,46.6,0.0528,11.499999999999998,0.058,7.9
2018-12-16,2018,15,BAL,TB,45.0,0.8,26.75,0.1526,26.287999999999997,0.0888,18.721,0.0636,22.398899999999998,0.0,13.1005,0.155,9.222
2018-12-16,2018,15,BUF,DET,39.5,0.602409638554217,21.0,0.026,14.035199999999996,0.0908,17.82,0.1933,28.556500000000003,0.0203,6.8655,0.1228,8.568000000000001
2018-12-16,2018,15,CHI,GB,46.5,0.7042253521126759,26.0,0.16599999999999998,30.699999999999996,0.0878,18.800000000000004,0.1229,35.286399999999986,0.0386,12.600000000000001,0.08900000000000001,8.1
2018-12-16,2018,15,CIN,OAK,45.5,0.632911392405063,24.25,0.26609999999999995,26.500000000000004,0.0193,13.999999999999998,0.12410000000000002,33.435,0.0223,10.7,0.064,6.4
2018-12-16,2018,15,DAL,IND,46.5,0.4166666666666671,21.75,0.331,25.6,0.085,19.000000000000004,0.25070000000000003,40.1,0.0255,9.6,0.0238,6.9
2018-12-16,2018,15,DET,BUF,39.5,0.43478260869565205,18.5,0.0164,26.52,0.0055,12.177,0.0518,23.88995,0.0,6.766,0.0523,7.548000000000001
2018-12-16,2018,15,GB,CHI,46.5,0.338983050847458,20.5,0.0353,17.4,0.0225,16.5,0.1053,42.64,0.0268,11.900000000000002,0.0213,6.9
2018-12-16,2018,15,IND,DAL,46.5,0.6172839506172839,24.75,0.0466,22.3,0.1363,20.0,0.2,35.63999999999999,0.1863,18.2,0.0233,6.8
2018-12-16,2018,15,JAX,WAS,36.5,0.7874015748031491,22.0,0.1363,24.599999999999998,0.0053,12.700000000000003,0.046599999999999996,27.2,0.0,6.0,0.0805,9.8
2018-12-16,2018,15,LAR,PHI,53.0,0.9009009009009008,33.25,,,,,,,,,,
2018-12-16,2018,15,MIA,MIN,45.0,0.25,18.75,0.0326,22.2,0.006,13.699999999999998,0.1296,30.8,0.0,7.800000000000001,0.0218,6.2
2018-12-16,2018,15,MIN,MIA,45.0,0.793650793650794,26.25,0.1255,22.8,0.0773,19.199999999999992,0.3353,46.84,0.0303,9.4,0.0763,8.6
2018-12-16,2018,15,NE,PIT,55.0,0.595238095238095,28.75,0.14259999999999998,35.9,0.0995,19.5,0.27810000000000007,45.50000000000001,0.1578,14.7,0.023,6.8
2018-12-16,2018,15,NYG,TEN,42.5,0.47619047619047605,20.5,0.2643,31.536,0.0125,14.688,0.1175,26.6168,0.034,14.503999999999998,0.024,7.56
2018-12-16,2018,15,OAK,CIN,45.5,0.4,21.25,0.038,26.7,0.0428,15.7,0.0833,25.300000000000004,0.1013,18.0,0.033,6.1
2018-12-16,2018,15,PHI,LAR,53.0,0.14285714285714302,19.75,,,,,,,,,,
2018-12-16,2018,15,PIT,NE,55.0,0.444444444444444,26.25,0.1691,24.660000000000004,0.1178,21.299999999999994,0.4005,45.2,0.033600000000000005,15.6,0.0123,6.3
2018-12-16,2018,15,SEA,SF,44.0,0.694444444444444,24.0,0.0528,23.426000000000002,0.053,18.721,0.12819999999999998,37.814741000000005,0.0053,8.751725000000002,0.051,8.798000000000002
2018-12-16,2018,15,SF,SEA,44.0,0.350877192982456,20.0,0.0861,25.324566000000004,0.0173,14.162000000000004,0.1013,27.765574,0.1478,16.548,0.0218,6.36
2018-12-16,2018,15,TB,BAL,45.0,0.23809523809523803,18.25,0.0093,15.158000000000001,0.0123,16.393,0.1371,39.596999999999994,0.019,10.736500000000001,0.0075,6.254
2018-12-16,2018,15,TEN,NYG,42.5,0.568181818181818,22.0,0.0928,24.840000000000003,0.0233,14.880000000000004,0.0858,28.223999999999997,0.0348,10.976,0.0335,8.316
2018-12-16,2018,15,WAS,JAX,36.5,0.263157894736842,14.5,0.054099999999999995,19.44,0.0075,11.500000000000005,0.0266,21.640000000000004,0.0665,8.600000000000001,0.0435,7.5
2018-12-15,2018,15,CLE,DEN,47.0,0.465116279069767,22.75,,,,,,,,,,
2018-12-15,2018,15,DEN,CLE,47.0,0.574712643678161,24.25,,,,,,,,,,
2018-12-15,2018,15,HOU,NYJ,44.5,0.7575757575757579,25.75,,,,,,,,,,
2018-12-15,2018,15,NYJ,HOU,44.5,0.28571428571428603,18.75,,,,,,,,,,
2018-12-13,2018,15,KC,LAC,54.5,0.666666666666667,29.0,,,,,,,,,,
2018-12-13,2018,15,LAC,KC,54.5,0.37037037037037,25.5,,,,,,,,,,
