Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Michael Thomas,NO,CAR,1,4,1.3,0.4
2,Keenan Allen,LAC,KC,1,5,2.0,0.9
3,DeAndre Hopkins,HOU,NYJ,2,7,3.5,1.1
4,Antonio Brown,PIT,NE,2,14,4.8,1.5
5,Adam Thielen,MIN,MIA,2,7,5.0,1.2
6,Julio Jones,ATL,ARI,3,12,5.6,1.4
7,Tyreek Hill,KC,LAC,4,15,7.8,2.1
8,Davante Adams,GB,CHI,4,14,7.9,1.4
9,JuJu Smith-Schuster,PIT,NE,5,13,8.8,1.5
10,Robert Woods,LAR,PHI,4,16,10.1,1.4
11,Amari Cooper,DAL,IND,7,16,11.2,1.9
12,Julian Edelman,NE,PIT,10,16,11.9,1.1
13,Brandin Cooks,LAR,PHI,8,17,12.8,1.5
14,Stefon Diggs,MIN,MIA,6,16,13.3,1.6
15,T.Y. Hilton,IND,DAL,6,22,15.4,1.9
16,Jarvis Landry,CLE,DEN,10,21,15.6,1.4
17,Tyler Boyd,CIN,OAK,15,21,17.6,0.8
18,Mike Evans,TB,BAL,14,28,18.6,2.3
19,Josh Gordon,NE,PIT,13,25,20.0,2.5
20,Corey Davis,TEN,NYG,17,31,20.2,1.4
21,Tyler Lockett,SEA,SF,15,26,20.4,1.9
22,D.J. Moore,CAR,NO,18,30,22.9,1.9
23,Allen Robinson,CHI,GB,18,28,22.9,1.2
24,Courtland Sutton,DEN,CLE,19,36,24.8,3.4
25,Curtis Samuel,CAR,NO,17,38,26.8,4.5
26,Larry Fitzgerald,ARI,ATL,18,35,27.5,3.0
27,Kenny Golladay,DET,BUF,13,42,28.1,4.4
28,Calvin Ridley,ATL,ARI,22,42,28.7,3.2
29,Chris Godwin,TB,BAL,22,41,29.9,3.6
30,Josh Reynolds,LAR,PHI,20,41,30.0,3.1
31,Sterling Shepard,NYG,TEN,21,41,30.2,3.2
32,Adam Humphries,TB,BAL,23,40,31.1,2.4
33,Alshon Jeffery,PHI,LAR,21,51,32.2,2.8
34,Dante Pettis,SF,SEA,24,44,32.2,4.3
35,Dede Westbrook,JAC,WAS,22,45,36.2,3.6
36,Golden Tate,PHI,LAR,24,68,36.9,3.5
37,Robby Anderson,NYJ,HOU,27,56,39.0,3.6
38,Demaryius Thomas,HOU,NYJ,26,54,39.2,3.7
39,Mike Williams,LAC,KC,27,62,36.8,2.3
40,DaeSean Hamilton,DEN,CLE,27,60,40.4,4.1
41,Kenny Stills,MIA,MIN,35,53,41.5,2.9
42,Mohamed Sanu,ATL,ARI,34,57,42.0,4.0
43,Taylor Gabriel,CHI,GB,25,62,44.2,3.9
44,Chris Conley,KC,LAC,37,75,45.1,3.4
45,Zay Jones,BUF,DET,36,65,46.4,3.8
46,Randall Cobb,GB,CHI,41,59,48.3,3.5
47,Michael Gallup,DAL,IND,34,63,48.7,3.3
48,Jordy Nelson,OAK,CIN,33,69,46.6,4.8
49,Doug Baldwin,SEA,SF,30,73,48.4,6.3
50,Tyrell Williams,LAC,KC,40,59,50.0,3.4
51,David Moore,SEA,SF,27,66,50.8,5.6
52,Anthony Miller,CHI,GB,40,67,52.0,4.9
53,Donte Moncrief,JAC,WAS,45,63,54.5,2.4
54,Antonio Callaway,CLE,DEN,37,66,54.9,3.9
55,John Brown,BAL,TB,45,67,55.4,4.1
56,John Ross,CIN,OAK,49,69,56.3,4.0
57,Isaiah McKenzie,BUF,DET,40,80,52.5,8.1
58,Tre'Quan Smith,NO,CAR,37,68,57.9,5.2
59,Devante Parker,MIA,MIN,39,65,58.7,3.8
60,Jamison Crowder,WAS,JAC,39,71,59.9,4.0
61,Michael Crabtree,BAL,TB,48,70,59.9,2.9
62,Willie Snead,BAL,TB,55,78,61.9,3.2
63,Marcell Ateman,OAK,CIN,55,69,59.6,2.6
64,Marquise Goodwin,SF,SEA,45,88,63.8,3.4
65,Taywan Taylor,TEN,NYG,32,73,62.9,5.6
66,Cole Beasley,DAL,IND,61,76,67.0,2.0
67,Danny Amendola,MIA,MIN,56,74,67.2,2.4
68,Devin Funchess,CAR,NO,47,86,70.2,3.6
69,Nelson Agholor,PHI,LAR,38,83,70.6,4.4
70,Seth Roberts,OAK,CIN,53,73,65.2,3.6
71,Robert Foster,BUF,DET,30,92,72.8,8.8
72,Josh Doctson,WAS,JAC,57,78,70.7,4.1
73,Tim Patrick,DEN,CLE,38,91,78.4,6.2
74,Marquez Valdes-Scantling,GB,CHI,61,83,72.1,3.0
75,Jermaine Kearse,NYJ,HOU,58,80,71.5,2.7
76,Rashard Higgins,CLE,DEN,55,86,76.1,3.2
77,Dontrelle Inman,IND,DAL,55,96,75.8,6.3
78,Demarcus Robinson,KC,LAC,62,103,79.2,7.3
79,Keelan Cole,JAC,WAS,73,93,81.0,3.9
80,Tajae Sharpe,TEN,NYG,79,93,85.4,3.4
81,Chris Hogan,NE,PIT,75,111,85.9,9.2
82,Ryan Switzer,PIT,NE,70,103,83.5,4.8
83,Travis Benjamin,LAC,KC,61,105,86.2,3.9
84,Zach Pascal,IND,DAL,70,99,82.9,5.5
85,Aldrick Robinson,MIN,MIA,66,97,84.4,8.8
86,Corey Coleman,NYG,TEN,73,111,87.3,8.0
87,Chester Rogers,IND,DAL,76,95,86.0,4.4
88,Jaron Brown,SEA,SF,81,115,90.0,4.0
89,Keith Kirkwood,NO,CAR,68,106,95.5,4.3
90,Equanimeous St. Brown,GB,CHI,74,109,90.7,6.9
91,Cordarrelle Patterson,NE,PIT,74,117,91.7,11.0
92,TJ Jones,DET,BUF,76,103,89.3,9.2
93,Breshad Perriman,CLE,DEN,63,97,86.7,6.9
94,Ryan Grant,IND,DAL,75,107,92.4,7.8
95,Kendrick Bourne,SF,SEA,79,104,91.2,5.3
96,Trent Sherfield,ARI,ATL,79,117,97.6,3.1
97,Cody Core,CIN,OAK,73,100,90.8,4.1
98,Laquon Treadwell,MIN,MIA,85,110,97.4,5.9
99,Bennie Fowler,NYG,TEN,74,100,92.2,6.4
100,DeAndre Carter,HOU,NYJ,68,119,105.8,7.4
101,James Washington,PIT,NE,90,119,104.0,8.2
102,Jordan Matthews,PHI,LAR,89,121,103.7,7.3
103,Russell Shepard,NYG,TEN,56,110,101.5,5.0
104,Jarius Wright,CAR,NO,85,107,101.0,3.4
105,Austin Carr,NO,CAR,96,128,103.3,2.7
106,Maurice Harris,WAS,JAC,93,117,107.0,2.6
107,Kelvin Benjamin,KC,LAC,60,138,97.4,13.0
108,J.,ARI,ATL,69,124,106.5,6.7
109,Allen Hurns,DAL,IND,90,131,112.7,6.9
110,Andy Jones,DET,BUF,70,120,96.4,10.9
111,Brice Butler,MIA,MIN,93,129,107.6,4.6
112,Trent Taylor,SF,SEA,104,134,111.9,6.0
113,Deonte Thompson,BUF,DET,105,130,114.3,3.2
114,Josh Bellamy,CHI,GB,112,130,117.4,4.3
115,Phillip Dorsett,NE,PIT,114,131,119.9,4.2
116,Michael Floyd,WAS,JAC,110,124,117.4,3.5
117,Alex Erickson,CIN,OAK,102,125,114.8,4.6
118,Justin Hardy,ATL,ARI,108,122,113.1,2.3
119,Chad Williams,ARI,ATL,92,114,104.0,7.0
120,Auden Tate,CIN,OAK,117,145,124.4,7.3
121,Rishard Matthews,NYJ,HOU,87,134,111.0,6.6
122,Torrey Smith,CAR,NO,116,143,125.7,7.7
123,Leonte Carroo,MIA,MIN,107,151,127.2,7.5
124,Noah Brown,DAL,IND,117,141,128.9,6.0
125,Rashad Greene,JAC,WAS,104,127,116.6,7.0
126,Chris Moore,BAL,TB,108,135,121.5,5.6
127,Tommylee Lewis,NO,CAR,81,145,125.3,6.2
128,Darius Jennings,TEN,NYG,112,143,131.0,5.1
129,Cam Batson,TEN,NYG,122,142,131.5,3.7
130,Damion Ratley,CLE,DEN,120,136,127.2,2.8
