Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,George Kittle,SF,LAR,1,3,1.3,0.5,16.5,0.25
2,Zach Ertz,PHI,DAL,1,4,2.3,0.7,15.8,0.49
3,Travis Kelce,KC,CHI,1,3,2.4,0.6,15.6,0.36
4,Austin Hooper,ATL,JAC,3,9,4.9,1.1,14.9,0.403333333333
5,Darren Waller,OAK,LAC,4,8,5.1,1.1,12.0,0.3025
6,Mark Andrews,BAL,CLE,4,11,6.2,0.8,12.0,0.16
7,Hunter Henry,LAC,OAK,5,10,7.0,0.8,11.9,0.128
8,Jacob Hollister,SEA,ARI,4,13,8.6,2.4,11.5,1.44
9,Jared Cook,NO,TEN,7,12,8.9,1.1,10.5,0.172857142857
10,Tyler Higbee,LAR,SF,4,19,10.3,2.1,10.4,1.1025
11,O.J. Howard,TB,HOU,5,16,11.4,2.3,10.3,1.058
12,Jack Doyle,IND,CAR,10,20,11.9,1.0,9.7,0.1
13,Dallas Goedert,PHI,DAL,7,16,12.9,2.1,9.2,0.63
14,Mike Gesicki,MIA,CIN,11,17,13.6,1.3,9.0,0.153636363636
15,Noah Fant,DEN,DET,11,19,14.5,1.6,8.8,0.232727272727
16,Kyle Rudolph,MIN,GB,13,28,17.0,2.0,8.4,0.307692307692
17,Jonnu Smith,TEN,NO,14,21,17.0,1.4,8.3,0.14
18,Greg Olsen,CAR,IND,9,22,17.9,2.0,7.9,0.444444444444
19,Jason Witten,DAL,PHI,11,23,19.1,1.5,7.8,0.204545454545
20,Cameron Brate,TB,HOU,15,25,19.1,2.0,7.4,0.266666666667
21,Tyler Eifert,CIN,MIA,18,28,22.2,1.6,7.0,0.142222222222
22,Kaden Smith,NYG,WAS,18,33,22.6,2.5,7.0,0.347222222222
23,Jimmy Graham,GB,MIN,19,29,24.5,1.5,6.7,0.118421052632
24,Irv Smith Jr.,MIN,GB,20,36,25.2,3.1,6.5,0.4805
25,Darren Fells,HOU,TB,18,41,23.9,3.7,6.3,0.760555555556
26,Jordan Akins,HOU,TB,21,35,27.2,2.8,6.2,0.373333333333
27,Vance McDonald,PIT,NYJ,20,36,28.4,3.6,6.1,0.648
28,Hayden Hurst,BAL,CLE,22,33,28.6,2.2,6.1,0.22
29,Dawson Knox,BUF,NE,20,36,28.5,3.0,5.3,0.45
30,Blake Jarwin,DAL,PHI,26,36,29.6,2.4,5.1,0.221538461538
31,Ian Thomas,CAR,IND,22,72,34.9,10.5,4.9,5.01136363636
32,Logan Thomas,DET,DEN,25,47,35.1,4.2,4.8,0.7056
33,Gerald Everett,LAR,SF,18,45,32.2,7.1,4.7,2.80055555556
34,Jesper Horsted,CHI,KC,22,50,36.7,4.3,4.5,0.840454545455
35,Nick O'Leary,JAC,ATL,32,53,38.1,6.5,4.4,1.3203125
36,Nick Boyle,BAL,CLE,30,40,35.0,3.5,4.4,0.408333333333
37,Benjamin Watson,NE,BUF,32,55,40.2,6.0,4.4,1.125
38,Jesse James,DET,DEN,30,49,37.1,5.1,4.2,0.867
39,Jeremy Sprinkle,WAS,NYG,33,50,38.5,4.4,4.2,0.586666666667
40,Anthony Firkser,TEN,NO,27,45,38.8,4.6,3.9,0.783703703704
41,C.J. Uzomah,CIN,MIA,32,48,39.3,3.8,3.8,0.45125
42,Daniel Brown,NYJ,PIT,31,47,40.6,3.3,3.7,0.351290322581
43,Nick Vannett,PIT,NYJ,31,71,45.7,9.7,3.6,3.03516129032
44,Matt LaCosse,NE,BUF,30,47,41.2,3.0,3.6,0.3
45,Ricky Seals-Jones,CLE,BAL,17,50,42.2,5.3,3.6,1.65235294118
46,Charles Clay,ARI,SEA,30,50,44.8,3.8,3.5,0.481333333333
47,Josh Hill,NO,TEN,30,49,42.4,4.1,3.4,0.560333333333
48,Seth DeValve,JAC,ATL,28,86,44.1,12.5,3.3,5.58035714286
49,Demetrius Harris,CLE,BAL,38,51,47.8,2.8,3.2,0.206315789474
50,Jeff Heuerman,DEN,DET,38,56,49.2,2.4,3.0,0.151578947368
51,Maxx Williams,ARI,SEA,38,54,49.9,3.4,3.0,0.304210526316
52,Tyler Kroft,BUF,NE,43,63,55.1,3.8,2.8,0.335813953488
53,Joshua Perkins,PHI,DAL,48,68,56.8,5.0,2.8,0.520833333333
54,Marcedes Lewis,GB,MIN,45,61,55.4,2.4,2.8,0.128
55,Derek Carrier,OAK,LAC,46,59,52.7,2.6,2.6,0.146956521739
56,Dan Arnold,ARI,SEA,51,77,57.8,6.5,2.5,0.828431372549
57,J.P. Holtz,CHI,KC,47,70,59.7,3.9,2.5,0.323617021277
58,Luke Willson,SEA,ARI,37,56,47.7,5.4,2.4,0.788108108108
59,Mo Alie-Cox,IND,CAR,51,73,61.5,4.9,2.3,0.470784313725
60,Virgil Green,LAC,OAK,52,66,61.9,3.6,2.2,0.249230769231
61,Clive Walford,MIA,CIN,51,66,57.2,3.6,2.0,0.254117647059
62,MyCole Pruitt,TEN,NO,57,84,67.4,7.0,1.9,0.859649122807
63,Troy Fumagalli,DEN,DET,51,74,62.3,4.8,1.8,0.451764705882
64,Ross Dwelley,SF,LAR,60,81,68.3,7.3,1.7,0.888166666667
65,Ross Travis,IND,CAR,57,72,66.3,4.1,1.7,0.294912280702
66,Andrew Beck,DEN,DET,57,89,69.7,8.1,1.7,1.15105263158
67,Durham Smythe,MIA,CIN,57,83,70.0,6.6,1.6,0.764210526316
68,Isaac Nauta,DET,DEN,61,69,64.6,2.7,1.6,0.119508196721
69,Robert Tonyan,GB,MIN,52,79,64.8,7.4,1.5,1.05307692308
70,Luke Stocker,ATL,JAC,54,77,65.5,6.3,1.5,0.735
71,Scott Simonson,NYG,WAS,64,76,71.4,3.2,1.5,0.16
72,Blake Bell,KC,CHI,64,74,68.3,4.2,1.5,0.275625
73,Cethan Carter,CIN,MIA,47,75,66.6,5.1,1.4,0.553404255319
74,Lance Kendricks,LAC,OAK,49,84,69.2,12.9,1.4,3.39612244898
75,Jaeden Graham,ATL,JAC,69,84,75.9,5.1,1.3,0.376956521739
76,Ben Koyack,JAC,ATL,59,75,68.0,5.9,1.3,0.59
77,Tyler Conklin,MIN,GB,58,83,73.0,5.8,1.2,0.58
78,Jace Sternberger,GB,MIN,63,80,77.3,3.8,1.2,0.229206349206
79,Lee Smith,BUF,NE,71,82,78.2,3.7,1.1,0.192816901408
80,Hale Hentges,WAS,NYG,71,91,81.3,5.7,1.1,0.457605633803
81,Johnny Mundt,LAR,SF,52,80,78.0,1.3,1.1,0.0325
82,Zach Gentry,PIT,NYJ,73,81,79.2,3.1,1.0,0.131643835616
83,Eric Tomlinson,OAK,LAC,75,87,80.4,4.3,1.0,0.246533333333
84,Trevon Wesco,NYJ,PIT,67,85,80.8,4.0,1.0,0.238805970149
85,Chris Manhertz,CAR,IND,76,85,80.0,3.7,1.0,0.180131578947
86,Levine Toilolo,SF,LAR,71,86,80.7,6.8,1.0,0.651267605634
87,Dalton Schultz,DAL,PHI,82,82,82.0,0.0,1.0,0.0
88,Deon Yelder,KC,CHI,88,88,88.0,0.0,0.9,0.0
89,Codey McElroy,TB,HOU,87,91,89.0,2.0,0.8,0.0459770114943
90,Tyrone Swoopes,SEA,ARI,89,90,89.5,0.5,0.8,0.00280898876404
91,Pharaoh Brown,CLE,BAL,90,92,91.0,1.0,0.8,0.0111111111111
