Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
51,David Johnson,ARI,SEA,42,56,50.7,2.3,6.0,0.125952380952
52,C.J. Prosise,SEA,ARI,45,59,50.3,3.4,6.0,0.256888888889
53,Giovani Bernard,CIN,MIA,38,54,50.7,2.8,5.8,0.206315789474
54,Tevin Coleman,SF,LAR,44,61,54.9,3.2,5.6,0.232727272727
55,Jaylen Samuels,PIT,NYJ,46,63,55.9,2.4,5.4,0.125217391304
56,Gus Edwards,BAL,CLE,50,67,57.5,3.0,5.4,0.18
57,Brian Hill,ATL,JAC,48,67,59.1,3.6,5.3,0.27
58,Dare Ogunbowale,TB,HOU,47,66,59.1,3.6,4.9,0.275744680851
59,Tony Pollard,DAL,PHI,47,70,60.2,4.4,4.7,0.411914893617
60,Darwin Thompson,KC,CHI,49,89,62.2,7.9,4.7,1.27367346939
61,Spencer Ware,KC,CHI,52,73,61.0,4.6,4.7,0.406923076923
62,J.D. McKissic,DET,DEN,52,69,61.5,3.6,4.6,0.249230769231
63,Frank Gore,BUF,NE,52,69,65.7,2.9,4.3,0.161730769231
64,Ty Montgomery,NYJ,PIT,60,80,66.0,3.7,4.3,0.228166666667
65,Benny Snell Jr.,PIT,NYJ,64,81,68.7,3.7,4.3,0.21390625
66,Jordan Wilkins,IND,CAR,60,78,66.8,4.1,4.3,0.280166666667
67,Ty Johnson,DET,DEN,56,74,65.4,3.7,4.2,0.244464285714
68,CJ Ham,MIN,GB,53,73,64.1,4.0,3.8,0.301886792453
69,Malcolm Brown,LAR,SF,60,77,70.7,3.8,3.7,0.240666666667
70,Justice Hill,BAL,CLE,62,76,72.3,3.0,3.6,0.145161290323
71,Bo Scarbrough,DET,DEN,60,86,72.1,4.1,3.6,0.280166666667
72,Kyle Juszczyk,SF,LAR,61,80,68.1,4.5,3.2,0.331967213115
73,Justin Jackson,LAC,OAK,65,94,74.0,6.2,3.2,0.591384615385
74,Chase Edmonds,ARI,SEA,63,81,76.1,2.5,3.1,0.0992063492063
75,Qadree Ollison,ATL,JAC,65,85,74.6,4.3,2.8,0.284461538462
76,Ryquell Armstead,JAC,ATL,68,87,77.6,3.5,2.9,0.180147058824
77,Javorius Allen,NYG,WAS,69,94,79.7,4.7,2.5,0.320144927536
78,Brandon Bolden,NE,BUF,69,98,80.9,6.4,2.5,0.593623188406
79,Wes Hills,DET,DEN,69,112,81.0,10.4,2.4,1.56753623188
80,Jay Ajayi,PHI,DAL,77,96,85.1,4.6,2.4,0.274805194805
81,Alexander Mattison,MIN,GB,35,100,78.5,15.7,2.1,7.04257142857
82,Reggie Bonnafon,CAR,IND,78,99,84.0,4.8,2.1,0.295384615385
83,Kerrith Whyte,PIT,NYJ,76,98,85.8,5.9,1.6,0.458026315789
84,Alec Ingold,OAK,LAC,72,104,85.0,7.3,1.5,0.740138888889
85,Travis Homer,SEA,ARI,70,98,86.5,6.6,1.4,0.622285714286
86,Alex Armah,CAR,IND,76,101,88.0,5.7,1.4,0.4275
87,Devontae Booker,DEN,DET,76,98,85.6,6.4,1.4,0.538947368421
88,Kenjon Barner,ATL,JAC,81,97,88.4,4.0,1.4,0.197530864198
89,Khari Blasingame,TEN,NO,55,102,84.6,16.3,1.4,4.83072727273
90,Dan Vitale,GB,MIN,45,92,84.9,4.5,1.3,0.45
91,Josh Adams,NYJ,PIT,78,100,87.9,5.3,1.3,0.360128205128
92,Wendell Smallwood,WAS,NYG,73,97,85.4,5.3,1.2,0.384794520548
93,Dontrell Hilliard,CLE,BAL,78,100,87.7,5.4,1.1,0.373846153846
94,Darrell Henderson,LAR,SF,81,104,94.0,5.5,1.1,0.373456790123
95,Josh Ferguson,WAS,NYG,76,107,93.0,8.0,1.1,0.842105263158
96,Patrick DiMarco,BUF,NE,81,97,90.8,4.8,1.0,0.284444444444
97,Trey Edmunds,PIT,NYJ,84,110,96.1,5.8,1.0,0.400476190476
98,Derek Watt,LAC,OAK,82,99,94.3,3.9,0.9,0.185487804878
99,Bilal Powell,NYJ,PIT,69,100,91.0,8.8,0.9,1.12231884058
100,Jonathan Williams,IND,CAR,85,101,94.7,3.7,0.9,0.161058823529
101,Keith Smith,ATL,JAC,88,95,91.9,2.7,0.9,0.0828409090909
102,Elijhaa Penny,NYG,WAS,46,106,96.3,6.8,0.9,1.0052173913
103,Wayne Gallman,NYG,WAS,67,105,98.0,5.2,0.9,0.403582089552
104,Anthony Sherman,KC,CHI,85,101,96.3,3.5,0.8,0.144117647059
105,Dalyn Dawkins,TEN,NO,71,98,80.3,12.5,0.8,2.20070422535
106,Jamize Olawale,DAL,PHI,92,104,99.6,4.2,0.8,0.191739130435
107,Rod Smith,OAK,LAC,84,109,98.5,10.5,0.8,1.3125
108,Zach Line,NO,TEN,91,105,101.6,2.2,0.7,0.0531868131868
109,Troymaine Pope,LAC,OAK,100,108,103.7,3.3,0.6,0.1089
110,Dwayne Washington,NO,TEN,99,111,106.0,4.4,0.5,0.195555555556
111,Mike Davis,CAR,IND,102,111,106.5,4.5,0.2,0.198529411765
112,Ryan Nall,CHI,KC,101,113,107.0,6.0,0.2,0.356435643564
