Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Michael Thomas,NO,TEN,1,3,1.0,0.0,23.4,0.0
2,DeAndre Hopkins,HOU,TB,2,5,2.1,0.4,19.5,0.08
3,Julio Jones,ATL,JAC,2,6,3.3,0.7,18.9,0.245
4,Davante Adams,GB,MIN,1,5,4.3,0.9,17.5,0.81
5,Tyreek Hill,KC,CHI,2,15,5.9,0.5,16.6,0.125
6,Devante Parker,MIA,CIN,3,15,6.5,2.3,16.4,1.76333333333
7,Keenan Allen,LAC,OAK,4,14,7.3,2.4,15.8,1.44
8,D.J. Moore,CAR,IND,5,20,8.5,2.1,15.4,0.882
9,Tyler Lockett,SEA,ARI,5,16,9.9,2.6,15.3,1.352
10,Allen Robinson,CHI,KC,4,16,10.5,2.4,15.3,1.44
11,Amari Cooper,DAL,PHI,8,26,12.0,3.0,15.2,1.125
12,Courtland Sutton,DEN,DET,5,32,12.3,2.4,14.8,1.152
13,Stefon Diggs,MIN,GB,4,23,12.4,2.7,14.7,1.8225
14,A.J. Brown,TEN,NO,4,24,13.1,2.6,14.7,1.69
15,Terry McLaurin,WAS,NYG,7,21,15.3,1.7,14.6,0.412857142857
16,Julian Edelman,NE,BUF,9,26,16.4,3.5,14.4,1.36111111111
17,Tyler Boyd,CIN,MIA,9,30,18.6,3.9,14.3,1.69
18,Breshad Perriman,TB,HOU,15,36,18.7,3.1,14.2,0.640666666667
19,Robert Woods,LAR,SF,6,33,20.1,4.4,14.1,3.22666666667
20,Jarvis Landry,CLE,BAL,13,30,20.5,2.9,13.9,0.646923076923
21,Adam Thielen,MIN,GB,16,43,22.7,2.9,13.6,0.525625
22,Kenny Golladay,DET,DEN,12,35,23.0,3.9,13.5,1.2675
23,D.K. Metcalf,SEA,ARI,19,32,23.7,3.8,13.5,0.76
24,Will Fuller,HOU,TB,16,30,24.1,3.5,13.5,0.765625
25,Cooper Kupp,LAR,SF,18,40,24.9,4.5,13.5,1.125
26,Christian Kirk,ARI,SEA,19,43,25.0,3.4,13.4,0.608421052632
27,Mike Williams,LAC,OAK,16,42,27.1,4.0,13.4,1.0
28,Michael Gallup,DAL,PHI,14,45,27.3,4.9,13.4,1.715
29,Anthony Miller,CHI,KC,11,35,28.6,2.8,13.2,0.712727272727
30,Emmanuel Sanders,SF,LAR,24,40,31.3,2.4,12.9,0.24
31,T.Y. Hilton,IND,CAR,19,44,32.3,3.9,12.6,0.800526315789
32,Darius Slayton,NYG,WAS,23,42,33.0,4.0,12.6,0.695652173913
33,Deebo Samuel,SF,LAR,30,41,33.3,2.2,12.4,0.161333333333
34,Odell Beckham Jr.,CLE,BAL,25,42,33.9,2.3,12.3,0.2116
35,Sterling Shepard,NYG,WAS,24,53,35.3,3.0,12.3,0.375
36,Marquise Brown,BAL,CLE,24,49,37.6,4.7,12.1,0.920416666667
37,John Brown,BUF,NE,29,45,38.7,2.1,11.9,0.152068965517
38,Jamison Crowder,NYJ,PIT,24,54,38.8,3.5,11.6,0.510416666667
39,D.J. Chark,JAC,ATL,9,106,33.6,17.5,11.5,34.0277777778
40,Justin Watson,TB,HOU,27,55,42.1,4.8,11.5,0.853333333333
41,Golden Tate,NYG,WAS,23,55,42.6,4.6,11.2,0.92
42,Danny Amendola,DET,DEN,20,54,43.8,6.1,11.0,1.8605
43,Robby Anderson,NYJ,PIT,36,60,44.0,4.6,10.9,0.587777777778
44,Zach Pascal,IND,CAR,37,65,44.2,4.9,10.8,0.648918918919
45,Dede Westbrook,JAC,ATL,33,59,44.6,4.9,10.8,0.727575757576
46,Greg Ward,PHI,DAL,33,54,45.8,3.8,10.7,0.437575757576
47,Chris Conley,JAC,ATL,37,58,45.9,5.5,10.3,0.817567567568
48,Cole Beasley,BUF,NE,36,59,48.4,3.1,10.2,0.266944444444
49,Larry Fitzgerald,ARI,SEA,35,61,49.3,4.5,10.2,0.578571428571
50,James Washington,PIT,NYJ,39,62,49.7,5.0,10.1,0.641025641026
51,Tyrell Williams,OAK,LAC,42,62,51.5,3.9,9.7,0.362142857143
52,Diontae Johnson,PIT,NYJ,40,59,51.6,4.2,9.8,0.441
53,Curtis Samuel,CAR,IND,39,110,51.9,11.9,9.6,3.63102564103
54,Sammy Watkins,KC,CHI,44,59,53.9,2.5,9.5,0.142045454545
55,Russell Gage,ATL,JAC,42,64,55.8,3.4,9.3,0.275238095238
56,Kenny Stills,HOU,TB,42,68,56.7,3.6,9.3,0.308571428571
57,John Ross,CIN,MIA,44,69,58.7,4.1,8.6,0.382045454545
58,Corey Davis,TEN,NO,55,63,59.3,2.0,8.7,0.0727272727273
59,JuJu Smith-Schuster,PIT,NYJ,16,107,51.4,13.3,8.5,11.055625
60,Randall Cobb,DAL,PHI,53,62,57.7,2.9,8.4,0.158679245283
61,Albert Wilson,MIA,CIN,46,72,62.5,3.6,8.3,0.281739130435
62,Steven Sims,WAS,NYG,46,78,63.2,7.1,8.2,1.09586956522
63,Allen Lazard,GB,MIN,56,70,63.2,2.4,7.7,0.102857142857
64,Allen Hurns,MIA,CIN,52,80,64.8,4.2,7.7,0.339230769231
65,Alex Erickson,CIN,MIA,34,78,65.9,4.5,7.7,0.595588235294
66,Brandin Cooks,LAR,SF,58,76,65.5,3.7,7.7,0.236034482759
67,Mohamed Sanu,NE,BUF,48,80,68.2,4.8,7.2,0.48
68,Marcus Johnson,IND,CAR,61,80,67.9,4.6,7.1,0.346885245902
69,Kelvin Harmon,WAS,NYG,54,81,69.9,4.3,6.9,0.342407407407
70,Kendrick Bourne,SF,LAR,56,85,71.4,4.4,6.8,0.345714285714
71,Ted Ginn,NO,TEN,66,78,71.5,2.5,6.4,0.094696969697
72,N'Keal Harry,NE,BUF,57,82,73.5,4.2,6.4,0.309473684211
73,Tim Patrick,DEN,DET,61,80,74.1,3.5,6.3,0.200819672131
74,J.J. Arcega-Whiteside,PHI,DAL,66,94,76.0,6.2,6.2,0.582424242424
75,Hunter Renfrow,OAK,LAC,48,108,73.5,14.0,6.2,4.08333333333
76,Keelan Cole,JAC,ATL,54,98,74.1,7.9,6.2,1.15574074074
77,Willie Snead,BAL,CLE,62,87,76.7,4.3,6.2,0.298225806452
78,Mecole Hardman,KC,CHI,71,94,76.9,4.4,6.0,0.272676056338
79,Tre'Quan Smith,NO,TEN,66,84,75.2,3.9,5.9,0.230454545455
80,Demarcus Robinson,KC,CHI,75,91,83.6,3.2,5.9,0.136533333333
81,Geronimo Allison,GB,MIN,64,91,84.4,4.3,5.8,0.28890625
82,Phillip Dorsett,NE,BUF,72,112,87.2,9.8,5.8,1.33388888889
83,Seth Roberts,BAL,CLE,74,98,85.1,4.7,5.7,0.298513513514
84,Jakobi Meyers,NE,BUF,69,115,88.3,10.7,5.7,1.65927536232
85,Damiere Byrd,ARI,SEA,64,99,83.0,6.4,5.5,0.64
86,Isaiah Ford,MIA,CIN,67,100,89.2,4.3,5.4,0.275970149254
87,Jarius Wright,CAR,IND,76,101,87.3,5.8,5.3,0.442631578947
88,Olabisi Johnson,MIN,GB,79,101,90.4,5.9,5.3,0.440632911392
89,DaeSean Hamilton,DEN,DET,76,111,89.4,6.0,5.3,0.473684210526
90,Tajae Sharpe,TEN,NO,72,100,88.3,6.5,5.3,0.586805555556
91,Zay Jones,OAK,LAC,80,106,92.5,5.8,5.2,0.4205
92,David Moore,SEA,ARI,81,107,90.3,7.3,5.2,0.657901234568
93,Christian Blake,ATL,JAC,80,116,96.4,6.9,5.1,0.595125
94,Josh Reynolds,LAR,SF,84,104,95.4,5.3,5.0,0.334404761905
95,Chris Lacy,DET,DEN,79,113,91.1,7.1,4.9,0.638101265823
96,Vyncint Smith,NYJ,PIT,76,109,95.5,7.7,4.8,0.780131578947
97,Miles Boykin,BAL,CLE,80,113,97.1,6.9,4.7,0.595125
98,Malik Turner,SEA,ARI,58,109,92.4,8.8,4.7,1.33517241379
99,Kalif Raymond,TEN,NO,81,113,96.1,6.9,4.7,0.587777777778
100,Tavon Austin,DAL,PHI,90,111,101.9,6.1,4.6,0.413444444444
101,Cordarrelle Patterson,CHI,KC,88,117,102.8,8.1,4.5,0.745568181818
102,Pharoh Cooper,ARI,SEA,75,109,101.5,4.5,4.3,0.27
103,Andy Isabella,ARI,SEA,91,120,103.0,4.8,4.1,0.253186813187
104,Jaron Brown,SEA,ARI,93,123,103.5,5.3,4.0,0.302043010753
105,Ishmael Hyman,TB,HOU,71,118,96.1,8.5,3.9,1.0176056338
106,Jake Kumerow,GB,MIN,57,109,97.2,11.3,3.9,2.2401754386
107,Marquez Valdes-Scantling,GB,MIN,82,120,105.0,9.3,3.8,1.05475609756
108,Olamide Zaccheaus,ATL,JAC,90,125,109.5,6.1,3.8,0.413444444444
109,Cody Latimer,NYG,WAS,94,119,107.5,6.3,3.7,0.422234042553
110,Keelan Doss,OAK,LAC,99,146,115.2,9.5,3.7,0.911616161616
111,Isaiah McKenzie,BUF,NE,76,115,101.2,7.4,3.6,0.720526315789
112,Javon Wims,CHI,KC,87,123,109.4,6.2,3.5,0.44183908046
113,Laquon Treadwell,MIN,GB,94,144,112.2,10.2,3.5,1.10680851064
114,Rashard Higgins,CLE,BAL,101,141,117.9,10.3,3.4,1.0503960396
115,Chris Hogan,CAR,IND,96,130,115.7,6.1,3.4,0.387604166667
116,Riley Ridley,CHI,KC,91,131,111.8,8.4,3.4,0.775384615385
117,Justin Hardy,ATL,JAC,104,115,111.8,2.6,3.2,0.065
118,Dontrelle Inman,IND,CAR,78,128,111.9,10.3,3.1,1.36012820513
119,Braxton Berrios,NYJ,PIT,99,123,112.5,6.0,3.0,0.363636363636
120,Deon Cain,PIT,NYJ,97,130,119.5,7.3,3.0,0.549381443299
121,Damion Ratley,CLE,BAL,113,142,123.3,8.4,2.9,0.624424778761
122,Andre Roberts,BUF,NE,97,128,121.8,2.9,2.7,0.0867010309278
123,Khadarel Hodge,CLE,BAL,110,136,120.6,6.6,2.5,0.396
124,Andre Patton,LAC,OAK,115,132,126.5,2.9,2.5,0.0731304347826
125,Deonte Harris,NO,TEN,118,139,125.7,6.0,2.0,0.305084745763
126,DeAndre Carter,HOU,TB,105,129,123.6,4.4,2.0,0.184380952381
127,Byron Pringle,KC,CHI,116,137,130.3,4.3,1.9,0.159396551724
128,Robert Foster,BUF,NE,117,145,130.8,7.3,1.9,0.45547008547
129,Travis Fulgham,DET,DEN,114,140,127.4,7.1,1.9,0.442192982456
130,Robert Davis,PHI,DAL,100,122,116.8,7.4,1.9,0.5476
131,Cyril Grayson,TB,HOU,117,146,133.1,9.4,1.8,0.755213675214
132,Diontae Spencer,DEN,DET,117,146,133.9,6.2,1.6,0.328547008547
133,Spencer Schnell,TB,HOU,114,161,131.3,16.0,1.6,2.24561403509
134,C.J. Board,JAC,ATL,122,141,131.2,6.8,1.5,0.379016393443
135,Ashton Dulin,IND,CAR,121,143,134.7,6.3,1.4,0.328016528926
136,KeeSean Johnson,ARI,SEA,98,138,127.2,7.8,1.4,0.620816326531
137,Marcell Ateman,OAK,LAC,118,149,137.8,6.5,1.3,0.358050847458
138,Richie James,SF,LAR,120,136,130.6,5.9,1.3,0.290083333333
139,Cam Sims,WAS,NYG,120,152,131.4,11.1,1.3,1.02675
140,Johnny Holton,PIT,NYJ,126,147,140.1,4.2,1.3,0.14
141,Mack Hollins,MIA,CIN,119,150,132.3,11.2,1.2,1.05411764706
142,Trent Sherfield,ARI,SEA,125,149,136.8,9.8,1.1,0.76832
143,Jalen Guyton,LAC,OAK,99,153,134.0,20.7,1.0,4.32818181818
144,Josh Malone,NYJ,PIT,108,153,127.3,18.9,1.0,3.3075
145,Fred Brown,DEN,DET,128,147,138.8,7.1,0.9,0.393828125
146,Brandon Powell,ATL,JAC,124,137,132.0,5.7,0.7,0.262016129032
147,Cody Hollister,TEN,NO,124,158,142.6,11.2,0.7,1.01161290323
148,Michael Walker,JAC,ATL,126,145,134.7,7.8,0.7,0.482857142857
149,Brandon Zylstra,CAR,IND,127,154,140.8,10.8,0.6,0.91842519685
150,Stanley Morgan Jr.,CIN,MIA,136,159,143.3,9.3,0.6,0.635955882353
151,Dante Pettis,SF,LAR,127,152,139.7,10.2,0.5,0.819212598425
152,Chris Moore,BAL,CLE,131,150,139.7,7.8,0.4,0.464427480916
153,Devin Smith,DAL,PHI,115,150,132.5,17.5,0.3,2.66304347826
154,Krishawn Hogan,NO,TEN,129,155,140.0,11.0,0.3,0.937984496124
155,Da'Mari Scott,NYG,WAS,134,151,144.0,6.4,0.3,0.305671641791
156,Rico Gafford,OAK,LAC,142,143,142.5,0.5,0.3,0.00176056338028
157,Cody Core,NYG,WAS,140,157,148.5,8.5,0.2,0.516071428571
158,Chad Williams,IND,CAR,151,160,155.5,4.5,0.1,0.134105960265
159,Amara Darboh,PIT,NYJ,152,164,158.0,6.0,0.1,0.236842105263
