Player Name,Team,rec_att,rec_yds,rec_tds,fumbles,fpts
Travis Kelce,KC,6.0,76.8,0.5,0.1,16.6
George Kittle,SF,6.1,71.7,0.5,0.1,16.4
Zach Ertz,PHI,6.3,66.5,0.5,0.1,16.0
Darren Waller,OAK,6.1,67.4,0.4,0.1,15.0
Austin Hooper,ATL,4.9,55.3,0.6,0.0,13.9
Mark Andrews,BAL,4.1,56.1,0.6,0.0,13.2
Tyler Higbee,LAR,5.1,54.8,0.4,0.0,12.7
Jared Cook,NO,4.1,52.8,0.4,0.0,11.8
O.J. Howard,TB,3.8,55.5,0.4,0.1,11.5
Hunter Henry,LAC,4.1,53.2,0.3,0.1,11.4
Jack Doyle,IND,4.6,43.9,0.4,0.0,11.4
Jacob Hollister,SEA,4.6,44.1,0.3,0.0,10.5
Noah Fant,DEN,3.7,47.8,0.4,0.1,10.4
Dallas Goedert,PHI,4.6,45.8,0.2,0.1,10.2
Mike Gesicki,MIA,4.0,46.3,0.1,0.0,9.4
Cameron Brate,TB,3.8,41.3,0.2,0.0,9.1
Greg Olsen,CAR,3.8,42.7,0.1,0.0,8.7
Kyle Rudolph,MIN,3.6,35.6,0.2,0.0,8.5
Jason Witten,DAL,3.9,38.2,0.2,0.1,8.5
Jonnu Smith,TEN,3.5,38.6,0.1,0.0,8.2
Kaden Smith,NYG,3.4,33.4,0.1,0.0,7.4
Tyler Eifert,CIN,2.9,31.9,0.1,0.0,7.0
Irv Smith Jr.,MIN,3.0,27.9,0.1,0.0,6.5
Darren Fells,HOU,2.4,27.0,0.2,0.0,6.4
Jimmy Graham,GB,2.4,27.4,0.1,0.0,5.7
Dawson Knox,BUF,2.4,28.6,0.1,0.0,5.7
Blake Jarwin,DAL,2.3,26.2,0.1,0.0,5.5
Jordan Akins,HOU,2.2,26.3,0.1,0.0,5.4
Hayden Hurst,BAL,2.0,24.7,0.1,0.0,5.0
Vance McDonald,PIT,2.4,21.1,0.1,0.0,4.9
Jesse James,DET,2.2,22.2,0.1,0.0,4.9
Anthony Firkser,TEN,1.8,20.9,0.1,0.0,4.7
Logan Thomas,DET,2.0,19.5,0.1,0.0,4.5
Jeremy Sprinkle,WAS,1.9,20.4,0.1,0.0,4.4
Daniel Brown,NYJ,1.8,19.6,0.1,0.0,4.4
Jesper Horsted,CHI,2.0,19.4,0.1,0.0,4.3
Ricky Seals-Jones,CLE,1.7,20.5,0.1,0.0,4.3
Gerald Everett,LAR,1.9,20.3,0.1,0.0,4.2
Ian Thomas,CAR,1.8,17.5,0.1,0.0,4.2
Benjamin Watson,NE,1.9,18.7,0.1,0.0,4.1
C.J. Uzomah,CIN,1.8,17.9,0.1,0.0,4.0
Nick Boyle,BAL,1.7,17.0,0.1,0.0,4.0
Nick O'Leary,JAC,1.5,17.4,0.1,0.0,3.6
Jeff Heuerman,DEN,1.4,14.6,0.1,0.0,3.5
Demetrius Harris,CLE,1.4,15.4,0.1,0.0,3.4
Matt LaCosse,NE,1.5,14.9,0.1,0.0,3.4
Seth DeValve,JAC,1.5,15.6,0.1,0.0,3.3
Josh Hill,NO,1.5,13.5,0.1,0.0,3.3
Clive Walford,MIA,1.3,14.4,0.1,0.0,3.2
Charles Clay,ARI,1.4,15.1,0.1,0.0,3.2
J.P. Holtz,CHI,1.2,12.8,0.0,0.0,2.8
Nick Vannett,PIT,1.3,11.7,0.0,0.0,2.7
Derek Carrier,OAK,1.2,11.1,0.1,0.0,2.7
Marcedes Lewis,GB,1.1,11.8,0.0,0.0,2.5
Joshua Perkins,PHI,1.1,11.2,0.0,0.0,2.5
Maxx Williams,ARI,1.1,10.7,0.0,0.0,2.4
Tyler Kroft,BUF,1.1,10.8,0.0,0.0,2.3
Dan Arnold,ARI,0.9,9.5,0.1,0.0,2.2
David Njoku,CLE,1.0,10.1,0.0,0.0,2.1
Andrew Beck,DEN,0.9,9.4,0.0,0.0,2.1
Luke Willson,SEA,0.8,8.6,0.0,0.0,2.0
Troy Fumagalli,DEN,0.8,8.1,0.1,0.0,1.9
Jaeden Graham,ATL,0.7,9.6,0.0,0.0,1.9
Mo Alie-Cox,IND,0.8,8.4,0.0,0.0,1.8
Luke Stocker,ATL,0.8,7.6,0.1,0.0,1.8
Virgil Green,LAC,0.7,8.2,0.0,0.0,1.8
Cethan Carter,CIN,0.7,7.1,0.1,0.0,1.7
Ross Travis,IND,0.7,7.8,0.0,0.0,1.7
Robert Tonyan,GB,0.7,7.5,0.0,0.0,1.6
Isaac Nauta,DET,0.7,7.4,0.0,0.0,1.5
Blake Bell,KC,0.6,6.6,0.0,0.0,1.3
Scott Simonson,NYG,0.7,6.2,0.0,0.0,1.3
Durham Smythe,MIA,0.6,6.5,0.0,0.0,1.3
Stephen Carlson,CLE,0.5,4.6,0.0,0.0,1.2
MyCole Pruitt,TEN,0.5,6.6,0.0,0.0,1.2
Lance Kendricks,LAC,0.4,5.5,0.0,0.0,1.1
Tyler Conklin,MIN,0.6,5.4,0.0,0.0,1.1
Deon Yelder,KC,0.4,4.8,0.0,0.0,1.1
Hale Hentges,WAS,0.5,5.5,0.0,0.0,1.1
Tyrone Swoopes,SEA,0.4,4.0,0.0,0.0,1.0
Trevon Wesco,NYJ,0.5,4.9,0.0,0.0,1.0
Ross Dwelley,SF,0.4,4.0,0.0,0.0,1.0
Chris Manhertz,CAR,0.4,4.3,0.0,0.0,1.0
Codey McElroy,TB,0.4,4.8,0.0,0.0,0.9
Ben Koyack,JAC,0.4,4.2,0.0,0.0,0.8
Pharaoh Brown,CLE,0.4,3.9,0.0,0.0,0.8
Zach Gentry,PIT,0.4,3.6,0.0,0.0,0.7
Johnny Mundt,LAR,0.4,3.8,0.0,0.0,0.7
Jace Sternberger,GB,0.4,3.8,0.0,0.0,0.7
Levine Toilolo,SF,0.3,3.0,0.0,0.0,0.7
Eric Tomlinson,OAK,0.4,3.5,0.0,0.0,0.7
Geoff Swaim,JAC,0.3,2.6,0.0,0.0,0.7
Dalton Schultz,DAL,0.3,3.3,0.0,0.0,0.6
Lee Smith,BUF,0.3,3.1,0.0,0.0,0.6
Mason Schreck,CIN,0.1,1.0,0.0,0.0,0.2
Eric Saubert,CHI,0.1,0.6,0.0,0.0,0.1
Darrell Daniels,ARI,0.0,0.4,0.0,0.0,0.1
