Amari Cooper,1.05
Carlos Hyde ,1.05
Paul Richardson,1.1
Evan Engram,1.075
Odell Beckham Jr.,0.25
Thomas Rawls,0.2
Eddie Lacy,1.2
George Kittle,0.8
Julio Jones,1.05
Matt Forte,1.05
Doug Baldwin,1.05
Jeremy Maclin,1.05
Dez Bryant,0.95
Keenan Allen,0.95
Larry Fitzgerald,1.05
Trent Taylor,1.05
Eli Manning,0.95
Brandon Marshall,1.05
Shane Vereen,1.05
Sterling Sheppard,1.05
Terrelle Pryor,1.05
Alshon Jeffery,0.92
Jesse James,0
David Njoku,0
Kyle Juszczyk,1
Breshad Perriman,0
Alvin Kamara,0
Eric Ebron ,0.95
Frank Gore,1.15
Jeremy Hill,1.1
Joe Mixon,1.05
LeGarrette Blount,1.05
Donte Moncrief,1.05
Wendell Smallwood,1.1
Sammy Watkins,1.05
Torrey Smith,1.05
Isaiah Crowell,1.05
Robby Anderson,1.05
Pierre Garcon,1.05
Brian Hoyer,1.05
Corey Coleman,1.05
Jack Doyle,1.05
Antonio Gates,1.05
Jonathan Stewart,1.15
Christian McCaffrey,1.05
Tevin Coleman,1.05
Marqise Lee,1.05
Ezekiel Elliott,0.95
LeSean McCoy,0.95
Vance McDonald,1.05
Jordan Reed,0.9
Chris Carson,1.2
