Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Christian McCaffrey,CAR,SEA,1,1,1.0,0.0,25.2,0.0
2,Chris Carson,SEA,CAR,2,8,3.5,1.8,22.9,1.62
3,Dalvin Cook,MIN,LAC,2,6,3.9,1.1,21.7,0.605
4,Derrick Henry,TEN,HOU,2,11,4.2,1.8,20.3,1.62
5,Saquon Barkley,NYG,MIA,2,10,4.5,2.0,19.4,2.0
6,Ezekiel Elliott,DAL,LAR,2,8,6.0,1.2,18.7,0.72
7,Leonard Fournette,JAC,OAK,3,13,6.2,1.6,18.0,0.853333333333
8,Alvin Kamara,NO,IND,3,12,7.6,1.9,16.5,1.20333333333
9,Nick Chubb,CLE,ARI,8,13,9.6,0.7,16.3,0.06125
10,Todd Gurley,LAR,DAL,8,13,10.3,1.2,15.5,0.18
11,Aaron Jones,GB,CHI,7,18,10.9,2.1,15.4,0.63
12,Melvin Gordon,LAC,MIN,8,19,13.1,1.9,15.4,0.45125
13,Austin Ekeler,LAC,MIN,9,18,13.3,1.9,15.3,0.401111111111
14,Mark Ingram,BAL,NYJ,11,21,15.0,1.8,15.0,0.294545454545
15,Phillip Lindsay,DEN,KC,11,25,16.2,2.6,15.0,0.614545454545
16,Raheem Mostert,SF,ATL,7,27,17.3,3.8,14.9,2.06285714286
17,Josh Jacobs,OAK,JAC,5,79,18.0,5.7,14.6,6.498
18,Miles Sanders,PHI,WAS,13,31,18.6,2.3,14.5,0.406923076923
19,James White,NE,CIN,12,28,19.4,2.9,13.9,0.700833333333
20,Joe Mixon,CIN,NE,12,24,19.8,2.2,13.2,0.403333333333
21,Le'Veon Bell,NYJ,BAL,15,27,19.8,3.4,13.0,0.770666666667
22,Devin Singletary,BUF,PIT,19,29,22.3,1.8,12.8,0.170526315789
23,James Conner,PIT,BUF,11,33,22.8,4.3,12.3,1.68090909091
24,David Montgomery,CHI,GB,15,35,22.9,3.4,12.7,0.770666666667
25,Kareem Hunt,CLE,ARI,17,28,24.2,1.6,12.0,0.150588235294
26,Kenyan Drake,ARI,CLE,15,31,25.0,2.1,11.7,0.294
27,Patrick Laird,MIA,NYG,20,38,27.2,2.9,10.9,0.4205
28,Devonta Freeman,ATL,SF,20,34,27.6,2.7,10.7,0.3645
29,Marlon Mack,IND,NO,18,36,28.0,3.1,10.6,0.533888888889
30,Adrian Peterson,WAS,PHI,22,37,30.4,2.1,10.3,0.200454545455
31,LeSean McCoy,KC,DEN,26,47,32.0,3.3,10.2,0.418846153846
32,Ronald Jones II,TB,DET,28,37,32.2,2.2,10.1,0.172857142857
33,Sony Michel,NE,CIN,28,45,33.2,2.1,9.8,0.1575
34,Carlos Hyde,HOU,TEN,30,39,35.1,2.2,9.5,0.161333333333
35,Jamaal Williams,GB,CHI,30,41,35.3,2.4,9.8,0.192
36,Tarik Cohen,CHI,GB,24,41,35.5,2.5,9.4,0.260416666667
37,DeAndre Washington,OAK,JAC,24,67,37.6,6.2,9.0,1.60166666667
38,Duke Johnson,HOU,TEN,34,46,37.9,2.0,8.9,0.117647058824
39,Chris Thompson,WAS,PHI,37,48,39.8,2.2,8.7,0.130810810811
40,Latavius Murray,NO,IND,29,49,40.3,4.1,8.7,0.579655172414
41,Matt Breida,SF,ATL,34,49,42.2,3.5,8.6,0.360294117647
42,Nyheim Hines,IND,NO,35,52,43.3,3.9,8.6,0.434571428571
43,Royce Freeman,DEN,KC,31,50,43.7,3.1,8.4,0.31
44,David Johnson,ARI,CLE,36,56,44.8,3.7,8.3,0.380277777778
45,Jalen Richard,OAK,JAC,37,59,44.8,4.0,8.3,0.432432432432
46,Peyton Barber,TB,DET,42,52,46.5,2.2,7.9,0.115238095238
47,J.D. McKissic,DET,TB,41,71,47.8,3.9,7.8,0.370975609756
48,Boston Scott,PHI,WAS,37,67,50.3,7.5,7.7,1.52027027027
49,Darwin Thompson,KC,DEN,37,70,51.6,6.9,7.6,1.28675675676
50,Rex Burkhead,NE,CIN,43,61,51.9,3.3,7.4,0.253255813953
51,Bo Scarbrough,DET,TB,28,70,50.7,8.5,7.3,2.58035714286
52,Benny Snell Jr.,PIT,BUF,30,68,52.9,8.1,7.1,2.187
53,Tevin Coleman,SF,ATL,44,62,53.0,3.8,6.8,0.328181818182
54,Jaylen Samuels,PIT,BUF,40,69,53.2,6.0,6.4,0.9
55,Giovani Bernard,CIN,NE,47,63,54.9,3.8,6.1,0.307234042553
56,Gus Edwards,BAL,NYJ,51,60,57.1,1.9,5.8,0.0707843137255
57,Dion Lewis,TEN,HOU,46,63,55.4,3.7,5.7,0.297608695652
58,Ty Johnson,DET,TB,41,66,57.2,5.0,5.6,0.609756097561
59,Brian Hill,ATL,SF,52,75,62.1,4.6,5.2,0.406923076923
60,Dare Ogunbowale,TB,DET,52,65,60.3,2.5,5.4,0.120192307692
61,C.J. Prosise,SEA,CAR,42,84,57.8,10.3,5.1,2.52595238095
62,Frank Gore,BUF,PIT,53,70,63.0,4.6,4.8,0.399245283019
63,Ty Montgomery,NYJ,BAL,49,71,59.4,5.0,4.8,0.510204081633
64,Myles Gaskin,MIA,NYG,58,69,63.5,3.0,4.7,0.155172413793
65,Malcolm Brown,LAR,DAL,52,72,63.7,5.1,4.2,0.500192307692
66,Chase Edmonds,ARI,CLE,61,74,68.2,3.9,4.2,0.249344262295
67,Spencer Ware,KC,DEN,51,73,65.6,5.0,4.1,0.490196078431
68,Justice Hill,BAL,NYJ,64,76,69.4,3.4,4.0,0.180625
69,Ameer Abdullah,MIN,LAC,60,75,68.8,4.1,3.4,0.280166666667
70,Ryquell Armstead,JAC,OAK,64,77,71.4,3.4,3.4,0.180625
71,CJ Ham,MIN,LAC,66,78,73.6,2.6,3.3,0.102424242424
72,Jay Ajayi,PHI,WAS,65,96,75.9,7.0,3.3,0.753846153846
73,Jordan Wilkins,IND,NO,67,81,73.2,3.4,2.9,0.172537313433
74,Brandon Bolden,NE,CIN,64,90,77.3,5.4,2.7,0.455625
75,Mike Boone,MIN,LAC,56,99,73.0,13.7,2.5,3.35160714286
76,Damien Williams,KC,DEN,41,90,63.6,14.5,2.2,5.12804878049
77,Tony Pollard,DAL,LAR,60,99,76.0,10.4,2.4,1.80266666667
78,Kyle Juszczyk,SF,ATL,60,81,73.6,6.5,2.1,0.704166666667
79,Qadree Ollison,ATL,SF,67,87,76.3,5.8,1.9,0.502089552239
80,Wayne Gallman,NYG,MIA,69,89,80.3,4.2,1.9,0.255652173913
81,Darrell Henderson,LAR,DAL,70,93,80.2,4.4,1.6,0.276571428571
82,Josh Adams,NYJ,BAL,69,94,82.6,6.3,1.6,0.575217391304
83,Jonathan Williams,IND,NO,71,97,81.9,6.7,1.5,0.632253521127
84,Reggie Bonnafon,CAR,SEA,74,88,82.8,2.9,1.5,0.113648648649
85,Kerrith Whyte,PIT,BUF,70,105,85.0,6.8,1.5,0.660571428571
86,Kenjon Barner,ATL,SF,77,91,85.2,2.3,1.4,0.0687012987013
87,Jamize Olawale,DAL,LAR,71,92,86.0,3.2,1.3,0.144225352113
88,Wendell Smallwood,WAS,PHI,71,100,83.1,9.4,1.3,1.24450704225
89,Alex Armah,CAR,SEA,81,99,88.2,5.1,1.3,0.321111111111
90,Dan Vitale,GB,CHI,80,90,85.8,2.8,1.2,0.098
91,Elijhaa Penny,NYG,MIA,82,92,88.4,2.5,1.2,0.0762195121951
92,Devontae Booker,DEN,KC,83,94,89.8,2.8,1.2,0.0944578313253
93,Patrick DiMarco,BUF,PIT,80,94,90.3,3.7,1.1,0.171125
94,Justin Jackson,LAC,MIN,79,100,92.9,4.1,1.1,0.212784810127
95,Javorius Allen,NYG,MIA,80,101,94.7,4.0,1.1,0.2
96,Alec Ingold,OAK,JAC,90,98,95.3,1.8,1.0,0.036
97,Dontrell Hilliard,CLE,ARI,85,98,93.9,2.6,1.0,0.0795294117647
98,Derek Watt,LAC,MIN,82,98,95.4,1.8,0.9,0.039512195122
99,Trey Edmunds,PIT,BUF,91,101,96.3,2.6,0.9,0.0742857142857
100,Travis Homer,SEA,CAR,66,95,85.0,13.4,0.9,2.72060606061
101,Keith Smith,ATL,SF,91,95,94.2,0.7,0.9,0.00538461538462
102,Khari Blasingame,TEN,HOU,85,106,92.3,9.7,0.8,1.10694117647
103,Wes Hills,DET,TB,82,113,96.8,11.3,0.8,1.55719512195
104,Anthony Sherman,KC,DEN,86,99,92.5,6.5,0.7,0.491279069767
105,Zach Zenner,FA,,88,97,92.5,4.5,0.7,0.230113636364
106,Jeff Wilson,SF,ATL,89,111,100.0,11.0,0.6,1.3595505618
107,Ryan Nall,CHI,GB,98,107,101.4,3.1,0.6,0.0980612244898
108,De'Lance Turner,MIA,NYG,96,114,105.0,9.0,0.5,0.84375
