Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Michael Thomas,NO,IND,1,2,1.0,0.0,25.0,0.0
2,DeAndre Hopkins,HOU,TEN,1,6,2.4,0.7,20.3,0.49
3,Chris Godwin,TB,DET,2,6,3.0,0.9,19.1,0.405
4,Davante Adams,GB,CHI,4,11,5.4,1.3,17.6,0.4225
5,Julian Edelman,NE,CIN,2,11,5.4,2.0,18.9,2.0
6,Tyreek Hill,KC,DEN,2,16,6.4,1.7,17.4,1.445
7,D.J. Moore,CAR,SEA,4,13,7.3,1.8,16.8,0.81
8,Julio Jones,ATL,SF,3,14,8.4,2.3,16.8,1.76333333333
9,Jarvis Landry,CLE,ARI,4,18,9.9,2.2,16.4,1.21
10,Kenny Golladay,DET,TB,4,16,10.3,2.9,16.3,2.1025
11,Allen Robinson,CHI,GB,7,18,10.6,2.6,15.8,0.965714285714
12,Keenan Allen,LAC,MIN,9,18,12.0,1.6,15.5,0.284444444444
13,Robert Woods,LAR,DAL,3,19,13.3,2.6,15.5,2.25333333333
14,Cooper Kupp,LAR,DAL,9,29,14.9,2.6,15.4,0.751111111111
15,Amari Cooper,DAL,LAR,7,31,15.3,3.1,15.3,1.37285714286
16,A.J. Brown,TEN,HOU,12,32,17.0,3.8,15.2,1.20333333333
17,Stefon Diggs,MIN,LAC,12,30,17.3,3.1,15.0,0.800833333333
18,Emmanuel Sanders,SF,ATL,12,24,19.1,2.1,14.8,0.3675
19,Courtland Sutton,DEN,KC,15,28,19.5,2.5,14.8,0.416666666667
20,Odell Beckham Jr.,CLE,ARI,12,36,20.2,2.9,14.7,0.700833333333
21,Devante Parker,MIA,NYG,4,106,22.4,19.1,14.0,91.2025
22,Deebo Samuel,SF,ATL,14,30,22.7,2.6,14.3,0.482857142857
23,Christian Kirk,ARI,CLE,15,29,22.7,1.7,14.4,0.192666666667
24,Michael Gallup,DAL,LAR,19,40,24.7,4.1,14.1,0.884736842105
25,Terry McLaurin,WAS,PHI,20,35,26.7,2.5,13.4,0.3125
