Damiere Byrd,1.7
KeeSean Johnson,0.9
Michael Crabtree,2
Andy Isabella,0.00001
Marquise Brown,0.7
Willie Snead,1.1
Chris Moore,3.5
Seth Roberts,3
Cole Beasley,1.2
Robert Foster,0.9
Dawson Knox,1.6
Anthony Miller,0.7
Taylor Gabriel,1.4
Damion Willis,1.5
Blake Jarwin,0.8
Noah Fant,1.2
Danny Amendola,0.9
Trevor Davis,2
Jake Kumerow,0.5
Marcedes Lewis,2
Jordan Akins,1.3
Parris Campbell,1.2
Deon Cain,1.2
Chester Rogers,2
James O'Shaughnessy,1.5
Geoff Swaim,1.2
Marqise Lee,0.0001
Demarcus Robinson,1.25
De'Anthony Thomas,2
Virgil Green,1.8
Mike Gesicki,1.5
Allen Hurns,2
Preston Williams,0.8
Chad Beebe,1.3
Matt LaCosse,0.0001
Ryan Izzo,2
Keith Kirkwood,0.0001
Cody Latimer,0.0001
Bennie Fowler,1.55
Russell Shepard,2.6
Ryan Grant,1.6
Hunter Renfrow,0.8
Ryan Switzer,1.7
Jaron Brown,1.5
Adam Humphries,0.75
Tajae Sharpe,2.5
Paul Richardson,1.45
Tavon Austin,0.0001
Jordan Reed,0.0001
Derrius Guice,0.0001
David Moore,0.0001
Sterling Shepard,0.0001
Darius Slayton,0.0001
Tevin Coleman,0.0001
Jalen Hurd,0.0001
Hunter Henry,0.0001
Marqise Lee,0.0001
Josh Oliver,0.0001
Albert Wilson,0.0001
Tyreek Hill,0.0001
Sam Darnold,0.0001
Nyheim Hines,1.4
Eric Ebron,1.2
Jack Doyle,1.2
Patrick DiMarco,8
Cody Core,8
Rhett Ellison,3.25
Trey Burton,0.5
Kendrick Bourne,0.5
Travis Benjamin,1.4
Dontrelle Inman,1.5
Mike Williams,0.7
Antonio Brown,1.2
