"Pos","Player","Tm","Opp","DK Sal $","Projected Own%","Cash Odds","GPP Odds","Implied Own%","DK LEV"
"WR","Odell Beckham","CLE","BAL","5800","3.0%","32%","5%","7%","2.18"
"QB","Carson Wentz","PHI","DAL","5800","3.0%","38%","11%","5%","1.76"
"WR","Tyler Boyd","CIN","@MIA","5800","17.5%","45%","10%","13%","0.74"
"WR","Robby Anderson","NYJ","PIT","5700","3.0%","30%","4%","5%","1.80"
"QB","Philip Rivers","LAC","OAK","5700","7.5%","37%","9%","4%","0.58"
"WR","Christian Kirk","ARI","@SEA","5600","7.5%","38%","7%","9%","1.22"
"QB","Drew Lock","DEN","DET","5600","3.0%","30%","7%","3%","1.14"
"RB","Melvin Gordon","LAC","OAK","5600","17.5%","46%","10%","11%","0.65"
"RB","Kareem Hunt","CLE","BAL","5500","0.5%","31%","4%","4%","7.76"
"QB","Gardner Minshew","JAX","@ATL","5500","3.0%","36%","10%","5%","1.58"
"WR","Michael Gallup","DAL","@PHI","5500","7.5%","36%","6%","8%","1.01"
"WR","Darius Slayton","NYG","@WAS","5500","7.5%","31%","5%","6%","0.84"
"QB","Baker Mayfield","CLE","BAL","5400","0.5%","28%","6%","3%","5.98"
"WR","Jamison Crowder","NYJ","PIT","5400","3.0%","31%","5%","6%","1.91"
"QB","Derek Carr","OAK","@LAC","5300","0.5%","28%","6%","3%","5.84"
"QB","Sam Darnold","NYJ","PIT","5300","0.5%","25%","6%","3%","5.23"
"RB","Phillip Lindsay","DEN","DET","5300","7.5%","44%","8%","9%","1.24"
"WR","James Washington","PIT","@NYJ","5300","7.5%","25%","3%","4%","0.50"
"WR","Marquise Brown","BAL","@CLE","5200","7.5%","35%","6%","7%","0.99"
"QB","Andy Dalton","CIN","@MIA","5200","7.5%","38%","12%","5%","0.71"
"QB","Devlin Hodges","PIT","@NYJ","5100","0.5%","29%","7%","3%","6.11"
"WR","Dede Westbrook","JAX","@ATL","5100","3.0%","29%","4%","4%","1.48"
"RB","Latavius Murray","NO","@TEN","5100","3.0%","18%","1%","1%","0.44"
"TE","Jared Cook","NO","@TEN","5000","7.5%","39%","5%","10%","1.33"
"RB","Adrian Peterson","WAS","NYG","5000","7.5%","45%","8%","9%","1.22"
"WR","Mike Williams","LAC","OAK","5000","12.5%","38%","7%","8%","0.68"
"RB","Kerryon Johnson","DET","@DEN","4900","0.5%","22%","2%","2%","3.53"
"QB","David Blough","DET","@DEN","4900","0.5%","21%","4%","2%","3.28"
"WR","Tyrell Williams","OAK","@LAC","4900","3.0%","29%","4%","5%","1.69"
"WR","Danny Amendola","DET","@DEN","4900","3.0%","32%","4%","5%","1.69"
"WR","Golden Tate","NYG","@WAS","4800","3.0%","33%","5%","6%","1.95"
"RB","Benny Snell Jr.","PIT","@NYJ","4800","0.5%","1%","0%","0%","0.01"
"QB","Dwayne Haskins","WAS","NYG","4700","0.5%","31%","8%","4%","7.04"
"TE","Hunter Henry","LAC","OAK","4700","7.5%","44%","6%","12%","1.61"
"RB","David Johnson","ARI","@SEA","4700","0.5%","16%","1%","1%","1.58"
"WR","Diontae Johnson","PIT","@NYJ","4700","3.0%","27%","3%","4%","1.35"
"RB","Patrick Laird","MIA","CIN","4600","3.0%","27%","2%","3%","0.87"
"WR","Curtis Samuel","CAR","@IND","4500","3.0%","32%","5%","6%","1.89"
"TE","Jack Doyle","IND","CAR","4500","7.5%","33%","3%","6%","0.84"
"RB","Tony Pollard","DAL","@PHI","4500","0.5%","3%","0%","0%","0.03"
"RB","Nyheim Hines","IND","CAR","4400","0.5%","19%","1%","1%","2.06"
"WR","Russell Gage","ATL","JAX","4400","3.0%","30%","3%","4%","1.40"
"TE","Austin Hooper","ATL","JAX","4400","17.5%","48%","7%","15%","0.85"
"QB","Will Grier","CAR","@IND","4300","0.5%","31%","7%","3%","6.19"
"WR","Marcus Johnson","IND","CAR","4300","0.5%","16%","1%","1%","2.37"
"WR","Chris Conley","JAX","@ATL","4300","3.0%","32%","4%","5%","1.76"
"RB","Dion Lewis","TEN","NO","4300","0.5%","8%","0%","0%","0.26"
"WR","John Ross","CIN","@MIA","4200","0.5%","26%","3%","3%","6.48"
"WR","Greg Ward","PHI","DAL","4200","3.0%","34%","5%","6%","1.95"
"TE","Jacob Hollister","SEA","ARI","4200","7.5%","41%","5%","11%","1.41"
"WR","Larry Fitzgerald","ARI","@SEA","4200","7.5%","35%","5%","6%","0.79"
"RB","Gus Edwards","BAL","@CLE","4200","0.5%","8%","0%","0%","0.26"
"WR","Randall Cobb","DAL","@PHI","4100","0.5%","20%","1%","2%","3.35"
"TE","Dallas Goedert","PHI","DAL","4100","7.5%","40%","4%","9%","1.13"
"RB","Giovani Bernard","CIN","@MIA","4100","0.5%","9%","0%","0%","0.29"
"RB","Jordan Wilkins","IND","CAR","4100","0.5%","6%","0%","0%","0.12"
"RB","Royce Freeman","DEN","DET","4000","0.5%","31%","3%","3%","6.13"
"WR","Corey Davis","TEN","NO","4000","0.5%","25%","2%","3%","5.75"
"TE","Jason Witten","DAL","@PHI","4000","3.0%","26%","2%","3%","1.15"
"RB","Boston Scott","PHI","DAL","4000","3.0%","27%","2%","2%","0.77"
"DEF","Baltimore Ravens","BAL","@CLE","4000","12.5%","27%","8%","9%","0.76"
"RB","Jaylen Samuels","PIT","@NYJ","4000","0.5%","12%","0%","0%","0.57"
"RB","DeAndre Washington","OAK","@LAC","4000","37.5%","50%","8%","9%","0.25"
"RB","Ty Montgomery","NYJ","PIT","4000","0.5%","7%","0%","0%","0.14"
"RB","Bo Scarbrough","DET","@DEN","4000","0.5%","3%","0%","0%","0.02"
"RB","Reggie Bonnafon","CAR","@IND","4000","0.5%","1%","0%","0%","0.00"
"WR","Allen Hurns","MIA","CIN","3900","0.5%","22%","2%","2%","4.02"
"WR","Ted Ginn","NO","@TEN","3900","0.5%","16%","1%","1%","1.90"
"RB","Brian Hill","ATL","JAX","3900","0.5%","18%","1%","1%","1.65"
"DEF","Pittsburgh Steelers","PIT","@NYJ","3900","12.5%","37%","15%","18%","1.44"
"TE","Greg Olsen","CAR","@IND","3900","3.0%","30%","2%","4%","1.43"
"RB","Ryquell Armstead","JAX","@ATL","3900","0.5%","1%","0%","0%","0.00"
"WR","Albert Wilson","MIA","CIN","3800","0.5%","29%","3%","4%","7.44"
"RB","Myles Gaskin","MIA","CIN","3800","0.5%","28%","2%","2%","4.62"
"WR","Seth Roberts","BAL","@CLE","3800","0.5%","14%","1%","1%","1.29"
"TE","Jonnu Smith","TEN","NO","3800","3.0%","28%","2%","4%","1.28"
"RB","Chris Thompson","WAS","NYG","3700","0.5%","24%","1%","2%","3.07"
"WR","Tajae Sharpe","TEN","NO","3700","0.5%","18%","1%","1%","2.50"
"WR","Damiere Byrd","ARI","@SEA","3700","0.5%","15%","1%","1%","1.54"
"TE","Noah Fant","DEN","DET","3700","3.0%","30%","2%","4%","1.50"
"DEF","Seattle Seahawks","SEA","ARI","3700","7.5%","19%","3%","4%","0.50"
"WR","Hunter Renfrow","OAK","@LAC","3600","0.5%","21%","1%","2%","3.15"
"TE","Mike Gesicki","MIA","CIN","3600","7.5%","31%","2%","5%","0.64"
"WR","Tim Patrick","DEN","DET","3600","3.0%","12%","0%","0%","0.13"
"WR","Keelan Cole","JAX","@ATL","3600","3.0%","9%","0%","0%","0.06"
"WR","J.J. Arcega-Whiteside","PHI","DAL","3500","0.5%","21%","1%","2%","3.33"
"WR","TreQuan Smith","NO","@TEN","3500","0.5%","17%","1%","1%","2.05"
"DEF","Denver Broncos","DEN","DET","3500","12.5%","40%","15%","19%","1.49"
"WR","Kelvin Harmon","WAS","NYG","3500","0.5%","12%","0%","0%","0.84"
"RB","Jalen Richard","OAK","@LAC","3500","3.0%","27%","1%","2%","0.52"
"WR","Olamide Zaccheaus","ATL","JAX","3500","0.5%","7%","0%","0%","0.17"
"WR","Malik Turner","SEA","ARI","3500","0.5%","5%","0%","0%","0.10"
"RB","Chase Edmonds","ARI","@SEA","3500","0.5%","2%","0%","0%","0.01"
"WR","Willie Snead","BAL","@CLE","3400","0.5%","13%","0%","0%","0.97"
"RB","C.J. Prosise","SEA","ARI","3400","0.5%","15%","0%","0%","0.89"
"WR","Isaiah Ford","MIA","CIN","3400","0.5%","8%","0%","0%","0.30"
"WR","Tavon Austin","DAL","@PHI","3400","0.5%","3%","0%","0%","0.02"
"WR","David Moore","SEA","ARI","3300","0.5%","12%","0%","0%","0.67"
"DEF","Indianapolis Colts","IND","CAR","3300","7.5%","23%","4%","5%","0.65"
"WR","Alex Erickson","CIN","@MIA","3300","3.0%","22%","2%","2%","0.63"
"WR","Justin Hardy","ATL","JAX","3300","0.5%","2%","0%","0%","0.01"
"TE","Kaden Smith","NYG","@WAS","3200","0.5%","31%","2%","5%","9.21"
"TE","Tyler Eifert","CIN","@MIA","3200","3.0%","29%","2%","4%","1.32"
"TE","Josh Hill","NO","@TEN","3200","0.5%","11%","0%","0%","0.63"
"DEF","Atlanta Falcons","ATL","JAX","3200","7.5%","21%","3%","4%","0.48"
"WR","DaeSean Hamilton","DEN","DET","3200","0.5%","8%","0%","0%","0.22"
"WR","Miles Boykin","BAL","@CLE","3200","0.5%","6%","0%","0%","0.12"
"RB","J.D. McKissic","DET","@DEN","3200","0.5%","7%","0%","0%","0.10"
"RB","Javorius Allen","NYG","@WAS","3200","0.5%","1%","0%","0%","0.00"
"TE","Hayden Hurst","BAL","@CLE","3100","0.5%","18%","1%","1%","2.56"
"DEF","Los Angeles Chargers","LAC","OAK","3100","7.5%","30%","7%","8%","1.07"
"TE","Vance McDonald","PIT","@NYJ","3100","3.0%","21%","1%","2%","0.59"
"TE","Charles Clay","ARI","@SEA","3100","0.5%","8%","0%","0%","0.27"
"WR","Christian Blake","ATL","JAX","3100","0.5%","4%","0%","0%","0.03"
"TE","Ian Thomas","CAR","@IND","3100","3.0%","7%","0%","0%","0.03"
"RB","Ty Johnson","DET","@DEN","3100","0.5%","3%","0%","0%","0.01"
"RB","Justice Hill","BAL","@CLE","3100","0.5%","2%","0%","0%","0.00"
"WR","Vyncint Smith","NYJ","PIT","3000","0.5%","20%","1%","1%","2.77"
"WR","Chris Lacy","DET","@DEN","3000","0.5%","17%","1%","1%","1.72"
"WR","Kalif Raymond","TEN","NO","3000","0.5%","17%","1%","1%","1.59"
"DEF","New York Jets","NYJ","PIT","3000","3.0%","21%","2%","3%","0.97"
"TE","Ricky Seals-Jones","CLE","BAL","3000","0.5%","11%","0%","0%","0.70"
"WR","Jaron Brown","SEA","ARI","3000","0.5%","11%","0%","0%","0.47"
"WR","Zay Jones","OAK","@LAC","3000","0.5%","9%","0%","0%","0.28"
"WR","Jarius Wright","CAR","@IND","3000","0.5%","8%","0%","0%","0.23"
"WR","Keelan Doss","OAK","@LAC","3000","0.5%","8%","0%","0%","0.20"
"WR","Braxton Berrios","NYJ","PIT","3000","0.5%","7%","0%","0%","0.18"
"WR","Andy Isabella","ARI","@SEA","3000","0.5%","6%","0%","0%","0.11"
"WR","Pharoh Cooper","ARI","@SEA","3000","0.5%","5%","0%","0%","0.06"
"RB","Qadree Ollison","ATL","JAX","3000","0.5%","5%","0%","0%","0.04"
"RB","Wendell Smallwood","WAS","NYG","3000","0.5%","4%","0%","0%","0.02"
"WR","Damion Ratley","CLE","BAL","3000","0.5%","3%","0%","0%","0.02"
"WR","Cody Latimer","NYG","@WAS","3000","0.5%","3%","0%","0%","0.01"
"WR","Deonte Harris","NO","@TEN","3000","0.5%","2%","0%","0%","0.01"
"WR","Travis Fulgham","DET","@DEN","3000","0.5%","2%","0%","0%","0.01"
"WR","Cody Hollister","TEN","NO","3000","0.5%","2%","0%","0%","0.01"
"RB","Josh Ferguson","WAS","NYG","3000","0.5%","3%","0%","0%","0.01"
"WR","Rashard Higgins","CLE","BAL","3000","0.5%","2%","0%","0%","0.00"
"RB","Justin Jackson","LAC","OAK","3000","0.5%","2%","0%","0%","0.00"
"RB","Alec Ingold","OAK","@LAC","3000","0.5%","2%","0%","0%","0.00"
"WR","Diontae Spencer","DEN","DET","3000","0.5%","2%","0%","0%","0.00"
"RB","Patrick Ricard","BAL","@CLE","3000","0.5%","2%","0%","0%","0.00"
"WR","Cam Sims","WAS","NYG","3000","0.5%","1%","0%","0%","0.00"
"RB","Kenjon Barner","ATL","JAX","3000","0.5%","2%","0%","0%","0.00"
"RB","Josh Adams","NYJ","PIT","3000","0.5%","2%","0%","0%","0.00"
"WR","KhaDarel Hodge","CLE","BAL","3000","0.5%","1%","0%","0%","0.00"
"WR","Andre Patton","LAC","OAK","3000","0.5%","1%","0%","0%","0.00"
"RB","Travis Homer","SEA","ARI","3000","0.5%","2%","0%","0%","0.00"
"RB","Khari Blasingame","TEN","NO","3000","0.5%","2%","0%","0%","0.00"
"WR","Fred Brown","DEN","DET","3000","0.5%","1%","0%","0%","0.00"
"RB","Keith Smith","ATL","JAX","3000","0.5%","1%","0%","0%","0.00"
"RB","Derek Watt","LAC","OAK","3000","0.5%","1%","0%","0%","0.00"
"RB","Jay Ajayi","PHI","DAL","3000","0.5%","1%","0%","0%","0.00"
"RB","Dwayne Washington","NO","@TEN","3000","0.5%","1%","0%","0%","0.00"
"TE","Blake Jarwin","DAL","@PHI","2900","0.5%","19%","1%","1%","2.79"
"DEF","Cincinnati Bengals","CIN","@MIA","2900","3.0%","26%","4%","5%","1.60"
"DEF","Miami Dolphins","MIA","CIN","2900","3.0%","25%","4%","4%","1.47"
"TE","Nick Vannett","PIT","@NYJ","2900","0.5%","3%","0%","0%","0.01"
"DEF","New York Giants","NYG","@WAS","2800","3.0%","26%","4%","5%","1.53"
"TE","Nick Boyle","BAL","@CLE","2800","0.5%","14%","0%","1%","1.07"
"DEF","Washington Redskins","WAS","NYG","2800","12.5%","32%","6%","8%","0.63"
"TE","Nick O'Leary","JAX","@ATL","2800","0.5%","10%","0%","0%","0.53"
"DEF","New Orleans Saints","NO","@TEN","2700","3.0%","30%","5%","6%","2.03"
"DEF","Detroit Lions","DET","@DEN","2700","3.0%","23%","3%","3%","1.04"
"TE","Dan Arnold","ARI","@SEA","2700","0.5%","6%","0%","0%","0.10"
"TE","Jeremy Sprinkle","WAS","NYG","2600","0.5%","18%","0%","1%","2.09"
"DEF","Dallas Cowboys","DAL","@PHI","2600","3.0%","24%","2%","3%","0.98"
"TE","Daniel Brown","NYJ","PIT","2600","0.5%","13%","0%","0%","0.97"
"TE","Logan Thomas","DET","@DEN","2600","0.5%","10%","0%","0%","0.42"
"TE","Jesse James","DET","@DEN","2500","0.5%","21%","1%","2%","3.03"
"TE","C.J. Uzomah","CIN","@MIA","2500","0.5%","18%","0%","1%","2.05"
"TE","Anthony Firkser","TEN","NO","2500","0.5%","16%","0%","1%","1.52"
"TE","Seth DeValve","JAX","@ATL","2500","0.5%","14%","0%","0%","0.96"
"TE","Demetrius Harris","CLE","BAL","2500","0.5%","9%","0%","0%","0.32"
"TE","Clive Walford","MIA","CIN","2500","0.5%","9%","0%","0%","0.32"
"TE","Jeff Heuerman","DEN","DET","2500","0.5%","7%","0%","0%","0.19"
"TE","Luke Willson","SEA","ARI","2500","0.5%","7%","0%","0%","0.19"
"TE","Stephen Carlson","CLE","BAL","2500","0.5%","7%","0%","0%","0.14"
"TE","Derek Carrier","OAK","@LAC","2500","0.5%","7%","0%","0%","0.14"
"TE","Maxx Williams","ARI","@SEA","2500","0.5%","6%","0%","0%","0.12"
"TE","Andrew Beck","DEN","DET","2500","0.5%","6%","0%","0%","0.10"
"DEF","Philadelphia Eagles","PHI","DAL","2500","3.0%","11%","0%","0%","0.10"
"TE","MyCole Pruitt","TEN","NO","2500","0.5%","5%","0%","0%","0.06"
"TE","Troy Fumagalli","DEN","DET","2500","0.5%","4%","0%","0%","0.05"
"TE","Mo Alie-Cox","IND","CAR","2500","0.5%","4%","0%","0%","0.05"
"TE","Isaac Nauta","DET","@DEN","2500","0.5%","4%","0%","0%","0.03"
"TE","Virgil Green","LAC","OAK","2500","0.5%","4%","0%","0%","0.03"
"TE","Scott Simonson","NYG","@WAS","2500","0.5%","4%","0%","0%","0.03"
"TE","Jaeden Graham","ATL","JAX","2500","0.5%","4%","0%","0%","0.03"
"TE","Durham Smythe","MIA","CIN","2500","0.5%","4%","0%","0%","0.03"
"TE","Joshua Perkins","PHI","DAL","2500","0.5%","4%","0%","0%","0.03"
"TE","Hale Hentges","WAS","NYG","2500","0.5%","4%","0%","0%","0.03"
"TE","Ross Travis","IND","CAR","2500","0.5%","3%","0%","0%","0.02"
"DEF","Carolina Panthers","CAR","@IND","2400","3.0%","14%","0%","1%","0.19"
"DEF","Oakland Raiders","OAK","@LAC","2300","3.0%","27%","3%","4%","1.17"
"DEF","Jacksonville Jaguars","JAX","@ATL","2200","0.5%","28%","3%","3%","6.61"
"DEF","Tennessee Titans","TEN","NO","2100","0.5%","13%","0%","0%","0.42"
"DEF","Arizona Cardinals","ARI","@SEA","2000","0.5%","21%","1%","1%","1.98"
"DEF","Cleveland Browns","CLE","BAL","1800","0.5%","12%","0%","0%","0.18"
