Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Travis Kelce,KC,DET,1,6,1.0,0.2
2,Evan Engram,NYG,WAS,1,8,2.1,0.4
3,Darren Waller,OAK,IND,2,5,3.4,0.7
4,Zach Ertz,PHI,GB,2,15,3.6,0.7
5,Mark Andrews,BAL,CLE,3,8,5.8,0.8
6,Greg Olsen,CAR,HOU,5,11,5.9,1.3
7,Delanie Walker,TEN,ATL,5,10,7.6,0.9
8,Will Dissly,SEA,ARI,3,11,7.7,1.8
9,Austin Hooper,ATL,TEN,4,10,8.1,1.1
10,T.J. Hockenson,DET,KC,7,13,10.6,1.3
11,O.J. Howard,TB,LAR,8,19,11.8,1.9
12,Eric Ebron,IND,OAK,8,15,12.0,1.6
13,Jason Witten,DAL,NO,9,17,12.9,1.2
14,Vernon Davis,WAS,NYG,10,19,13.9,1.2
15,Jack Doyle,IND,OAK,12,27,14.3,1.9
16,Jared Cook,NO,DAL,14,37,16.4,1.4
17,Tyler Eifert,CIN,PIT,14,22,17.9,1.2
18,Jimmy Graham,GB,PHI,13,28,18.9,3.1
19,Trey Burton,CHI,MIN,16,24,19.2,1.7
20,Noah Fant,DEN,JAC,17,26,20.3,1.5
21,Gerald Everett,LAR,TB,12,27,21.8,2.9
22,Dawson Knox,BUF,NE,12,27,22.1,2.4
23,Jordan Akins,HOU,CAR,16,26,22.4,2.4
24,Kyle Rudolph,MIN,CHI,20,34,25.0,3.2
25,Mike Gesicki,MIA,LAC,20,30,25.6,2.5
26,Demetrius Harris,CLE,BAL,24,33,27.6,2.8
27,Dallas Goedert,PHI,GB,19,39,27.7,4.6
28,Hayden Hurst,BAL,CLE,24,33,29.4,2.6
29,Cameron Brate,TB,LAR,20,35,29.7,2.1
30,Irv Smith Jr.,MIN,CHI,26,38,30.6,2.5
31,James O'Shaughnessy,JAC,DEN,18,37,28.2,4.9
32,Blake Jarwin,DAL,NO,26,35,31.2,2.1
33,Geoff Swaim,JAC,DEN,30,40,34.8,2.4
34,C.J. Uzomah,CIN,PIT,29,44,35.4,3.1
35,Matt LaCosse,NE,BUF,23,50,36.9,4.9
36,Nick Vannett,PIT,CIN,25,45,36.4,5.3
37,Nick Boyle,BAL,CLE,30,39,35.4,2.9
38,Darren Fells,HOU,CAR,33,44,38.9,2.9
39,Tyler Higbee,LAR,TB,26,53,41.3,5.5
40,Jesse James,DET,KC,34,42,38.6,2.2
41,Vance McDonald,PIT,CIN,17,73,40.4,17.2
42,Jeremy Sprinkle,WAS,NYG,36,54,46.6,3.1
43,Jonnu Smith,TEN,ATL,40,49,44.8,2.1
44,Maxx Williams,ARI,SEA,28,56,47.8,7.1
45,Sean Culkin,LAC,MIA,24,57,39.1,9.1
46,Ryan Izzo,NE,BUF,33,49,43.3,3.9
47,Jeff Heuerman,DEN,JAC,37,52,43.8,3.6
48,Marcedes Lewis,GB,PHI,36,51,46.6,3.2
49,Adam Shaheen,CHI,MIN,38,53,49.3,3.6
50,Robert Tonyan,GB,PHI,35,60,49.6,6.5
51,Lance Kendricks,LAC,MIA,29,57,42.4,9.1
52,Charles Clay,ARI,SEA,42,57,50.1,3.8
53,Tommy Sweeney,BUF,NE,45,50,48.1,1.3
54,Rhett Ellison,NYG,WAS,49,55,52.6,1.8
55,Mo Alie-Cox,IND,OAK,33,61,52.7,8.9
56,Ricky Seals-Jones,CLE,BAL,44,67,56.0,5.8
57,Josh Hill,NO,DAL,42,59,57.1,1.5
58,Blake Bell,KC,DET,51,59,55.3,2.2
59,Foster Moreau,OAK,IND,50,64,58.4,4.5
60,Nick O'Leary,MIA,LAC,55,61,59.4,1.2
61,Ian Thomas,CAR,HOU,51,60,57.2,2.2
62,Luke Stocker,ATL,TEN,56,65,61.8,2.5
63,Luke Willson,SEA,ARI,40,70,50.3,13.9
64,Derek Carrier,OAK,IND,62,68,64.5,2.1
65,Logan Thomas,DET,KC,56,65,63.2,1.7
66,Drew Sample,CIN,PIT,63,69,65.3,2.1
67,Ben Braunecker,CHI,MIN,55,67,61.5,4.3
68,Zach Gentry,PIT,CIN,56,69,61.5,5.7
69,Anthony Firkser,TEN,ATL,62,66,64.0,2.0
70,Chris Manhertz,CAR,HOU,62,69,66.0,3.3
71,Durham Smythe,MIA,LAC,58,64,61.7,2.6
72,Troy Fumagalli,DEN,JAC,66,70,68.0,1.6
73,Lee Smith,BUF,NE,67,72,69.7,2.1
74,Johnny Mundt,LAR,TB,68,71,69.5,1.5
75,Pharaoh Brown,CLE,BAL,70,73,71.5,1.5
