Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev
1,Keenan Allen,LAC,MIA,1,4,1.6,0.9
2,Julio Jones,ATL,TEN,1,5,2.2,0.9
3,Davante Adams,GB,PHI,1,14,3.5,1.9
4,DeAndre Hopkins,HOU,CAR,1,10,3.6,1.1
5,Amari Cooper,DAL,NO,2,9,4.7,0.9
6,Odell Beckham Jr.,CLE,BAL,4,19,6.9,1.6
7,Tyler Lockett,SEA,ARI,4,13,7.4,1.3
8,Cooper Kupp,LAR,TB,6,15,8.6,1.8
9,Michael Thomas,NO,DAL,4,21,9.5,1.9
10,JuJu Smith-Schuster,PIT,CIN,7,27,9.7,1.7
11,Sammy Watkins,KC,DET,5,28,11.1,3.5
12,Mike Evans,TB,LAR,5,21,12.8,2.2
13,Larry Fitzgerald,ARI,SEA,11,22,14.3,2.5
14,Kenny Golladay,DET,KC,9,24,14.8,2.2
15,Brandin Cooks,LAR,TB,10,23,15.0,1.9
16,Tyler Boyd,CIN,PIT,7,25,15.2,3.2
17,Adam Thielen,MIN,CHI,11,25,18.5,2.6
18,Julian Edelman,NE,BUF,11,31,19.3,2.7
19,Marquise Brown,BAL,CLE,8,25,19.7,2.7
20,Chris Godwin,TB,LAR,12,43,20.1,3.8
21,Sterling Shepard,NYG,WAS,7,24,20.3,3.3
22,Robert Woods,LAR,TB,13,38,21.1,4.6
23,Christian Kirk,ARI,SEA,17,33,21.7,2.4
24,Terry McLaurin,WAS,NYG,9,35,23.1,5.0
25,D.J. Moore,CAR,HOU,24,33,26.9,2.4
26,Allen Robinson,CHI,MIN,21,39,27.1,2.6
27,Calvin Ridley,ATL,TEN,20,37,27.6,3.6
28,Josh Gordon,NE,BUF,21,46,29.3,3.3
29,Tyrell Williams,OAK,IND,17,38,29.8,4.2
30,Curtis Samuel,CAR,HOU,20,38,30.6,2.7
31,Demarcus Robinson,KC,DET,16,45,31.6,3.3
32,D.K. Metcalf,SEA,ARI,12,42,32.1,3.1
33,Marvin Jones,DET,KC,26,44,32.4,4.8
34,Marquez Valdes-Scantling,GB,PHI,21,41,34.4,3.5
35,Emmanuel Sanders,DEN,JAC,17,45,34.6,5.8
36,Mecole Hardman,KC,DET,18,52,35.1,4.0
37,Stefon Diggs,MIN,CHI,23,49,36.0,5.1
38,Alshon Jeffery,PHI,GB,34,51,37.7,2.4
39,Will Fuller,HOU,CAR,29,52,39.3,4.0
40,John Ross,CIN,PIT,18,64,39.6,3.5
41,D.J. Chark,JAC,DEN,29,61,40.7,3.1
42,John Brown,BUF,NE,33,57,41.2,4.2
43,Jarvis Landry,CLE,BAL,31,51,42.8,2.9
44,Nelson Agholor,PHI,GB,29,52,44.0,2.5
45,Phillip Dorsett,NE,BUF,36,54,46.7,3.2
46,Courtland Sutton,DEN,JAC,29,60,46.9,3.1
47,Paul Richardson,WAS,NYG,35,65,48.4,5.0
48,Preston Williams,MIA,LAC,40,64,48.7,2.6
49,Dede Westbrook,JAC,DEN,44,62,49.0,4.6
50,Cole Beasley,BUF,NE,40,63,50.3,4.0
51,Corey Davis,TEN,ATL,38,63,52.0,3.8
52,Randall Cobb,DAL,NO,28,62,52.3,5.5
53,Mohamed Sanu,ATL,TEN,46,68,52.7,3.0
54,Kenny Stills,HOU,CAR,42,74,56.0,4.4
55,Devin Smith,DAL,NO,40,66,56.6,3.5
56,Diontae Johnson,PIT,CIN,44,73,57.1,5.0
57,Devante Parker,MIA,LAC,51,69,58.0,3.4
58,Trey Quinn,WAS,NYG,44,68,58.6,5.1
59,James Washington,PIT,CIN,52,72,60.1,4.3
60,Dontrelle Inman,LAC,MIA,41,88,60.6,13.6
61,Parris Campbell,IND,OAK,32,75,60.7,6.5
62,Chris Conley,JAC,DEN,46,68,61.9,3.9
63,Geronimo Allison,GB,PHI,45,78,64.1,5.8
64,Deon Cain,IND,OAK,53,79,66.7,7.7
65,A.J. Brown,TEN,ATL,59,76,67.6,3.8
66,KeeSean Johnson,ARI,SEA,56,84,68.4,4.2
67,Adam Humphries,TEN,ATL,45,74,66.7,3.7
68,Danny Amendola,DET,KC,53,77,62.1,5.0
69,Ted Ginn,NO,DAL,59,91,70.5,4.9
70,Willie Snead,BAL,CLE,55,87,70.9,4.8
71,Hunter Renfrow,OAK,IND,63,88,72.4,4.5
72,Anthony Miller,CHI,MIN,55,91,73.0,6.1
73,Mack Hollins,PHI,GB,60,87,72.7,4.9
74,Zay Jones,BUF,NE,69,90,79.5,5.5
75,Zach Pascal,IND,OAK,61,89,78.2,6.9
76,J.J. Nelson,OAK,IND,66,93,78.7,7.5
77,Keke Coutee,HOU,CAR,50,106,81.2,9.3
78,David Moore,SEA,ARI,71,93,79.5,3.8
79,DaeSean Hamilton,DEN,JAC,74,89,81.4,4.3
80,Miles Boykin,BAL,CLE,73,96,84.5,6.5
81,Bennie Fowler,NYG,WAS,65,93,81.1,4.3
82,Cody Latimer,NYG,WAS,69,92,81.1,5.7
83,Jakeem Grant,MIA,LAC,77,92,84.1,3.7
84,Breshad Perriman,TB,LAR,80,107,84.5,5.3
85,J.J. Arcega-Whiteside,PHI,GB,72,101,87.2,7.4
86,Auden Tate,CIN,PIT,58,98,80.5,12.9
87,Chester Rogers,IND,OAK,51,108,85.6,11.1
88,Albert Wilson,MIA,LAC,52,105,83.9,13.5
89,Darius Slayton,NYG,WAS,70,101,86.0,10.6
90,Cordarrelle Patterson,CHI,MIN,76,99,92.2,4.3
91,Damion Ratley,CLE,BAL,76,100,90.6,6.2
92,Jarius Wright,CAR,HOU,83,100,91.3,3.7
93,Isaiah McKenzie,BUF,NE,82,107,94.7,5.5
94,Tajae Sharpe,TEN,ATL,78,106,92.9,5.3
95,Jaron Brown,SEA,ARI,79,96,90.7,4.4
96,Rashard Higgins,CLE,BAL,42,97,90.6,4.4
97,Robert Foster,BUF,NE,89,110,99.3,4.2
98,Josh Reynolds,LAR,TB,78,107,94.9,6.6
99,Damion Willis,CIN,PIT,81,119,99.7,6.4
100,Ryan Switzer,PIT,CIN,87,112,99.9,5.5
101,T.Y. Hilton,IND,OAK,29,135,82.9,21.5
102,Marqise Lee,JAC,DEN,56,110,103.5,3.7
103,Alex Erickson,CIN,PIT,98,109,103.9,2.7
104,Seth Roberts,BAL,CLE,95,114,101.8,5.8
105,Kelvin Harmon,WAS,NYG,70,115,102.6,8.8
106,Chris Hogan,CAR,HOU,96,114,105.6,4.0
107,Austin Carr,NO,DAL,92,129,107.6,10.4
108,Jakobi Meyers,NE,BUF,74,125,110.1,7.4
109,Andy Isabella,ARI,SEA,97,123,107.2,6.5
110,Geremy Davis,LAC,MIA,84,126,99.4,15.5
111,Justin Hardy,ATL,TEN,86,113,108.4,2.9
112,Donte Moncrief,PIT,CIN,102,123,105.9,6.5
113,Trent Sherfield,ARI,SEA,65,122,96.2,12.3
114,Malik Turner,SEA,ARI,98,121,111.4,5.9
115,De'Anthony Thomas,KC,DET,94,124,111.9,5.6
116,Javon Wims,CHI,MIN,101,123,114.0,5.5
117,Olabisi Johnson,MIN,CHI,102,121,110.9,7.6
118,TJ Jones,NYG,WAS,87,138,117.6,11.1
119,Taywan Taylor,CLE,BAL,102,112,108.0,3.5
120,Jake Kumerow,GB,PHI,93,115,103.2,7.1
121,Keelan Doss,OAK,IND,100,127,117.9,6.0
122,Tyler Ervin,JAC,DEN,97,106,103.0,3.5
123,Deonte Harris,NO,DAL,91,126,115.3,7.2
124,Darius Jennings,TEN,ATL,99,120,116.7,1.6
125,Russell Gage,ATL,TEN,113,120,117.8,1.6
126,Steven Sims,WAS,NYG,115,130,119.5,4.9
127,Justin Watson,TB,LAR,100,128,117.8,10.2
128,Chris Moore,BAL,CLE,104,137,118.6,13.1
129,Robert Davis,WAS,NYG,102,131,115.0,13.2
130,Byron Pringle,KC,DET,111,128,121.2,6.3
131,Darrius Shepherd,GB,PHI,102,130,122.0,6.2
132,DeAndre Carter,HOU,CAR,108,129,118.8,9.8
133,Tavon Austin,DAL,NO,114,134,123.6,7.1
134,Laquon Treadwell,MIN,CHI,96,132,121.5,14.8
135,Keelan Cole,JAC,DEN,113,133,121.8,8.2
136,Cody Core,NYG,WAS,117,132,125.3,6.4
137,John Ursua,SEA,ARI,101,133,117.0,16.0
138,Riley Ridley,CHI,MIN,116,122,119.0,3.0
139,Cedrick Wilson,DAL,NO,119,139,130.3,7.9
140,Johnny Holton,PIT,CIN,124,137,132.3,5.9
