Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,Travis Kelce,KC,NE,1,10,1.6,1.6,13.7,2.5600000000000005
2,Zach Ertz,PHI,SF,1,5,2.9,1.0,12.7,1.0
3,Mark Andrews,BAL,WAS,2,6,3.2,0.9,12.0,0.405
4,George Kittle,SF,PHI,1,12,4.0,2.9,11.2,8.41
5,Darren Waller,LV,BUF,2,14,4.7,1.4,10.8,0.9799999999999999
6,Tyler Higbee,LAR,NYG,3,14,6.9,2.0,10.7,1.3333333333333333
7,Mike Gesicki,MIA,SEA,3,15,7.1,1.6,10.4,0.8533333333333335
8,Hunter Henry,LAC,TB,4,12,7.3,1.2,10.7,0.36
9,T.J. Hockenson,DET,NO,5,17,7.9,1.4,8.2,0.39199999999999996
10,Noah Fant,DEN,NYJ,7,12,10.1,0.9,8.2,0.11571428571428573
11,Hayden Hurst,ATL,GB,9,17,11.4,1.5,8.2,0.25
12,Evan Engram,NYG,LAR,10,20,12.4,1.6,7.9,0.25600000000000006
13,Dalton Schultz,DAL,CLE,10,27,12.9,1.8,7.5,0.324
14,Austin Hooper,CLE,DAL,10,19,14.8,1.6,6.7,0.25600000000000006
15,Logan Thomas,WAS,BAL,7,27,15.4,1.7,6.5,0.4128571428571428
16,Jimmy Graham,CHI,IND,9,24,16.8,2.5,6.5,0.6944444444444444
17,Chris Herndon IV,NYJ,DEN,13,48,19.4,5.5,6.5,2.326923076923077
18,Robert Tonyan,GB,ATL,9,26,19.6,3.4,6.2,1.2844444444444443
19,Rob Gronkowski,TB,LAC,8,32,19.7,4.2,6.1,2.205
20,Jordan Akins,HOU,MIN,12,29,19.9,1.9,6.2,0.30083333333333334
21,Mo Alie-Cox,IND,CHI,13,27,20.3,3.3,6.1,0.8376923076923076
22,Drew Sample,CIN,JAC,14,31,21.1,2.7,5.5,0.5207142857142858
23,Tyler Eifert,JAC,CIN,8,28,22.9,2.8,5.5,0.9799999999999999
24,O.J. Howard,TB,LAC,15,26,23.1,1.7,5.3,0.19266666666666665
25,Greg Olsen,SEA,MIA,17,28,22.5,2.5,4.7,0.36764705882352944
26,Kyle Rudolph,MIN,HOU,22,32,28.2,1.6,4.4,0.11636363636363639
27,Jack Doyle,IND,CHI,18,33,27.4,2.2,4.3,0.26888888888888896
28,Darren Fells,HOU,MIN,25,37,30.1,2.7,4.2,0.2916
29,Dan Arnold,ARI,CAR,23,38,29.7,2.9,4.1,0.3656521739130435
30,Irv Smith Jr.,MIN,HOU,25,35,30.4,1.6,3.9,0.10240000000000002
31,Ian Thomas,CAR,ARI,24,37,30.8,2.6,3.9,0.2816666666666667
32,Dawson Knox,BUF,LV,20,36,31.1,2.1,3.9,0.2205
33,Adam Trautman,NO,DET,16,38,25.6,5.5,3.4,1.890625
34,Gerald Everett,LAR,NYG,30,46,35.8,3.3,3.4,0.36299999999999993
35,Nick Boyle,BAL,WAS,32,40,34.8,1.8,3.4,0.10125
36,Will Dissly,SEA,MIA,34,39,35.6,1.4,3.2,0.057647058823529405
37,Harrison Bryant,CLE,DAL,31,47,37.2,3.2,3.2,0.33032258064516135
38,Ryan Izzo,NE,KC,32,55,40.7,5.1,2.7,0.8128124999999999
39,Tyler Kroft,BUF,LV,33,49,40.6,4.1,3.2,0.5093939393939394
40,James O'Shaughnessy,JAC,CIN,28,49,40.7,4.5,3.0,0.7232142857142857
41,Foster Moreau,LV,BUF,31,66,42.1,7.1,3.2,1.6261290322580644
42,Josh Hill,NO,DET,33,48,42.4,3.5,2.7,0.3712121212121212
43,Jesse James,DET,NO,35,47,42.6,3.2,2.5,0.29257142857142865
44,Jace Sternberger,GB,ATL,38,47,42.7,2.6,2.6,0.17789473684210527
45,Ross Dwelley,SF,PHI,29,49,44.4,3.0,2.5,0.3103448275862069
46,Kaden Smith,NYG,LAR,39,48,44.4,2.6,2.5,0.17333333333333334
47,Jacob Hollister,SEA,MIA,39,58,49.8,3.7,2.4,0.35102564102564104
48,Jason Witten,LV,BUF,43,58,49.8,3.1,2.4,0.22348837209302327
49,Cameron Brate,TB,LAC,37,65,51.3,8.3,2.3,1.8618918918918923
50,Richard Rodgers,PHI,SF,35,50,44.2,3.5,2.1,0.35
51,Ryan Griffin,NYJ,DEN,42,62,49.4,5.2,1.9,0.6438095238095238
52,Chris Manhertz,CAR,ARI,48,60,53.8,3.2,1.9,0.21333333333333337
53,Blake Bell,DAL,CLE,40,57,52.9,1.9,1.8,0.09025
54,Devin Asiasi,NE,KC,42,63,55.9,3.3,1.7,0.25928571428571423
55,Cole Kmet,CHI,IND,48,62,58.0,2.5,1.7,0.13020833333333334
56,Adam Shaheen,MIA,SEA,54,69,60.1,4.7,1.7,0.40907407407407415
57,Virgil Green,LAC,TB,55,74,61.6,5.9,1.7,0.632909090909091
58,Trey Burton,IND,CHI,50,56,52.0,2.2,1.3,0.09680000000000001
59,Jake Butt,DEN,NYJ,53,66,60.0,4.2,1.6,0.3328301886792453
60,Demetrius Harris,CHI,IND,45,61,56.0,4.2,1.4,0.392
61,Lee Smith,BUF,LV,57,75,65.6,5.6,1.3,0.5501754385964912
62,Darrell Daniels,ARI,CAR,47,62,57.6,4.6,1.3,0.45021276595744675
63,Luke Stocker,ATL,GB,59,75,65.7,5.1,1.4,0.44084745762711863
64,Josiah Deguara,GB,ATL,43,75,63.5,8.6,1.1,1.7199999999999998
65,Marcedes Lewis,GB,ATL,46,67,53.5,8.1,1.6,1.4263043478260868
66,Durham Smythe,MIA,SEA,56,63,60.0,2.1,1.2,0.07875
67,Nick Keizer,KC,NE,45,71,66.7,2.4,1.0,0.128
