Rank,Player Name,Team,Matchup,Best Rank,Worst Rank,Avg Rank,Std Dev,proj_pts,uncertainty
1,DeAndre Hopkins,ARI,CAR,1,7,1.4,0.7,17.4,0.48999999999999994
2,Calvin Ridley,ATL,GB,2,14,4.3,3.1,16.5,4.805000000000001
3,Tyler Lockett,SEA,MIA,1,13,4.5,2.0,16.3,4.0
4,Tyreek Hill,KC,NE,1,22,5.1,3.4,15.1,11.559999999999999
5,D.K. Metcalf,SEA,MIA,1,13,5.2,1.6,15.0,2.5600000000000005
6,Davante Adams,GB,ATL,1,19,5.9,5.3,14.7,28.09
7,Amari Cooper,DAL,CLE,2,14,7.3,1.9,14.5,1.805
8,Allen Robinson II,CHI,IND,4,16,8.1,3.1,14.5,2.4025000000000003
9,Stefon Diggs,BUF,LV,5,17,10.0,1.4,14.4,0.39199999999999996
10,Adam Thielen,MIN,HOU,6,21,10.3,2.7,14.1,1.215
11,Mike Evans,TB,LAC,4,17,10.5,2.3,14.1,1.3224999999999998
12,Cooper Kupp,LAR,NYG,8,26,13.4,3.2,13.9,1.2800000000000002
13,D.J. Moore,CAR,ARI,7,19,13.8,2.1,13.7,0.63
14,Robert Woods,LAR,NYG,10,49,14.7,2.0,13.5,0.4
15,Kenny Golladay,DET,NO,3,28,15.6,4.5,13.4,6.75
16,Keenan Allen,LAC,TB,10,33,16.3,2.4,13.1,0.576
17,Odell Beckham Jr.,CLE,DAL,8,22,16.4,2.5,13.0,0.78125
18,DeVante Parker,MIA,SEA,3,30,18.9,3.3,13.0,3.6299999999999994
19,Julio Jones,ATL,GB,1,58,19.0,14.1,12.7,198.81
20,Terry McLaurin,WAS,BAL,8,37,19.9,5.1,12.7,3.2512499999999998
21,Tyler Boyd,CIN,JAC,17,34,20.7,1.8,12.5,0.19058823529411767
22,Will Fuller V,HOU,MIN,9,29,20.9,3.4,12.4,1.2844444444444443
23,Julian Edelman,NE,KC,16,46,23.7,4.8,11.8,1.44
24,Michael Gallup,DAL,CLE,12,29,24.2,1.8,11.5,0.27
25,Marquise Brown,BAL,WAS,21,40,25.6,2.9,11.5,0.4004761904761905
26,Robby Anderson,CAR,ARI,21,43,26.4,3.0,11.2,0.42857142857142855
27,CeeDee Lamb,DAL,CLE,18,41,26.4,3.5,10.9,0.6805555555555556
28,Jarvis Landry,CLE,DAL,15,40,29.6,2.8,10.9,0.5226666666666666
29,T.Y. Hilton,IND,CHI,22,38,30.0,2.9,10.9,0.38227272727272726
