player_id,player_name,sportsdata_id,player_team_id,player_position_id,player_positions,player_short_name,player_eligibility,player_yahoo_positions,player_page_url,player_filename,player_square_image_url,player_image_url,player_yahoo_id,cbs_player_id,player_bye_week,player_owned_avg,player_owned_espn,player_owned_yahoo,player_opponent,player_opponent_id,player_ecr_delta,rank_ecr,rank_min,rank_max,rank_ave,rank_std,note,tag,recommendation,pos_rank,start_sit_grade,r2p_pts,uncertainty
16433,Cooper Kupp,2806e915-c46f-492f-8a29-71d3a85e5620,LAR,WR,WR,C. Kupp,WR,WR,https://www.fantasypros.com/nfl/players/cooper-kupp.php,cooper-kupp.php,https://images.fantasypros.com/images/players/nfl/16433/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/16433/headshot/210x210.png,30182,2006951,11,99.4,99.7,99,at HOU,HOU,,1,1,3,1.06,0.34,"What an amazing season this guy is having. Kupp is on track for the WR Triple Crown, leading the league in catches (56), receiving yardage (809), and TD catches (9). He's on pace for 136 catches, 1,965 yards and 22 TDs. Kupp had 10-156-2 against the Lions last week. It was his second straight two-TD game and his fourth of the season. Kupp is the WR1 this week and is destined to make life miserable for Texans slot corner Tavierre Thomas on Sunday.",,,WR1,A+,23.7,0.11560000000000002
15802,Tyreek Hill,01d8aee3-e1c4-4988-970a-8c0c2d08bd83,KC,WR,WR,T. Hill,WR,WR,https://www.fantasypros.com/nfl/players/tyreek-hill.php,tyreek-hill.php,https://images.fantasypros.com/images/players/nfl/15802/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/15802/headshot/210x210.png,29399,2131163,12,100.0,99.9,100,vs. NYG,NYG,,2,2,4,2.06,0.34,"A quad issue has plagued Hill in recent weeks, which might be why he hasn't had a 100-yard receiving day since Week 4. It's not as if Hill has disappeared - he's had 22-188-1 over the last three weeks - but we haven't seen an eruption for a while, and perhaps we'll see Hill go off against a Giants defense that gave up a 9-130-2 game to Cooper Kupp in Week 6. Hill is the WR3 this week.",,,WR2,A+,20.2,0.05780000000000001
19788,Ja'Marr Chase,fa99e984-d63b-4ef4-a164-407f68a7eeaf,CIN,WR,WR,J. Chase,WR,WR,https://www.fantasypros.com/nfl/players/jamarr-chase.php,jamarr-chase.php,https://images.fantasypros.com/images/players/nfl/19788/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19788/headshot/210x210.png,33393,2966320,10,97.9,97.8,98,at NYJ,NYJ,,3,3,5,3.62,0.77,"The matchup with Gang Green isn't the most friendly, but Chase can only get knocked down a few spots inside the top-10. He's a weekly auto-start at this point.",,,WR3,A+,20.2,0.19763333333333333
13981,Stefon Diggs,a1c40664-b265-4083-aad2-54b4c734f2c5,BUF,WR,WR,S. Diggs,WR,WR,https://www.fantasypros.com/nfl/players/stefon-diggs.php,stefon-diggs.php,https://images.fantasypros.com/images/players/nfl/13981/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/13981/headshot/210x210.png,28534,2000038,7,100.0,99.9,100,vs. MIA,MIA,,4,1,5,3.71,0.75,"It wasn't the massive blowup fantasy managers were hoping for last week, but Diggs did go 9/89/1 and finish as a WR1 for the first time this season. He'll look to carry that momentum into a friendly matchup with Miami, where he'll be a top-6 play for Week 8.",,,WR4,A+,20.2,0.5625
19236,Justin Jefferson,4131d4ee-0318-4bb5-832a-4dec80668a4f,MIN,WR,WR,J. Jefferson,WR,WR,https://www.fantasypros.com/nfl/players/justin-jefferson.php,justin-jefferson.php,https://images.fantasypros.com/images/players/nfl/19236/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/19236/headshot/210x210.png,32692,2871343,7,99.8,99.6,100,vs. DAL,DAL,,5,3,7,4.94,1.00,"Over his last four games, Jefferson has 30 catches for 406 yards and two touchdowns. He's the WR15 in fantasy scoring and the WR12 in fantasy points per game. The Cowboys are giving up 26.0 points per game to opposing wide receivers, making this an appealing spot for the Vikings' young star. Jefferson is the WR6 this week.",,,WR5,A+,19.2,0.3333333333333333
18244,Deebo Samuel,628a6a0a-4fde-4024-8d7c-28674953d5af,SF,WR,WR,D. Samuel,WR,WR,https://www.fantasypros.com/nfl/players/deebo-samuel.php,deebo-samuel.php,https://images.fantasypros.com/images/players/nfl/18244/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18244/headshot/210x210.png,31868,2139735,6,97.5,97.9,97,at CHI,CHI,,6,5,8,6.32,0.79,"Deebo has a whopping 34.1% target share this season, and it's been 36.5% in the two games that TE George Kittle has missed with a calf injury. Kittle is out for at least another week, so Deebo is bound to be busy this week against the Bears, who are giving up 27.7 fantasy points per game to wide receivers, fifth-most in the league. Deebo has seen no fewer than eight targets in any of his six games and is averaging 10.5 targets per game. Cooper Kupp leads all wide receivers in yards after the catch with 321, but Deebo is right behind him with 319. Deebo is the WR5 this week and close to a must-have in DraftKings contests at a cost of $7,400.",,,WR6,A+,18.7,0.12482000000000001
17265,D.J. Moore,d8202e6d-d03b-4cd1-a793-ff8fd39d9755,CAR,WR,WR,D.J. Moore,WR,WR,https://www.fantasypros.com/nfl/players/dj-moore-wr.php,dj-moore-wr.php,https://images.fantasypros.com/images/players/nfl/17265/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/17265/headshot/210x210.png,30994,2179328,13,98.1,98.2,98,at ATL,ATL,,7,6,13,8.09,1.77,"Moore's dominant stretch from Weeks 2-4 seems like a lifetime ago considering his recent play. That can partly be attributed to Sam Darnold's fall back to earth, but Moore's production has been lacking to say the least. He remains a top-12 option given the potential volume and lofty ceiling, but you're crossing your fingers at this point.",,,WR7,A,18.5,0.52215
18218,A.J. Brown,a9e580f2-1fbe-46fb-887c-c84089b507e4,TEN,WR,WR,A.J. Brown,WR,WR,https://www.fantasypros.com/nfl/players/aj-brown.php,aj-brown.php,https://images.fantasypros.com/images/players/nfl/18218/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18218/headshot/210x210.png,31883,2258303,13,98.8,98.5,99,at IND,IND,,8,5,15,8.15,1.91,"Coming off a massive 8/133/1 performance in Week 7, Brown is a locked-in top-5 wideout against the Colts, especially with Julio Jones ruled out.",,,WR8,A,18.0,0.7296199999999999
11606,DeAndre Hopkins,5c48ade7-4b9a-4757-9643-87a6e3839e2b,ARI,WR,WR,D. Hopkins,WR,WR,https://www.fantasypros.com/nfl/players/deandre-hopkins.php,deandre-hopkins.php,https://images.fantasypros.com/images/players/nfl/11606/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/11606/headshot/210x210.png,26650,1737078,12,100.0,99.9,100,vs. GB,GB,,9,5,12,9.35,2.06,"Did Hopkins torch his former team the way that the majority of fantasy managers would have liked to see? No. However, there were a lot of positive takeaways from last week's matchup against the Texans for Nuk. One of the biggest concerns for Hopkins so far this year has been the fact that he's not seeing as many targets as he has in previous seasons. Hopkins has just 47 targets on the year now up to this point, but he had a whopping 73 targets at this point last year. The target share has been split pretty evenly across the board in Arizona so far, but that was not the case on Sunday. Hopkins had a 32% target share against Houston and it translated to a 7-53-1 stat line. Looking ahead to week eight, fantasy managers are hoping that that target share is here to stay as the Cardinals take on the Packers and their banged-up secondary. Nuk should draw coverage from Eric Stokes for the majority of the game this week and Stokes is going to have his hands full as a rookie DB. He's performed well so far this season, but guarding a player like Hopkins is an entirely different task. Nuk can be viewed as a mid-range WR1 this week.",,,WR9,A,18.0,0.8487199999999999
18615,Diontae Johnson,244c00c7-fe9a-4f4f-adff-1d5b9c8877e7,PIT,WR,WR,D. Johnson,WR,WR,https://www.fantasypros.com/nfl/players/diontae-johnson.php,diontae-johnson.php,https://images.fantasypros.com/images/players/nfl/18615/headshot/210x210.png,https://images.fantasypros.com/images/players/nfl/18615/headshot/210x210.png,31898,2194164,7,95.8,95.6,96,at CLE,CLE,,10,9,13,10.21,0.68,"This Steelers offense isn't exactly one that we would all call ""high-powered"", but that doesn't matter much for Johnson's fantasy outlook. He's finished as a top-20 option each of his past four games that he's played and the target volume is among the best in the NFL at the WR position. The Browns have struggled to contain opposing WRs so far this season and Johnson should see plenty of work yet again in this one. He can be viewed as a mid-range WR2 with upside.",,,WR10,A,17.9,0.051377777777777786
