Player Name,Team,rec_att,rec_yds,rec_tds,rush_att,rush_yds,rush_tds,fumbles,fpts
Cooper Kupp,LAR,7.6,102.9,0.9,0.2,0.8,0.0,0.1,23.3
Stefon Diggs,BUF,7.0,94.2,0.8,0.1,0.6,0.0,0.1,21.0
Tyreek Hill,KC,6.6,88.8,0.8,1.0,6.4,0.0,0.1,20.9
Justin Jefferson,MIN,6.9,99.8,0.6,0.0,0.2,0.0,0.1,20.6
Deebo Samuel,SF,6.1,88.4,0.5,1.2,8.3,0.1,0.1,19.1
Ja'Marr Chase,CIN,5.8,86.1,0.7,0.1,0.7,0.0,0.0,18.7
CeeDee Lamb,DAL,6.2,82.9,0.6,0.6,3.4,0.0,0.1,18.4
D.J. Moore,CAR,6.3,86.9,0.5,0.5,3.6,0.0,0.1,18.3
Adam Thielen,MIN,6.2,78.4,0.7,0.1,0.5,0.0,0.1,18.2
Chris Godwin,TB,6.2,80.9,0.6,0.1,0.3,0.0,0.1,18.1
A.J. Brown,TEN,5.6,84.3,0.6,0.1,1.2,0.0,0.1,18.0
DeAndre Hopkins,ARI,5.8,72.6,0.7,0.0,0.1,0.0,0.1,17.1
Diontae Johnson,PIT,6.6,72.1,0.5,0.2,1.7,0.0,0.1,17.0
Mike Evans,TB,5.3,76.9,0.7,0.0,0.0,0.0,0.0,17.0
D.K. Metcalf,SEA,5.2,78.9,0.7,0.0,0.3,0.0,0.1,17.0
Amari Cooper,DAL,5.5,74.2,0.6,0.1,0.4,0.0,0.0,16.6
Robert Woods,LAR,5.5,70.4,0.5,1.1,6.1,0.0,0.1,16.5
Mike Williams,LAC,4.9,72.7,0.7,0.0,0.2,0.0,0.0,16.2
Terry McLaurin,WAS,5.5,76.7,0.5,0.0,0.4,0.0,0.1,16.1
Courtland Sutton,DEN,5.4,76.0,0.5,0.0,0.1,0.0,0.0,15.8
Keenan Allen,LAC,6.4,71.8,0.4,0.1,0.5,0.0,0.1,15.8
Marvin Jones Jr.,JAC,5.3,71.8,0.5,0.0,0.0,0.0,0.0,15.6
Emmanuel Sanders,BUF,5.0,68.4,0.6,0.1,0.4,0.0,0.0,15.4
Brandin Cooks,HOU,5.9,73.4,0.4,0.1,0.7,0.0,0.0,15.4
Sterling Shepard,NYG,5.9,66.8,0.4,0.4,2.7,0.0,0.0,15.2
DeVonta Smith,PHI,5.2,76.2,0.4,0.1,0.6,0.0,0.1,15.2
Michael Pittman Jr.,IND,5.2,69.4,0.4,0.2,1.3,0.0,0.0,14.9
Tee Higgins,CIN,5.1,63.8,0.5,0.1,0.6,0.0,0.1,14.6
Cole Beasley,BUF,5.2,60.7,0.5,0.0,0.0,0.0,0.0,14.3
Jaylen Waddle,MIA,5.8,58.7,0.4,0.2,1.4,0.0,0.1,13.9
Chase Claypool,PIT,4.4,62.7,0.4,0.4,2.2,0.0,0.0,13.7
Jakobi Meyers,NE,6.0,66.4,0.2,0.1,0.3,0.0,0.1,13.6
Tyler Lockett,SEA,4.9,63.1,0.3,0.1,0.4,0.0,0.0,13.2
Laviska Shenault Jr.,JAC,5.1,57.5,0.2,0.9,4.3,0.0,0.0,12.6
Jarvis Landry,CLE,4.5,53.9,0.3,0.3,2.2,0.0,0.0,12.4
Jerry Jeudy,DEN,4.3,59.6,0.3,0.0,0.1,0.0,0.0,12.1
Cordarrelle Patterson,ATL,3.4,39.7,0.2,4.7,20.9,0.3,0.1,11.9
Randall Cobb,GB,4.3,52.2,0.4,0.1,0.3,0.0,0.0,11.9
Kadarius Toney,NYG,4.2,53.6,0.3,0.6,3.6,0.0,0.0,11.8
Jamison Crowder,NYJ,4.8,53.2,0.2,0.1,0.2,0.0,0.0,11.5
Marquez Callaway,NO,4.0,54.9,0.3,0.0,0.3,0.0,0.0,11.3
A.J. Green,ARI,3.6,51.1,0.4,0.0,0.0,0.0,0.0,11.2
Robby Anderson,CAR,4.3,51.6,0.2,0.1,0.6,0.0,0.0,11.0
Tyler Boyd,CIN,4.6,50.6,0.2,0.1,0.9,0.0,0.1,10.9
Christian Kirk,ARI,3.9,49.4,0.3,0.2,1.7,0.0,0.0,10.8
Allen Robinson II,CHI,4.3,51.5,0.2,0.0,0.0,0.0,0.0,10.6
Kalif Raymond,DET,3.9,54.3,0.2,0.2,0.7,0.0,0.0,10.6
Darnell Mooney,CHI,4.2,50.8,0.2,0.2,1.1,0.0,0.0,10.5
Amon-Ra St. Brown,DET,4.3,49.2,0.2,0.1,0.2,0.0,0.1,10.3
Darius Slayton,NYG,3.5,52.7,0.2,0.0,0.1,0.0,0.0,10.1
DeVante Parker,MIA,4.0,48.9,0.2,0.0,0.0,0.0,0.0,9.8
Odell Beckham Jr.,CLE,3.4,48.1,0.2,0.3,1.9,0.0,0.0,9.6
T.Y. Hilton,IND,3.5,47.9,0.2,0.0,0.0,0.0,0.0,9.6
Tre'Quan Smith,NO,3.0,41.5,0.4,0.1,0.7,0.0,0.0,9.5
K.J. Osborn,MIN,3.6,45.0,0.2,0.1,0.5,0.0,0.0,9.4
Mecole Hardman,KC,3.4,43.7,0.2,0.6,3.8,0.0,0.1,9.3
Van Jefferson,LAR,3.3,44.9,0.2,0.0,0.1,0.0,0.0,9.3
Tim Patrick,DEN,3.4,44.7,0.2,0.1,0.8,0.0,0.0,9.3
Nelson Agholor,NE,3.5,44.6,0.2,0.2,1.4,0.0,0.0,9.2
Russell Gage,ATL,3.9,40.1,0.2,0.1,0.4,0.0,0.0,8.9
Brandon Aiyuk,SF,2.9,37.9,0.2,0.5,3.6,0.0,0.0,8.4
Zach Pascal,IND,3.0,38.8,0.2,0.0,0.1,0.0,0.0,8.2
Jalen Reagor,PHI,3.1,39.9,0.2,0.2,1.2,0.0,0.0,8.1
Quez Watkins,PHI,2.8,44.3,0.1,0.0,0.0,0.0,0.0,7.9
Rondale Moore,ARI,2.9,34.6,0.1,0.9,5.9,0.0,0.0,7.8
Elijah Moore,NYJ,3.1,36.8,0.1,0.2,1.3,0.0,0.0,7.8
Kendrick Bourne,NE,2.8,36.3,0.2,0.1,0.7,0.0,0.0,7.4
Jamal Agnew,JAC,3.0,33.7,0.1,0.5,2.8,0.0,0.0,7.2
Cedrick Wilson Jr.,DAL,2.7,32.5,0.2,0.2,0.7,0.0,0.0,7.2
Tyler Johnson,TB,2.5,33.6,0.2,0.0,0.1,0.0,0.0,6.8
Josh Reynolds,TEN,2.5,32.4,0.2,0.0,0.2,0.0,0.0,6.7
Equanimeous St. Brown,GB,2.4,33.2,0.1,0.1,0.8,0.0,0.0,6.6
Adam Humphries,WAS,2.9,31.1,0.1,0.0,0.1,0.0,0.0,6.6
Nico Collins,HOU,2.7,32.0,0.1,0.0,0.2,0.0,0.0,6.5
Michael Gallup,DAL,2.1,32.4,0.2,0.0,0.0,0.0,0.0,6.5
Danny Amendola,HOU,2.7,27.7,0.1,0.0,0.1,0.0,0.0,6.0
Demarcus Robinson,KC,2.1,24.4,0.2,0.0,0.0,0.0,0.0,5.7
Keelan Cole Sr.,NYJ,2.0,29.2,0.1,0.0,0.1,0.0,0.0,5.7
Dante Pettis,NYG,2.1,26.2,0.2,0.0,0.0,0.0,0.0,5.7
KhaDarel Hodge,DET,2.1,27.6,0.1,0.0,0.0,0.0,0.0,5.6
Jalen Guyton,LAC,1.9,28.0,0.1,0.3,1.6,0.0,0.0,5.5
Freddie Swain,SEA,2.2,25.7,0.1,0.2,1.6,0.0,0.0,5.5
Deonte Harris,NO,2.0,25.6,0.1,0.1,0.9,0.0,0.0,5.4
Kenny Stills,NO,1.8,26.1,0.2,0.1,0.3,0.0,0.0,5.4
Rashard Higgins,CLE,2.0,27.2,0.1,0.0,0.0,0.0,0.0,5.3
Byron Pringle,KC,1.9,24.9,0.1,0.0,0.0,0.0,0.0,5.3
Gabriel Davis,BUF,1.5,24.8,0.2,0.0,0.0,0.0,0.0,5.1
Demetric Felton,CLE,2.1,27.2,0.0,0.1,0.5,0.0,0.0,5.0
Nick Westbrook-Ikhine,TEN,1.9,23.9,0.1,0.0,0.1,0.0,0.0,4.9
Jordan Matthews,SF,1.7,25.6,0.1,0.1,0.7,0.0,0.0,4.9
Mack Hollins,MIA,2.1,23.0,0.1,0.0,0.0,0.0,0.0,4.9
Chris Conley,HOU,1.8,23.8,0.1,0.0,0.2,0.0,0.0,4.8
Olamide Zaccheaus,ATL,1.8,23.5,0.1,0.0,0.1,0.0,0.0,4.7
Amari Rodgers,GB,1.9,24.0,0.1,0.0,0.2,0.0,0.0,4.7
Chris Moore,HOU,1.9,21.5,0.1,0.1,0.1,0.0,0.0,4.6
Albert Wilson,MIA,2.0,22.3,0.0,0.1,0.4,0.0,0.0,4.5
James Washington,PIT,1.7,23.0,0.1,0.0,0.0,0.0,0.0,4.4
Mohamed Sanu Sr.,SF,1.8,20.7,0.1,0.0,0.1,0.0,0.0,4.4
Chester Rogers,TEN,1.7,20.7,0.1,0.1,0.7,0.0,0.0,4.3
Joshua Palmer,LAC,1.6,18.7,0.1,0.1,0.4,0.0,0.0,4.2
Trinity Benson,DET,1.7,20.8,0.1,0.1,0.3,0.0,0.0,4.1
Collin Johnson,NYG,1.6,20.4,0.1,0.0,0.0,0.0,0.0,4.0
DeAndre Carter,WAS,1.6,19.9,0.0,0.2,1.7,0.0,0.0,4.0
Marcus Johnson,TEN,1.4,20.0,0.1,0.0,0.4,0.0,0.0,3.9
Keith Kirkwood,CAR,1.5,20.5,0.1,0.0,0.3,0.0,0.0,3.9
Malik Taylor,GB,1.5,18.4,0.1,0.0,0.1,0.0,0.0,3.9
John Ross,NYG,1.3,18.9,0.1,0.1,0.2,0.0,0.0,3.8
Denzel Mims,NYJ,1.5,20.1,0.1,0.0,0.0,0.0,0.0,3.8
DeSean Jackson,LAR,1.3,22.4,0.0,0.1,0.4,0.0,0.0,3.8
Ray-Ray McCloud,PIT,1.9,15.2,0.1,0.2,1.5,0.0,0.1,3.8
Marquise Goodwin,CHI,1.4,20.0,0.1,0.1,0.7,0.0,0.0,3.7
Juwan Johnson,NO,1.3,11.7,0.2,0.0,0.0,0.0,0.0,3.7
Tavon Austin,JAC,1.6,16.8,0.1,0.2,0.8,0.0,0.0,3.7
Shi Smith,CAR,1.4,17.1,0.1,0.0,0.5,0.0,0.0,3.6
Geronimo Allison,DET,1.4,16.2,0.1,0.0,0.1,0.0,0.0,3.6
Ty Montgomery,NO,1.4,13.6,0.1,0.5,2.0,0.0,0.0,3.4
Braxton Berrios,NYJ,1.4,15.6,0.1,0.1,0.9,0.0,0.0,3.4
Josh Gordon,KC,1.2,18.8,0.1,0.0,0.0,0.0,0.0,3.4
Kendall Hinton,DEN,1.3,15.4,0.1,0.2,0.7,0.0,0.0,3.4
Trent Sherfield,SF,1.3,16.4,0.1,0.0,0.0,0.0,0.0,3.3
Anthony Schwartz,CLE,1.2,15.6,0.1,0.1,0.8,0.0,0.0,3.3
N'Keal Harry,NE,1.4,14.5,0.0,0.1,0.3,0.0,0.0,3.1
Dede Westbrook,MIN,1.3,13.8,0.1,0.0,0.3,0.0,0.0,3.1
Kevin White,NO,1.4,16.3,0.0,0.1,0.4,0.0,0.0,3.0
Tajae Sharpe,ATL,1.1,13.7,0.1,0.0,0.1,0.0,0.0,2.9
Dax Milne,WAS,1.1,13.5,0.0,0.0,0.1,0.0,0.0,2.7
