Player Name,Team,def_sack,def_int,def_fr,def_ff,def_td,def_safety,def_pa,def_tyda,fpts
New England Patriots,NE,3.0,1.4,0.6,1.0,0.2,0.1,13.5,296.8,9.1
Philadelphia Eagles,PHI,2.7,1.1,0.6,1.0,0.2,0.0,15.6,280.4,8.4
Minnesota Vikings,MIN,3.1,1.0,0.7,0.9,0.2,0.0,17.7,320.0,8.4
Tennessee Titans,TEN,2.8,1.1,0.6,0.8,0.2,0.0,16.6,320.4,8.4
Carolina Panthers,CAR,3.0,0.8,0.8,1.4,0.1,0.1,18.8,330.3,8.0
Chicago Bears,CHI,3.1,0.7,0.7,1.2,0.2,0.0,16.4,295.3,8.0
Buffalo Bills,BUF,3.0,0.8,0.6,0.9,0.1,0.1,19.2,287.6,7.8
New Orleans Saints,NO,2.9,1.1,0.7,1.3,0.2,0.0,20.7,388.7,7.7
Cincinnati Bengals,CIN,3.4,1.0,0.6,0.7,0.2,0.0,20.8,341.9,7.5
Los Angeles Chargers,LAC,2.6,0.8,0.5,0.7,0.1,0.0,17.9,340.3,7.1
Los Angeles Rams,LAR,3.4,0.7,0.7,1.0,0.1,0.0,23.9,348.4,7.1
Arizona Cardinals,ARI,3.0,0.9,0.6,1.0,0.1,0.0,24.2,329.0,6.9
Jacksonville Jaguars,JAC,2.7,0.9,0.6,0.9,0.2,0.1,20.8,337.5,6.8
Atlanta Falcons,ATL,3.2,0.8,0.6,0.8,0.1,0.0,25.1,354.9,6.7
San Francisco 49ers,SF,2.7,0.9,0.5,0.8,0.2,0.0,21.0,348.1,6.7
Cleveland Browns,CLE,2.7,0.9,0.7,1.3,0.1,0.0,24.5,370.9,6.7
Houston Texans,HOU,2.7,0.8,0.7,1.2,0.1,0.0,21.2,370.8,6.5
Pittsburgh Steelers,PIT,2.8,0.7,0.7,1.1,0.1,0.0,22.7,366.3,6.4
Kansas City Chiefs,KC,2.7,0.8,0.6,1.0,0.1,0.0,21.8,343.1,6.3
Seattle Seahawks,SEA,2.5,0.7,0.7,1.2,0.1,0.1,22.7,394.9,6.2
Tampa Bay Buccaneers,TB,2.4,0.8,0.6,1.1,0.1,0.0,24.1,330.5,6.1
Baltimore Ravens,BAL,2.0,1.0,0.5,0.8,0.2,0.0,20.2,331.4,6.0
Green Bay Packers,GB,2.8,0.6,0.6,0.9,0.1,0.0,23.6,352.7,6.0
Denver Broncos,DEN,2.6,0.7,0.6,0.9,0.1,0.0,24.9,381.9,6.0
Oakland Raiders,OAK,1.9,1.0,0.6,0.9,0.1,0.0,22.5,345.6,5.9
Dallas Cowboys,DAL,3.0,0.4,0.6,1.1,0.1,0.0,20.3,351.2,5.8
New York Jets,NYJ,2.2,0.7,0.6,0.9,0.1,0.0,26.8,357.7,5.4
New York Giants,NYG,2.1,0.7,0.5,0.8,0.1,0.0,23.0,348.9,5.3
Indianapolis Colts,IND,1.9,0.6,0.6,0.9,0.1,0.0,31.0,421.0,5.0
Washington Redskins,WAS,1.7,0.6,0.6,0.9,0.1,0.0,27.4,388.3,4.7
