Damiere Byrd,1.4
KeeSean Johnson,0.8
Miles Boykin,1.2
Hayden Hurst,1.25
Zay Jones,1.25
Dawson Knox,1.4
Jarius Wright ,1.6
Chris Hogan,0.0001
Damion Willis,1.25
Tyler Eifert,0.7
Drew Sample,4
Blake Jarwin,0.5
Noah Fant,1.2
Jake Kumerow,0.001
Marquez Valdes-Scantling,1.2
Geronimo Allison,0.8
Jimmy Graham,0.8
Kenny Stills,0.7
Jordan Akins,1.25
Parris Campbell,0.5
Deon Cain,1.15
Chester Rogers,1.25
Zach Pascal,2
Travis Benjamin,1.25
Virgil Green,1.5
Dontrelle Inman,1.5
Allen Hurns,0.5
Jakeem Grant,1.25
Mike Gesicki,1.2
Adam Thielen,0.9
Stefon Diggs,0.9
Phillip Dorsett,1.25
Matt LaCosse,0.0001
Tre'Quan Smith,0.0001
Austin Carr,4
Deonte Harris,3.7
Cody Latimer,0.001
Bennie Fowler,1.25
Russell Shepard,2
TJ Jones,1.5
Josh Bellamy,3
Ryan Griffin,1.2
Ryan Grant,1.3
Mack Hollins,1.25
Diontae Johnson,1.4
Jaron Brown,1.35
Malik Turner,0.5
David Moore,2
Deebo Samuel,0.85
Richie James,1.25
Breshad Perriman,1.2
O.J. Howard,0.9
James White,0.0001
Tyler Higbee,0.0001
James Develin,0.0001
Corey Clement,0.0001
Alshon Jeffery,0.0001
Ryan Izzo,3.2
Sony Michel,1.25
Rex Burkhead,1.2
Dallas Goedert,1.5
Ryan Grant,0.0001
J.J. Nelson,20
Hunter Renfrow,1.3
Trevor Davis,0.0001
Dwayne Harris,0.0001
Dante Pettis,1.3
Chris Carson,1.2
LeSean McCoy,0.5
Darrel Williams,3
Darwin Thompson,1.35
